Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Imani McGee-Stafford,TOT,C,32,430,32,430,12.2,.488,.467,.024,.187,12.4,16.8,5.0,1.0,4.2,15.3,16.1,97,103,,0.1,0.5,0.6,.060
Sophie Brunner,TOT,F,4,15,4,15,-4.9,.000,.000,.000,.000,8.1,16.2,0.0,0.0,0.0,50.0,6.0,32,105,,0.0,0.0,0.0,-0.095
Cierra Burdick,TOT,F,10,86,10,86,12.6,.705,.705,.091,.000,5.5,8.2,19.5,1.2,1.0,26.7,15.5,109,105,,0.1,0.1,0.2,.104
Monique Currie,TOT,F,36,784,36,784,17.2,.552,.492,.320,.353,3.1,10.3,18.3,1.6,1.2,13.3,23.5,106,104,,1.5,0.9,2.4,.124
Jordan Hooper,TOT,F,28,299,28,299,10.5,.526,.520,.758,.061,1.1,6.9,4.7,1.5,0.2,8.1,16.2,100,107,,0.2,0.2,0.4,.049
Chelsea Hopkins,TOT,G,3,9,3,9,-4.4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0,112,,0.0,0.0,0.0,-0.115
Shay Murphy,TOT,G,26,253,26,253,9.2,.483,.460,.571,.190,5.7,9.1,11.0,2.0,0.3,14.9,14.3,97,105,,0.1,0.2,0.3,.049
Haley Peters,TOT,F,4,43,4,43,-1.7,.500,.500,.667,.000,0.0,4.2,3.8,0.0,0.0,30.8,13.6,68,112,,-0.1,0.0,-0.1,-0.107
Jennie Simms,TOT,G,14,104,14,104,8.0,.380,.280,.360,.480,6.6,9.1,11.7,2.0,1.5,16.5,15.9,85,108,,-0.1,0.1,-0.1,-0.029
Tamera Young,TOT,F,35,867,35,867,8.5,.432,.398,.237,.231,3.2,7.8,11.8,2.1,1.3,15.2,20.3,84,106,,-1.4,0.7,-0.6,-0.030
Imani McGee-Stafford,CHI,C,22,340,22,340,10.9,.474,.449,.030,.172,11.9,16.4,5.3,1.2,3.7,16.5,16.6,93,104,,-0.1,0.4,0.3,.037
Sophie Brunner,PHO,F,3,13,3,13,-4.1,.000,.000,.000,.000,9.3,18.7,0.0,0.0,0.0,50.0,7.0,32,104,,0.0,0.0,0.0,-0.108
Cierra Burdick,NYL,F,6,36,6,36,12.4,.591,.591,.091,.000,6.4,9.5,19.7,1.4,2.3,26.7,18.4,98,100,,0.0,0.1,0.1,.087
Monique Currie,SAS,F,14,324,14,324,15.6,.537,.485,.287,.294,3.4,12.6,17.4,1.3,1.5,17.7,25.9,97,104,,0.1,0.3,0.5,.060
Jordan Hooper,CON,F,3,11,3,11,-7.7,.000,.000,.500,.000,0.0,5.2,0.0,0.0,0.0,0.0,7.8,0,107,,0.0,0.0,0.0,-0.156
Chelsea Hopkins,NYL,G,1,1,1,1,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,108,,0.0,0.0,0.0,.017
Shay Murphy,PHO,G,9,127,9,127,7.8,.407,.379,.485,.182,7.7,10.5,8.9,2.4,0.0,12.3,14.5,90,103,,-0.1,0.2,0.1,.028
Haley Peters,SAS,F,2,35,2,35,1.5,.563,.563,.625,.000,0.0,3.5,4.7,0.0,0.0,27.3,14.1,81,112,,0.0,0.0,-0.1,-0.062
Jennie Simms,WAS,G,10,50,10,50,13.3,.366,.167,.250,.833,11.4,12.5,18.0,2.1,3.1,15.5,17.4,93,104,,0.0,0.1,0.0,.038
Tamera Young,CHI,F,24,697,24,697,9.3,.444,.410,.257,.233,3.2,7.7,12.8,2.3,1.0,16.2,20.8,86,106,,-1.0,0.5,-0.5,-0.027
Imani McGee-Stafford,ATL,C,10,90,10,90,17.4,.544,.542,.000,.250,14.4,18.4,3.9,0.6,6.3,10.1,14.3,113,100,,0.2,0.2,0.3,.148
Sophie Brunner,SAS,F,1,2,1,2,-10.5,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,114,,0.0,0.0,0.0,-0.014
Cierra Burdick,SAS,F,4,50,4,50,12.7,.818,.818,.091,.000,4.8,7.3,19.3,1.0,0.0,26.7,13.5,120,109,,0.1,0.0,0.1,.117
Monique Currie,PHO,F,22,460,22,460,18.3,.563,.497,.347,.400,2.9,8.7,18.9,1.9,1.0,9.5,21.8,114,103,,1.4,0.6,1.9,.169
Jordan Hooper,ATL,F,15,102,15,102,14.4,.563,.550,.700,.100,2.1,7.3,5.3,2.0,0.0,8.7,19.5,107,104,,0.2,0.1,0.3,.106
Chelsea Hopkins,ATL,G,2,8,2,8,-5.0,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0,112,,0.0,0.0,0.0,-0.132
Shay Murphy,SAS,G,17,126,17,126,10.7,.567,.550,.667,.200,3.8,7.7,13.2,1.7,0.7,17.7,14.1,105,107,,0.1,0.1,0.2,.070
Haley Peters,WAS,F,2,8,2,8,-15.6,.000,.000,1.000,.000,0.0,7.1,0.0,0.0,0.0,50.0,11.2,0,110,,-0.1,0.0,-0.1,-0.304
Jennie Simms,IND,G,4,54,4,54,3.0,.396,.385,.462,.154,2.2,5.9,5.9,1.9,0.0,17.8,14.5,74,112,,-0.1,0.0,-0.1,-0.092
Tamera Young,ATL,F,11,170,11,170,5.5,.379,.347,.153,.220,3.2,8.4,7.8,0.9,2.4,11.0,18.6,79,104,,-0.4,0.2,-0.2,-0.041
Jordan Hooper,CHI,F,10,186,10,186,9.4,.518,.518,.807,.035,0.7,6.9,4.7,1.3,0.4,8.0,14.9,98,109,,0.1,0.1,0.1,.030
