Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Rebekkah Brunson,SAC,F,34,722,34,722,16.9,.463,.427,.000,.374,13.3,17.5,4.6,2.2,2.0,12.8,22.1,96,87,,0.8,2.1,2.9,.163
Janell Burse,SEA,C,34,859,34,859,16.9,.572,.523,.000,.506,12.8,14.9,5.2,1.2,3.6,20.8,20.7,102,97,,1.8,1.1,2.9,.134
Edna Campbell,SAS,G,28,248,28,248,3.1,.356,.351,.284,.015,1.1,3.8,11.8,1.7,0.0,18.2,17.0,69,107,,-0.7,-0.1,-0.7,-0.121
Dominique Canty,HOU,G,33,997,33,997,12.2,.471,.399,.017,.462,3.6,7.8,19.1,1.7,0.2,19.0,18.4,93,101,,0.6,0.7,1.2,.049
Jamie Carey,CON,G,15,85,15,85,7.7,.474,.474,.684,.000,3.0,4.4,13.9,1.3,0.0,17.4,13.2,95,101,,0.1,0.1,0.1,.054
Amisha Carter,NYL,F,3,13,3,13,-12.2,.000,.000,.000,.000,0.0,10.6,0.0,0.0,0.0,50.0,8.3,0,103,,-0.1,0.0,-0.1,-0.216
Swin Cash*,DET,F,21,458,21,458,10.2,.425,.389,.079,.254,11.0,11.9,19.0,1.5,1.2,25.1,19.0,83,95,,-0.5,0.7,0.2,.017
Iziane Castro Marques,SEA,F-G,33,879,33,879,10.1,.491,.434,.298,.302,3.5,7.1,10.0,1.1,0.4,17.7,17.9,95,102,,0.6,0.4,1.0,.047
Tamika Catchings*,IND,F,34,1174,34,1174,25.1,.506,.426,.300,.471,7.7,15.6,28.2,4.7,1.3,15.5,25.6,105,87,,3.7,3.4,7.1,.241
Kaayla Chones,WAS,C,12,61,12,61,4.0,.457,.429,.000,.214,4.4,6.9,3.2,1.0,0.0,20.7,16.5,79,104,,-0.1,0.0,-0.1,-0.048
Kayte Christensen,PHO,F,11,108,11,108,9.3,.498,.467,.000,.467,10.8,13.3,11.9,3.7,3.8,35.6,12.6,84,93,,-0.1,0.2,0.1,.048
Shameka Christon,NYL,G,34,809,34,809,16.1,.512,.456,.330,.281,4.6,7.9,11.0,2.5,2.0,14.1,23.6,99,100,,1.3,0.6,1.9,.096
Edniesha Curry,LAS,G,13,113,13,113,8.0,.449,.435,.696,.261,4.7,6.5,18.3,3.5,0.8,28.1,15.3,83,98,,-0.1,0.1,0.0,.011
Helen Darling,CHA,G,31,600,31,600,9.8,.471,.364,.364,.659,1.1,5.5,27.0,4.1,0.0,31.0,13.9,86,100,,-0.3,0.5,0.3,.017
Anna DeForge,PHO,G,33,1131,33,1131,14.9,.519,.455,.396,.330,3.6,6.6,14.7,2.1,0.5,16.3,21.3,101,102,,2.1,0.6,2.7,.096
Jennifer Derevjanik,CON,G,34,359,34,359,3.5,.413,.386,.318,.727,3.6,5.2,17.1,1.8,0.4,47.2,7.5,76,99,,-0.4,0.4,0.0,-0.002
Tai Dillard,SAS,G,10,51,10,51,0.4,.253,.250,.188,.250,2.8,8.0,12.2,2.3,0.0,14.5,20.9,56,103,,-0.3,0.0,-0.3,-0.204
Tamecka Dixon,LAS,G,30,607,30,607,12.2,.466,.409,.032,.260,5.2,7.3,23.6,2.2,0.3,18.9,16.9,97,101,,0.6,0.4,1.0,.067
Katie Douglas,CON,G-F,32,998,32,998,18.1,.524,.467,.382,.368,5.8,8.1,17.0,2.8,0.3,13.9,19.1,108,96,,2.8,1.5,4.3,.171
Margo Dydek,CON,C,31,671,31,671,21.0,.590,.540,.012,.401,5.2,18.1,10.4,0.7,8.5,19.8,17.3,105,87,,1.4,1.9,3.3,.199
Simone Edwards,SEA,C,28,201,28,201,14.1,.594,.585,.000,.293,6.1,9.9,2.7,1.1,0.8,8.0,11.8,120,101,,0.5,0.1,0.7,.136
Shyra Ely-Gash,SAS,F,31,528,31,528,8.6,.466,.413,.235,.295,3.0,8.0,10.9,0.8,0.6,18.1,17.7,87,106,,-0.2,-0.1,-0.3,-0.022
Barbara Farris,DET,F-C,34,444,34,444,4.6,.429,.342,.000,.740,8.4,11.7,7.9,1.0,0.2,30.8,14.7,75,96,,-0.8,0.6,-0.2,-0.017
Allison Feaster,CHA,F,21,666,21,666,11.1,.536,.491,.531,.241,1.8,3.9,16.4,1.3,0.3,17.5,16.6,101,107,,1.0,-0.2,0.8,.046
Sui Feifei,SAC,G,5,24,5,24,6.7,.451,.250,.167,.667,0.0,2.8,21.3,0.0,0.0,20.5,19.7,95,98,,0.0,0.0,0.0,.080
Marie Ferdinand-Harris,SAS,G,31,999,31,999,15.2,.465,.397,.182,.374,5.7,7.9,15.8,2.7,0.4,14.4,25.0,93,104,,0.6,0.2,0.9,.036
Cheryl Ford,DET,F,33,932,33,932,16.4,.454,.430,.000,.538,14.5,21.4,5.9,2.0,4.6,16.7,20.7,91,87,,0.2,2.7,2.9,.123
La'Keshia Frett,NYL,F,33,361,33,361,11.5,.509,.477,.000,.216,6.2,7.3,10.4,2.0,1.0,15.7,17.1,98,103,,0.4,0.1,0.6,.062
Yolanda Griffith*,SAC,C-F,34,962,34,962,24.0,.541,.485,.000,.487,11.6,15.7,12.1,2.5,3.0,13.6,25.3,108,86,,3.5,2.9,6.4,.268
Gordana Grubin,LAS,G,9,41,9,41,-3.3,.051,.000,.250,.500,3.2,9.7,19.0,1.4,0.0,17.0,13.9,37,100,,-0.2,0.0,-0.2,-0.208
Becky Hammon*,NYL,G,34,1165,34,1165,21.1,.601,.528,.530,.390,2.6,6.8,26.5,3.2,0.1,21.4,23.2,108,101,,4.1,0.8,4.9,.168
Lisa Harrison,PHO,F,27,297,27,297,5.9,.510,.441,.029,.412,5.7,8.6,6.0,1.0,0.3,23.0,8.5,97,103,,0.2,0.1,0.2,.033
Kristi Harrower,MIN,G,34,832,34,832,10.5,.468,.424,.450,.238,1.8,6.5,22.1,2.7,0.1,24.5,13.2,91,99,,0.1,0.8,0.9,.045
Vanessa Hayden,MIN,C,31,595,31,595,16.5,.456,.433,.000,.303,10.8,18.0,9.4,1.5,9.5,18.9,27.9,83,90,,-0.8,1.4,0.6,.042
Kristin Haynie,SAC,G,30,434,30,434,11.4,.409,.363,.274,.197,5.6,9.7,18.5,4.4,0.2,21.6,18.1,84,86,,-0.3,1.3,1.0,.093
Doneeka Lewis,LAS,G,32,669,32,669,11.9,.530,.513,.439,.159,1.6,4.7,21.1,1.5,1.0,22.2,15.6,97,103,,0.6,0.2,0.9,.051
Roneeka Hodges,HOU,G,26,188,26,188,6.1,.345,.330,.553,.043,6.8,6.5,6.7,1.0,0.0,5.9,14.0,86,105,,-0.1,0.0,-0.1,-0.012
Ebony Hoffman,IND,F,33,497,33,497,12.6,.464,.409,.017,.259,9.0,13.5,6.8,2.6,1.9,15.1,15.7,96,93,,0.4,1.0,1.4,.110
Chamique Holdsclaw,LAS,F,33,1183,33,1183,21.4,.539,.483,.029,.356,9.6,12.5,19.1,1.8,1.3,16.0,25.3,105,99,,3.7,1.1,4.8,.162
Sandora Irvin,PHO,F,12,122,12,122,19.2,.435,.364,.182,.341,17.0,18.2,8.3,2.3,4.0,3.8,20.8,109,95,,0.4,0.2,0.6,.191
Dalma Ivanyi,SAS,G,30,577,30,577,6.8,.532,.522,.672,.119,1.2,5.9,22.7,2.6,0.0,42.9,11.0,78,104,,-0.7,0.1,-0.5,-0.037
Deanna Jackson,IND,F,34,472,34,472,15.2,.480,.403,.022,.489,10.3,11.3,10.9,2.2,2.5,15.9,21.9,97,95,,0.6,0.8,1.3,.113
Gwen Jackson,PHO,F,11,121,11,121,8.8,.541,.538,.154,.231,8.6,12.4,5.0,0.0,2.0,25.9,15.4,88,102,,0.0,0.0,0.0,.008
Lauren Jackson*,SEA,F-C,34,1176,34,1176,26.7,.564,.496,.262,.402,11.0,17.1,9.9,1.7,4.5,10.0,23.7,118,94,,6.0,2.1,8.2,.278
Tamicha Jackson,WAS,G,8,68,8,68,0.7,.167,.173,.346,.077,2.0,6.2,26.5,4.4,0.0,13.0,23.7,51,97,,-0.5,0.1,-0.4,-0.237
Amber Jacobs,MIN,G,33,478,33,478,10.8,.518,.481,.510,.279,1.1,2.6,28.4,2.3,0.7,28.3,17.0,91,102,,0.1,0.3,0.3,.029
Shannon Johnson,SAS,G,34,1104,34,1104,13.5,.527,.423,.373,.564,2.2,5.6,29.7,2.4,0.4,27.3,19.2,93,105,,0.7,0.1,0.8,.028
Temeka Johnson,WAS,G,34,973,34,973,17.2,.521,.482,.158,.242,1.8,7.5,37.5,2.7,0.1,22.6,20.9,99,100,,1.7,0.8,2.5,.103
Vickie Johnson,NYL,G-F,34,1023,34,1023,18.8,.571,.529,.309,.309,5.4,8.0,19.1,1.4,0.2,12.5,18.6,115,104,,3.9,0.1,4.1,.159
Asjha Jones,CON,F,33,705,33,705,16.1,.502,.487,.018,.204,9.9,10.7,11.7,0.8,0.8,14.5,24.3,98,99,,1.1,0.7,1.8,.101
Susan King Borchardt,MIN,G,3,17,3,17,10.4,.543,.000,.000,4.000,0.0,3.9,10.1,0.0,4.9,0.0,8.1,137,103,,0.1,0.0,0.1,.139
Laurie Koehn,WAS,G,30,229,30,229,22.2,.696,.690,.949,.063,2.4,3.4,9.7,0.5,0.0,6.9,19.9,129,107,,1.3,-0.1,1.2,.210
Cathrine Kraayeveld,NYL,F,17,196,17,196,14.5,.560,.500,.436,.273,9.9,9.5,5.3,1.2,3.5,21.6,21.7,97,103,,0.3,0.1,0.3,.066
Sheila Lambert,DET,G,12,152,12,152,3.9,.350,.322,.156,.111,1.6,6.9,27.2,3.0,0.6,33.7,21.8,62,93,,-0.8,0.3,-0.5,-0.123
Amanda Lassiter,MIN,F,31,388,31,388,7.5,.446,.435,.626,.096,3.5,7.8,12.2,2.1,0.9,19.5,19.1,83,99,,-0.4,0.4,0.0,.001
Kara Lawson,SAC,G,24,508,24,508,17.0,.594,.561,.547,.209,1.8,4.4,14.6,1.5,0.6,12.0,17.5,118,94,,1.9,0.9,2.8,.218
Betty Lennox,SEA,G,28,800,28,800,15.0,.491,.430,.248,.277,3.6,10.0,14.0,2.4,0.5,17.6,25.3,94,97,,0.7,1.0,1.7,.083
Lisa Leslie*,LAS,C,34,1096,34,1096,21.7,.478,.447,.073,.375,8.4,15.0,17.4,3.5,6.1,15.6,28.3,94,91,,1.0,2.5,3.5,.128
Stacey Lovelace,MIN,C,34,594,34,594,16.5,.531,.480,.364,.312,7.9,11.9,11.2,2.4,1.5,15.8,19.6,102,97,,1.2,0.8,1.9,.131
Sancho Lyttle,HOU,F,33,460,33,460,19.3,.590,.584,.000,.396,10.9,19.5,7.4,2.6,0.6,16.2,16.0,110,94,,1.2,0.8,2.1,.178
Mwadi Mabika,LAS,G,17,367,17,367,7.7,.378,.365,.402,.164,2.9,4.9,14.8,2.3,0.0,9.7,19.1,85,102,,-0.2,0.2,0.0,-0.002
Laura Macchi,LAS,F,13,148,13,148,14.1,.521,.481,.528,.321,5.4,8.1,9.5,3.1,0.6,17.7,24.0,95,98,,0.1,0.2,0.3,.083
Hamchetou Maiga-Ba,SAC,F,34,408,34,408,10.8,.441,.450,.000,.267,9.7,11.1,15.2,3.4,1.4,22.3,22.4,82,87,,-0.6,1.1,0.6,.058
Kristen Mann,MIN,F,24,185,24,185,19.8,.530,.500,.150,.267,8.0,12.5,14.1,2.5,0.5,9.5,20.0,109,97,,0.5,0.2,0.8,.171
Nuria Martinez,MIN,G,1,2,1,2,-21.6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0,109,,0.0,0.0,0.0,-0.586
Raffaella Masciadri,LAS,F,33,463,33,463,11.0,.541,.514,.442,.192,5.7,6.8,9.1,1.8,0.2,15.7,14.0,104,102,,0.8,0.2,1.0,.083
Caity Matter,CHA,G,10,56,10,56,4.7,.324,.269,.538,.154,0.0,3.7,21.3,1.1,0.0,12.6,14.4,80,107,,-0.1,0.0,-0.1,-0.057
Katie Mattera,SAS,C,34,673,34,673,18.9,.535,.468,.000,.577,12.0,17.7,2.2,0.8,5.4,18.2,25.9,96,100,,0.9,0.6,1.5,.087
Kelly Mazzante,CHA,G,27,226,27,226,11.8,.419,.389,.639,.139,8.4,9.6,6.7,2.4,0.0,8.4,18.8,94,103,,0.1,0.1,0.2,.034
Janel McCarville,CHA,F-C,28,311,28,311,9.0,.410,.340,.000,.500,14.0,17.1,7.0,2.3,2.0,26.5,13.6,81,99,,-0.3,0.3,0.0,.002
Nikki McCray,SAS,G,23,302,23,302,1.0,.284,.250,.323,.177,3.3,4.5,10.3,2.1,0.0,21.2,14.4,60,107,,-1.0,-0.1,-1.1,-0.143
Teana Miller,CHA,C,31,362,31,362,13.5,.529,.484,.000,.396,10.9,12.6,4.4,2.3,4.4,19.6,18.7,95,99,,0.3,0.3,0.6,.069
Taj McWilliams-Franklin,CON,F-C,34,1083,34,1083,22.8,.556,.500,.049,.374,9.3,14.2,11.8,2.0,1.8,12.2,21.8,112,93,,4.2,2.1,6.3,.232
Chasity Melvin,WAS,C-F,34,1050,34,1050,17.3,.543,.498,.052,.452,10.5,13.3,5.1,1.8,1.3,14.3,21.2,104,100,,2.5,0.8,3.3,.125
Miao Lijie,SAC,G,18,135,18,135,5.0,.469,.400,.667,.233,0.0,2.0,17.2,2.1,0.7,31.2,17.3,79,93,,-0.2,0.3,0.1,.015
Coco Miller,WAS,G,34,500,34,500,14.4,.465,.453,.150,.063,6.5,8.3,18.4,3.1,0.6,14.6,20.1,94,99,,0.4,0.5,0.8,.067
Kelly Miller,IND,G,34,1057,34,1057,15.9,.556,.505,.410,.284,3.2,5.6,17.0,2.3,0.2,14.5,17.8,109,98,,2.9,1.3,4.2,.157
DeLisha Milton-Jones,WAS,F,33,1069,33,1069,17.0,.526,.476,.360,.299,5.7,11.3,11.2,3.2,1.6,16.7,22.0,98,97,,1.5,1.5,3.0,.112
Loree Moore,NYL,G,24,197,24,197,4.1,.408,.391,.087,.391,3.0,9.5,17.5,3.1,0.0,48.1,14.2,61,99,,-0.7,0.2,-0.5,-0.107
Tamara Moore,NYL,G,7,48,7,48,12.3,.799,.750,.500,.333,0.0,10.1,24.3,0.0,0.0,36.8,12.2,112,104,,0.1,0.0,0.1,.107
Chelsea Newton,SAC,G,34,715,34,715,8.3,.449,.423,.168,.242,5.7,6.2,14.2,1.9,1.2,18.3,13.7,94,93,,0.3,1.4,1.8,.098
Bernadette Ngoyisa,SAS,C,26,251,26,251,17.1,.600,.568,.000,.321,9.6,16.5,5.3,1.2,0.7,21.3,24.0,98,101,,0.4,0.1,0.5,.083
Marlous Nieuwveen,LAS,C,7,16,7,16,1.9,.667,.667,.000,.000,16.5,8.3,0.0,0.0,0.0,40.0,15.1,83,109,,0.0,0.0,0.0,-0.056
Deanna Nolan,DET,G-F,33,1213,33,1213,18.1,.492,.429,.195,.346,3.1,8.0,22.3,2.6,1.1,15.8,24.3,99,93,,2.2,2.3,4.4,.146
Nicole Ohlde,MIN,F-C,34,1038,34,1038,16.8,.539,.455,.007,.486,8.1,12.3,16.5,1.2,1.8,19.2,21.1,102,99,,2.2,1.0,3.2,.123
Murriel Page,WAS,F,34,589,34,589,8.4,.441,.420,.185,.067,4.8,9.9,7.9,1.5,1.5,15.8,12.9,89,101,,-0.1,0.4,0.3,.024
Yolanda Paige,IND,G,13,78,13,78,9.5,.337,.295,.227,.182,3.4,8.0,34.1,1.6,0.0,20.2,19.6,79,98,,-0.1,0.1,0.0,-0.020
Wendy Palmer,SAS,F,34,882,34,882,19.3,.598,.566,.231,.289,8.5,14.9,8.9,1.3,0.7,13.3,18.3,113,102,,2.9,0.4,3.3,.150
Ticha Penicheiro,SAC,G,34,927,34,927,12.7,.451,.337,.238,.581,1.1,7.1,28.3,3.0,0.6,23.7,14.8,95,89,,0.7,2.4,3.1,.133
Jia Perkins,CHA,G,30,464,30,464,14.0,.457,.434,.060,.199,7.1,6.6,16.4,3.8,1.7,16.3,21.5,89,101,,0.0,0.3,0.3,.025
Erin Perperoglou,SAC,F,23,209,23,209,18.4,.691,.700,.000,.850,8.6,9.4,13.6,4.4,2.2,32.1,18.8,99,86,,0.3,0.6,1.0,.182
Tari Phillips,HOU,F-C,32,366,32,366,12.5,.482,.426,.000,.511,11.7,15.4,7.4,1.8,2.0,20.7,20.6,91,97,,0.1,0.5,0.5,.059
Elaine Powell,DET,G,29,671,29,671,11.8,.478,.437,.014,.458,4.5,7.4,22.6,2.4,0.6,23.0,15.4,92,95,,0.2,1.1,1.3,.079
Nicole Powell,SAC,F,34,988,34,988,16.6,.522,.483,.502,.227,4.1,8.5,12.4,2.3,1.5,11.2,19.3,109,90,,2.7,2.4,5.2,.209
Felicia Ragland,HOU,G,4,9,4,9,-7.0,.000,.000,.000,.000,0.0,0.0,17.8,0.0,0.0,0.0,5.8,49,108,,0.0,0.0,0.0,-0.093
Ruth Riley,DET,C,33,855,33,855,10.0,.428,.380,.045,.225,6.0,11.3,9.4,1.5,5.0,18.8,19.7,84,92,,-0.8,1.8,1.1,.051
Ashley Robinson,PHO,C,34,658,34,658,6.4,.353,.326,.008,.295,9.5,11.7,8.7,1.7,4.2,20.7,13.5,78,98,,-0.9,0.7,-0.1,-0.007
Crystal Robinson,NYL,F,32,969,32,969,10.6,.486,.455,.478,.170,4.5,7.1,11.7,1.3,0.4,13.6,15.5,99,104,,1.2,0.1,1.3,.052
Nykesha Sales,CON,F-G,34,1074,34,1074,20.1,.502,.468,.241,.224,4.3,7.2,14.2,3.2,0.7,10.8,27.0,102,94,,2.7,1.8,4.5,.167
Sheri Sam,CHA,G-F,34,1075,34,1075,13.1,.456,.411,.149,.286,6.7,9.4,20.1,2.5,0.2,19.1,24.8,87,102,,-0.4,0.5,0.0,.002
Nakia Sanford,WAS,C-F,27,293,27,293,11.8,.504,.483,.000,1.033,6.9,10.8,4.0,2.0,3.6,16.3,18.6,93,98,,0.2,0.3,0.5,.065
Kelly Schumacher,IND,C,34,516,34,516,9.7,.458,.428,.080,.152,6.6,9.1,6.0,1.2,4.5,18.3,17.9,86,96,,-0.2,0.7,0.5,.039
Olympia Scott,SAC,C,18,170,18,170,2.8,.397,.359,.000,.513,12.8,13.1,5.4,1.4,1.1,31.5,19.9,69,92,,-0.6,0.4,-0.2,-0.051
Charlotte Smith,WAS,F,34,1036,34,1036,12.6,.585,.568,.526,.242,4.4,8.7,12.9,1.3,1.0,18.0,12.9,108,102,,2.0,0.5,2.5,.097
Jennifer Smith,NYL,C,2,7,2,7,-6.5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0,112,,0.0,0.0,0.0,-0.221
Tangela Smith,CHA,C,31,1063,31,1063,15.1,.467,.417,.017,.257,5.8,10.7,9.7,2.9,2.7,15.7,25.6,89,99,,-0.1,1.1,0.9,.035
Belinda Snell,PHO,G,20,227,20,227,13.7,.517,.445,.673,.327,10.9,10.3,15.1,1.8,0.4,14.9,15.7,111,102,,0.6,0.1,0.8,.133
Michelle Snow,HOU,C,33,966,33,966,21.6,.594,.551,.000,.471,10.1,16.7,8.8,1.2,3.6,16.3,21.4,110,96,,3.3,1.4,4.7,.194
Maria Stepanova,PHO,C,15,409,15,409,22.2,.501,.472,.000,.278,9.2,12.8,12.7,2.8,7.6,12.0,21.7,102,93,,0.9,0.8,1.6,.159
Mandisa Stevenson,SEA,F-C,4,53,4,53,-0.7,.250,.250,.083,.000,5.1,7.3,3.1,2.1,0.0,25.0,14.3,51,101,,-0.2,0.0,-0.2,-0.143
Andrea Stinson,DET,G,18,102,18,102,12.6,.429,.391,.435,.261,7.0,7.3,24.4,1.7,0.0,13.5,13.5,103,98,,0.2,0.1,0.3,.107
Jurgita Streimikyte,IND,F,34,686,34,686,13.1,.490,.469,.034,.152,7.1,10.2,10.4,2.6,1.6,15.9,16.9,96,94,,0.6,1.2,1.7,.101
Laura Summerton,CON,C,11,43,11,43,8.5,.446,.333,.000,.556,15.1,14.5,11.6,2.7,0.0,26.3,17.3,90,94,,0.0,0.1,0.1,.074
Tammy Sutton-Brown,CHA,C,34,887,34,887,16.1,.568,.509,.000,.647,9.8,14.1,3.7,2.0,3.7,19.8,20.0,99,99,,1.4,0.9,2.3,.103
Sheryl Swoopes*,HOU,F-G,33,1225,33,1225,26.6,.543,.474,.154,.370,3.1,7.0,25.7,3.2,1.9,11.3,27.0,111,97,,5.6,1.6,7.1,.233
Diana Taurasi,PHO,G,33,1089,33,1089,19.8,.534,.475,.419,.354,2.6,8.3,30.8,2.0,2.1,18.5,26.9,102,99,,2.9,1.0,3.9,.144
Penny Taylor,PHO,F,29,852,29,852,21.4,.610,.536,.360,.452,5.8,9.2,23.7,2.5,1.1,19.7,22.1,112,99,,3.4,0.8,4.2,.197
Nikki Teasley,LAS,G,19,551,19,551,11.1,.481,.441,.696,.193,1.4,6.4,22.7,2.4,0.7,24.3,17.0,90,100,,0.0,0.5,0.5,.036
Christi Thomas,LAS,F-C,32,520,32,520,10.7,.554,.521,.125,.333,7.1,13.3,5.9,1.2,3.5,18.5,12.6,102,97,,0.7,0.6,1.3,.101
LaToya Thomas,SAS,F,21,505,21,505,13.9,.507,.438,.043,.304,5.0,9.2,10.2,0.8,1.3,15.3,21.9,96,106,,0.5,-0.1,0.5,.038
Alicia Thompson,SEA,F,30,329,30,329,9.2,.471,.438,.272,.198,4.1,8.8,7.5,0.7,1.0,17.0,15.3,92,102,,0.1,0.2,0.3,.033
Tina Thompson*,HOU,F,15,439,15,439,12.9,.477,.453,.267,.140,5.5,9.3,10.3,1.6,0.8,16.7,22.6,90,100,,0.0,0.3,0.4,.032
Erin Thorn,NYL,G,21,203,21,203,11.8,.502,.481,.537,.074,2.9,4.8,13.0,1.2,0.0,11.2,16.7,103,106,,0.3,0.0,0.3,.059
Kamila Vodichkova,PHO,F-C,28,821,28,821,18.7,.528,.500,.027,.280,9.5,15.6,17.0,1.9,2.2,16.7,20.4,102,96,,1.7,1.1,2.9,.139
Natalia Vodopyanova,SEA,F,17,98,17,98,11.8,.458,.386,.227,.545,4.1,13.1,17.5,1.7,1.6,22.7,17.0,90,96,,0.0,0.1,0.1,.058
DeMya Walker,SAC,F,22,598,22,598,23.0,.566,.536,.004,.397,10.1,13.2,19.2,2.7,2.0,20.1,27.9,101,87,,1.4,1.7,3.1,.209
Ann Wauters,NYL,C,28,879,28,879,21.0,.589,.545,.007,.376,8.0,14.5,10.9,1.3,2.2,17.9,24.3,105,99,,2.5,0.8,3.3,.152
Kendra Wecker,SAS,F,1,11,1,11,12.6,.333,.333,.500,.000,0.0,0.0,47.9,5.3,0.0,14.3,32.6,73,102,,0.0,0.0,0.0,-0.148
Lindsay Whalen*,CON,G,34,1047,34,1047,20.5,.573,.493,.159,.538,3.6,7.6,30.2,2.3,0.2,19.9,20.9,110,96,,3.8,1.5,5.3,.201
DeTrina White,NYL,F,13,90,13,90,12.2,.491,.364,.000,1.091,14.9,16.9,0.0,2.7,2.9,15.6,11.6,107,96,,0.2,0.1,0.3,.124
Tan White,IND,G,34,693,34,693,9.8,.433,.384,.319,.228,4.0,5.3,17.2,2.6,1.0,20.0,25.9,82,97,,-1.0,0.9,-0.1,-0.005
Tamika Whitmore,LAS,F,34,917,34,917,15.0,.525,.443,.072,.400,7.8,10.4,8.9,2.0,1.4,15.5,19.4,103,99,,1.9,0.8,2.7,.118
Angelina Williams,PHO,G,16,149,16,149,8.2,.377,.340,.360,.140,7.8,10.1,11.9,1.5,3.8,17.2,20.8,80,99,,-0.2,0.1,-0.1,-0.025
Le'coe Willingham,CON,F,18,91,18,91,3.4,.465,.412,.000,1.176,14.2,11.6,5.5,1.3,0.0,35.2,21.4,74,99,,-0.3,0.1,-0.2,-0.077
Natalie Williams,IND,C,34,804,34,804,14.0,.452,.415,.000,.270,12.1,16.0,8.8,2.6,1.4,16.8,21.3,91,92,,0.1,1.7,1.8,.089
Tamika Williams,MIN,F,34,758,34,758,16.3,.559,.551,.019,.295,13.5,14.9,10.9,2.3,0.2,18.9,14.3,106,97,,1.5,0.9,2.4,.127
Shereka Wright,PHO,F,25,346,25,346,13.7,.574,.500,.593,.881,6.8,9.4,12.4,2.3,0.7,25.5,15.3,100,100,,0.5,0.3,0.7,.086
Tanisha Wright,SEA,G,34,528,34,528,10.0,.501,.462,.009,.340,5.1,7.0,17.6,1.9,0.4,24.7,14.5,94,101,,0.3,0.4,0.6,.047
Brooke Wyckoff,CON,F,34,596,34,596,8.7,.542,.523,.591,.227,5.4,9.9,9.6,1.2,1.2,22.4,10.2,101,97,,0.6,0.8,1.4,.095
Francesca Zara,SEA,G,34,413,34,413,9.1,.478,.429,.259,.247,3.6,6.1,21.2,2.2,0.2,30.3,15.5,86,101,,-0.2,0.3,0.1,.007
