Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Blake Dietrick,ATL,G,22,463,22,463,11.3,.600,.596,.558,.077,2.0,4.5,24.2,1.9,0.6,27.1,13.9,103,111,,0.4,0.1,0.5,.043
Skylar Diggins-Smith,PHO,G,22,675,22,675,19.3,.625,.560,.433,.373,1.9,6.2,24.5,1.5,1.3,18.3,25.2,111,107,,1.8,0.5,2.4,.140
Stefanie Dolson,CHI,C,15,273,15,273,13.4,.600,.571,.457,.271,5.1,11.6,12.8,1.1,3.7,16.1,15.3,113,104,,0.5,0.4,0.9,.132
Kathleen Doyle,IND,G,18,155,18,155,-1.6,.316,.305,.512,.098,2.3,5.8,18.2,2.3,0.0,29.6,17.4,63,114,,-0.7,0.0,-0.7,-0.189
Candice Dupree,IND,F,22,665,22,665,15.4,.507,.468,.072,.191,4.9,11.3,14.7,1.2,1.1,9.3,20.0,106,114,,1.0,-0.1,0.8,.051
Sylvia Fowles,MIN,C,7,168,7,168,30.8,.664,.609,.000,.453,15.3,24.8,6.7,1.9,4.5,9.4,22.6,132,98,,1.0,0.4,1.3,.318
Allisha Gray,DAL,G,20,524,20,524,19.6,.581,.528,.362,.332,5.7,9.4,8.9,2.2,0.9,8.9,21.1,117,111,,1.7,0.1,1.8,.136
Chelsea Gray,LAS,G,22,679,22,679,16.6,.518,.475,.214,.178,2.7,7.4,27.7,2.5,0.3,16.8,24.1,101,101,,0.6,1.1,1.7,.101
Reshanda Gray,LAS,F,10,62,10,62,7.4,.497,.364,.000,.636,12.0,27.9,6.6,0.8,6.0,41.5,17.8,76,93,,-0.2,0.2,0.0,-0.002
Brittney Griner,PHO,C,12,382,12,382,19.3,.542,.497,.006,.269,5.6,13.5,18.0,0.5,4.7,13.3,26.3,103,104,,0.5,0.5,1.0,.106
Marie Gulich,LAS,C,12,119,12,119,8.5,.531,.500,.115,.115,5.2,9.3,8.6,1.7,2.3,15.5,12.4,103,101,,0.1,0.2,0.3,.095
Megan Gustafson,DAL,C,10,48,10,48,6.1,.390,.286,.071,.643,13.7,13.4,3.2,0.0,1.7,10.0,18.6,93,115,,0.0,0.0,0.0,-0.034
Dearica Hamby,LVA,F,22,622,22,622,19.8,.612,.583,.186,.328,5.4,14.4,15.0,2.9,0.6,16.2,19.6,112,96,,1.4,1.6,3.0,.193
Isabelle Harrison,DAL,F,13,258,13,258,12.3,.492,.447,.039,.250,8.1,13.6,12.3,1.8,1.6,17.6,17.8,98,110,,0.1,0.1,0.2,.029
Mikiah Herbert Harrigan,MIN,F,21,234,21,234,10.0,.464,.451,.402,.085,7.3,12.6,4.7,1.8,3.6,15.0,19.2,91,104,,-0.2,0.3,0.2,.029
Tyasha Harris,DAL,G,21,412,21,412,13.3,.523,.508,.441,.173,0.0,3.7,22.9,2.2,0.6,11.6,16.8,108,113,,0.6,0.0,0.6,.060
Bria Hartley,PHO,G,13,322,13,322,18.9,.543,.500,.414,.261,1.8,6.8,33.0,2.3,0.0,13.4,28.0,106,106,,0.7,0.3,1.0,.124
Tianna Hawkins,WAS,F,17,329,17,329,13.0,.513,.473,.438,.200,4.3,11.1,9.0,2.2,1.7,12.4,22.8,96,104,,0.0,0.4,0.4,.053
Ruthy Hebard,CHI,F,22,320,22,320,17.3,.692,.682,.000,.141,7.2,16.3,3.3,1.6,2.0,14.2,14.7,121,102,,0.8,0.5,1.3,.160
Natisha Hiedeman,CON,G,22,408,22,408,7.9,.478,.445,.504,.236,2.2,6.0,16.0,1.0,0.0,14.6,17.7,96,107,,0.0,0.4,0.4,.037
Myisha Hines-Allen,WAS,F,22,659,22,659,22.6,.585,.554,.207,.197,6.2,18.1,17.1,2.5,0.7,13.1,25.9,109,101,,1.5,1.1,2.7,.162
Bria Holmes,CON,G,18,291,18,291,8.5,.426,.408,.306,.122,5.0,6.7,11.1,2.3,1.6,14.8,18.3,87,103,,-0.4,0.4,0.1,.007
Joyner Holmes,NYL,F,19,190,19,190,6.1,.362,.326,.389,.167,8.6,14.8,13.7,0.5,0.8,14.4,20.9,77,108,,-0.6,0.1,-0.4,-0.087
Natasha Howard,SEA,F,22,463,22,463,19.5,.581,.552,.122,.220,13.8,19.6,7.8,4.1,2.7,20.4,21.8,103,89,,0.5,1.7,2.2,.187
Sabrina Ionescu,NYL,G,3,80,3,80,19.5,.593,.536,.476,.238,2.7,9.6,39.9,1.2,0.0,21.9,32.7,99,108,,0.0,0.1,0.1,.054
Briann January,CON,G,13,303,13,303,6.3,.405,.367,.413,.160,1.5,3.1,21.8,1.3,0.6,15.7,13.8,92,107,,-0.1,0.3,0.1,.019
Moriah Jefferson,DAL,G,9,148,9,148,10.1,.466,.442,.140,.279,5.9,11.1,20.1,2.4,1.1,23.3,19.5,88,109,,-0.2,0.1,-0.1,-0.032
Glory Johnson,ATL,F,18,277,18,277,10.6,.454,.440,.506,.289,2.9,14.0,6.0,2.7,2.2,12.2,16.8,89,103,,-0.2,0.4,0.2,.025
Shenise Johnson,MIN,G,17,212,17,212,12.7,.461,.378,.207,.341,5.8,9.5,15.7,3.9,0.4,17.5,24.2,94,102,,-0.1,0.3,0.3,.048
Alexis Jones,ATL,G,6,53,6,53,10.4,.548,.548,.905,.095,0.0,0.0,15.1,2.8,0.0,21.5,23.0,92,111,,0.0,0.0,0.0,-0.020
Brionna Jones,CON,F,21,549,21,549,20.1,.631,.608,.006,.340,12.0,12.6,6.8,3.2,2.3,15.4,17.6,117,99,,1.5,1.1,2.6,.189
Jazmine Jones,NYL,G,20,428,20,428,14.3,.524,.447,.263,.468,4.6,10.4,23.2,3.2,1.6,21.7,27.1,91,102,,-0.4,0.7,0.3,.025
Paris Kea,NYL,G,11,165,11,165,11.2,.497,.473,.452,.110,3.3,7.3,21.8,2.1,1.4,19.9,25.5,86,106,,-0.3,0.2,-0.1,-0.034
Betnijah Laney,ATL,G-F,22,738,22,738,18.3,.573,.532,.249,.253,3.7,8.4,20.2,2.4,0.2,16.7,23.5,107,109,,1.4,0.5,1.8,.099
Crystal Langhorne,SEA,F-C,13,107,13,107,3.3,.458,.441,.294,.353,3.5,15.2,7.7,0.5,0.8,35.9,12.8,70,98,,-0.3,0.2,0.0,-0.015
Kiara Leslie,WAS,G,19,414,19,414,7.7,.462,.431,.435,.120,4.3,8.4,7.5,1.1,1.6,13.7,14.8,91,108,,-0.2,0.3,0.1,.006
Jewell Loyd,SEA,G,22,613,22,613,19.8,.583,.520,.395,.348,2.8,4.9,18.6,2.6,0.9,12.3,24.3,113,100,,1.8,1.2,3.0,.195
Marina Mabrey,DAL,G,19,405,19,405,17.4,.564,.551,.576,.152,3.0,8.5,19.0,3.2,0.4,15.1,22.0,106,109,,0.6,0.2,0.9,.087
Ezi Magbegor,SEA,F-C,22,292,22,292,20.1,.596,.573,.028,.248,10.5,10.8,4.1,2.1,4.9,6.9,19.9,119,97,,0.9,0.7,1.6,.219
Kayla McBride,LVA,G,22,587,22,587,15.9,.558,.483,.344,.368,1.9,5.0,13.3,2.2,0.3,11.2,20.7,110,102,,1.2,1.0,2.2,.149
Angel McCoughtry,LVA,F-G,22,440,22,440,29.1,.611,.553,.150,.336,10.2,14.5,22.2,3.3,1.2,12.8,29.7,117,96,,2.0,1.1,3.2,.288
Teaira McCowan,IND,C,22,461,22,461,20.7,.591,.536,.018,.476,18.0,21.0,5.6,0.8,3.8,17.8,23.8,109,111,,1.1,0.1,1.2,.103
Emma Meesseman,WAS,F,20,634,20,634,17.6,.509,.481,.188,.146,6.1,10.2,25.3,2.0,2.3,13.5,21.6,104,105,,0.8,0.7,1.5,.096
Kelsey Mitchell,IND,G,22,706,22,706,15.0,.579,.539,.468,.237,1.0,4.1,16.2,1.0,0.2,13.7,24.7,107,118,,1.4,-0.5,0.9,.048
Leilani Mitchell,WAS,G,22,673,22,673,13.2,.533,.489,.531,.218,1.9,5.6,28.3,1.4,0.1,16.2,16.1,109,109,,1.1,0.3,1.5,.086
Tiffany Mitchell,IND,G,19,502,19,502,11.2,.485,.386,.341,.379,3.6,7.8,16.6,1.2,0.3,15.3,26.0,96,116,,0.0,-0.2,-0.2,-0.017
Beatrice Mompremier,CON,F,21,187,21,187,12.2,.437,.426,.000,.383,19.2,22.0,2.5,1.4,6.3,20.3,16.2,91,98,,-0.1,0.4,0.3,.062
Kaleena Mosqueda-Lewis,CON,F,16,164,16,164,3.2,.403,.391,.734,.109,0.7,7.5,3.9,0.9,0.6,9.4,19.8,80,105,,-0.3,0.2,-0.2,-0.038
Astou Ndour-Fall,DAL,C-F,13,151,13,151,8.2,.404,.404,.439,.000,9.4,14.7,6.7,1.0,3.3,9.5,18.7,90,110,,-0.1,0.1,-0.1,-0.018
Kia Nurse,NYL,G,21,578,21,578,7.7,.435,.335,.522,.414,2.1,5.7,16.7,0.9,0.5,13.5,25.9,86,110,,-1.0,0.2,-0.8,-0.055
Leaonna Odom,NYL,F,22,453,22,453,11.2,.560,.515,.204,.235,8.2,6.1,7.0,1.6,1.4,12.2,12.0,111,109,,0.6,0.2,0.9,.076
Arike Ogunbowale,DAL,G,22,748,22,748,20.7,.528,.470,.341,.298,1.5,4.8,20.5,2.4,0.0,9.0,31.2,107,113,,1.9,0.0,1.9,.103
Nneka Ogwumike,LAS,F,18,476,18,476,20.0,.636,.596,.108,.293,5.5,11.3,10.9,2.0,0.6,12.9,20.9,117,101,,1.5,0.8,2.3,.192
Candace Parker,LAS,F-C,22,665,22,665,22.7,.584,.549,.198,.321,6.9,19.9,24.9,2.0,3.8,18.8,23.5,108,95,,1.5,1.8,3.2,.195
Cheyenne Parker,CHI,F,20,497,20,497,21.3,.651,.597,.183,.389,12.0,15.7,9.4,2.6,2.9,21.2,23.3,111,101,,1.3,0.9,2.2,.174
Theresa Plaisance,CON,F,13,90,13,90,9.8,.506,.466,.586,.207,2.5,8.5,1.8,2.8,3.0,5.9,16.4,104,99,,0.1,0.2,0.3,.116
Aerial Powers,WAS,G,6,179,6,179,19.8,.596,.529,.377,.435,1.3,9.9,15.1,2.6,0.0,11.8,24.2,111,104,,0.5,0.2,0.7,.155
Alexis Prince,CHI,F,2,16,2,16,25.2,.800,.800,.600,.000,15.9,11.4,0.0,0.0,4.9,0.0,13.9,160,108,,0.1,0.0,0.1,.263
Epiphanny Prince,SEA,G,15,190,15,190,9.3,.510,.465,.474,.228,0.6,5.5,16.2,1.6,0.9,16.1,17.6,98,101,,0.1,0.3,0.4,.082
Allie Quigley,CHI,G,22,631,22,631,16.5,.555,.528,.462,.128,1.2,6.1,13.0,1.1,0.7,8.4,23.5,109,108,,1.3,0.4,1.7,.110
Danielle Robinson,LVA,G,22,492,22,492,14.0,.584,.533,.107,.347,1.2,6.1,20.8,1.9,0.4,16.7,14.9,112,101,,0.9,0.8,1.7,.142
Sugar Rodgers,LVA,G,22,263,22,263,7.2,.453,.444,.790,.049,1.4,6.1,16.4,1.3,1.0,16.2,16.5,90,102,,-0.2,0.4,0.2,.035
Tierra Ruffin-Pratt,LAS,G,17,251,17,251,7.0,.434,.333,.289,.578,4.5,8.9,8.0,2.2,1.1,13.8,11.9,94,101,,0.0,0.4,0.4,.063
Mercedes Russell,SEA,C,22,304,22,304,8.6,.438,.410,.000,.321,6.5,13.4,6.2,1.3,2.3,15.2,15.5,88,97,,-0.3,0.7,0.4,.057
Satou Sabally,DAL,F,16,450,16,450,18.6,.505,.404,.363,.473,10.0,16.1,15.3,1.6,2.6,13.7,25.4,105,109,,0.8,0.3,1.0,.092
Katie Lou Samuelson,DAL,F,22,439,22,439,11.0,.536,.516,.625,.156,2.0,7.1,10.7,1.8,1.7,10.5,11.7,110,112,,0.5,0.1,0.6,.056
Kylee Shook,NYL,C,20,290,20,290,8.2,.468,.424,.215,.215,5.6,10.6,7.5,1.2,2.6,18.8,16.2,85,106,,-0.4,0.3,-0.1,-0.011
Odyssey Sims,MIN,G,13,240,13,240,16.0,.515,.442,.231,.317,4.1,6.6,31.8,1.5,0.4,17.4,26.8,105,109,,0.4,0.2,0.6,.096
Kamiah Smalls,IND,G,7,100,7,100,15.0,.647,.625,.600,.100,6.0,4.8,21.7,0.5,0.8,8.7,10.1,142,119,,0.4,-0.1,0.3,.114
Alanna Smith,PHO,F,19,296,19,296,13.1,.505,.471,.422,.284,8.5,13.4,12.8,0.8,4.1,13.6,20.0,101,104,,0.2,0.4,0.6,.082
Azura Stevens,CHI,F-C,13,355,13,355,17.6,.591,.564,.331,.169,6.5,13.2,8.4,1.7,5.3,13.6,18.5,110,101,,0.7,0.6,1.3,.144
Breanna Stewart,SEA,F,20,607,20,607,25.5,.578,.510,.322,.353,4.1,15.8,20.5,2.7,3.8,13.0,28.9,111,91,,1.9,2.0,3.9,.254
Kiah Stokes,NYL,C,22,601,22,601,8.3,.450,.445,.620,.051,5.1,13.5,8.2,0.9,3.3,17.2,12.4,86,105,,-0.6,0.7,0.2,.011
Shekinna Stricklen,ATL,F,22,482,22,482,5.4,.477,.460,.717,.058,0.9,5.0,4.3,0.7,0.2,9.6,14.2,94,113,,-0.1,0.0,-0.1,-0.010
Sug Sutton,WAS,G,12,113,12,113,6.3,.471,.439,.515,.212,0.0,4.3,17.0,0.5,0.0,14.3,17.3,92,112,,-0.1,0.0,0.0,-0.012
Carolyn Swords,LVA,C,22,384,22,384,9.1,.528,.460,.000,.440,10.4,15.1,6.9,0.6,0.2,23.2,8.9,107,102,,0.3,0.6,1.0,.100
Brittney Sykes,LAS,G,21,517,21,517,15.3,.598,.540,.327,.413,3.8,6.4,13.3,3.0,1.1,16.9,18.9,109,100,,0.9,0.9,1.9,.145
Diana Taurasi,PHO,G,19,533,19,533,23.7,.625,.538,.711,.481,0.4,8.5,28.3,1.8,1.2,13.4,27.5,118,105,,2.4,0.6,3.0,.227
Alyssa Thomas,CON,F,21,689,21,689,21.6,.549,.500,.004,.484,6.3,16.2,26.1,3.1,0.8,14.9,22.2,110,97,,1.6,1.6,3.2,.186
Jasmine Thomas,CON,G,19,485,19,485,12.3,.490,.460,.335,.122,0.9,4.0,27.0,2.5,0.9,18.8,22.1,93,103,,-0.2,0.7,0.5,.039
Kayla Thornton,DAL,F,22,557,22,557,11.3,.575,.528,.571,.254,6.3,11.9,4.8,1.8,0.6,15.1,13.3,110,111,,0.8,0.2,0.9,.067
Morgan Tuck,SEA,F,10,88,10,88,2.0,.435,.375,.563,.500,2.8,4.0,3.1,2.9,0.0,23.5,13.0,76,100,,-0.2,0.2,0.0,-0.004
Brianna Turner,PHO,F,22,613,22,613,16.9,.600,.579,.009,.368,11.1,18.6,9.9,2.0,5.7,19.0,11.9,116,98,,1.2,1.3,2.5,.163
Courtney Vandersloot,CHI,G,22,693,22,693,23.0,.610,.560,.349,.289,2.0,6.8,46.3,1.9,0.9,18.0,19.3,125,106,,3.4,0.7,4.1,.234
Kia Vaughn,PHO,C,22,415,22,415,10.2,.499,.488,.016,.150,6.9,11.1,13.6,1.3,1.4,20.1,18.2,92,106,,-0.2,0.4,0.2,.018
Victoria Vivians,IND,G-F,6,85,6,85,3.4,.446,.379,.379,.276,2.8,9.9,5.7,0.6,0.0,15.6,20.1,85,116,,-0.1,0.0,-0.2,-0.083
Megan Walker,NYL,F,18,205,18,205,4.2,.368,.359,.551,.064,5.8,7.2,6.0,1.0,0.0,8.0,18.7,78,111,,-0.5,0.1,-0.4,-0.083
Shatori Walker-Kimbrough,PHO,G,21,400,21,400,14.1,.558,.516,.405,.198,1.8,4.9,13.0,2.9,1.6,13.3,17.6,105,105,,0.5,0.5,0.9,.092
Avery Warley-Talbert,LVA,C,3,24,3,24,12.3,.481,.429,.000,.429,25.2,19.0,18.0,0.0,0.0,19.4,18.9,109,105,,0.1,0.0,0.1,.133
Sami Whitcomb,SEA,G,22,363,22,363,17.8,.595,.557,.600,.157,1.4,8.0,19.4,2.2,0.7,12.8,21.2,112,98,,0.9,0.8,1.7,.186
Sydney Wiese,LAS,G,19,363,19,363,12.9,.661,.640,.570,.129,1.7,5.6,9.1,1.5,0.5,18.3,15.2,109,104,,0.5,0.5,1.0,.108
Courtney Williams,ATL,G,20,615,20,615,13.5,.460,.450,.111,.075,6.8,13.5,18.3,1.1,0.3,14.6,26.4,91,110,,-0.6,0.3,-0.3,-0.018
Elizabeth Williams,ATL,C-F,22,647,22,647,15.5,.539,.489,.000,.371,8.6,11.2,7.5,1.3,4.0,10.8,15.7,111,108,,1.2,0.4,1.6,.101
Gabby Williams,CHI,F,22,546,22,546,11.3,.503,.487,.443,.158,4.7,9.8,11.3,2.6,0.7,18.0,16.8,95,104,,-0.1,0.7,0.7,.048
Riquna Williams,LAS,G,21,444,21,444,16.7,.570,.551,.548,.097,0.8,5.3,11.4,2.7,1.5,8.9,22.0,107,101,,0.7,0.8,1.5,.136
Jocelyn Willoughby,NYL,F-G,22,383,22,383,7.9,.502,.427,.339,.385,4.3,7.6,10.2,1.9,1.2,20.1,18.3,89,107,,-0.3,0.3,0.0,-0.001
A'ja Wilson,LVA,C,22,697,22,697,25.0,.546,.480,.000,.436,5.9,15.4,11.1,1.9,5.5,7.8,28.2,111,94,,2.1,1.9,4.0,.230
Jackie Young,LVA,G,22,568,22,568,15.8,.558,.500,.069,.323,3.8,9.5,18.0,1.3,0.3,14.0,19.4,109,102,,1.1,0.9,2.0,.144
Amanda Zahui B.,NYL,C,21,531,21,531,10.6,.473,.446,.543,.196,3.1,18.4,15.3,1.8,3.8,21.3,21.0,82,99,,-1.2,1.1,-0.1,-0.005
Essence Carson,TOT,G,21,291,21,291,3.5,.377,.364,.444,.101,2.8,7.2,6.5,1.6,0.6,13.4,18.6,75,106,,-0.8,0.3,-0.6,-0.077
Jacki Gemelos,TOT,G,18,222,18,222,4.2,.424,.420,.625,.071,1.6,5.2,10.4,1.4,0.4,17.2,14.5,80,109,,-0.4,0.1,-0.2,-0.045
Megan Huff,TOT,F,7,16,7,16,-12.4,.000,.000,.333,.000,15.3,15.1,8.2,0.0,0.0,50.0,16.5,29,106,,-0.1,0.0,-0.1,-0.323
Alisia Jenkins,TOT,F,5,28,5,28,-3.5,.376,.250,.375,.750,0.0,8.3,0.0,0.0,0.0,22.0,21.7,62,110,,-0.1,0.0,-0.1,-0.193
Stella Johnson,TOT,G,9,100,9,100,21.4,.635,.603,.412,.147,4.7,7.3,21.3,3.1,1.9,10.0,18.6,124,104,,0.4,0.1,0.5,.209
Stephanie Mavunga,TOT,F,10,95,10,95,11.5,.517,.448,.172,.379,12.9,21.0,8.3,0.5,1.7,24.5,21.0,92,109,,-0.1,0.1,0.0,-0.001
Erica McCall,TOT,F,20,183,20,183,12.1,.466,.367,.089,.489,15.4,16.4,2.4,2.0,3.6,14.1,15.6,104,103,,0.2,0.3,0.4,.094
Shey Peddy,TOT,G,17,257,17,257,10.7,.440,.333,.540,.349,4.2,8.0,17.4,3.8,0.3,17.1,15.5,95,103,,0.0,0.4,0.3,.053
Essence Carson,WAS,G,10,168,10,168,1.9,.349,.339,.390,.102,4.2,6.5,4.7,1.6,0.6,14.0,19.8,69,109,,-0.7,0.1,-0.6,-0.133
Jacki Gemelos,CON,G,6,29,6,29,9.0,.688,.688,.750,.000,0.0,4.1,5.7,3.5,0.0,27.3,16.7,93,101,,0.0,0.0,0.0,.054
Megan Huff,MIN,F,3,5,3,5,14.7,.000,.000,.000,.000,49.0,36.8,26.2,0.0,0.0,0.0,9.0,120,108,,0.0,0.0,0.0,.139
Alisia Jenkins,IND,F,1,2,1,2,6.7,,,,,0.0,30.1,0.0,0.0,0.0,,0.0,,107,,0.0,0.0,0.0,.036
Stella Johnson,CHI,G,4,6,4,6,3.3,.000,.000,.000,.000,0.0,20.3,0.0,8.3,0.0,0.0,7.4,0,86,,0.0,0.0,0.0,-0.015
Stephanie Mavunga,IND,F,5,59,5,59,17.1,.547,.444,.111,.611,14.2,20.4,8.5,0.0,2.7,18.0,20.9,106,113,,0.1,0.0,0.1,.064
Erica McCall,ATL,F,1,5,1,5,12.3,,,,,0.0,23.1,0.0,10.0,0.0,,0.0,,83,,0.0,0.0,0.0,.179
Shey Peddy,WAS,G,9,116,9,116,9.2,.467,.345,.517,.414,2.0,5.8,14.5,3.2,0.0,18.9,16.9,91,105,,-0.1,0.1,0.1,.018
Essence Carson,CON,G,11,123,11,123,5.6,.419,.400,.525,.100,0.9,8.1,9.0,1.7,0.7,12.6,17.0,84,103,,-0.2,0.2,0.0,.000
Jacki Gemelos,WAS,G,12,193,12,193,3.4,.382,.375,.604,.083,1.8,5.4,11.1,1.1,0.5,15.3,14.1,78,110,,-0.4,0.1,-0.3,-0.059
Megan Huff,LVA,F,4,11,4,11,-24.7,.000,.000,.500,.000,0.0,5.2,0.0,0.0,0.0,60.0,19.9,0,106,,-0.2,0.0,-0.1,-0.533
Alisia Jenkins,CHI,F,2,3,2,3,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,114,,0.0,0.0,0.0,-0.006
