Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Elena Delle Donne,WAS,F-G,31,901,31,901,31.8,.633,.576,.283,.274,6.6,17.2,13.2,1.1,3.6,5.9,25.7,130,98,,6.2,1.5,7.7,.343
Diamond DeShields,CHI,G,34,1027,34,1027,16.2,.508,.451,.328,.291,3.4,10.2,13.4,2.1,1.0,12.0,26.1,99,101,,1.2,1.2,2.4,.094
Blake Dietrick,SEA,G,17,106,17,106,0.7,.237,.100,.600,.600,1.1,5.8,22.0,1.5,1.6,44.2,9.8,60,103,,-0.3,0.1,-0.2,-0.081
Stefanie Dolson,CHI,C,34,850,34,850,14.8,.621,.584,.356,.210,5.7,12.4,13.8,1.2,2.9,20.6,16.4,108,101,,1.6,1.1,2.7,.126
Candice Dupree,IND,F,34,1043,34,1043,14.5,.502,.472,.008,.152,2.7,9.4,14.9,0.8,1.5,11.7,19.3,100,106,,1.2,0.5,1.6,.062
AD Durr,NYL,G,18,480,18,480,11.3,.541,.516,.336,.145,1.2,3.4,11.3,1.0,1.2,11.5,16.6,102,112,,0.5,-0.2,0.4,.030
Temi Fagbenle,MIN,C,18,271,18,271,10.0,.551,.525,.074,.222,10.1,11.8,9.2,1.1,1.9,26.5,20.0,90,101,,-0.1,0.4,0.2,.034
Jamierra Faulkner,CHI,G,13,72,13,72,5.6,.395,.361,.500,.444,3.3,3.1,21.9,1.4,0.0,18.9,16.0,86,108,,-0.1,0.0,0.0,-0.026
Sylvia Fowles,MIN,C,34,1003,34,1003,22.2,.613,.588,.000,.296,11.4,18.5,9.1,1.6,4.1,15.2,20.0,113,95,,3.1,2.2,5.3,.211
Allisha Gray,DAL,G,34,1035,34,1035,16.5,.593,.521,.336,.438,4.9,8.1,14.1,2.2,1.2,13.8,15.8,117,106,,3.1,0.5,3.6,.140
Chelsea Gray,LAS,G,34,1108,34,1108,15.8,.509,.471,.290,.159,1.4,6.6,31.1,1.5,0.2,18.3,23.8,98,102,,1.1,1.2,2.4,.085
Reshanda Gray,NYL,F,34,519,34,519,11.1,.502,.477,.013,.413,13.5,19.3,6.0,1.6,1.1,19.2,18.5,94,104,,0.1,0.4,0.5,.037
Brittney Griner,PHO,C,31,1018,31,1018,26.4,.601,.565,.006,.261,6.0,12.6,17.9,1.1,4.8,12.5,28.4,110,100,,3.6,1.5,5.0,.198
Marie Gulich,ATL,C,31,349,31,349,8.8,.433,.398,.231,.204,10.5,12.9,10.3,0.7,5.5,21.4,19.0,83,101,,-0.5,0.4,-0.1,-0.015
Megan Gustafson,DAL,C,25,238,25,238,15.1,.572,.500,.164,.364,9.4,15.7,5.5,0.9,2.2,13.6,14.3,114,104,,0.6,0.2,0.7,.124
Dearica Hamby,LVA,F,34,842,34,842,18.9,.558,.517,.183,.356,10.1,16.6,13.4,1.9,1.2,15.4,20.2,106,95,,1.8,1.8,3.6,.169
Isabelle Harrison,DAL,F,31,794,31,794,15.6,.495,.456,.025,.278,10.2,13.5,10.4,2.4,2.8,15.1,18.5,100,102,,0.8,0.8,1.6,.081
Bria Hartley,NYL,G,24,545,24,545,12.9,.492,.433,.348,.314,3.7,8.0,24.3,1.7,0.2,17.3,23.2,95,109,,0.2,0.0,0.3,.019
Tianna Hawkins,WAS,F,31,477,31,477,23.5,.623,.589,.414,.182,12.2,16.5,8.3,1.5,0.7,12.8,26.1,116,101,,2.1,0.6,2.7,.229
Tiffany Hayes,ATL,G,29,817,29,817,15.1,.497,.441,.313,.340,2.7,5.7,21.9,1.8,0.8,14.0,27.1,96,105,,0.5,0.6,1.0,.050
Natisha Hiedeman,CON,G,20,205,20,205,15.9,.532,.526,.483,.414,3.7,8.4,29.2,2.0,0.9,15.9,17.2,111,101,,0.5,0.3,0.8,.153
Tayler Hill,DAL,G,4,49,4,49,9.9,.428,.346,.462,.385,4.6,6.1,10.8,1.1,0.0,0.0,14.3,109,110,,0.1,0.0,0.1,.064
Myisha Hines-Allen,WAS,F,27,211,27,211,12.6,.424,.406,.232,.174,14.7,16.7,16.3,2.2,4.3,22.0,20.6,91,97,,-0.1,0.4,0.3,.062
Bria Holmes,CON,G,34,529,34,529,11.3,.487,.451,.326,.301,2.1,5.3,9.7,1.5,1.2,12.1,20.4,96,103,,0.3,0.5,0.8,.059
Anriel Howard,SEA,F,3,20,3,20,4.0,.500,.500,.400,.000,11.7,9.2,0.0,2.6,0.0,28.6,16.0,80,103,,0.0,0.0,0.0,-0.028
Natasha Howard,SEA,F,34,1066,34,1066,24.2,.523,.470,.201,.306,10.1,16.1,14.0,3.7,4.8,14.4,29.4,101,93,,2.0,2.6,4.6,.173
Chloe Jackson,CHI,G,8,32,8,32,2.4,.215,.222,.000,.667,11.1,10.5,17.4,7.7,0.0,34.0,24.0,50,92,,-0.3,0.1,-0.2,-0.245
Briann January,PHO,G,32,852,32,852,8.8,.520,.475,.451,.236,0.8,2.8,20.3,1.6,0.3,21.2,14.2,95,107,,0.3,0.3,0.5,.025
Marine Johannes,NYL,G,19,345,19,345,14.6,.575,.550,.600,.173,2.9,5.6,23.0,1.2,0.7,15.7,17.8,109,111,,0.8,-0.1,0.7,.077
Glory Johnson,DAL,F,28,676,28,676,13.9,.456,.446,.481,.112,4.5,12.6,10.9,3.1,2.3,11.1,17.3,95,100,,0.2,1.0,1.2,.069
Shenise Johnson,IND,G,17,219,17,219,12.8,.428,.378,.367,.178,6.0,9.2,14.1,2.9,0.7,11.0,22.5,92,103,,0.0,0.2,0.2,.031
Alexis Jones,LAS,G,20,243,20,243,9.0,.516,.479,.471,.214,0.9,5.2,23.1,1.3,1.4,26.1,19.0,90,102,,-0.1,0.2,0.1,.021
Brionna Jones,CON,F,27,227,27,227,16.4,.517,.467,.013,.480,17.7,14.9,6.6,2.0,2.7,17.3,21.0,103,100,,0.4,0.3,0.7,.124
Jonquel Jones,CON,C,34,980,34,980,24.3,.560,.504,.360,.342,12.5,19.3,9.2,2.2,6.1,12.9,22.6,112,93,,3.3,2.4,5.6,.230
Paris Kea,IND,G,11,60,11,60,10.2,.504,.500,.333,.148,2.0,4.8,18.7,0.9,2.7,23.8,28.4,83,108,,-0.1,0.0,-0.1,-0.082
Betnijah Laney,IND,G-F,34,877,34,877,8.7,.424,.408,.310,.146,4.3,9.4,10.7,2.9,0.4,17.8,14.2,85,103,,-0.8,0.9,0.1,.004
Crystal Langhorne,SEA,F-C,34,577,34,577,10.9,.502,.462,.333,.257,5.5,11.3,10.0,0.9,1.3,18.4,18.5,93,103,,0.0,0.6,0.6,.039
Jantel Lavender,CHI,F,23,619,23,619,14.1,.527,.505,.129,.100,8.8,14.3,6.8,0.6,1.5,12.7,17.7,102,103,,0.8,0.6,1.3,.085
Camille Smith,PHO,F,29,425,29,425,9.6,.530,.473,.228,.337,5.3,9.4,9.3,1.4,1.5,19.1,14.6,97,103,,0.2,0.4,0.6,.054
Jewell Loyd,SEA,G,27,686,27,686,15.6,.504,.448,.338,.231,1.9,6.6,15.0,2.7,0.4,13.6,25.4,97,101,,0.5,0.8,1.3,.078
Sancho Lyttle,PHO,F,20,250,20,250,9.3,.443,.427,.065,.129,6.7,13.4,4.2,2.5,1.6,15.5,14.7,85,98,,-0.2,0.4,0.2,.030
Marina Mabrey,LAS,G,31,355,31,355,10.9,.453,.424,.588,.122,1.9,6.1,13.4,2.7,1.7,14.8,20.3,88,99,,-0.3,0.6,0.3,.035
Victoria Macaulay,CHI,F,5,22,5,22,14.5,.510,.400,.000,.400,5.4,10.2,0.0,4.5,3.3,0.0,11.6,117,95,,0.0,0.0,0.1,.169
Stephanie Mavunga,IND,F,24,204,24,204,12.9,.551,.511,.021,.362,12.3,15.8,3.3,1.5,2.8,15.5,14.3,108,102,,0.3,0.2,0.6,.111
Kayla McBride,LVA,G,34,990,34,990,16.7,.566,.511,.405,.268,2.5,7.8,15.0,2.0,0.2,12.8,19.9,108,99,,2.2,1.5,3.7,.149
Erica McCall,IND,F,15,104,15,104,6.7,.274,.136,.000,.364,12.6,15.0,8.4,0.5,4.7,10.5,12.4,83,104,,-0.1,0.1,0.0,-0.008
Brooke McCarty-Williams,DAL,G,34,447,34,447,7.5,.425,.389,.556,.133,2.5,6.0,24.3,1.9,0.2,23.3,12.8,90,107,,-0.1,0.1,0.0,-0.001
Angel McCoughtry,ATL,F-G,1,0,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,
Teaira McCowan,IND,C,34,752,34,752,22.5,.576,.517,.000,.652,17.1,23.4,1.9,1.4,4.8,12.9,20.4,114,97,,2.6,1.3,3.9,.208
Emma Meesseman,WAS,F,23,543,23,543,27.3,.628,.595,.204,.190,6.2,10.9,22.7,1.9,2.3,8.4,22.0,129,101,,3.3,0.7,4.0,.292
Kim Mestdagh,WAS,G,15,71,15,71,8.8,.583,.556,.833,.111,1.7,3.4,11.8,1.5,0.0,24.1,16.0,97,106,,0.0,0.0,0.1,.039
Kelsey Mitchell,IND,G,34,852,34,852,15.1,.506,.478,.488,.141,0.6,3.8,20.2,0.9,0.4,11.0,27.3,100,109,,1.2,-0.1,1.1,.052
Leilani Mitchell,PHO,G,32,971,32,971,17.6,.603,.563,.566,.270,2.0,5.7,24.4,1.6,0.8,14.6,19.5,112,105,,2.8,0.6,3.5,.142
Tiffany Mitchell,IND,G,33,831,33,831,11.2,.491,.416,.241,.325,3.2,6.6,14.5,1.2,0.3,14.4,20.8,98,108,,0.6,0.1,0.8,.037
Renee Montgomery,ATL,G,34,949,34,949,11.0,.520,.488,.727,.176,1.0,4.1,18.0,1.7,0.5,17.0,17.5,96,106,,0.4,0.5,0.9,.037
Kaleena Mosqueda-Lewis,SEA,F,31,435,31,435,8.3,.508,.485,.503,.086,2.4,5.1,6.7,1.0,1.0,17.5,21.6,88,106,,-0.3,0.2,-0.1,-0.007
Jaime Nared,LVA,G-F,1,1,1,1,-19.9,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,106,,0.0,0.0,0.0,.017
Astou Ndour-Fall,CHI,C-F,21,368,21,368,16.5,.568,.551,.280,.153,9.7,13.4,6.1,1.3,2.8,10.0,16.6,112,101,,0.9,0.4,1.3,.141
Kia Nurse,NYL,G,34,1001,34,1001,14.7,.554,.483,.510,.368,2.1,4.8,13.5,1.3,0.3,11.8,20.8,108,111,,2.3,-0.3,1.9,.078
Arike Ogunbowale,DAL,G,33,1059,33,1059,18.3,.501,.440,.294,.323,2.1,4.5,22.5,1.8,0.1,9.8,30.4,104,109,,2.6,0.1,2.7,.101
Chiney Ogwumike,LAS,F-C,32,697,32,697,18.4,.541,.496,.016,.269,13.3,15.0,6.2,2.4,2.8,12.9,20.8,107,96,,1.6,1.4,3.0,.171
Nneka Ogwumike,LAS,F,32,892,32,892,25.7,.575,.538,.167,.229,9.3,18.0,12.4,3.4,1.4,11.5,25.2,111,91,,3.1,2.4,5.5,.248
Courtney Paris,SEA,C,30,190,30,190,8.4,.415,.400,.000,.467,8.0,16.8,10.3,2.2,1.4,33.2,6.5,90,97,,0.0,0.3,0.3,.065
Candace Parker,LAS,F-C,22,571,22,571,18.0,.514,.460,.284,.318,4.8,14.0,22.2,2.1,2.5,18.3,23.0,98,95,,0.5,1.2,1.8,.124
Cheyenne Parker,CHI,F,34,670,34,670,18.7,.544,.470,.077,.408,11.0,16.4,7.2,1.8,4.6,14.1,20.8,106,97,,1.4,1.2,2.6,.157
JiSu Park,LVA,C,25,163,25,163,1.4,.244,.216,.027,.243,6.9,9.0,8.8,1.5,2.0,14.6,12.6,65,99,,-0.5,0.2,-0.2,-0.052
Shey Peddy,WAS,G,15,71,15,71,20.2,.831,.769,.615,.462,1.7,7.7,16.0,2.9,0.0,16.1,12.0,149,100,,0.4,0.1,0.5,.266
Haley Peters,ATL,F,4,26,4,26,-10.8,.127,.000,.000,.286,4.0,4.1,6.0,2.0,3.1,33.7,20.2,27,104,,-0.3,0.0,-0.2,-0.384
Kelsey Plum,LVA,G,34,868,34,868,10.0,.472,.442,.427,.133,1.9,6.1,18.9,1.5,0.4,14.6,18.0,94,101,,0.1,1.1,1.2,.056
Aerial Powers,WAS,G,30,593,30,593,21.8,.587,.518,.466,.394,7.1,10.0,12.0,2.2,0.8,13.1,25.9,113,102,,2.4,0.7,3.0,.204
Epiphanny Prince,LVA,G,3,28,3,28,20.0,.650,.650,.700,.000,4.0,3.9,18.9,1.8,2.9,0.0,15.3,139,100,,0.1,0.0,0.2,.258
LaToya Sanders,WAS,F-C,34,804,34,804,16.3,.550,.506,.000,.215,6.8,14.1,11.6,1.9,4.8,13.7,12.4,116,97,,1.9,1.5,3.4,.167
Allie Quigley,CHI,G,34,972,34,972,17.8,.632,.608,.522,.156,1.6,5.8,14.5,1.4,0.5,11.0,18.7,117,105,,3.2,0.5,3.7,.154
Nayo Raincock-Ekunwe,NYL,F,28,367,28,367,11.3,.572,.551,.038,.316,12.0,11.9,5.4,1.1,0.9,19.6,13.3,105,110,,0.5,0.0,0.4,.047
Danielle Robinson,MIN,G,34,919,34,919,14.3,.497,.451,.130,.209,3.0,7.9,22.4,2.4,0.7,16.9,20.3,99,99,,0.8,1.4,2.3,.098
Sugar Rodgers,LVA,G,33,382,33,382,9.5,.499,.495,.757,.045,1.2,6.8,16.0,1.7,2.6,19.3,15.8,90,98,,-0.1,0.6,0.5,.053
Tierra Ruffin-Pratt,LAS,G,34,856,34,856,8.6,.477,.431,.372,.209,2.7,5.5,9.9,1.5,2.0,11.9,12.6,99,102,,0.5,0.9,1.5,.069
Mercedes Russell,SEA,C,34,870,34,870,15.5,.546,.520,.000,.319,10.9,14.6,7.0,2.2,1.7,12.4,14.0,112,99,,1.8,1.3,3.1,.143
Katie Lou Samuelson,CHI,F,20,153,20,153,10.3,.513,.421,.763,.526,3.1,6.2,6.5,1.9,1.0,9.7,14.7,106,104,,0.2,0.1,0.3,.089
Jessica Shepard,MIN,F,6,112,6,112,11.2,.446,.397,.241,.276,10.0,18.6,28.5,0.9,0.8,31.6,19.0,86,98,,-0.1,0.2,0.1,.024
Odyssey Sims,MIN,G,34,1083,34,1083,15.0,.488,.443,.204,.246,2.7,6.5,29.3,2.2,0.3,18.2,25.5,96,100,,0.7,1.4,2.1,.078
Alanna Smith,PHO,F,18,134,18,134,1.1,.227,.220,.439,.049,9.8,15.0,4.8,2.0,2.9,16.0,17.7,57,99,,-0.7,0.2,-0.5,-0.138
Azura Stevens,DAL,F-C,9,144,9,144,11.8,.389,.368,.170,.094,11.7,13.2,6.7,1.9,6.1,14.0,20.6,84,102,,-0.2,0.2,-0.1,-0.015
Shekinna Stricklen,CON,F,34,804,34,804,12.9,.573,.557,.780,.106,1.2,4.6,7.8,2.2,0.8,9.5,15.9,112,102,,1.7,0.9,2.6,.129
Carolyn Swords,LVA,C,29,257,29,257,9.5,.476,.438,.000,.178,8.3,13.4,6.3,1.3,1.0,17.8,16.0,91,98,,-0.1,0.4,0.4,.055
Brittney Sykes,ATL,G,34,880,34,880,11.3,.445,.405,.308,.259,3.0,9.1,19.6,1.2,1.5,14.8,23.1,88,103,,-0.8,0.8,0.0,-0.001
Stephanie Talbot,MIN,F,33,561,33,561,11.4,.513,.471,.617,.201,4.0,8.7,11.2,2.8,1.4,20.0,16.8,94,98,,0.1,1.0,1.1,.077
Diana Taurasi,PHO,G,6,129,6,129,3.7,.277,.115,.615,.462,0.9,8.5,38.4,0.8,0.6,21.7,22.0,70,104,,-0.5,0.1,-0.4,-0.137
Alyssa Thomas,CON,F,34,1026,34,1026,18.3,.513,.505,.003,.363,8.8,14.7,17.2,3.3,1.1,15.2,19.2,103,96,,1.7,2.1,3.7,.145
Jasmine Thomas,CON,G,34,1009,34,1009,13.9,.491,.455,.346,.197,2.0,5.5,28.3,2.4,0.4,19.4,20.6,97,101,,0.8,1.2,2.0,.078
Kayla Thornton,DAL,F,27,822,27,822,11.5,.445,.391,.356,.201,6.7,10.3,11.1,1.6,0.9,12.3,20.2,94,106,,0.2,0.4,0.6,.027
Shao Ting,MIN,F,5,27,5,27,-1.6,.265,.200,.000,.300,9.2,13.7,10.9,0.0,3.2,15.0,22.1,66,101,,-0.1,0.0,-0.1,-0.134
Kristi Toliver,WAS,G,23,678,23,678,20.9,.595,.570,.426,.149,2.0,6.0,31.3,2.1,0.2,15.8,20.0,118,103,,2.7,0.6,3.3,.196
Morgan Tuck,CON,F,33,352,33,352,10.0,.476,.453,.362,.259,5.6,10.7,12.8,1.9,0.8,18.8,19.6,91,100,,-0.1,0.5,0.3,.039
Brianna Turner,PHO,F,29,462,29,462,14.0,.571,.538,.000,.286,11.6,15.0,5.7,0.8,3.6,15.6,12.5,112,101,,0.9,0.5,1.4,.125
Yvonne Turner,PHO,G,29,595,29,595,9.1,.483,.419,.459,.285,1.6,7.7,19.5,1.6,0.3,23.4,20.1,85,104,,-0.7,0.5,-0.3,-0.017
Maria Vadeeva,LAS,C,15,180,15,180,24.8,.533,.514,.154,.125,11.4,18.3,11.8,4.2,1.4,14.1,31.6,97,90,,0.2,0.5,0.7,.159
Courtney Vandersloot,CHI,G,33,991,33,991,20.5,.552,.503,.358,.268,2.4,8.1,47.0,2.2,1.1,22.3,18.9,111,102,,3.0,1.1,4.1,.166
Ashley Walker,LAS,F-C,3,22,3,22,-6.1,.091,.091,.455,.000,10.4,7.8,19.2,2.3,0.0,0.0,22.3,48,102,,-0.2,0.0,-0.1,-0.264
Shatori Walker-Kimbrough,WAS,G,34,580,34,580,15.2,.564,.494,.403,.324,3.6,5.6,10.6,2.5,1.1,14.5,18.5,109,102,,1.3,0.6,1.9,.130
Avery Warley-Talbert,NYL,C,3,35,3,35,-4.1,.255,.200,.000,.400,9.7,11.4,0.0,0.0,4.7,40.5,12.3,47,109,,-0.2,0.0,-0.2,-0.191
Erica Wheeler,IND,G,34,850,34,850,15.8,.538,.507,.419,.158,0.7,6.9,35.3,2.5,0.5,23.3,22.1,97,104,,0.7,0.7,1.4,.065
Sami Whitcomb,SEA,G,33,674,33,674,12.8,.520,.507,.821,.049,2.9,5.2,20.2,2.8,0.5,18.5,19.0,97,102,,0.4,0.7,1.2,.070
Sydney Wiese,LAS,G,32,659,32,659,8.5,.521,.503,.650,.063,0.9,3.6,12.9,1.2,1.0,17.9,12.1,98,104,,0.3,0.5,0.8,.048
Courtney Williams,CON,G,34,988,34,988,19.0,.486,.453,.081,.174,5.3,11.0,23.2,2.4,1.2,10.8,22.8,104,99,,2.0,1.5,3.5,.143
Elizabeth Williams,ATL,C-F,32,909,32,909,16.7,.521,.455,.000,.477,11.4,12.1,7.8,1.4,4.7,12.6,15.8,107,102,,1.7,1.0,2.7,.119
Gabby Williams,CHI,F,33,527,33,527,10.4,.468,.434,.227,.221,3.2,7.6,20.2,2.1,1.0,21.7,21.0,87,103,,-0.5,0.5,0.0,-0.001
Riquna Williams,LAS,G,23,593,23,593,15.4,.538,.496,.570,.207,2.5,5.8,10.4,2.2,0.6,9.6,21.9,106,101,,1.2,0.7,2.0,.132
A'ja Wilson,LVA,C,26,740,26,740,21.0,.547,.479,.003,.436,6.5,12.4,12.0,0.9,5.0,12.5,26.1,105,96,,1.7,1.4,3.1,.168
Tanisha Wright,NYL,G,31,613,31,613,12.7,.512,.469,.292,.238,3.9,8.0,32.6,2.6,1.2,28.4,14.3,97,106,,0.4,0.3,0.6,.041
Han Xu,NYL,C,18,143,18,143,10.6,.459,.457,.172,.034,1.6,6.0,2.5,1.1,2.3,3.3,18.6,92,109,,0.0,0.0,0.0,-0.006
Jackie Young,LVA,G,34,767,34,767,12.4,.420,.352,.186,.309,3.4,7.9,30.9,1.7,1.3,16.5,18.0,94,99,,0.1,1.2,1.3,.067
Tamera Young,LVA,F,34,628,34,628,9.5,.437,.394,.089,.341,6.2,10.8,16.8,1.8,0.5,18.9,17.4,88,98,,-0.4,1.0,0.6,.038
Amanda Zahui B.,NYL,C,24,558,24,558,15.8,.560,.532,.399,.156,5.3,15.5,6.6,2.3,4.9,14.8,17.0,101,100,,0.6,0.8,1.4,.098
Shavonte Zellous,SEA,G,31,432,31,432,7.8,.464,.405,.276,.345,1.6,6.8,17.5,1.2,1.2,20.8,17.8,88,104,,-0.3,0.4,0.1,.006
Kristine Anigwe,TOT,F-C,27,250,27,250,8.5,.402,.324,.000,.471,12.4,15.4,4.0,1.9,2.8,17.2,17.7,86,101,,-0.2,0.3,0.1,.012
Bridget Carleton,TOT,F,8,40,8,40,-2.8,.188,.188,.500,.000,2.7,5.8,3.3,0.0,0.0,11.1,9.8,44,107,,-0.1,0.0,-0.1,-0.119
Alaina Coates,TOT,C,23,167,23,167,16.5,.553,.533,.000,.467,14.7,20.7,2.2,1.5,5.5,14.2,16.9,107,94,,0.3,0.4,0.7,.165
Theresa Plaisance,TOT,F,31,442,31,442,12.9,.489,.455,.500,.178,6.1,15.1,14.6,1.1,3.8,16.5,19.5,96,101,,0.2,0.5,0.7,.067
Karlie Samuelson,TOT,G,7,84,7,84,4.0,.321,.321,.857,.000,1.3,2.8,8.8,1.9,1.0,0.0,7.6,90,106,,0.0,0.0,0.0,.012
