Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Sancho Lyttle,ATL,F,32,930,32,930,19.8,.530,.484,.000,.358,11.8,18.8,12.2,2.8,1.6,14.0,19.6,109,94,,2.1,2.3,4.4,.187
Hamchetou Maiga-Ba,MIN,F,34,467,34,467,6.8,.427,.384,.009,.295,8.1,9.7,11.3,1.4,0.9,22.2,14.9,85,105,,-0.5,0.3,-0.2,-0.013
Kristen Mann,MIN,F,5,15,5,15,-2.9,.250,.250,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,17.2,61,112,,-0.1,0.0,-0.1,-0.155
Gabriela Marginean,MIN,F,4,12,4,12,8.6,.200,.200,.000,.000,26.9,19.4,13.9,4.2,7.2,16.7,21.5,68,96,,-0.1,0.0,0.0,-0.095
Nuria Martinez,MIN,G,15,128,15,128,-0.6,.330,.227,.606,.545,0.0,5.0,13.5,2.0,0.0,22.7,17.7,66,105,,-0.5,0.1,-0.4,-0.117
Janel McCarville,NYL,F-C,34,967,34,967,12.9,.502,.467,.040,.182,8.7,13.2,12.8,2.5,2.0,22.5,18.4,93,98,,-0.1,1.7,1.6,.068
Angel McCoughtry,ATL,F-G,34,1044,34,1044,20.5,.506,.435,.209,.395,6.5,8.8,18.0,3.0,1.5,13.2,31.6,103,98,,2.2,1.9,4.1,.158
Taj McWilliams-Franklin,NYL,F-C,34,994,34,994,17.8,.576,.522,.084,.336,9.5,11.8,11.8,2.5,2.5,14.2,17.2,115,99,,2.7,1.7,4.4,.178
Chasity Melvin,WAS,C-F,34,659,34,659,11.9,.462,.434,.000,.243,14.3,15.6,6.1,1.9,2.2,17.6,16.1,96,96,,0.2,1.4,1.6,.097
Coco Miller,ATL,G,27,198,27,198,8.1,.466,.429,.306,.165,3.3,4.2,17.9,1.2,0.0,18.0,22.7,91,105,,-0.1,0.2,0.1,.016
Kelly Miller,ATL,G,30,493,30,493,8.6,.453,.397,.654,.234,2.6,6.3,21.9,2.2,0.3,23.9,12.7,95,101,,0.1,0.7,0.8,.062
DeLisha Milton-Jones,LAS,F,34,1096,34,1096,15.9,.559,.501,.200,.309,3.8,8.9,14.6,1.8,1.6,17.1,23.6,101,106,,1.3,0.8,2.1,.077
Leilani Mitchell,NYL,G,34,978,34,978,16.3,.617,.592,.622,.181,3.3,5.8,21.4,3.0,0.5,16.6,14.7,119,101,,2.8,1.3,4.2,.171
Chanel Mokango,LAS,F,21,72,21,72,2.7,.240,.176,.118,.235,6.9,11.0,2.1,1.4,11.1,21.0,15.2,53,100,,-0.3,0.1,-0.2,-0.126
Jacinta Monroe,WAS,F,17,117,17,117,11.3,.496,.484,.032,.387,4.6,8.8,4.6,2.3,5.8,14.2,16.5,96,94,,0.0,0.3,0.3,.109
Renee Montgomery,CON,G,34,940,34,940,16.6,.526,.485,.480,.211,1.7,4.4,26.1,2.6,0.2,15.3,23.7,104,102,,1.6,1.1,2.7,.117
Jessica Moore,IND,F-C,33,431,33,431,6.0,.494,.427,.011,.337,8.3,9.9,5.4,0.7,0.8,22.7,14.0,92,102,,-0.1,0.5,0.4,.039
Jene Morris,IND,G,25,196,25,196,8.7,.535,.530,.576,.045,1.9,4.4,11.3,2.2,0.9,20.2,19.6,92,101,,-0.1,0.3,0.2,.046
Abi Olajuwon,CHI,C,6,30,6,30,5.9,.500,.500,.000,.000,12.5,8.3,0.0,1.8,0.0,25.0,12.4,87,107,,0.0,0.0,0.0,-0.006
Candace Parker,LAS,F-C,10,335,10,335,24.4,.552,.509,.074,.346,7.0,18.3,14.0,1.5,5.3,14.6,30.0,100,99,,0.4,0.6,1.0,.123
Ticha Penicheiro,LAS,G,32,843,32,843,14.5,.525,.415,.077,.615,2.5,9.2,39.8,2.6,0.2,32.6,12.0,106,104,,1.1,0.8,2.0,.093
Jia Perkins,CHI,G,34,936,34,936,14.9,.472,.448,.298,.117,4.7,6.5,16.7,3.2,0.5,9.4,21.0,100,102,,0.9,1.1,2.1,.088
Cappie Pondexter,NYL,G,34,1167,34,1167,24.6,.604,.544,.283,.335,2.3,8.4,27.7,1.4,0.3,11.8,27.3,120,103,,6.1,1.3,7.3,.252
Nicole Powell,NYL,F,34,895,34,895,13.9,.524,.503,.580,.108,4.7,10.2,14.1,2.0,0.7,13.7,18.2,104,101,,1.2,1.3,2.5,.112
Armintie Herrington,ATL,G,34,561,34,561,12.0,.457,.387,.029,.737,8.1,10.0,15.8,2.6,0.3,16.6,15.7,99,100,,0.4,0.9,1.3,.091
Epiphanny Prince,CHI,G,34,665,34,665,19.5,.527,.471,.259,.354,2.6,6.4,27.2,4.4,0.6,15.9,26.3,102,99,,1.1,1.1,2.2,.133
Noelle Quinn,LAS,G,34,1104,34,1104,12.8,.525,.500,.282,.159,2.9,7.4,14.8,1.6,0.8,12.4,15.7,104,107,,1.3,0.5,1.8,.066
Brittainey Raven,ATL,G,23,125,23,125,6.2,.350,.300,.400,.178,10.4,9.3,11.3,1.9,0.6,15.6,18.6,83,102,,-0.2,0.2,0.0,-0.008
Andrea Riley,LAS,G,29,224,29,224,12.6,.475,.388,.573,.416,2.8,6.0,21.9,3.2,0.4,18.6,26.5,91,105,,-0.1,0.2,0.0,.009
Ruth Riley,SAS,C,20,261,20,261,11.5,.597,.546,.093,.370,2.9,10.9,12.1,1.0,4.0,23.2,14.7,101,105,,0.2,0.2,0.4,.066
Ashley Robinson,SEA,C,30,245,30,245,7.6,.410,.413,.000,.196,8.2,14.3,9.5,0.9,7.4,25.4,12.3,83,95,,-0.3,0.6,0.3,.049
Nakia Sanford,WAS,C-F,34,608,34,608,11.0,.533,.478,.000,.478,11.3,15.2,7.3,2.2,1.1,26.1,19.5,92,96,,-0.2,1.3,1.2,.078
Brooke Smith,PHO,F-C,16,131,16,131,14.6,.767,.739,.000,.304,5.4,12.3,4.4,0.4,2.2,10.3,9.4,145,111,,0.5,0.0,0.4,.137
Katie Smith*,WAS,G,33,1016,33,1016,10.0,.523,.493,.540,.199,1.7,4.4,14.3,1.3,0.4,15.0,15.8,106,102,,1.5,1.3,2.8,.109
Tangela Smith,PHO,C,34,992,34,992,9.7,.499,.480,.492,.120,3.9,9.9,4.3,1.1,2.1,10.5,15.0,99,110,,0.5,0.0,0.5,.022
Belinda Snell,SAS,G,2,38,2,38,9.6,.455,.389,.556,.222,3.4,6.7,20.7,0.0,0.0,16.8,14.6,99,113,,0.0,0.0,0.0,.010
Michelle Snow,SAS,C,34,821,34,821,20.5,.607,.574,.004,.355,8.1,16.2,12.4,2.1,2.5,16.2,19.7,111,102,,2.1,1.0,3.2,.154
Sidney Spencer,NYL,G,20,168,20,168,10.9,.605,.605,.349,.000,1.5,6.1,6.0,1.9,0.0,15.7,14.1,104,103,,0.2,0.2,0.3,.082
Tiffany Stansbury,LAS,F-C,5,14,5,14,-2.4,.387,.333,.000,.667,0.0,0.0,0.0,3.7,0.0,34.0,19.3,51,107,,-0.1,0.0,-0.1,-0.226
Tammy Sutton-Brown,IND,C,34,875,34,875,13.8,.506,.450,.004,.432,9.8,12.3,5.8,2.0,5.5,16.8,17.1,99,96,,0.6,1.9,2.5,.115
Ketia Swanier,PHO,G,32,322,32,322,8.0,.469,.457,.337,.228,1.8,6.6,23.0,1.6,0.2,28.8,18.7,84,112,,-0.5,-0.1,-0.6,-0.073
Diana Taurasi,PHO,G,31,998,31,998,22.8,.592,.507,.431,.437,1.4,7.4,23.8,1.8,1.4,15.7,29.8,111,110,,3.8,0.0,3.8,.154
Penny Taylor,PHO,F,32,959,32,959,22.5,.640,.576,.306,.385,3.9,8.2,25.9,2.3,0.7,16.0,20.9,122,110,,4.4,0.1,4.5,.188
Christi Thomas,CHI,F-C,15,127,15,127,0.5,.420,.400,.050,.300,5.9,12.7,2.5,0.4,2.0,23.6,10.8,77,103,,-0.2,0.1,0.0,-0.014
Amanda Thompson,TUL,F,7,49,7,49,2.4,.299,.143,.000,.714,4.5,13.0,9.0,3.0,0.0,17.9,19.3,66,106,,-0.2,0.0,-0.2,-0.136
Tina Thompson*,LAS,F,33,1095,33,1095,17.9,.557,.510,.365,.245,7.1,11.4,10.3,1.8,1.8,13.5,23.9,105,105,,2.0,0.9,2.9,.108
Erin Thorn,CHI,G,34,683,34,683,12.4,.576,.535,.588,.212,2.2,5.8,18.3,1.6,0.2,19.5,15.7,106,106,,1.0,0.5,1.4,.084
Kristi Toliver,LAS,G,34,703,34,703,12.2,.552,.515,.442,.225,4.1,6.5,11.1,1.3,0.2,15.9,20.5,100,109,,0.6,0.1,0.7,.042
Kia Vaughn,NYL,C,30,243,30,243,4.4,.398,.355,.014,.290,7.9,11.1,6.5,1.3,2.1,18.8,18.4,80,102,,-0.5,0.3,-0.2,-0.027
Jana Vesela,SEA,F,29,330,29,330,13.4,.632,.594,.234,.313,6.1,10.8,8.9,2.9,1.8,26.3,13.5,104,96,,0.4,0.7,1.1,.130
Ashley Walker,TUL,F-C,2,9,2,9,-18.5,.000,.000,.333,.000,0.0,0.0,0.0,10.9,0.0,40.0,23.4,0,96,,-0.1,0.0,-0.1,-0.545
DeMya Walker,CON,F,31,341,31,341,10.1,.503,.419,.029,.438,9.9,10.6,12.2,2.1,1.1,24.2,21.3,92,101,,-0.1,0.5,0.3,.039
Lindsay Whalen*,MIN,G,33,1110,33,1110,16.4,.530,.433,.202,.453,3.0,6.9,29.6,2.1,0.4,16.2,18.1,110,104,,2.6,1.0,3.6,.128
Tan White,CON,G,34,857,34,857,14.4,.542,.505,.465,.226,1.1,6.0,15.6,3.2,0.4,14.3,18.9,104,100,,1.2,1.4,2.6,.122
Candice Wiggins,MIN,G,8,238,8,238,16.9,.631,.547,.622,.405,3.2,5.4,12.9,3.0,0.0,17.9,19.1,115,104,,0.7,0.2,1.0,.161
Le'coe Willingham,SEA,F,33,515,33,515,17.0,.613,.592,.238,.323,15.6,16.2,7.3,1.7,0.8,16.8,15.6,119,99,,1.6,0.9,2.5,.191
Lindsay Wisdom-Hylton,LAS,F,32,482,32,482,14.6,.533,.500,.017,.283,11.8,13.7,4.9,1.9,4.0,14.0,15.0,106,103,,0.7,0.5,1.2,.099
Monica Wright,MIN,G,34,866,34,866,10.3,.458,.412,.250,.221,3.6,6.5,11.1,2.0,0.7,14.0,23.8,91,105,,-0.4,0.7,0.3,.014
Tanisha Wright,SEA,G,34,988,34,988,13.5,.521,.454,.215,.345,3.4,7.0,25.5,2.2,0.8,19.1,17.0,109,100,,2.0,1.6,3.6,.146
Sophia Young-Malcolm,SAS,F,34,1082,34,1082,18.4,.538,.513,.088,.278,5.2,10.4,14.5,2.6,0.7,12.6,24.0,104,105,,1.8,0.9,2.8,.103
Tamera Young,CHI,F,32,595,32,595,11.0,.446,.393,.224,.362,6.9,10.2,15.1,2.2,1.0,16.8,22.8,90,102,,-0.5,0.7,0.3,.018
Shanna Zolman,TUL,G,30,639,30,639,12.6,.533,.513,.519,.115,1.6,3.8,13.5,2.0,0.3,15.2,21.2,98,114,,0.4,-0.3,0.1,.006
Kara Braxton,TOT,C-F,35,593,35,593,18.3,.546,.518,.014,.286,10.6,15.7,14.9,2.7,3.0,22.6,29.3,93,105,,-0.2,0.5,0.3,.018
Alexis Hornbuckle,TOT,G,28,510,28,510,10.3,.443,.395,.380,.233,4.5,8.2,18.0,4.0,2.1,21.5,15.1,89,103,,-0.3,0.5,0.2,.019
Tiffany Jackson-Jones,TOT,F,34,717,34,717,12.1,.479,.398,.005,.445,8.4,14.2,8.7,2.8,1.0,20.1,17.9,92,105,,-0.2,0.5,0.3,.018
Rashanda McCants,TOT,F,23,374,23,374,10.8,.468,.444,.444,.274,7.2,8.2,11.7,2.0,1.1,12.6,18.1,98,107,,0.2,0.2,0.4,.044
Shay Murphy,TOT,G,26,376,26,376,10.9,.414,.371,.338,.353,8.9,13.3,15.1,2.4,0.5,15.3,23.1,88,98,,-0.4,0.7,0.3,.031
Nicole Ohlde,TOT,F-C,32,523,32,523,7.9,.485,.443,.000,.321,4.7,9.0,8.1,1.0,2.5,20.4,16.2,88,112,,-0.4,-0.1,-0.5,-0.035
Plenette Pierson,TOT,F,33,544,33,544,18.8,.541,.487,.042,.310,7.1,13.2,14.3,2.6,1.7,16.6,29.7,99,100,,0.5,0.8,1.4,.102
Allie Quigley,TOT,G,7,43,7,43,15.5,.644,.583,.333,.667,0.0,2.9,4.1,2.5,2.0,16.2,19.9,109,104,,0.1,0.0,0.1,.123
Shavonte Zellous,TOT,G,31,485,31,485,10.2,.444,.348,.217,.528,3.8,7.5,15.8,1.5,2.9,15.0,21.7,92,101,,-0.1,0.7,0.6,.046
Kara Braxton,TUL,C-F,22,369,22,369,16.2,.521,.503,.022,.200,8.1,15.9,16.5,3.3,3.8,25.2,29.9,84,103,,-0.8,0.4,-0.4,-0.043
Alexis Hornbuckle,TUL,G,15,316,15,316,12.0,.478,.434,.301,.217,4.5,9.6,20.3,3.6,2.6,22.9,15.7,92,106,,-0.1,0.2,0.2,.019
Tiffany Jackson-Jones,NYL,F,9,124,9,124,12.2,.513,.370,.000,.926,5.2,14.4,5.0,2.6,0.7,15.6,16.9,101,97,,0.1,0.2,0.4,.115
Rashanda McCants,MIN,F,17,268,17,268,11.7,.491,.458,.440,.345,8.4,8.9,10.7,1.9,0.6,12.6,17.7,103,105,,0.3,0.2,0.5,.078
Shay Murphy,IND,G,15,221,15,221,12.7,.417,.381,.238,.350,11.2,17.0,18.7,1.9,0.8,16.3,22.8,90,96,,-0.1,0.5,0.3,.063
Nicole Ohlde,PHO,F-C,20,222,20,222,6.8,.483,.442,.000,.442,3.7,9.3,6.2,0.6,2.6,19.5,14.7,89,111,,-0.1,0.0,-0.2,-0.028
Plenette Pierson,TUL,F,8,126,8,126,27.3,.604,.556,.099,.296,5.3,9.2,18.9,3.9,2.0,13.9,31.2,109,106,,0.4,0.1,0.5,.161
Allie Quigley,IND,G,3,18,3,18,11.3,.615,.500,.000,.500,0.0,3.4,9.7,5.9,4.8,38.1,20.0,80,91,,0.0,0.1,0.0,.032
Shavonte Zellous,TUL,G,4,67,4,67,0.5,.238,.177,.323,.194,1.6,2.6,23.1,1.5,0.0,5.6,22.4,68,116,,-0.3,-0.1,-0.3,-0.204
Kara Braxton,PHO,C-F,13,224,13,224,21.8,.586,.544,.000,.437,14.7,15.4,12.4,1.7,1.6,18.0,28.3,107,109,,0.6,0.0,0.7,.120
Alexis Hornbuckle,MIN,G,13,194,13,194,7.5,.380,.326,.522,.261,4.4,6.0,14.3,4.7,1.3,19.0,14.0,83,99,,-0.2,0.3,0.1,.019
Tiffany Jackson-Jones,TUL,F,25,593,25,593,12.1,.472,.402,.006,.370,9.1,14.1,9.5,2.8,1.1,20.9,18.1,90,107,,-0.3,0.3,0.0,-0.002
