Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Michelle Greco,SEA,G,13,73,13,73,18.1,.611,.556,.111,.722,5.5,9.2,21.8,2.4,0.0,25.2,21.0,104,97,,0.2,0.1,0.3,.150
Yolanda Griffith*,SAC,C-F,34,1031,34,1031,28.8,.584,.519,.003,.545,15.3,16.4,8.8,4.3,3.9,12.2,22.8,119,90,,5.6,2.4,8.0,.309
Lady Grooms,SAC,F,28,235,28,235,8.0,.344,.288,.000,.182,5.5,5.3,8.5,1.8,0.8,2.7,15.2,93,102,,0.1,0.1,0.2,.037
Gordana Grubin,HOU,G,5,24,5,24,-9.1,.258,.000,.000,.667,0.0,2.7,0.0,0.0,0.0,43.6,14.6,32,105,,-0.2,0.0,-0.2,-0.263
Becky Hammon*,NYL,G,34,1130,34,1130,18.7,.568,.513,.480,.328,2.1,6.8,29.0,3.0,0.1,22.6,23.9,100,98,,2.4,1.2,3.6,.126
Vanessa Hayden,MIN,C,29,350,29,350,12.7,.435,.415,.000,.239,8.6,15.7,5.4,1.2,6.9,16.2,29.4,80,88,,-0.7,0.9,0.2,.022
Jessie Hicks,SAS,C-F,27,371,27,371,13.2,.497,.468,.000,.342,8.4,10.4,10.8,2.7,3.1,21.0,22.0,88,100,,-0.1,0.3,0.2,.025
Doneeka Lewis,LAS,G,24,245,24,245,5.5,.381,.346,.327,.192,1.6,5.7,11.2,2.3,0.7,23.2,14.3,73,97,,-0.5,0.3,-0.1,-0.022
Ebony Hoffman,IND,F,30,334,30,334,7.9,.354,.343,.205,.048,12.9,17.3,12.6,2.7,1.4,24.2,16.7,76,96,,-0.6,0.5,-0.1,-0.013
Chamique Holdsclaw,WAS,F,23,801,23,801,24.0,.474,.411,.042,.328,7.9,15.1,16.1,2.8,1.9,11.0,31.6,99,95,,1.8,1.2,3.0,.151
Kedra Holland-Corn,HOU,G,27,703,27,703,12.2,.500,.469,.610,.258,3.6,6.2,15.1,3.4,0.4,20.6,16.2,93,97,,0.4,0.9,1.3,.074
Niele Ivey,IND,G,15,179,15,179,7.9,.429,.405,.649,.162,1.4,3.7,19.5,1.3,1.5,13.1,12.7,100,104,,0.2,0.0,0.2,.049
Deanna Jackson,IND,F,34,804,34,804,10.7,.417,.367,.048,.291,9.0,9.3,14.2,2.2,0.7,15.5,20.7,90,101,,0.0,0.5,0.5,.025
Lauren Jackson*,SEA,F-C,31,1070,31,1070,28.0,.590,.535,.250,.380,7.9,12.9,11.0,1.7,4.9,11.1,27.3,117,94,,6.1,1.9,7.9,.297
Tamicha Jackson,WAS,G,25,405,25,405,15.0,.475,.459,.185,.119,2.1,5.8,22.4,2.8,0.2,16.5,20.5,94,101,,0.3,0.3,0.5,.052
Amber Jacobs,MIN,G,32,391,32,391,7.1,.460,.405,.600,.220,1.0,6.0,25.0,1.9,0.0,29.1,19.4,81,95,,-0.6,0.6,0.0,.003
LaTonya Johnson,HOU,F,6,36,6,36,2.7,.381,.429,.857,.286,0.0,1.8,5.3,3.3,0.0,20.2,14.0,67,99,,-0.1,0.0,-0.1,-0.058
Pollyanna Johns Kimbrough,HOU,C,19,157,19,157,6.4,.419,.176,.000,1.235,13.5,12.1,1.1,1.5,1.7,23.4,11.1,89,99,,0.0,0.2,0.1,.038
Shannon Johnson,SAS,G,31,954,31,954,13.7,.511,.438,.325,.457,2.0,5.8,28.7,3.0,0.4,26.0,20.1,91,102,,0.2,0.5,0.7,.030
Tiffani Johnson,HOU,C,33,660,33,660,11.3,.538,.500,.000,.271,6.0,12.1,8.3,0.8,2.2,19.0,12.6,100,97,,0.7,0.8,1.5,.094
Vickie Johnson,NYL,G-F,34,1119,34,1119,13.2,.496,.442,.205,.239,4.6,7.1,22.8,1.3,0.3,18.0,18.2,99,103,,1.7,0.4,2.1,.075
Asjha Jones,CON,F,34,699,34,699,12.4,.452,.406,.025,.201,9.4,11.1,11.2,1.7,2.2,16.9,22.3,89,99,,0.0,0.7,0.7,.038
Chandi Jones,DET,G,31,397,31,397,9.2,.459,.398,.311,.301,2.5,5.3,20.8,2.5,1.1,25.5,18.3,84,100,,-0.3,0.3,0.0,.003
Merlakia Jones,DET,G,33,517,33,517,10.5,.411,.380,.073,.156,5.4,8.2,8.3,2.1,0.3,10.6,22.0,88,100,,-0.1,0.4,0.3,.022
Sheila Lambert,HOU,G,34,788,34,788,10.2,.494,.444,.153,.288,3.2,5.7,22.9,2.0,0.4,29.1,18.2,85,100,,-0.6,0.6,0.1,.004
Amanda Lassiter,MIN,F,33,563,33,563,8.8,.457,.448,.659,.067,3.5,9.3,13.8,2.2,3.3,22.4,15.6,84,91,,-0.4,1.2,0.8,.057
Kara Lawson,SAC,G,34,827,34,827,15.6,.556,.524,.547,.180,1.9,6.4,16.2,1.5,0.9,16.7,18.8,107,100,,2.1,0.7,2.7,.132
Betty Lennox,SEA,G,32,920,32,920,15.1,.497,.455,.252,.206,4.0,11.6,17.6,2.1,0.3,17.6,23.0,96,95,,1.1,1.4,2.5,.109
Lisa Leslie*,LAS,C,34,1150,34,1150,25.3,.552,.501,.049,.455,7.0,18.6,16.9,2.4,7.5,16.9,27.1,102,85,,3.0,3.7,6.8,.236
Tynesha Lewis,CHA,G,34,617,34,617,18.3,.522,.481,.238,.276,5.8,6.8,18.2,2.8,1.0,15.7,25.2,100,102,,1.3,0.3,1.6,.103
Stacey Lovelace,MIN,C,34,388,34,388,9.7,.456,.414,.139,.197,8.5,11.2,11.9,2.7,1.9,25.3,22.4,79,92,,-0.7,0.8,0.1,.010
Mwadi Mabika,LAS,G,31,965,31,965,18.2,.517,.465,.245,.282,5.4,8.1,16.1,2.1,0.3,10.0,23.7,107,97,,3.0,1.3,4.3,.176
Laura Macchi,LAS,F,25,410,25,410,15.2,.584,.524,.245,.519,7.5,9.5,6.6,2.8,1.3,18.2,18.6,104,94,,0.9,0.7,1.6,.156
Hamchetou Maiga-Ba,SAC,F,34,480,34,480,11.3,.484,.470,.000,.220,9.4,10.2,10.3,3.6,1.2,25.3,19.7,85,95,,-0.4,0.7,0.4,.032
Raffaella Masciadri,LAS,F,17,116,17,116,4.2,.476,.480,.440,.400,1.2,2.7,12.3,0.5,0.0,14.5,14.2,93,102,,0.0,0.0,0.1,.033
Kelly Mazzante,CHA,G,34,339,34,339,6.2,.417,.408,.565,.065,4.2,7.2,5.9,1.3,0.5,17.4,18.8,79,105,,-0.5,0.0,-0.5,-0.056
Stephanie White,IND,G-F,22,450,22,450,11.8,.523,.465,.542,.472,2.2,4.1,22.3,3.2,1.0,25.6,12.9,98,100,,0.4,0.3,0.8,.069
Nikki McCray,PHO,G,27,371,27,371,5.8,.492,.485,.164,.104,3.8,5.5,6.7,1.1,0.0,20.4,12.2,88,103,,0.0,0.1,0.1,.006
Teana Miller,CHA,C,9,77,9,77,20.1,.528,.519,.000,.519,18.3,17.3,0.0,1.7,6.8,13.1,27.5,100,97,,0.2,0.1,0.3,.139
Taj McWilliams-Franklin,CON,F-C,34,1133,34,1133,18.7,.506,.477,.034,.364,9.4,14.1,11.4,2.5,3.4,15.2,21.1,99,95,,1.8,1.9,3.6,.129
Chasity Melvin,WAS,C-F,34,825,34,825,14.1,.481,.406,.000,.434,9.5,10.0,8.8,1.0,1.9,14.6,21.1,98,103,,1.2,0.2,1.4,.067
Giuliana Mendiola,SAC,G,6,39,6,39,11.4,.625,.625,.625,.000,6.6,8.8,14.5,0.0,0.0,27.3,13.8,103,104,,0.1,0.0,0.1,.071
Coco Miller,WAS,G,33,637,33,637,11.0,.462,.446,.114,.084,6.8,6.2,12.9,1.6,0.4,13.5,15.4,98,105,,0.6,0.0,0.7,.042
Kelly Miller,IND,G,34,1096,34,1096,13.2,.496,.457,.344,.175,3.2,6.5,20.9,2.0,0.4,17.4,19.3,99,102,,1.6,0.6,2.1,.077
DeLisha Milton-Jones,LAS,F,19,604,19,604,11.2,.494,.438,.230,.385,7.8,9.5,9.5,2.1,1.5,20.3,18.7,92,96,,0.2,0.9,1.1,.072
Tamara Moore,PHO,G,32,387,32,387,13.1,.556,.467,.164,.475,2.5,5.1,25.6,4.0,2.1,31.6,14.3,96,96,,0.3,0.6,0.9,.093
Astou Ndiaye-Diatta,IND,F,10,74,10,74,-0.2,.289,.263,.000,.211,3.4,9.9,10.6,0.8,3.7,27.8,19.3,55,100,,-0.4,0.1,-0.3,-0.179
Deanna Nolan,DET,G-F,34,1138,34,1138,16.2,.474,.420,.262,.285,3.1,7.3,20.0,3.2,0.9,15.5,23.6,96,97,,1.3,1.4,2.7,.095
Nicole Ohlde,MIN,F-C,34,1018,34,1018,17.1,.514,.442,.006,.575,10.7,12.5,13.8,0.9,3.7,16.1,22.2,101,94,,2.1,1.7,3.9,.152
Murriel Page,WAS,F,33,809,33,809,11.8,.478,.463,.017,.229,6.1,10.9,8.3,1.8,1.7,13.5,13.4,98,100,,0.7,0.6,1.4,.069
Wendy Palmer,CON,F,33,786,33,786,16.8,.511,.453,.162,.336,7.7,15.2,7.7,1.7,0.5,12.1,20.9,103,97,,1.7,1.0,2.7,.137
Ticha Penicheiro,SAC,G,33,970,33,970,14.2,.477,.419,.382,.393,1.9,7.2,29.6,3.9,0.2,25.6,14.2,97,95,,0.9,1.6,2.5,.105
Jocelyn Penn,SAS,F,1,3,1,3,78.9,1.000,1.000,.000,.000,0.0,22.5,0.0,0.0,0.0,0.0,33.6,200,97,,0.1,0.0,0.1,1.337
Jia Perkins,CHA,G,4,17,4,17,9.6,.222,.000,.000,.800,9.2,13.1,10.9,11.3,0.0,12.9,25.4,60,80,,-0.1,0.1,0.0,-0.074
Tari Phillips,NYL,F-C,13,311,13,311,8.6,.377,.347,.000,.484,12.5,14.8,10.6,2.7,2.6,22.3,24.6,73,95,,-1.0,0.5,-0.5,-0.066
Plenette Pierson,PHO,F,31,803,31,803,13.8,.482,.443,.012,.431,8.0,11.5,7.0,1.9,1.9,14.0,22.5,94,98,,0.6,0.9,1.6,.077
Elaine Powell,DET,G,30,760,30,760,10.9,.416,.377,.000,.362,5.0,6.8,31.0,2.6,0.9,27.6,13.5,87,99,,-0.2,0.7,0.5,.026
Nicole Powell,CHA,F,31,384,31,384,16.3,.526,.512,.479,.083,4.1,13.7,10.2,2.5,0.9,14.9,21.3,98,96,,0.5,0.5,1.1,.110
Felicia Ragland,HOU,G,34,517,34,517,11.0,.469,.446,.408,.108,4.9,8.5,14.8,2.9,0.5,20.3,15.6,91,96,,0.1,0.7,0.8,.062
Semeka Randall,SAS,G,29,462,29,462,10.6,.414,.371,.035,.336,7.7,8.8,9.1,2.8,0.8,14.6,20.9,85,102,,-0.4,0.2,-0.1,-0.011
Kristen Rasmussen,IND,F,33,692,33,692,12.8,.501,.452,.200,.281,7.5,10.8,13.7,1.8,1.8,18.7,13.4,102,100,,0.9,0.6,1.5,.085
Ruth Riley,DET,C,34,1037,34,1037,15.0,.496,.448,.006,.254,8.0,11.8,9.8,1.7,4.5,17.7,20.7,95,97,,0.9,1.4,2.2,.087
Ashley Robinson,PHO,C,19,130,19,130,9.2,.498,.500,.071,.500,4.3,7.1,2.8,3.6,7.0,19.0,8.4,92,93,,0.0,0.2,0.3,.082
Crystal Robinson,NYL,F,28,890,28,890,17.0,.569,.536,.516,.154,3.0,6.1,14.3,1.6,0.7,10.0,19.2,112,102,,2.9,0.4,3.3,.150
Nykesha Sales,CON,F-G,34,1096,34,1096,20.0,.497,.474,.265,.158,3.9,8.1,20.0,4.0,0.6,12.8,27.1,98,95,,1.9,1.7,3.6,.131
Sheri Sam,SEA,G-F,34,1018,34,1018,13.8,.488,.431,.148,.268,5.5,9.1,15.4,3.0,0.5,16.6,18.1,100,96,,1.5,1.5,3.0,.119
Isabel Sanchez,DET,G,10,62,10,62,6.9,.584,.500,.357,.786,5.9,5.0,8.9,1.8,0.0,36.9,22.3,80,103,,-0.1,0.0,-0.1,-0.060
Nakia Sanford,WAS,C-F,31,653,31,653,12.9,.531,.500,.000,.595,10.0,14.9,5.1,1.6,2.1,18.9,14.7,100,99,,0.8,0.7,1.5,.093
Kelly Schumacher,IND,C,32,601,32,601,14.7,.519,.482,.066,.230,7.6,11.5,9.8,1.0,4.7,19.4,22.2,94,99,,0.4,0.5,1.0,.065
Olympia Scott,CHA,C,34,398,34,398,4.6,.450,.403,.015,.478,11.0,12.1,5.3,1.5,2.8,30.7,16.4,76,101,,-0.7,0.2,-0.5,-0.048
K.B. Sharp,NYL,G,30,240,30,240,5.9,.343,.243,.324,.324,2.9,5.7,24.7,1.5,0.3,32.1,13.4,75,103,,-0.4,0.1,-0.3,-0.056
Gwen Slaughter,MIN,F,3,7,3,7,19.1,.532,.000,.000,2.000,0.0,9.4,0.0,0.0,11.9,0.0,13.2,133,90,,0.0,0.0,0.0,.255
Aiysha Smith,WAS,F,29,403,29,403,14.1,.487,.451,.155,.330,8.0,10.8,7.0,2.4,2.6,15.1,16.9,97,99,,0.4,0.4,0.8,.081
Charlotte Smith,CHA,F,34,977,34,977,13.9,.588,.551,.282,.354,8.0,10.5,9.3,1.2,1.2,18.8,16.7,107,103,,2.3,0.3,2.6,.106
Katie Smith*,MIN,G,23,800,23,800,21.8,.590,.525,.437,.343,2.8,6.9,16.7,1.7,0.6,12.2,25.6,114,96,,3.6,1.2,4.8,.240
Tangela Smith,SAC,C,34,908,34,908,16.5,.446,.418,.072,.140,6.6,10.4,12.2,2.5,2.7,11.1,25.8,96,96,,1.1,1.3,2.4,.106
Michelle Snow,HOU,C,31,893,31,893,15.5,.495,.454,.000,.493,9.2,17.5,7.4,1.9,3.4,20.3,20.0,91,91,,0.2,1.9,2.1,.095
Dawn Staley*,CHA,G,34,1143,34,1143,15.3,.531,.480,.240,.354,1.6,3.8,33.5,2.4,0.2,20.7,17.4,106,104,,2.8,0.1,2.9,.101
Kate Starbird,IND,F-G,12,117,12,117,7.3,.390,.326,.435,.261,6.5,5.1,17.9,3.1,0.0,26.0,14.7,82,102,,-0.1,0.1,-0.1,-0.018
Stacy Stephens,DET,C,7,36,7,36,2.1,.291,.333,.000,.333,6.8,15.4,14.3,0.0,0.0,22.5,11.4,68,100,,-0.1,0.0,0.0,-0.049
Mandisa Stevenson,SAS,F-C,29,259,29,259,4.4,.392,.344,.022,.178,5.8,9.1,3.6,1.4,1.4,18.5,11.6,79,104,,-0.2,0.1,-0.2,-0.030
Andrea Stinson,CHA,G,34,777,34,777,13.5,.483,.442,.194,.230,5.0,11.3,14.4,2.2,0.8,16.3,18.0,96,99,,0.7,0.7,1.4,.073
Tammy Sutton-Brown,CHA,C,34,970,34,970,18.7,.550,.473,.000,.723,10.2,16.1,3.6,2.1,6.4,19.4,21.0,99,95,,1.6,1.6,3.2,.132
Sheryl Swoopes*,HOU,F-G,31,1070,31,1070,20.6,.490,.445,.152,.210,4.7,9.4,20.6,2.6,1.3,11.2,25.1,102,96,,2.6,1.6,4.1,.155
Diana Taurasi,PHO,G,34,1130,34,1130,21.8,.516,.477,.374,.256,3.5,9.3,27.8,2.3,2.0,13.9,29.6,102,97,,3.3,1.4,4.7,.166
Lindsay Taylor,PHO,C,5,26,5,26,1.8,.300,.300,.600,.000,0.0,8.1,13.6,2.3,3.5,16.7,11.9,70,95,,0.0,0.0,0.0,-0.011
Penny Taylor,PHO,F,33,1076,33,1076,20.4,.607,.550,.310,.348,6.6,10.5,16.4,2.9,1.2,18.5,21.0,110,96,,3.8,1.5,5.2,.194
Nikki Teasley,LAS,G,34,1105,34,1105,15.3,.546,.511,.594,.245,3.5,6.7,34.0,2.1,0.6,25.1,17.8,102,97,,2.1,1.4,3.5,.126
Christi Thomas,LAS,F-C,31,547,31,547,13.8,.512,.479,.077,.287,10.6,14.0,8.0,1.8,2.3,14.4,16.4,102,93,,0.9,1.0,1.9,.141
LaToya Thomas,SAS,F,31,964,31,964,19.2,.550,.493,.023,.323,6.8,9.7,10.5,1.5,1.0,12.3,23.8,107,103,,3.0,0.2,3.3,.136
Stacey Thomas,DET,F,1,1,1,1,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,109,,0.0,0.0,0.0,-0.026
Alicia Thompson,SEA,F,23,182,23,182,12.5,.474,.472,.296,.037,5.8,8.8,9.7,1.9,0.0,11.3,16.4,99,99,,0.2,0.2,0.4,.087
Tina Thompson*,HOU,F,26,943,26,943,22.0,.507,.451,.241,.328,6.2,10.9,13.0,1.4,2.1,11.9,31.5,101,97,,2.6,1.2,3.7,.159
Erin Thorn,NYL,G,17,156,17,156,4.2,.371,.367,.689,.044,0.0,3.4,9.9,1.5,0.5,16.4,18.2,71,103,,-0.4,0.0,-0.3,-0.089
Iciss Tillis,DET,F-C,31,287,31,287,11.2,.523,.514,.243,.162,5.5,8.4,8.8,1.7,2.4,22.5,16.5,90,99,,0.0,0.3,0.3,.037
Slobodanka Tuvic,PHO,C,33,691,33,691,6.9,.415,.374,.010,.242,5.1,12.6,8.4,2.1,4.9,27.2,11.2,78,94,,-0.8,1.2,0.5,.027
Mfon Udoka,LAS,F,3,19,3,19,-7.8,.133,.000,.000,2.000,14.1,10.1,0.0,0.0,0.0,21.0,12.0,45,102,,-0.1,0.0,-0.1,-0.163
Michele Van Gorp,MIN,C,8,66,8,66,8.1,.488,.474,.053,.421,11.9,12.9,3.6,0.0,1.3,23.7,21.9,81,98,,-0.1,0.1,0.0,-0.008
Kamila Vodichkova,SEA,F-C,34,873,34,873,12.5,.473,.392,.008,.448,9.9,12.9,11.8,2.1,1.2,20.2,20.0,94,96,,0.6,1.3,1.9,.086
Ayana Walker,DET,F,18,148,18,148,4.4,.294,.286,.000,.214,8.2,10.8,6.9,0.4,2.4,14.0,11.2,74,102,,-0.2,0.1,-0.1,-0.032
DeMya Walker,SAC,F,34,884,34,884,12.5,.455,.416,.037,.386,10.6,11.1,19.2,1.7,1.4,21.6,22.0,90,99,,0.1,0.8,1.0,.045
Ann Wauters,NYL,C,13,271,13,271,12.8,.521,.447,.045,.439,5.1,9.7,15.9,0.9,2.4,21.1,19.0,96,100,,0.3,0.2,0.5,.067
Teresa Weatherspoon*,LAS,G,34,292,34,292,2.9,.340,.340,.120,.000,2.8,6.3,17.7,2.3,0.3,51.0,8.4,62,97,,-0.6,0.4,-0.2,-0.033
Lindsay Whalen*,CON,G,31,946,31,946,15.0,.581,.508,.311,.667,2.8,6.2,28.6,2.4,0.0,28.4,17.4,100,100,,1.5,0.7,2.3,.096
DeTrina White,NYL,F,31,420,31,420,11.2,.543,.544,.000,.250,16.9,18.4,4.2,1.1,2.0,32.3,13.7,89,98,,0.0,0.5,0.5,.045
Tamika Whitmore,LAS,F,34,595,34,595,12.4,.513,.465,.092,.416,8.6,11.4,5.5,1.1,0.7,14.2,19.2,99,97,,0.9,0.8,1.6,.109
Le'coe Willingham,CON,F,23,175,23,175,23.6,.688,.632,.026,.684,16.1,16.1,8.0,2.7,1.0,19.5,17.5,122,97,,0.8,0.2,1.1,.243
