Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Sue Bird,SEA,G,34,1076,34,1076,16.4,.573,.551,.455,.157,0.7,5.6,31.9,1.6,0.4,18.1,20.2,108,107,,2.0,0.9,2.9,.108
Abby Bishop,SEA,F,13,67,13,67,4.8,.470,.409,.545,.364,0.0,5.6,18.1,0.8,1.1,7.3,9.6,112,107,,0.1,0.0,0.1,.078
DeWanna Bonner,PHO,F-G,34,1064,34,1064,18.8,.563,.493,.419,.463,4.9,10.4,13.5,2.1,1.5,11.4,21.1,112,104,,2.7,1.2,4.0,.149
Brittany Boyd,NYL,G,33,651,33,651,11.9,.441,.375,.173,.389,3.0,7.2,29.6,4.1,0.4,21.1,20.8,90,98,,-0.6,1.3,0.8,.047
Imani McGee-Stafford,CHI,C,31,587,31,587,17.3,.578,.554,.000,.318,10.9,17.6,4.5,1.6,5.9,13.5,15.4,114,103,,1.3,0.8,2.1,.142
Jessica Breland,CHI,F,34,585,34,585,15.0,.531,.494,.000,.222,8.9,15.2,6.1,1.5,5.2,15.7,17.1,103,104,,0.6,0.7,1.3,.086
Rebekkah Brunson,MIN,F,33,812,33,812,16.1,.545,.477,.005,.363,11.4,18.0,10.5,1.9,0.9,11.1,13.8,120,96,,2.1,2.0,4.1,.201
Adut Bulgak,NYL,C,7,23,7,23,20.7,.549,.500,.182,.364,14.9,22.1,0.0,0.0,0.0,7.3,26.2,113,102,,0.1,0.0,0.1,.187
Cierra Burdick,ATL,F,8,29,8,29,-8.8,.169,.125,.000,.250,11.8,7.9,0.0,0.0,0.0,18.4,16.3,48,112,,-0.2,0.0,-0.2,-0.227
Essence Carson,LAS,G,34,791,34,791,12.7,.549,.500,.282,.242,2.0,5.4,10.2,2.4,0.8,14.3,17.4,102,101,,0.7,1.3,2.0,.101
Swin Cash*,NYL,F,31,604,31,604,9.3,.438,.382,.050,.373,7.2,9.8,11.3,1.9,1.9,18.0,16.6,90,102,,-0.5,1.0,0.5,.033
Tamika Catchings*,IND,F,34,844,34,844,21.7,.554,.485,.297,.365,6.0,12.5,14.2,3.8,1.0,9.7,23.3,113,100,,2.5,1.5,4.0,.191
Tina Charles,NYL,C,32,1077,32,1077,23.8,.499,.453,.079,.248,7.9,16.6,23.4,1.3,1.9,8.4,30.7,107,99,,2.7,2.1,4.7,.176
Karima Christmas-Kelly,DAL,F-G,34,1075,34,1075,16.5,.541,.459,.375,.506,8.3,10.8,11.6,1.9,1.6,11.5,17.7,114,109,,2.7,0.4,3.1,.116
Layshia Clarendon,ATL,G,34,959,34,959,14.2,.559,.500,.195,.432,5.1,8.8,21.2,1.3,0.2,19.2,17.7,107,107,,1.5,0.8,2.3,.095
Alysha Clark,SEA,F,33,911,33,911,12.6,.609,.567,.429,.272,5.7,8.2,11.6,1.4,0.2,15.3,14.7,114,107,,1.9,0.7,2.6,.112
Natasha Cloud,WAS,G,31,753,31,753,10.1,.478,.419,.422,.354,0.8,7.5,25.6,1.7,0.3,18.8,14.0,99,107,,0.3,0.6,0.9,.050
Marissa Coleman,IND,G-F,32,781,32,781,9.9,.471,.413,.500,.346,3.7,8.7,13.1,1.9,1.0,16.5,19.7,93,105,,-0.3,0.8,0.4,.022
Sydney Colson,SAS,G,34,573,34,573,12.6,.528,.449,.190,.431,2.9,5.7,27.4,3.5,0.1,23.8,17.2,97,105,,0.1,0.6,0.7,.050
Kahleah Copper,WAS,G-F,30,487,30,487,10.7,.509,.462,.192,.404,3.2,11.4,8.5,1.6,0.3,15.2,20.5,94,105,,-0.1,0.5,0.4,.034
Carla Cortijo,ATL,G,27,294,27,294,10.9,.454,.406,.354,.252,1.6,8.2,26.3,1.4,0.3,16.6,24.9,92,106,,-0.2,0.3,0.1,.011
Anna Cruz,MIN,G,6,60,6,60,15.5,.623,.500,.091,.545,2.1,6.1,28.2,1.7,0.0,12.8,11.6,137,101,,0.2,0.1,0.3,.230
Monique Currie,SAS,F,34,868,34,868,13.5,.497,.424,.241,.302,4.8,10.2,16.4,1.6,1.2,14.2,22.8,97,106,,0.2,0.8,1.1,.049
Ana Dabovic,LAS,G,22,236,22,236,8.0,.487,.398,.352,.537,3.4,4.5,17.8,2.9,0.0,22.2,17.1,94,101,,0.0,0.4,0.3,.057
Elena Delle Donne,CHI,F-G,28,927,28,927,26.1,.598,.534,.229,.315,6.1,12.5,9.7,0.9,3.8,6.5,25.4,125,108,,4.8,0.6,5.4,.234
Erika de Souza,CHI,F-C,31,516,31,516,17.7,.549,.517,.000,.242,14.0,18.4,5.8,1.7,3.5,11.8,15.9,115,105,,1.2,0.6,1.8,.141
Skylar Diggins-Smith,DAL,G,27,765,27,765,14.0,.507,.429,.266,.455,1.7,3.9,22.1,1.9,0.8,15.3,23.2,101,112,,0.7,0.0,0.7,.037
Zoi Dimitrakou,WAS,F,2,11,2,11,-0.2,.500,.500,.667,.000,0.0,5.5,15.2,0.0,0.0,25.0,16.8,83,111,,0.0,0.0,0.0,-0.056
Stefanie Dolson,WAS,C,34,765,34,765,16.2,.559,.500,.121,.336,7.6,12.5,9.3,0.9,3.3,12.1,19.4,110,105,,1.6,0.8,2.3,.122
Clarissa Dos Santos,CHI,C,20,187,20,187,9.2,.420,.339,.017,.339,12.0,13.9,6.7,1.4,1.8,12.9,18.2,96,109,,0.0,0.1,0.1,.021
Jelena Dubljevic,LAS,F,15,79,15,79,6.2,.472,.432,.136,.136,3.4,10.4,13.4,0.7,1.0,23.1,18.0,85,102,,-0.1,0.1,0.0,.003
Candice Dupree,PHO,F,32,930,32,930,16.5,.577,.541,.004,.256,5.2,11.2,11.7,1.4,0.4,9.8,17.0,116,106,,2.3,0.8,3.1,.134
Frida Eldebrink,SAS,G,8,44,8,44,-1.0,.169,.125,.750,.250,2.7,4.1,25.1,1.2,0.0,31.1,13.5,51,111,,-0.2,0.0,-0.2,-0.191
Kelly Faris,CON,G,31,317,31,317,6.5,.512,.443,.377,.283,4.3,7.2,9.9,3.5,1.0,32.7,12.1,84,103,,-0.3,0.4,0.1,.012
Jamierra Faulkner,CHI,G,34,655,34,655,15.8,.506,.471,.275,.217,1.8,4.5,35.7,2.8,0.5,21.0,22.2,100,109,,0.6,0.3,0.9,.053
Nirra Fields,PHO,G,4,17,4,17,-15.9,.190,.143,.143,.286,0.0,0.0,0.0,0.0,0.0,20.2,26.5,33,115,,-0.2,0.0,-0.2,-0.466
Sylvia Fowles,MIN,C,34,969,34,969,23.6,.634,.595,.000,.497,11.0,18.3,7.2,2.4,5.1,14.5,20.0,119,92,,3.3,3.0,6.3,.259
Bashaara Graves,MIN,F,12,41,12,41,-1.5,.286,.286,.000,.000,9.3,5.9,6.6,0.0,0.0,30.0,10.8,66,107,,-0.1,0.0,-0.1,-0.070
Chelsea Gray,LAS,G,33,540,33,540,13.2,.545,.497,.293,.318,2.0,6.8,20.4,1.6,0.6,18.3,19.0,102,102,,0.5,0.8,1.3,.099
Reshanda Gray,ATL,F,28,269,28,269,9.7,.540,.521,.014,.493,10.2,15.1,2.6,0.8,1.1,16.8,17.2,101,105,,0.2,0.3,0.5,.072
Brittney Griner,PHO,C,34,992,34,992,20.9,.621,.548,.000,.511,5.9,13.6,6.5,0.7,8.2,15.0,21.5,113,101,,2.7,1.6,4.3,.173
Sandrine Gruda,LAS,F-C,7,37,7,37,4.7,.371,.333,.000,.111,7.3,6.8,7.8,1.4,2.2,9.6,13.2,88,102,,0.0,0.1,0.0,.029
Jazmon Gwathmey,SAS,G,22,351,22,351,6.0,.436,.404,.346,.167,3.0,6.5,7.9,1.2,1.8,11.6,12.5,90,108,,-0.2,0.2,0.0,.002
Ruth Hamblin,DAL,C,20,130,20,130,5.8,.299,.250,.000,.219,7.5,13.0,4.9,0.8,5.2,10.2,13.0,76,108,,-0.2,0.1,-0.2,-0.049
Dearica Hamby,SAS,F,25,633,25,633,11.1,.490,.427,.073,.432,6.6,12.0,7.5,1.1,1.5,15.2,19.7,94,106,,-0.2,0.6,0.4,.023
Keisha Hampton,MIN,F,27,183,27,183,10.3,.521,.439,.632,.404,3.5,3.3,7.9,2.2,1.3,13.0,18.7,105,101,,0.2,0.3,0.5,.119
Alex Harden,PHO,G,28,210,28,210,9.0,.489,.488,.300,.050,5.9,6.4,9.7,2.9,1.5,18.0,10.8,98,105,,0.0,0.2,0.3,.050
Isabelle Harrison,PHO,F,26,194,26,194,12.9,.563,.525,.000,.410,10.9,14.7,0.9,2.9,0.8,20.0,21.2,97,102,,0.0,0.3,0.3,.070
Bria Hartley,WAS,G,24,406,24,406,11.2,.514,.455,.436,.338,2.7,7.0,23.6,1.3,0.0,18.6,21.3,98,109,,0.2,0.2,0.4,.037
Tianna Hawkins,WAS,F,24,252,24,252,13.7,.600,.559,.259,.247,11.6,14.1,7.6,1.0,1.2,19.6,21.4,105,106,,0.4,0.2,0.6,.091
Tiffany Hayes,ATL,G,33,1016,33,1016,17.2,.571,.487,.337,.559,3.7,6.3,13.8,2.0,0.6,12.0,21.0,115,106,,3.0,0.9,3.9,.152
Aneika Henry-Morello,CON,F-C,10,50,10,50,3.1,.395,.385,.000,.385,9.0,16.8,6.0,1.0,1.6,28.3,18.3,70,104,,-0.2,0.1,-0.1,-0.097
Tayler Hill,WAS,G,32,937,32,937,17.1,.512,.424,.429,.469,1.7,5.4,18.4,2.0,0.3,7.7,25.6,108,108,,2.2,0.6,2.8,.118
Rachel Hollivay,ATL,C,32,284,32,284,3.8,.374,.316,.000,.842,8.0,13.3,2.1,0.5,3.4,17.4,9.6,83,104,,-0.3,0.3,0.1,.009
Bria Holmes,ATL,G,33,702,33,702,12.9,.523,.476,.297,.297,3.9,6.9,10.1,2.2,0.5,14.2,17.0,103,106,,0.6,0.7,1.3,.075
Jordan Hooper,DAL,F,32,291,32,291,9.2,.515,.500,.732,.071,3.0,7.4,3.2,1.0,0.5,12.2,19.5,98,112,,0.1,0.0,0.1,.009
Natasha Howard,MIN,F,34,495,34,495,18.8,.605,.577,.031,.383,10.5,14.9,9.3,2.4,4.4,16.4,20.3,112,94,,1.2,1.4,2.5,.206
Briann January,IND,G,29,816,29,816,14.4,.547,.468,.341,.406,2.8,4.1,26.9,2.3,0.3,16.6,17.1,112,107,,1.8,0.6,2.4,.116
Moriah Jefferson,SAS,G,34,1034,34,1034,16.4,.499,.464,.203,.205,1.7,4.2,28.7,2.8,0.3,11.1,23.8,101,107,,1.0,0.8,1.8,.071
Glory Johnson,DAL,F,18,502,18,502,17.9,.520,.454,.086,.448,10.4,18.6,8.4,1.7,1.7,11.8,19.0,109,106,,0.9,0.5,1.4,.111
Shenise Johnson,IND,G,29,651,29,651,16.4,.532,.469,.326,.268,5.2,10.1,16.0,2.8,1.3,15.2,22.0,103,103,,0.8,0.9,1.7,.105
Jonquel Jones,CON,C,34,479,34,479,24.0,.609,.566,.206,.431,14.3,15.8,7.8,2.3,6.4,11.6,19.4,123,100,,1.9,0.9,2.8,.232
Brianna Kiesel,DAL,G,14,103,14,103,-0.3,.242,.196,.261,.174,1.1,3.4,27.0,2.5,0.0,28.8,14.6,62,111,,-0.4,0.0,-0.4,-0.154
Lynetta Kizer,IND,F,33,569,33,569,19.8,.585,.556,.004,.200,7.8,12.0,7.3,2.3,1.5,11.4,24.5,109,104,,1.3,0.7,2.1,.145
Betnijah Laney,CHI,G-F,8,42,8,42,-1.5,.291,.167,.083,.333,2.8,7.0,3.1,1.2,0.0,12.7,16.4,66,111,,-0.1,0.0,-0.1,-0.128
Crystal Langhorne,SEA,F-C,33,843,33,843,16.6,.667,.633,.005,.395,6.7,13.4,9.8,1.4,0.9,18.1,15.9,116,104,,2.0,1.0,3.1,.147
Erlana Larkins,IND,F,33,880,33,880,17.9,.695,.639,.000,.416,10.9,17.9,12.8,1.8,1.4,21.6,12.9,124,103,,2.6,1.2,3.9,.175
Ivory Latta,WAS,G,22,458,22,458,10.0,.491,.428,.633,.265,2.4,4.9,16.2,0.9,0.2,14.3,21.8,96,111,,0.1,0.1,0.2,.015
Jantel Lavender,LAS,F,34,659,34,659,18.2,.552,.538,.004,.147,7.5,11.9,12.2,0.8,2.1,11.9,24.0,105,101,,1.0,1.1,2.1,.126
Camille Smith,CON,F,33,812,33,812,9.2,.467,.442,.360,.228,3.5,7.3,12.5,2.4,0.9,16.9,17.6,92,105,,-0.3,0.8,0.5,.024
Jewell Loyd,SEA,G,34,1075,34,1075,18.2,.543,.476,.292,.325,4.0,6.7,19.9,2.0,0.7,12.8,25.7,106,106,,2.2,1.0,3.2,.118
Maggie Lucas,IND,G,4,55,4,55,17.7,.644,.571,.476,.333,2.3,9.4,10.4,1.9,0.0,17.2,24.0,111,105,,0.1,0.1,0.2,.142
Sancho Lyttle,ATL,F,19,571,19,571,14.5,.453,.423,.060,.168,8.4,15.0,10.2,3.5,2.5,12.6,13.9,100,98,,0.3,1.2,1.5,.103
Ally Malott,WAS,F,23,179,23,179,7.7,.455,.408,.653,.224,4.1,8.7,9.3,1.8,1.3,18.2,16.9,87,106,,-0.2,0.2,0.0,-0.008
Kayla McBride,SAS,G,17,523,17,523,15.0,.473,.419,.342,.245,2.9,7.8,13.7,1.8,0.3,9.9,30.2,93,107,,-0.3,0.4,0.1,.010
Janel McCarville,MIN,F-C,33,417,33,417,13.1,.483,.467,.105,.190,6.7,12.3,18.7,2.6,2.2,16.8,14.6,103,95,,0.3,1.0,1.4,.133
Angel McCoughtry,ATL,F-G,33,989,33,989,21.7,.527,.459,.167,.422,4.3,10.8,19.3,2.7,1.7,13.6,30.9,104,101,,1.8,1.6,3.4,.137
Emma Meesseman,WAS,F,34,996,34,996,22.9,.600,.571,.170,.216,8.2,11.5,16.2,2.2,2.0,9.3,22.0,119,104,,3.8,1.2,4.9,.199
Leilani Mitchell,WAS,G,10,161,10,161,10.8,.585,.554,.674,.217,2.3,6.4,21.0,0.3,0.0,20.5,18.1,104,111,,0.2,0.0,0.2,.054
Tiffany Mitchell,IND,G,34,681,34,681,10.9,.510,.413,.353,.419,2.8,5.5,11.8,2.3,0.4,16.2,22.7,97,106,,0.2,0.6,0.8,.046
Alex Montgomery,SAS,G-F,25,357,25,357,8.6,.431,.408,.327,.122,4.9,8.9,19.6,1.5,0.9,16.2,15.9,90,107,,-0.3,0.3,0.0,.000
Renee Montgomery,MIN,G,34,656,34,656,12.2,.514,.459,.384,.292,1.2,2.9,21.7,2.6,0.2,19.3,20.7,98,101,,0.3,1.1,1.4,.087
Maya Moore,MIN,F,34,1009,34,1009,25.3,.574,.513,.323,.335,5.4,10.6,24.6,2.7,2.0,12.1,28.6,116,96,,4.2,2.4,6.6,.262
Brene Moseley,IND,G,8,77,8,77,-5.7,.298,.283,.217,.217,1.6,2.5,18.0,2.7,0.0,38.8,24.3,49,107,,-0.7,0.1,-0.6,-0.323
Kaleena Mosqueda-Lewis,SEA,F,32,395,32,395,9.0,.525,.507,.656,.119,2.6,4.1,11.5,0.7,0.4,14.1,21.9,96,110,,0.0,0.1,0.1,.015
Astou Ndour-Fall,SAS,C-F,30,446,30,446,15.4,.502,.460,.372,.213,6.5,12.7,5.3,1.5,4.6,8.2,20.2,101,103,,0.4,0.6,1.0,.089
Chiney Ogwumike,CON,F-C,33,801,33,801,22.8,.630,.587,.000,.517,12.3,16.6,4.8,2.1,3.3,12.7,20.4,121,102,,3.1,1.2,4.4,.218
Nneka Ogwumike,LAS,F,33,1043,33,1043,31.3,.737,.687,.071,.458,9.9,18.1,17.9,2.1,3.0,13.7,23.0,135,95,,7.0,2.7,9.6,.370
Jenna O'Hea,SEA,F,22,252,22,252,8.3,.476,.439,.576,.152,4.2,6.9,12.0,1.7,0.9,17.6,15.8,92,106,,-0.1,0.2,0.1,.018
Courtney Paris,DAL,C,34,827,34,827,16.4,.555,.548,.005,.207,12.3,19.0,8.5,0.9,2.6,10.2,13.8,118,107,,2.0,0.6,2.6,.124
Candace Parker,LAS,F-C,34,1046,34,1046,20.6,.530,.491,.256,.326,4.2,15.1,26.8,2.4,2.6,16.6,26.5,102,95,,1.3,2.7,4.0,.154
Cheyenne Parker,CHI,F,25,315,25,315,12.5,.520,.506,.012,.386,13.1,15.2,2.8,1.9,1.3,16.4,16.1,102,107,,0.3,0.2,0.5,.063
Jia Perkins,MIN,G,34,705,34,705,10.4,.441,.394,.251,.211,3.8,7.8,9.4,2.3,0.8,8.5,17.1,98,99,,0.2,1.4,1.6,.091
Devereaux Peters,IND,F,30,440,30,440,14.6,.557,.553,.023,.135,5.7,13.3,8.9,1.4,3.5,11.3,16.4,108,103,,0.6,0.6,1.2,.111
Haley Peters,SAS,F,34,594,34,594,6.8,.424,.391,.335,.172,3.1,7.9,8.6,1.1,0.9,10.8,20.1,85,108,,-0.9,0.4,-0.5,-0.037
Sonja Petrovic,PHO,F,31,459,31,459,11.2,.558,.467,.264,.388,6.8,9.1,7.1,2.0,1.2,17.5,17.1,104,106,,0.5,0.4,0.9,.082
Erin Phillips,DAL,G,32,466,32,466,11.2,.595,.540,.536,.286,3.5,4.6,14.0,0.5,0.5,16.5,14.0,114,115,,0.9,-0.2,0.7,.059
Plenette Pierson,DAL,F,27,718,27,718,12.6,.484,.437,.297,.233,5.4,10.0,14.0,1.6,1.0,12.7,22.7,99,110,,0.4,0.2,0.6,.034
Theresa Plaisance,DAL,F,27,320,27,320,8.6,.479,.468,.417,.102,7.5,12.2,4.5,1.1,2.6,14.4,17.8,94,109,,-0.1,0.1,0.1,.008
Jeanette Pohlen-Mavunga,IND,G,12,49,12,49,11.0,.699,.682,.545,.091,0.0,1.3,16.9,0.0,0.0,14.9,12.4,127,113,,0.1,0.0,0.1,.110
Cappie Pondexter,CHI,G,33,905,33,905,15.3,.505,.451,.124,.245,1.7,6.1,15.5,1.7,0.3,10.2,22.7,105,111,,1.4,0.2,1.6,.072
Aerial Powers,DAL,G,32,614,32,614,16.7,.542,.457,.343,.476,4.8,8.2,10.9,2.7,0.9,14.2,25.2,105,109,,1.1,0.3,1.4,.090
Epiphanny Prince,NYL,G,6,83,6,83,11.8,.552,.480,.440,.280,1.4,6.1,7.9,1.2,0.0,6.6,15.9,116,105,,0.2,0.1,0.3,.133
LaToya Sanders,WAS,F-C,4,69,4,69,20.8,.611,.500,.000,.722,7.0,10.5,2.6,2.3,11.4,11.2,17.8,119,98,,0.2,0.1,0.4,.205
Allie Quigley,CHI,G,34,604,34,604,16.7,.554,.526,.299,.139,0.8,2.8,15.2,1.4,0.7,11.3,23.8,108,113,,1.3,0.0,1.2,.082
Sugar Rodgers,NYL,G,33,1008,33,1008,15.3,.560,.517,.540,.247,1.6,6.8,13.6,1.8,1.2,12.1,21.1,109,103,,1.9,1.4,3.4,.134
Tierra Ruffin-Pratt,WAS,G,32,781,32,781,12.1,.486,.409,.253,.480,5.6,11.1,18.1,2.2,0.8,17.0,17.0,100,105,,0.4,0.9,1.3,.067
Shoni Schimmel,NYL,G,17,77,17,77,19.5,.788,.775,.800,.250,0.0,5.9,22.0,2.0,1.0,24.0,16.6,123,102,,0.3,0.1,0.4,.192
Meighan Simmons,ATL,G,25,148,25,148,6.4,.409,.378,.622,.133,0.8,3.9,10.1,0.7,1.5,9.5,30.9,86,109,,-0.3,0.1,-0.2,-0.061
Odyssey Sims,DAL,G,34,1074,34,1074,12.5,.479,.402,.346,.335,2.0,4.7,22.4,1.8,0.5,14.8,23.4,98,112,,0.5,0.0,0.5,.018
Breanna Stewart,SEA,F,34,1179,34,1179,22.9,.576,.507,.292,.422,4.4,16.7,17.8,1.9,4.1,13.1,24.6,111,98,,3.2,2.5,5.7,.193
Kiah Stokes,NYL,C,27,650,27,650,16.7,.654,.641,.000,.504,11.1,17.5,5.0,1.4,4.7,17.3,11.7,120,97,,1.4,1.5,2.9,.178
Shekinna Stricklen,CON,F,28,306,28,306,13.2,.508,.495,.740,.135,3.3,7.5,7.6,2.0,0.5,3.5,16.1,114,106,,0.6,0.3,0.9,.115
Carolyn Swords,NYL,C,34,596,34,596,13.2,.593,.571,.000,.263,10.6,14.9,6.4,0.6,2.8,18.2,13.3,110,102,,0.9,0.9,1.8,.121
Diana Taurasi,PHO,G,33,984,33,984,18.4,.563,.493,.558,.338,0.8,6.1,24.0,1.6,0.3,14.1,28.2,107,107,,2.3,0.7,3.0,.122
Asia Taylor,CON,F,4,17,4,17,33.4,.743,.600,.000,1.400,13.2,14.1,29.7,0.0,0.0,11.0,23.1,151,110,,0.2,0.0,0.2,.437
Penny Taylor,PHO,F,25,643,25,643,22.2,.645,.584,.483,.359,1.9,8.9,24.5,3.0,1.3,14.8,20.2,121,103,,2.5,0.9,3.4,.212
Alyssa Thomas,CON,F,31,840,31,840,15.7,.528,.487,.000,.491,8.3,13.4,13.5,2.6,0.6,18.8,20.5,100,103,,0.6,1.1,1.8,.085
Jasmine Thomas,CON,G,34,1091,34,1091,13.7,.494,.448,.274,.215,2.6,7.7,24.9,2.0,0.9,17.6,19.3,101,106,,0.8,1.0,1.9,.070
Krystal Thomas,SEA,C,19,177,19,177,8.5,.611,.579,.000,.368,14.0,15.1,1.7,1.2,5.5,29.0,8.2,109,102,,0.2,0.3,0.4,.100
Ramu Tokashiki,SEA,F,31,404,31,404,11.7,.546,.472,.008,.433,9.1,11.7,3.9,1.9,0.7,14.2,20.4,103,104,,0.5,0.5,0.9,.093
Kristi Toliver,LAS,G,33,1060,33,1060,16.0,.593,.548,.574,.243,1.5,5.1,18.0,1.4,0.2,10.9,18.3,117,104,,3.0,1.3,4.3,.163
Morgan Tuck,CON,F,26,433,26,433,13.9,.503,.466,.346,.278,6.0,10.3,10.9,1.2,0.4,12.1,20.6,103,107,,0.5,0.3,0.8,.073
Courtney Vandersloot,CHI,G,30,728,30,728,18.0,.544,.476,.323,.319,2.1,6.5,28.0,2.9,0.5,15.3,18.5,113,108,,1.9,0.5,2.4,.130
Kia Vaughn,WAS,C,34,672,34,672,13.3,.524,.503,.000,.145,7.4,13.2,5.8,1.6,2.1,13.5,16.3,100,104,,0.4,0.8,1.2,.070
Ann Wauters,LAS,C,21,97,21,97,14.2,.588,.545,.000,.364,5.5,15.0,14.3,2.2,1.7,21.5,15.7,105,96,,0.1,0.2,0.3,.142
Jamie Weisner,WAS,G,7,25,7,25,9.7,.607,.556,.444,.222,4.9,7.2,15.2,0.0,0.0,23.3,23.7,99,112,,0.0,0.0,0.0,.029
Lindsay Whalen*,MIN,G,32,786,32,786,16.6,.578,.519,.046,.308,2.4,6.4,24.6,1.2,0.0,14.4,18.0,116,102,,2.2,1.2,3.4,.174
Erica Wheeler,IND,G,34,811,34,811,9.1,.484,.449,.209,.176,2.8,5.7,20.0,1.5,0.1,18.8,20.3,93,108,,-0.4,0.5,0.1,.006
Elizabeth Williams,ATL,C-F,34,1179,34,1179,15.6,.491,.442,.003,.375,10.3,13.4,6.2,1.1,5.0,9.2,16.8,107,103,,1.7,1.7,3.4,.115
Monica Wright,SEA,G,16,98,16,98,0.3,.355,.327,.385,.192,1.3,5.1,17.6,3.7,0.8,33.2,20.1,61,102,,-0.5,0.1,-0.4,-0.156
Tanisha Wright,NYL,G,29,668,29,668,8.6,.449,.411,.086,.234,3.9,5.7,25.3,2.0,0.6,23.6,18.7,87,104,,-0.8,0.8,0.0,.002
Marta Xargay,PHO,G,15,296,15,296,9.0,.515,.487,.520,.227,4.2,5.3,22.2,2.9,0.8,24.7,16.9,95,106,,0.0,0.3,0.3,.037
Tamera Young,CHI,F,32,824,32,824,11.6,.494,.450,.008,.249,6.3,10.4,8.1,1.5,0.4,11.2,16.5,104,110,,0.8,0.3,1.1,.055
Amanda Zahui B.,NYL,C,33,374,33,374,14.8,.536,.461,.126,.480,12.9,15.7,5.5,1.5,4.7,19.4,22.4,99,98,,0.2,0.8,1.0,.107
Shavonte Zellous,NYL,G,33,770,33,770,13.0,.519,.414,.115,.535,2.7,5.9,15.4,1.9,0.6,13.6,18.4,106,103,,1.1,1.0,2.1,.107
Kelsey Bone,TOT,C,34,528,34,528,9.0,.458,.428,.082,.221,7.4,14.3,9.3,1.2,0.6,18.3,23.3,87,105,,-0.8,0.5,-0.3,-0.020
Blake Dietrick,TOT,G,3,14,3,14,8.5,.694,.500,.500,1.000,0.0,12.8,0.0,0.0,0.0,25.8,12.9,105,106,,0.0,0.0,0.0,.068
Markeisha Gatling,TOT,C,27,232,27,232,8.1,.540,.473,.000,.291,10.7,11.8,5.7,1.1,2.6,24.4,15.8,96,105,,0.0,0.2,0.2,.042
Lindsey Harding,TOT,G,26,443,26,443,8.1,.427,.368,.075,.236,1.1,6.7,21.8,1.4,0.3,17.6,14.5,92,107,,-0.2,0.4,0.2,.014
Whitney Knight,TOT,G,10,38,10,38,-2.4,.200,.200,.733,.000,3.5,8.1,7.8,2.8,4.3,11.8,20.9,48,98,,-0.3,0.1,-0.2,-0.198
Noelle Quinn,TOT,G,33,407,33,407,3.5,.330,.284,.272,.148,0.6,7.1,18.4,1.8,0.9,25.2,13.1,71,105,,-1.0,0.4,-0.6,-0.059
