Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Erlana Larkins,NYL,F,18,137,18,137,12.9,.510,.424,.000,.697,9.7,13.6,10.6,3.5,2.5,27.1,20.0,88,93,,-0.1,0.3,0.2,.066
Ivory Latta,ATL,G,24,350,24,350,13.5,.561,.491,.455,.418,1.0,2.6,14.8,1.8,0.2,16.6,18.5,108,103,,0.8,0.2,1.0,.119
Edwige Lawson-Wade,SAS,G,33,583,33,583,14.0,.541,.520,.748,.119,1.9,7.0,22.1,2.7,0.1,15.4,15.1,108,103,,1.1,0.5,1.6,.108
Kara Lawson,SAC,G,25,604,25,604,13.6,.513,.473,.550,.165,2.3,5.5,18.5,1.4,0.1,14.0,18.2,107,107,,1.2,0.1,1.3,.087
Shalee Lehning,ATL,G,34,707,34,707,8.7,.478,.419,.323,.333,3.0,6.4,24.5,1.2,0.3,33.6,9.4,95,103,,0.2,0.5,0.7,.042
Betty Lennox,LAS,G,30,640,30,640,16.1,.515,.461,.310,.246,6.5,12.8,15.9,2.2,0.5,19.1,25.8,96,96,,0.6,1.2,1.8,.110
Lisa Leslie*,LAS,C,23,638,23,638,23.0,.557,.520,.022,.324,11.0,14.2,16.1,1.3,4.4,15.7,26.5,106,96,,1.8,1.2,3.0,.190
Camille Smith,SEA,F,34,1044,34,1044,13.7,.535,.485,.103,.479,9.5,13.7,6.3,2.0,1.1,17.4,17.4,102,96,,1.4,1.9,3.2,.124
Sancho Lyttle,ATL,F,34,931,34,931,21.3,.544,.507,.003,.278,8.8,15.6,9.4,3.6,1.8,13.6,21.0,108,93,,2.4,2.2,4.6,.196
Hamchetou Maiga-Ba,SAC,F,34,676,34,676,15.5,.524,.486,.004,.302,6.3,8.3,10.8,2.4,1.0,15.3,22.2,102,104,,1.1,0.4,1.5,.089
Kristen Mann,WAS,F,16,95,16,95,9.2,.440,.429,.643,.036,2.5,8.8,11.0,1.6,0.0,9.5,14.3,98,100,,0.1,0.1,0.2,.075
Kelly Mazzante,PHO,G,31,433,31,433,7.8,.528,.520,.889,.030,1.9,5.2,5.3,1.1,0.5,9.1,10.7,107,109,,0.5,-0.1,0.4,.038
Rashanda McCants,MIN,F,34,482,34,482,7.5,.434,.410,.253,.260,7.3,8.6,9.4,1.6,1.6,17.7,18.7,86,107,,-0.4,0.0,-0.4,-0.031
Janel McCarville,NYL,F-C,32,848,32,848,22.0,.565,.503,.010,.355,9.0,12.4,21.9,2.6,4.5,19.8,23.8,104,95,,1.9,1.7,3.7,.172
Angel McCoughtry,ATL,F-G,34,735,34,735,23.2,.550,.499,.152,.402,5.4,8.2,17.1,4.9,1.2,15.4,26.4,106,94,,2.1,1.6,3.7,.202
Taj McWilliams-Franklin,DET,F-C,34,1032,34,1032,15.6,.530,.496,.053,.240,7.6,13.1,16.7,1.7,1.4,17.4,16.3,105,99,,1.8,1.5,3.3,.127
Chasity Melvin,WAS,C-F,34,756,34,756,12.2,.468,.447,.005,.324,12.2,12.5,8.4,2.3,3.1,18.9,15.2,95,97,,0.3,1.2,1.5,.079
Britany Miller,DET,C,1,8,1,8,-0.6,.000,.000,.000,.000,0.0,0.0,0.0,6.5,0.0,0.0,5.6,0,95,,0.0,0.0,0.0,-0.041
Coco Miller,ATL,G,34,407,34,407,10.4,.491,.443,.221,.213,5.6,7.0,12.3,1.4,0.4,18.9,16.8,97,103,,0.3,0.3,0.6,.056
Kelly Miller,MIN,G,34,675,34,675,8.0,.473,.436,.443,.148,3.3,6.7,16.3,1.8,0.2,24.0,13.7,90,108,,-0.1,0.0,-0.1,-0.008
DeLisha Milton-Jones,LAS,F,33,1043,33,1043,11.6,.477,.438,.255,.230,6.1,9.1,11.7,2.1,0.7,17.3,18.5,95,98,,0.4,1.5,1.9,.073
Leilani Mitchell,NYL,G,34,436,34,436,7.5,.390,.370,.520,.060,2.2,5.7,29.8,1.1,0.4,20.2,13.7,91,103,,-0.1,0.3,0.3,.026
Anna Montanana,MIN,F,16,169,16,169,10.9,.475,.458,.417,.056,10.4,9.4,18.5,2.7,0.0,24.5,12.8,99,107,,0.1,0.0,0.2,.038
Renee Montgomery,MIN,G,34,764,34,764,14.1,.543,.492,.484,.288,2.3,5.3,16.9,1.7,0.9,19.0,20.1,100,108,,1.0,-0.1,0.9,.048
Jessica Moore,IND,F-C,31,613,31,613,8.6,.524,.471,.008,.380,7.6,9.5,4.2,1.6,0.8,18.5,12.7,99,98,,0.4,0.9,1.3,.086
Loree Moore,NYL,G,34,941,34,941,11.1,.423,.391,.429,.206,2.4,8.0,24.8,3.7,0.2,23.5,16.4,85,96,,-0.9,1.8,0.9,.039
Bernice Mosby,WAS,F,24,169,24,169,6.7,.433,.362,.021,.298,10.4,13.1,3.1,2.4,0.5,23.1,17.7,82,98,,-0.2,0.3,0.0,.007
Shay Murphy,IND,G,24,186,24,186,19.5,.498,.444,.360,.292,14.4,13.7,11.7,1.7,0.9,8.2,26.5,108,98,,0.6,0.3,0.9,.191
Chen Nan,CHI,C,26,320,26,320,8.7,.492,.484,.000,.084,8.9,10.5,3.5,1.3,2.3,22.7,18.3,84,106,,-0.3,0.1,-0.3,-0.033
Chelsea Newton,SAC,G,23,336,23,336,9.9,.436,.400,.171,.257,3.7,5.6,18.9,2.8,0.8,17.0,12.3,98,104,,0.2,0.2,0.4,.049
Deanna Nolan,DET,G-F,33,1113,33,1113,17.4,.485,.446,.234,.221,3.9,7.6,20.4,2.1,0.8,11.2,25.9,102,101,,2.2,1.3,3.4,.123
Nicole Ohlde,PHO,F-C,21,311,21,311,11.1,.597,.535,.000,.648,7.3,10.6,2.8,0.8,4.5,24.1,16.2,99,105,,0.3,0.1,0.4,.051
Courtney Paris,SAC,C,33,442,33,442,18.9,.546,.515,.008,.250,15.9,19.0,9.3,1.3,1.9,12.0,16.6,116,102,,1.4,0.4,1.8,.161
Candace Parker,LAS,F-C,25,815,25,815,20.9,.537,.494,.089,.296,9.2,18.0,14.5,1.0,5.6,15.3,19.9,107,93,,1.9,1.9,3.8,.186
Ticha Penicheiro,SAC,G,30,724,30,724,11.5,.436,.327,.065,.504,2.1,7.0,34.1,2.2,0.5,27.4,14.2,94,104,,0.2,0.4,0.6,.034
Jia Perkins,CHI,G,34,931,34,931,21.1,.519,.456,.206,.325,3.7,7.6,21.0,4.1,0.5,11.3,24.1,107,101,,2.6,0.9,3.5,.152
Erin Perperoglou,SAS,F,34,579,34,579,5.8,.415,.359,.229,.354,4.8,8.0,8.6,2.2,1.5,24.0,11.8,81,103,,-0.6,0.4,-0.2,-0.014
Erin Phillips,CON,G,32,740,32,740,14.9,.510,.458,.516,.284,4.3,7.9,15.5,3.0,0.3,14.5,17.8,101,98,,1.0,1.1,2.1,.114
Plenette Pierson,DET,F,1,5,1,5,-5.2,.000,.000,.000,.000,0.0,0.0,0.0,10.4,17.5,0.0,17.8,0,75,,0.0,0.0,0.0,-0.186
Cappie Pondexter,PHO,G,34,1075,34,1075,22.2,.559,.502,.234,.294,3.6,7.5,26.6,1.4,0.8,12.9,26.0,112,108,,4.5,0.0,4.5,.168
Nicole Powell,SAC,F,34,1035,34,1035,21.3,.547,.497,.445,.202,6.2,12.1,14.9,2.5,0.7,13.9,25.7,109,102,,3.4,1.0,4.4,.171
LaToya Sanders,MIN,F-C,17,159,17,159,11.1,.505,.433,.000,.500,10.3,14.2,8.3,1.0,6.9,27.7,14.1,92,103,,0.0,0.1,0.1,.028
Allie Quigley,PHO,G,6,32,6,32,1.5,.563,.500,.500,.250,3.8,8.7,4.3,0.0,0.0,36.0,18.2,77,110,,-0.1,0.0,-0.1,-0.098
Noelle Quinn,LAS,G,34,929,34,929,16.0,.546,.520,.316,.152,4.5,7.9,21.9,2.3,1.0,16.4,15.1,110,98,,2.1,1.4,3.5,.150
Ruth Riley,SAS,C,31,650,31,650,11.9,.514,.476,.122,.177,6.8,13.4,7.6,1.2,5.4,18.1,13.9,97,100,,0.4,0.8,1.2,.072
Ashley Robinson,SEA,C,26,167,26,167,-1.6,.224,.200,.040,.160,4.0,9.3,1.9,0.7,7.0,27.2,10.4,46,97,,-0.6,0.3,-0.3,-0.078
Nakia Sanford,WAS,C-F,34,663,34,663,9.9,.510,.470,.000,.622,9.7,13.2,5.9,2.0,1.7,25.9,18.4,87,97,,-0.4,1.1,0.6,.038
Olayinka Sanni,DET,F-C,31,298,31,298,12.5,.523,.480,.000,.367,11.0,11.5,9.9,1.9,1.5,20.9,21.4,95,100,,0.2,0.4,0.5,.073
Kelly Schumacher,DET,C,1,10,1,10,-0.3,,,,,0.0,0.0,0.0,0.0,8.8,,0.0,,104,,0.0,0.0,0.0,.025
K.B. Sharp,CHI,G,27,325,27,325,7.6,.535,.456,.298,.333,1.1,3.8,12.6,1.3,0.5,26.0,12.5,93,110,,0.0,-0.1,-0.1,-0.007
Brooke Smith,PHO,F-C,21,144,21,144,5.5,.567,.467,.000,.533,9.2,13.6,2.7,0.7,1.5,27.4,7.4,105,106,,0.1,0.0,0.2,.048
Katie Smith*,DET,G,27,894,27,894,14.0,.575,.532,.449,.207,1.8,4.2,15.2,1.2,0.2,16.2,19.0,108,104,,2.1,0.5,2.6,.114
Tangela Smith,PHO,C,34,920,34,920,14.7,.535,.520,.306,.076,4.6,11.1,4.4,1.8,4.3,10.5,16.0,104,102,,1.3,0.8,2.1,.093
Belinda Snell,SAS,G,30,553,30,553,12.1,.480,.451,.753,.159,4.8,7.9,11.9,2.6,0.4,13.0,18.9,96,103,,0.4,0.4,0.8,.055
Michelle Snow,ATL,C,34,503,34,503,14.6,.546,.479,.014,.479,9.0,16.5,5.2,1.5,2.6,18.7,17.2,103,96,,0.7,0.9,1.6,.130
Sidney Spencer,NYL,G,33,340,33,340,10.9,.538,.511,.648,.102,2.5,6.7,8.0,0.9,0.3,8.9,13.8,108,103,,0.6,0.3,0.8,.098
Tammy Sutton-Brown,IND,C,27,680,27,680,16.0,.534,.466,.000,.500,7.5,14.1,6.7,1.2,5.0,16.4,19.8,101,94,,0.9,1.5,2.4,.138
Ketia Swanier,PHO,G,33,388,33,388,7.7,.485,.438,.375,.205,2.2,7.6,19.0,1.8,0.5,32.4,15.4,83,106,,-0.4,0.1,-0.3,-0.033
Diana Taurasi,PHO,G,31,976,31,976,25.4,.620,.552,.447,.392,2.2,10.2,18.2,1.8,3.1,13.9,25.4,117,103,,4.7,0.7,5.4,.222
Penny Taylor,PHO,F,14,283,14,283,19.6,.592,.509,.231,.444,5.1,6.7,17.6,3.0,0.5,19.4,23.8,108,105,,0.8,0.1,1.0,.136
Christi Thomas,MIN,F-C,11,66,11,66,-6.9,.069,.048,.333,.095,8.9,13.9,6.7,2.3,6.0,21.5,18.7,30,100,,-0.6,0.1,-0.5,-0.304
Tina Thompson*,LAS,F,34,1182,34,1182,13.0,.503,.451,.357,.248,4.9,10.1,11.5,1.2,1.7,17.7,20.2,97,99,,0.9,1.7,2.6,.088
Erin Thorn,CHI,G,34,577,34,577,15.3,.572,.532,.541,.194,2.8,5.6,16.5,1.8,0.0,14.4,17.1,111,108,,1.4,0.0,1.4,.099
Kristi Toliver,CHI,G,27,386,27,386,18.8,.606,.579,.566,.145,1.9,5.8,26.7,1.4,0.6,20.6,25.4,105,108,,1.0,0.0,1.0,.100
Barbara Turner,CON,G-F,7,144,7,144,5.7,.323,.256,.641,.256,3.0,5.9,15.3,1.8,0.0,8.4,14.6,82,102,,-0.2,0.1,0.0,-0.005
Kia Vaughn,NYL,C,34,396,34,396,11.9,.500,.493,.014,.230,10.7,13.4,4.3,0.8,0.6,16.4,22.9,91,101,,-0.1,0.4,0.4,.038
Ashley Walker,SEA,F-C,13,90,13,90,3.8,.355,.268,.214,.357,8.8,16.5,7.8,1.2,2.0,17.8,20.6,76,95,,-0.2,0.2,0.0,-0.019
DeMya Walker,SAC,F,34,821,34,821,11.8,.516,.476,.004,.292,8.2,12.0,14.5,1.7,1.7,24.6,20.1,92,103,,0.0,0.6,0.6,.029
Ann Wauters,SAS,C,17,463,17,463,17.4,.576,.551,.036,.310,7.9,12.7,8.6,1.5,1.0,18.7,23.7,99,103,,0.6,0.4,0.9,.079
Lindsay Whalen*,CON,G,34,1000,34,1000,19.6,.544,.463,.253,.393,4.3,8.9,28.3,2.2,0.4,14.1,19.9,112,99,,3.2,1.4,4.6,.183
Erica White,IND,G,2,18,2,18,9.0,.167,.167,.500,.000,0.0,6.7,37.9,2.9,4.7,0.0,15.0,71,93,,0.0,0.0,0.0,-0.004
Tan White,CON,G,30,659,30,659,16.9,.530,.492,.526,.202,3.4,7.1,18.4,2.8,1.1,12.1,20.6,105,98,,1.4,1.0,2.4,.144
Tamika Whitmore,CON,F,24,376,24,376,6.6,.371,.319,.181,.260,6.0,7.8,11.2,1.2,0.6,12.4,19.1,82,102,,-0.5,0.3,-0.2,-0.022
Khadijah Whittington,IND,F,3,25,3,25,23.4,.600,.600,.000,.000,9.3,12.1,19.9,0.0,0.0,0.0,18.0,133,101,,0.1,0.0,0.2,.255
Candice Wiggins,MIN,G,34,1017,34,1017,14.6,.523,.433,.364,.417,3.5,6.0,15.5,2.1,0.5,16.0,22.1,102,108,,1.8,0.0,1.8,.072
Le'coe Willingham,PHO,F,34,713,34,713,18.1,.587,.535,.031,.310,10.8,11.2,7.8,1.5,0.9,13.7,19.8,114,107,,2.4,0.1,2.5,.142
Lisa Willis,SAC,G,2,5,2,5,-31.2,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,33.3,26.5,0,113,,-0.1,0.0,-0.1,-0.695
Christina Wirth,IND,F,21,121,21,121,7.4,.374,.362,.483,.034,2.9,7.5,18.6,1.3,0.7,9.2,12.1,94,99,,0.0,0.2,0.2,.063
Lindsay Wisdom-Hylton,LAS,F,29,197,29,197,13.5,.497,.467,.016,.311,8.9,12.5,7.2,0.8,3.5,17.8,19.2,94,98,,0.1,0.3,0.4,.075
Tanisha Wright,SEA,G,33,1072,33,1072,16.3,.545,.475,.093,.327,5.4,7.0,23.7,2.5,0.8,18.7,20.0,106,99,,2.4,1.5,3.9,.146
Brooke Wyckoff,CHI,F,27,531,27,531,7.5,.535,.514,.689,.108,4.0,8.4,11.4,1.0,3.1,27.2,9.2,96,106,,0.2,0.1,0.3,.022
Sophia Young-Malcolm,SAS,F,33,1113,33,1113,21.5,.531,.472,.114,.392,7.8,12.0,10.2,2.1,1.1,9.9,26.3,107,102,,3.2,1.0,4.2,.153
Shavonte Zellous,DET,G,34,802,34,802,16.2,.539,.423,.165,.609,3.8,7.9,13.9,1.8,1.9,17.0,25.1,103,100,,1.8,1.0,2.7,.135
