Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Joyner Holmes,TOT,F,34,355,34,355,11.7,.474,.441,.436,.191,7.6,13.6,13.6,1.3,2.4,13.7,17.4,97,105,,0.1,0.4,0.5,.052
Ashley Joens,TOT,G,19,127,19,127,5.9,.505,.500,.639,.167,0.0,5.3,1.3,1.2,0.0,11.5,15.8,87,113,,-0.1,0.0,-0.1,-0.037
Evina Westbrook,TOT,G,18,128,18,128,-0.3,.298,.200,.533,.267,2.8,8.1,11.8,1.2,2.1,23.0,15.8,62,108,,-0.5,0.1,-0.4,-0.136
Amanda Zahui B.,TOT,C,34,253,34,253,3.2,.362,.300,.529,.286,3.3,9.0,5.9,1.2,6.6,16.0,16.7,73,104,,-0.7,0.3,-0.4,-0.059
Kristine Anigwe,CHI,F-C,10,83,10,83,10.4,.490,.455,.045,.364,11.1,14.9,7.5,1.8,4.9,19.0,17.0,95,102,,0.0,0.1,0.1,.058
Alaina Coates,PHO,C,2,5,2,5,25.6,1.000,1.000,.000,.000,0.0,0.0,0.0,10.4,0.0,0.0,9.4,200,96,,0.0,0.0,0.0,.262
Queen Egbo,IND,F-C,16,143,16,143,10.7,.448,.400,.000,.378,13.3,27.2,2.3,0.7,5.1,17.3,19.9,89,101,,-0.1,0.2,0.1,.025
Destanni Henderson,LAS,G,10,169,10,169,8.5,.452,.383,.404,.404,1.4,2.9,24.4,2.1,0.6,19.0,18.5,89,106,,-0.2,0.2,0.0,.000
Joyner Holmes,LAS,F,5,60,5,60,7.6,.424,.391,.304,.174,9.7,17.1,2.9,0.0,3.1,13.9,21.9,82,104,,-0.1,0.1,-0.1,-0.036
Evina Westbrook,PHO,G,9,72,9,72,-3.9,.221,.100,.550,.300,1.8,7.7,8.2,0.7,1.2,15.0,17.3,52,113,,-0.4,0.0,-0.4,-0.222
Amanda Zahui B.,WAS,C,12,93,12,93,5.2,.410,.313,.583,.500,2.4,10.8,4.9,1.6,7.1,14.6,16.9,79,98,,-0.2,0.2,0.0,.005
Liz Dixon,CON,F,4,21,4,21,2.5,.400,.400,.000,.000,5.7,5.7,7.3,0.0,4.3,28.6,15.1,69,107,,-0.1,0.0,0.0,-0.090
Alaina Coates,LVA,C,10,30,10,30,0.9,.666,.800,.000,.800,8.2,19.3,0.0,3.3,0.0,50.9,20.6,62,94,,-0.2,0.1,-0.1,-0.103
Liz Dixon,PHO,F,10,56,10,56,20.8,.656,.571,.000,.571,18.2,14.4,3.2,0.0,3.0,10.2,16.3,133,114,,0.3,0.0,0.2,.174
Joyner Holmes,SEA,F,29,295,29,295,12.5,.487,.454,.471,.195,7.2,12.9,15.7,1.5,2.3,13.7,16.4,101,105,,0.2,0.3,0.5,.070
Ashley Joens,LVA,G,2,6,2,6,-7.1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0,110,,0.0,0.0,0.0,-0.173
Evina Westbrook,LAS,G,9,56,9,56,4.3,.460,.400,.500,.200,4.2,8.6,16.4,1.8,3.3,35.5,13.8,77,102,,-0.1,0.1,0.0,-0.025
Kristine Anigwe,CON,F-C,3,6,3,6,-32.3,.000,.000,.000,.000,0.0,10.0,0.0,0.0,0.0,33.3,22.7,0,104,,-0.1,0.0,-0.1,-0.562
Destanni Henderson,PHO,G,5,31,5,31,0.2,.322,.250,.500,.200,4.1,8.0,10.0,0.0,0.0,8.4,17.9,76,116,,-0.1,0.0,-0.1,-0.123
Ashley Joens,DAL,G,9,14,9,14,2.0,.260,.250,.500,1.000,0.0,8.1,0.0,3.6,0.0,0.0,17.4,60,103,,-0.1,0.0,0.0,-0.110
Ashley Joens,PHO,G,8,107,8,107,7.2,.565,.548,.645,.065,0.0,5.2,1.6,1.0,0.0,13.6,16.1,93,114,,0.0,0.0,-0.1,-0.020
Amanda Zahui B.,IND,C,22,160,22,160,2.0,.333,.293,.500,.174,3.7,8.0,6.5,1.0,6.3,16.8,16.7,70,107,,-0.5,0.1,-0.4,-0.097
Queen Egbo,WAS,F-C,21,332,21,332,14.7,.564,.544,.000,.291,8.2,16.5,4.9,2.0,4.2,17.1,19.3,98,98,,0.1,0.7,0.8,.102
