Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Candice Dupree,PHO,F,33,1028,33,1028,19.7,.554,.512,.003,.269,4.9,9.7,10.9,1.8,0.9,10.3,22.0,107,98,,2.8,1.4,4.2,.163
Kelly Faris,CON,G,32,465,32,465,8.4,.490,.435,.345,.321,3.9,7.5,10.6,1.4,0.5,13.5,11.1,104,105,,0.5,0.1,0.7,.059
Jamierra Faulkner,CHI,G,33,316,33,316,13.5,.467,.429,.165,.195,1.5,6.0,29.3,2.3,1.7,21.3,25.8,89,101,,-0.1,0.3,0.2,.020
Cayla George,PHO,C-F,34,433,34,433,15.8,.510,.481,.382,.140,7.5,14.7,11.1,1.6,3.9,13.9,21.6,98,94,,0.5,0.9,1.4,.127
Markeisha Gatling,SEA,C,25,342,25,342,15.4,.565,.495,.000,.376,8.5,16.9,4.0,1.4,3.3,16.9,20.0,100,97,,0.5,0.5,1.0,.114
Jacki Gemelos,CHI,G,17,85,17,85,9.3,.455,.475,.500,.100,1.4,5.4,10.3,3.0,0.9,19.3,13.5,85,101,,0.0,0.1,0.0,.015
Briana Gilbreath-Butler,IND,G,3,23,3,23,-0.8,.200,.200,.200,.000,0.0,5.4,0.0,2.3,3.6,16.7,11.8,38,98,,-0.1,0.0,-0.1,-0.124
Sasha Goodlett,CHI,C,16,210,16,210,7.2,.585,.538,.000,.269,7.2,8.2,2.7,0.7,3.6,34.0,9.3,90,104,,0.0,0.1,0.1,.018
Angel Goodrich,SEA,G,23,363,23,363,10.7,.435,.428,.132,.132,1.8,6.7,33.5,2.0,0.0,25.1,14.3,88,102,,-0.1,0.3,0.1,.014
Chelsea Gray,CON,G,34,543,34,543,17.8,.523,.480,.325,.241,4.0,9.1,31.4,2.2,0.7,20.8,24.2,99,102,,0.9,0.4,1.3,.093
Nikki Greene,CON,F-C,12,101,12,101,7.1,.535,.400,.000,.700,10.9,15.0,3.0,1.6,4.0,31.4,8.8,96,99,,0.0,0.1,0.2,.061
Brittney Griner,PHO,C,26,799,26,799,26.1,.621,.565,.000,.492,6.8,15.6,8.7,0.5,10.2,15.0,22.5,112,91,,2.8,2.0,4.8,.242
Dearica Hamby,SAS,F,31,539,31,539,9.9,.415,.369,.086,.338,8.9,13.9,8.1,1.3,0.7,15.3,23.1,82,102,,-0.9,0.4,-0.5,-0.037
Jennifer Hamson,LAS,C,25,163,25,163,14.6,.479,.552,.000,1.000,12.8,14.1,5.1,2.0,6.4,10.7,14.0,101,97,,0.2,0.2,0.4,.104
Alex Harden,PHO,G,32,391,32,391,5.1,.348,.303,.258,.146,3.5,7.0,12.1,3.2,2.6,23.4,15.3,69,95,,-1.0,0.7,-0.3,-0.035
Bria Hartley,WAS,G,25,306,25,306,10.3,.414,.353,.411,.304,1.6,5.9,23.9,2.1,0.2,14.2,23.0,87,99,,-0.2,0.4,0.2,.023
Tiffany Hayes,ATL,G,28,836,28,836,14.3,.519,.445,.386,.420,4.1,6.1,13.3,1.8,1.1,11.9,20.3,107,105,,2.1,0.3,2.4,.113
Aneika Henry-Morello,ATL,F-C,29,518,29,518,10.3,.521,.485,.000,.246,9.5,15.7,3.7,0.9,4.1,23.8,15.7,90,101,,0.0,0.5,0.4,.035
Tayler Hill,WAS,G,32,545,32,545,13.5,.472,.430,.511,.273,2.2,4.7,9.8,2.9,0.4,9.9,24.6,93,98,,0.2,0.7,0.9,.069
Roneeka Hodges,ATL,G,23,448,23,448,10.3,.516,.485,.573,.214,2.6,6.1,11.8,0.5,0.8,13.3,15.9,104,108,,0.7,-0.1,0.7,.058
Quanitra Hollingsworth,SEA,C,27,331,27,331,7.5,.530,.450,.017,.833,8.3,18.4,4.7,1.9,2.0,31.7,17.5,81,96,,-0.5,0.6,0.1,.014
Jordan Hooper,TUL,F,34,581,34,581,9.5,.499,.483,.735,.126,4.5,7.0,3.3,1.3,0.6,10.1,13.6,103,106,,0.7,0.1,0.8,.058
Andrea Hoover,LAS,G,12,172,12,172,4.3,.449,.404,.596,.149,2.3,5.4,3.8,0.6,0.5,13.8,16.5,84,107,,-0.1,0.0,-0.1,-0.033
Natasha Howard,IND,F,30,343,30,343,10.7,.437,.379,.016,.347,9.7,14.2,6.9,2.0,3.2,16.4,22.6,88,97,,-0.2,0.5,0.3,.039
Tiffany Jackson-Jones,TUL,F,12,175,12,175,15.3,.584,.500,.000,.529,9.4,16.9,8.1,1.8,2.3,27.6,14.8,99,99,,0.2,0.2,0.4,.092
Briann January,IND,G,29,784,29,784,12.0,.548,.492,.305,.305,2.1,4.1,21.5,2.0,0.6,22.6,16.1,101,102,,1.0,0.6,1.6,.081
Shenise Johnson,IND,G,31,811,31,811,18.7,.574,.527,.290,.317,5.7,11.7,17.0,2.3,0.5,16.0,19.6,110,98,,2.4,1.1,3.5,.172
Temeka Johnson,LAS,G,34,720,34,720,9.4,.424,.368,.371,.237,2.0,7.0,27.5,1.8,0.0,19.9,17.4,89,104,,-0.2,0.3,0.2,.009
Asjha Jones,MIN,F,31,541,31,541,10.6,.429,.411,.022,.162,5.5,9.3,16.2,1.7,2.2,14.6,20.0,88,96,,-0.3,0.9,0.6,.048
Shae Kelley,MIN,F,8,19,8,19,-1.7,.129,.000,.000,.667,0.0,9.3,7.3,2.8,0.0,20.5,12.0,34,94,,-0.1,0.0,-0.1,-0.127
Brianna Kiesel,TUL,G,34,616,34,616,7.9,.423,.367,.289,.294,1.4,2.6,18.7,2.4,0.3,16.8,17.7,88,105,,-0.2,0.2,0.0,-0.003
Lynetta Kizer,IND,F,33,591,33,591,15.5,.542,.491,.009,.254,8.6,12.1,4.4,1.7,1.1,15.4,23.0,101,100,,1.0,0.7,1.7,.116
Betnijah Laney,CHI,G-F,32,411,32,411,8.7,.431,.394,.061,.232,5.1,9.5,6.8,2.0,1.1,14.2,13.7,91,101,,0.0,0.4,0.3,.034
Crystal Langhorne,SEA,F-C,34,873,34,873,17.7,.582,.545,.007,.308,5.9,13.8,7.6,2.2,1.3,17.7,21.8,98,98,,1.1,1.2,2.3,.105
Erlana Larkins,IND,F,21,352,21,352,14.7,.489,.407,.000,.644,11.8,15.6,12.9,3.0,0.9,16.5,11.7,110,96,,0.7,0.6,1.3,.144
Ivory Latta,WAS,G,34,927,34,927,17.1,.575,.518,.577,.281,1.1,3.9,18.0,1.3,0.1,13.0,23.3,108,102,,2.8,0.7,3.5,.151
Jantel Lavender,LAS,F,34,1148,34,1148,19.7,.565,.529,.022,.189,7.7,15.2,10.5,0.7,2.9,14.2,21.6,105,101,,2.7,1.1,3.8,.131
Kara Lawson,WAS,G,22,550,22,550,17.4,.525,.461,.450,.267,2.0,7.1,26.4,1.3,0.4,11.1,19.5,110,100,,1.6,0.6,2.2,.161
Jasmine Lister,LAS,G,7,65,7,65,12.0,.667,.667,.333,.000,8.0,8.6,10.7,1.7,0.0,31.8,16.5,94,105,,0.0,0.0,0.0,.030
Tricia Liston,MIN,F,31,372,31,372,12.2,.615,.586,.778,.123,1.6,5.1,9.8,1.1,0.2,9.5,11.8,120,100,,1.0,0.4,1.3,.145
Camille Smith,CON,F,34,918,34,918,11.6,.508,.481,.433,.126,6.1,8.5,9.9,2.5,0.6,17.4,16.9,97,103,,0.7,0.6,1.3,.058
Jewell Loyd,SEA,G,34,882,34,882,14.0,.513,.428,.158,.378,4.9,8.4,14.4,1.1,0.7,16.1,23.1,95,104,,0.7,0.4,1.1,.051
Maggie Lucas,IND,G,30,451,30,451,11.4,.527,.479,.572,.255,0.3,3.4,10.2,1.3,0.6,10.5,18.1,106,104,,0.9,0.2,1.1,.098
Sancho Lyttle,ATL,F,24,721,24,721,19.0,.512,.477,.023,.242,10.9,16.6,13.1,3.8,1.6,13.6,16.7,107,96,,1.6,1.2,2.8,.155
Victoria Macaulay,CHI,F,4,25,4,25,-3.6,.286,.286,.000,.000,4.7,9.2,0.0,4.1,3.0,30.0,17.8,47,95,,-0.1,0.0,-0.1,-0.162
Tess Madgen,PHO,G,8,59,8,59,9.0,.563,.563,.625,.250,2.1,6.1,5.4,5.5,2.6,31.1,10.6,82,90,,0.0,0.2,0.1,.073
Ally Malott,WAS,F,24,216,24,216,10.6,.561,.523,.409,.152,2.8,6.4,6.0,0.8,1.1,16.6,18.6,94,101,,0.1,0.2,0.3,.051
Kayla McBride,SAS,G,27,756,27,756,15.6,.501,.459,.414,.192,0.8,6.5,12.7,2.0,0.3,10.8,25.6,95,103,,0.5,0.5,1.0,.055
Angel McCoughtry,ATL,F-G,34,1021,34,1021,23.2,.514,.446,.179,.388,7.4,10.6,19.7,3.6,1.5,13.8,32.6,103,99,,3.0,1.3,4.3,.167
Emma Meesseman,WAS,F,34,924,34,924,21.5,.586,.566,.041,.128,7.9,13.8,13.1,1.8,3.6,11.5,19.7,112,93,,2.9,1.9,4.9,.211
DeLisha Milton-Jones,ATL,F,18,161,18,161,4.1,.373,.351,.213,.191,7.3,12.4,8.3,2.2,1.0,20.3,17.1,75,101,,-0.3,0.1,-0.2,-0.048
Leilani Mitchell,PHO,G,34,782,34,782,12.2,.505,.477,.519,.126,1.9,5.5,20.3,2.4,0.4,17.5,16.9,96,99,,0.6,1.0,1.5,.078
Alex Montgomery,SAS,G-F,14,234,14,234,10.3,.424,.403,.260,.130,7.8,14.6,8.4,1.8,2.2,16.4,19.3,81,99,,-0.3,0.3,0.0,-0.008
Maya Moore,MIN,F,33,1102,33,1102,25.5,.535,.481,.339,.281,6.6,11.8,20.7,2.7,1.9,11.0,30.3,107,93,,4.1,2.4,6.5,.235
Kaleena Mosqueda-Lewis,SEA,F,27,333,27,333,10.8,.470,.447,.403,.101,2.0,4.5,10.8,1.0,0.5,11.2,27.1,85,106,,-0.4,0.1,-0.3,-0.036
Nneka Ogwumike,LAS,F,24,784,24,784,22.5,.587,.527,.043,.346,8.0,13.2,12.4,1.7,1.1,11.8,22.8,113,101,,3.0,0.7,3.7,.191
Jenna O'Hea,SEA,F,34,710,34,710,11.7,.540,.488,.560,.232,0.9,5.5,20.3,1.4,1.1,17.8,15.3,100,103,,0.8,0.4,1.2,.065
Jennifer O'Neill,MIN,G,13,101,13,101,10.5,.547,.457,.391,.348,2.3,8.1,15.4,1.6,0.8,25.3,16.4,95,97,,0.1,0.2,0.2,.080
Inga Orekhova,CON,G,4,11,4,11,-17.1,.000,.000,.500,.000,11.1,5.8,0.0,0.0,0.0,20.0,21.1,13,112,,-0.1,0.0,-0.1,-0.521
Courtney Paris,TUL,C,34,849,34,849,16.3,.486,.486,.000,.187,13.2,21.7,9.4,0.8,3.9,12.8,14.0,107,98,,1.6,1.1,2.7,.128
Candace Parker,LAS,F-C,16,551,16,551,31.8,.569,.515,.181,.342,4.3,18.1,37.1,3.1,4.2,12.8,27.7,112,92,,2.6,1.3,3.9,.283
Cheyenne Parker,CHI,F,30,279,30,279,10.2,.405,.400,.000,.371,12.5,15.3,3.2,1.3,5.7,16.4,15.5,87,98,,-0.1,0.4,0.2,.034
Kayla Pedersen,CON,F,33,510,33,510,11.6,.484,.433,.000,.256,6.9,10.7,12.6,2.4,1.3,16.7,10.9,104,101,,0.6,0.5,1.1,.084
Jia Perkins,SAS,G,26,710,26,710,16.9,.472,.414,.279,.252,3.2,6.5,13.9,2.8,0.8,8.0,26.0,96,101,,0.7,0.6,1.3,.074
Devereaux Peters,MIN,F,33,481,33,481,11.8,.497,.464,.082,.153,7.4,13.7,9.2,0.8,4.8,22.3,13.1,93,94,,0.1,1.0,1.1,.088
Erin Phillips,LAS,G,12,371,12,371,7.5,.406,.352,.495,.220,3.5,6.0,15.8,1.6,0.4,15.3,15.5,87,105,,-0.2,0.1,-0.1,-0.005
Plenette Pierson,TUL,F,30,843,30,843,16.1,.502,.461,.135,.224,4.6,8.4,14.0,1.8,1.2,12.4,23.1,102,103,,1.6,0.5,2.1,.098
Theresa Plaisance,TUL,F,25,205,25,205,9.2,.383,.351,.439,.175,10.2,13.6,4.2,1.6,1.6,3.2,13.8,100,102,,0.2,0.2,0.4,.069
Jeanette Pohlen-Mavunga,IND,G,26,259,26,259,10.5,.567,.548,.731,.154,2.3,5.3,10.2,2.6,0.3,16.5,11.6,107,100,,0.4,0.3,0.6,.100
Cappie Pondexter,CHI,G,29,877,29,877,17.7,.522,.472,.170,.275,0.9,7.2,11.7,1.6,0.5,9.0,23.1,107,103,,2.3,0.6,2.9,.133
Armintie Herrington,WAS,G,25,260,25,260,9.0,.423,.419,.023,.349,7.5,10.6,16.6,2.7,0.3,23.2,11.8,89,96,,0.0,0.4,0.4,.062
Epiphanny Prince,NYL,G,24,686,24,686,24.1,.561,.512,.251,.241,3.3,6.0,24.5,3.6,0.6,10.6,23.9,113,93,,2.8,1.5,4.3,.250
LaToya Sanders,WAS,F-C,23,416,23,416,18.7,.457,.402,.000,.304,13.2,19.0,9.0,2.6,8.8,12.4,16.6,100,86,,0.5,1.3,1.9,.178
Allie Quigley,CHI,G,32,720,32,720,15.8,.513,.486,.326,.142,1.6,4.5,12.6,0.9,1.7,11.5,24.1,101,105,,1.3,0.2,1.5,.082
Noelle Quinn,PHO,G,34,632,34,632,10.5,.502,.469,.289,.188,1.2,8.3,17.7,1.3,1.1,17.3,12.8,98,99,,0.5,0.8,1.2,.079
Danielle Robinson,SAS,G,30,902,30,902,11.5,.457,.390,.019,.268,1.8,4.8,32.1,1.3,0.2,20.6,19.5,89,105,,-0.3,0.2,-0.1,-0.006
Sugar Rodgers,NYL,G,33,618,33,618,14.1,.485,.423,.518,.271,4.4,7.0,14.1,2.0,1.0,10.7,22.9,101,96,,1.1,1.1,2.2,.142
Tierra Ruffin-Pratt,WAS,G,32,765,32,765,11.3,.474,.404,.202,.408,4.2,7.5,15.7,1.8,1.0,14.3,18.2,96,98,,0.6,1.0,1.6,.084
Shoni Schimmel,ATL,G,32,634,32,634,13.2,.512,.487,.569,.124,2.2,7.5,28.3,1.9,0.7,24.3,21.3,93,103,,0.2,0.3,0.6,.035
Odyssey Sims,TUL,G,23,723,23,723,17.1,.494,.398,.282,.466,2.4,6.3,24.1,1.8,0.1,14.7,26.9,101,104,,1.5,0.3,1.8,.098
Michelle Snow,LAS,C,2,26,2,26,-6.2,.381,.429,.000,.286,0.0,7.1,0.0,0.0,3.1,33.7,22.3,46,104,,-0.2,0.0,-0.2,-0.286
Kiah Stokes,NYL,C,34,862,34,862,15.1,.576,.547,.013,.320,8.2,15.0,5.1,1.5,6.6,17.8,11.0,108,89,,1.3,2.4,3.7,.171
Shekinna Stricklen,CON,F,34,599,34,599,16.4,.540,.522,.615,.121,5.1,6.7,6.8,1.7,1.1,7.6,20.4,110,105,,1.7,0.2,1.9,.124
Carolyn Swords,NYL,C,34,510,34,510,15.0,.563,.508,.000,.356,11.8,15.7,7.1,1.9,3.7,19.5,17.0,104,91,,0.9,1.3,2.2,.171
Alyssa Thomas,CON,F,24,623,24,623,14.5,.491,.411,.000,.619,12.0,12.8,9.0,2.5,0.6,16.4,19.1,100,102,,0.9,0.5,1.4,.088
Jasmine Thomas,CON,G,34,907,34,907,11.4,.419,.379,.341,.197,2.6,8.9,25.0,2.4,1.2,18.9,20.9,87,101,,-0.6,0.8,0.2,.009
Kayla Thornton,WAS,F,10,88,10,88,8.2,.371,.333,.037,.222,16.7,14.3,2.0,1.9,2.6,14.4,18.7,83,97,,-0.1,0.1,0.0,.014
Ramu Tokashiki,SEA,F,30,618,30,618,13.0,.470,.415,.008,.246,4.5,9.9,7.7,0.6,3.5,9.0,22.4,92,102,,0.1,0.5,0.6,.039
Kristi Toliver,LAS,G,28,864,28,864,16.1,.583,.530,.423,.272,1.5,4.6,21.4,1.5,0.1,17.5,20.3,106,106,,2.0,0.1,2.2,.100
Marianna Tolo,LAS,C,28,531,28,531,10.0,.516,.462,.060,.308,5.2,9.7,9.1,0.7,4.2,16.9,14.7,98,102,,0.4,0.4,0.8,.061
Courtney Vandersloot,CHI,G,34,1015,34,1015,19.6,.560,.514,.286,.225,2.5,6.5,30.8,2.3,1.3,17.0,18.3,113,101,,3.4,0.9,4.3,.169
Kia Vaughn,WAS,C,20,355,20,355,11.6,.489,.451,.000,.324,7.6,14.1,10.4,1.1,1.5,17.7,18.9,92,96,,0.1,0.6,0.7,.075
Avery Warley-Talbert,NYL,C,26,179,26,179,7.5,.423,.351,.000,.486,15.9,23.4,3.6,2.1,1.4,31.9,16.8,76,89,,-0.4,0.5,0.1,.029
Lindsay Whalen*,MIN,G,29,874,29,874,14.3,.533,.473,.053,.290,2.2,5.8,24.2,0.7,0.3,17.3,19.1,103,101,,1.6,0.8,2.4,.110
Candice Wiggins,NYL,G,32,413,32,413,5.4,.462,.432,.580,.216,2.0,8.6,10.2,1.7,0.6,24.9,14.2,81,95,,-0.5,0.8,0.3,.029
Elizabeth Williams,CON,C-F,21,246,21,246,17.8,.547,.528,.000,.472,10.9,17.5,5.6,1.3,6.2,14.7,14.1,108,97,,0.5,0.4,0.9,.139
Riquna Williams,TUL,G,29,813,29,813,21.0,.514,.428,.439,.434,2.2,7.2,18.1,2.8,1.5,9.7,26.7,109,101,,3.0,0.8,3.8,.185
Monica Wright,MIN,G,7,80,7,80,1.4,.325,.225,.300,.350,1.5,4.4,14.9,1.3,1.0,23.3,17.5,67,100,,-0.3,0.1,-0.2,-0.090
Tanisha Wright,NYL,G,34,805,34,805,12.3,.514,.448,.156,.335,3.2,5.9,25.7,1.8,0.3,23.1,17.9,96,97,,0.6,1.3,1.9,.095
Marta Xargay,PHO,G,20,349,20,349,5.5,.484,.453,.324,.203,3.2,6.0,23.2,1.4,0.7,34.3,17.0,80,101,,-0.6,0.3,-0.3,-0.030
Sophia Young-Malcolm,SAS,F,34,931,34,931,16.7,.511,.458,.009,.370,6.0,10.7,10.5,2.4,0.7,12.5,21.8,98,101,,1.1,0.9,2.0,.088
Tamera Young,CHI,F,19,325,19,325,11.0,.469,.392,.000,.367,5.7,9.7,11.3,1.7,1.6,15.6,14.9,99,101,,0.3,0.3,0.6,.071
Amanda Zahui B.,TUL,C,31,300,31,300,11.6,.449,.417,.333,.185,9.5,14.5,6.3,1.2,5.1,14.6,20.3,93,99,,0.1,0.4,0.4,.057
Shavonte Zellous,IND,G,23,511,23,511,13.2,.489,.401,.180,.516,2.8,6.5,14.9,2.3,1.3,12.0,19.9,102,100,,0.8,0.6,1.4,.110
Sylvia Fowles,MIN,C,18,521,18,521,24.2,.563,.507,.000,.463,9.3,16.9,5.5,1.8,4.3,11.6,24.7,108,91,,1.7,1.3,3.0,.228
Damiris Dantas,TOT,F,32,663,32,663,13.9,.535,.467,.082,.308,7.4,12.5,7.7,1.4,1.7,14.5,16.2,106,100,,1.2,0.7,2.0,.119
Erika de Souza,TOT,F-C,34,821,34,821,13.2,.480,.472,.000,.195,11.1,15.9,6.1,1.6,2.7,14.6,15.6,98,100,,0.7,0.9,1.6,.080
Reshanda Gray,TOT,F,27,288,27,288,11.8,.551,.487,.000,.632,8.6,12.1,3.0,1.4,2.3,17.1,17.7,102,102,,0.4,0.2,0.7,.094
Kalana Greene,TOT,G,13,243,13,243,9.2,.418,.357,.250,.250,2.8,8.5,7.8,2.0,0.9,4.6,12.4,94,101,,0.1,0.2,0.3,.048
Brittany Hrynko,TOT,G,7,18,7,18,-13.4,.143,.143,.714,.000,0.0,0.0,9.8,0.0,0.0,12.5,20.5,34,110,,-0.2,0.0,-0.2,-0.365
Jennifer Lacy,TOT,F,27,494,27,494,12.9,.556,.521,.524,.259,4.8,8.6,4.2,1.0,1.6,10.2,16.9,108,104,,1.1,0.2,1.3,.101
