Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Cierra Bravard,SEA,F,6,27,6,27,-4.4,.500,.500,.667,.000,14.4,12.0,0.0,2.0,3.1,50.0,10.7,68,100,,-0.1,0.0,0.0,-0.048
Kara Braxton,NYL,C-F,34,740,34,740,15.0,.504,.481,.000,.207,13.1,17.0,11.0,1.6,1.5,20.7,22.5,92,98,,0.1,1.0,1.1,.062
Jessica Breland,IND,F,30,439,30,439,17.9,.468,.439,.000,.172,13.1,17.0,8.2,2.2,6.0,16.8,21.7,93,93,,0.2,0.9,1.1,.099
Rebekkah Brunson,MIN,F,33,965,33,965,19.5,.524,.498,.003,.297,11.3,17.7,7.8,2.3,2.4,10.4,17.5,111,92,,2.7,2.2,4.9,.202
Liz Cambage,TUL,C,20,499,20,499,29.8,.643,.561,.000,.778,11.4,19.9,9.9,1.1,7.7,19.6,28.5,112,96,,2.3,0.8,3.2,.253
Michelle Campbell,CHI,F,31,238,31,238,5.6,.421,.314,.000,.588,10.2,11.5,3.3,1.1,1.8,20.0,15.0,87,99,,-0.1,0.3,0.2,.031
Essence Carson,NYL,G,4,118,4,118,19.4,.617,.563,.075,.350,3.8,10.4,12.4,0.9,1.3,17.8,21.3,108,101,,0.3,0.1,0.4,.145
Sydney Carter,CON,G,15,259,15,259,7.1,.451,.383,.317,.333,2.1,4.8,17.2,1.4,1.1,26.7,16.1,81,104,,-0.3,0.1,-0.2,-0.036
Swin Cash*,CHI,F,34,961,34,961,13.2,.500,.445,.222,.264,5.2,11.3,13.2,1.7,1.5,16.8,17.7,99,96,,1.1,1.6,2.7,.112
Iziane Castro Marques,CON,F-G,28,441,28,441,9.7,.448,.397,.279,.309,3.2,6.0,11.9,1.5,0.7,16.5,22.7,86,103,,-0.3,0.2,-0.1,-0.011
Tamika Catchings*,IND,F,30,942,30,942,27.3,.508,.436,.248,.350,5.5,13.9,17.1,5.0,2.8,8.9,28.5,108,88,,3.5,2.7,6.2,.262
Tina Charles,CON,C,29,951,29,951,19.9,.438,.400,.006,.207,11.3,17.3,9.7,1.5,2.1,9.7,30.8,92,97,,0.4,1.4,1.8,.074
Karima Christmas-Kelly,IND,F-G,34,913,34,913,14.9,.481,.428,.369,.273,8.0,9.5,7.8,3.8,1.0,12.2,17.8,101,96,,1.3,1.5,2.9,.125
Shameka Christon,SAS,G,33,740,33,740,8.0,.435,.401,.584,.142,1.5,4.4,5.7,1.1,1.2,7.8,18.9,90,108,,-0.1,-0.1,-0.2,-0.011
Layshia Clarendon,IND,G,30,582,30,582,4.1,.359,.352,.163,.133,3.5,5.7,17.7,1.5,0.1,18.5,17.4,76,102,,-1.2,0.4,-0.8,-0.054
Alysha Clark,SEA,F,33,505,33,505,9.7,.560,.528,.387,.236,8.2,10.5,4.4,1.5,0.8,23.0,14.4,96,102,,0.3,0.3,0.6,.051
Courtney Clements,ATL,G,26,244,26,244,0.2,.278,.247,.394,.121,5.0,5.6,5.1,0.8,0.6,6.3,19.7,69,102,,-0.8,0.2,-0.6,-0.098
Marissa Coleman,LAS,G-F,34,595,34,595,11.7,.525,.504,.370,.244,6.8,10.0,8.3,2.1,0.6,17.2,13.7,102,97,,0.7,0.9,1.6,.105
Monique Currie,WAS,F,34,881,34,881,14.0,.506,.437,.212,.374,4.4,11.0,10.7,2.3,0.7,15.0,20.9,98,97,,1.1,1.4,2.4,.111
Elena Delle Donne,CHI,F-G,30,941,30,941,25.2,.568,.478,.238,.418,5.2,10.1,10.8,1.1,4.2,7.5,24.5,120,96,,5.0,1.5,6.5,.278
Erika de Souza,ATL,F-C,34,1016,34,1016,22.8,.577,.553,.000,.275,9.8,18.7,7.8,2.2,4.5,12.7,18.5,112,89,,3.1,2.8,5.8,.230
Skylar Diggins-Smith,TUL,G,32,845,32,845,9.9,.438,.363,.288,.332,2.0,4.3,26.4,2.6,0.8,22.9,21.5,85,104,,-0.8,0.3,-0.5,-0.023
Katie Douglas,IND,G-F,4,143,4,143,15.2,.510,.454,.500,.204,4.0,4.7,8.7,2.7,1.2,15.8,22.9,96,100,,0.1,0.1,0.3,.080
Candice Dupree,PHO,F,32,1057,32,1057,18.7,.560,.515,.008,.220,5.8,11.2,10.9,1.6,0.9,13.0,21.4,107,102,,2.7,0.7,3.4,.129
Kelly Faris,CON,G,24,338,24,338,6.1,.472,.439,.510,.184,3.9,8.8,7.5,1.1,1.1,22.1,9.0,90,102,,0.0,0.2,0.2,.025
Sylvia Fowles,CHI,C,32,1001,32,1001,27.7,.623,.586,.000,.536,13.5,21.0,2.4,1.5,5.7,13.6,21.5,118,90,,4.6,2.6,7.2,.288
Briana Gilbreath-Butler,PHO,G,34,763,34,763,8.8,.455,.438,.336,.158,4.3,8.3,10.2,1.5,1.5,13.3,11.2,97,104,,0.4,0.3,0.7,.039
Sasha Goodlett,IND,C,25,187,25,187,7.0,.392,.358,.000,.132,9.8,13.2,4.0,0.6,0.9,15.1,16.6,84,101,,-0.2,0.2,0.0,-0.002
Angel Goodrich,TUL,G,31,680,31,680,9.9,.464,.453,.234,.161,2.3,5.0,23.4,2.9,0.2,26.2,13.2,89,103,,-0.2,0.3,0.2,.010
Kalana Greene,CON,G,34,888,34,888,9.8,.458,.419,.151,.238,4.7,8.0,9.3,2.2,1.1,15.9,11.3,94,101,,0.3,0.8,1.1,.048
Kelsey Griffin,CON,F,34,864,34,864,15.9,.518,.467,.159,.366,7.7,11.1,6.6,2.5,1.9,10.6,16.5,107,98,,1.8,1.1,2.9,.135
Brittney Griner,PHO,C,27,699,27,699,22.4,.591,.556,.000,.348,6.7,14.2,7.7,0.9,8.6,14.0,21.8,108,97,,2.0,1.1,3.1,.175
Becky Hammon*,SAS,G,1,12,1,12,-8.1,.333,.333,.333,.000,0.0,4.9,14.1,0.0,0.0,50.0,22.7,39,110,,-0.1,0.0,-0.1,-0.415
Lindsey Harding,LAS,G,33,1011,33,1011,15.0,.507,.447,.072,.382,2.1,5.2,25.8,1.7,1.0,18.8,19.5,101,100,,1.6,1.1,2.7,.106
Amber Harris,MIN,F,30,263,30,263,8.9,.437,.389,.194,.292,5.1,9.7,10.7,0.8,1.8,15.6,16.6,91,99,,0.0,0.3,0.3,.052
Tianna Hawkins,SEA,F,33,321,33,321,11.1,.579,.555,.231,.143,6.9,10.5,3.9,1.5,1.0,18.5,17.7,100,102,,0.4,0.3,0.6,.079
Tiffany Hayes,ATL,G,23,513,23,513,18.0,.535,.464,.310,.518,4.3,9.5,13.3,2.7,0.4,14.2,23.7,104,95,,1.2,0.9,2.1,.167
Aneika Henry-Morello,ATL,F-C,34,434,34,434,14.4,.496,.450,.000,.283,11.3,17.4,6.1,1.0,2.9,16.2,16.0,99,94,,0.5,0.8,1.3,.122
Allison Hightower,CON,G,21,672,21,672,14.6,.492,.471,.259,.157,1.5,5.4,17.9,1.9,0.8,10.2,20.1,101,102,,1.0,0.4,1.5,.089
Tayler Hill,WAS,G,34,593,34,593,12.7,.494,.419,.547,.365,1.6,5.6,15.0,2.0,0.4,14.6,19.6,99,100,,0.7,0.6,1.3,.086
Roneeka Hodges,TUL,G,33,567,33,567,10.8,.534,.523,.760,.053,0.4,4.2,10.5,1.6,0.3,10.0,13.6,107,106,,0.9,0.0,1.0,.068
Ebony Hoffman,LAS,F,33,412,33,412,8.4,.451,.431,.130,.083,4.3,9.2,11.9,2.0,2.0,16.4,14.7,91,96,,0.0,0.7,0.7,.069
Quanitra Hollingsworth,WAS,C,7,42,7,42,14.8,.558,.556,.000,.444,5.6,13.7,8.5,2.5,3.7,8.5,12.4,115,93,,0.1,0.1,0.2,.181
Chelsea Hopkins,SAS,G,4,58,4,58,0.7,.160,.088,.235,.235,3.7,8.1,26.2,2.7,0.0,21.0,18.6,52,103,,-0.3,0.0,-0.3,-0.218
Alexis Hornbuckle,PHO,G,30,373,30,373,4.4,.433,.380,.391,.326,3.1,7.9,15.9,1.5,0.6,26.5,17.4,79,104,,-0.6,0.1,-0.5,-0.054
Charde Houston,PHO,F,34,586,34,586,7.5,.466,.423,.256,.231,4.3,7.6,12.7,1.5,1.5,20.7,21.0,85,104,,-0.6,0.2,-0.3,-0.023
Tiffany Jackson-Jones,TUL,F,19,393,19,393,9.7,.435,.393,.000,.310,10.7,13.1,5.8,3.4,0.8,22.1,14.1,86,100,,-0.2,0.4,0.2,.022
Jasmine James,PHO,G,16,190,16,190,9.3,.396,.333,.148,.333,3.3,7.0,23.5,3.8,0.4,23.5,19.3,80,100,,-0.3,0.2,-0.1,-0.030
Briann January,IND,G,32,946,32,946,10.6,.452,.403,.310,.234,1.5,5.0,24.3,2.0,0.5,18.5,21.2,90,101,,-0.1,0.9,0.8,.033
Rachel Jarry,MIN,F,27,184,27,184,7.6,.563,.528,.278,.250,4.7,6.0,8.2,1.4,1.8,24.5,13.0,97,100,,0.1,0.2,0.3,.070
Chucky Jeffery,NYL,G,2,6,2,6,25.6,.347,.000,.500,1.000,0.0,9.3,0.0,17.5,0.0,0.0,21.5,88,65,,0.0,0.0,0.0,.247
Glory Johnson,TUL,F,29,875,29,875,20.9,.521,.447,.009,.510,12.3,17.6,7.8,1.8,1.1,12.6,24.6,106,100,,2.5,0.8,3.4,.154
Shenise Johnson,SAS,G,33,901,33,901,14.5,.461,.426,.230,.184,4.8,8.3,17.0,2.5,0.5,13.2,22.9,93,104,,0.3,0.4,0.7,.033
Temeka Johnson,SEA,G,32,877,32,877,14.6,.535,.468,.214,.331,1.9,6.0,29.0,1.8,0.3,21.8,21.3,99,103,,1.3,0.5,1.8,.080
Lynetta Kizer,PHO,F,27,266,27,266,7.0,.472,.449,.014,.203,10.0,12.4,3.7,2.1,1.4,21.8,16.4,86,101,,-0.2,0.2,0.0,.007
Cathrine Kraayeveld,SAS,F,22,285,22,285,6.3,.405,.391,.727,.073,3.4,8.6,6.8,1.7,1.1,15.0,10.6,84,104,,-0.2,0.1,-0.1,-0.008
Jennifer Lacy,TUL,F,32,450,32,450,5.2,.424,.388,.511,.158,3.0,5.7,8.4,0.8,1.1,13.4,17.2,87,107,,-0.2,0.0,-0.3,-0.025
Natasha Lacy,CON,G,3,50,3,50,4.8,.181,.111,.056,.167,6.6,16.9,18.6,4.2,0.0,17.2,20.8,52,91,,-0.3,0.1,-0.2,-0.160
Crystal Langhorne,WAS,F-C,34,973,34,973,17.1,.545,.517,.024,.323,9.8,14.5,9.1,1.7,0.8,17.4,20.7,100,97,,1.5,1.4,2.9,.121
Erlana Larkins,IND,F,34,1022,34,1022,17.6,.589,.545,.000,.471,11.7,16.0,11.8,2.6,0.9,17.1,12.6,117,95,,3.0,1.8,4.8,.187
Ivory Latta,WAS,G,34,1072,34,1072,16.6,.531,.481,.452,.228,1.3,4.7,26.2,1.4,0.1,12.6,21.0,109,102,,3.2,0.7,3.9,.144
Jantel Lavender,LAS,F,34,571,34,571,18.6,.541,.507,.000,.175,10.8,16.0,5.3,1.7,2.9,14.0,20.9,104,94,,1.2,1.1,2.3,.163
Kara Lawson,CON,G,9,271,9,271,18.5,.568,.544,.466,.136,3.2,6.8,27.0,1.0,0.3,16.8,21.6,108,104,,0.8,0.1,0.9,.133
Camille Smith,SEA,F,34,1030,34,1030,14.3,.543,.460,.166,.513,8.2,10.1,8.9,2.2,0.7,19.3,19.6,100,101,,1.6,0.9,2.4,.095
Sancho Lyttle,ATL,F,6,180,6,180,24.4,.561,.543,.071,.214,8.6,16.0,15.9,3.9,3.3,14.5,21.5,107,88,,0.5,0.5,1.0,.227
Anne Marie Armstrong,ATL,G-F,9,25,9,25,10.6,.750,.750,1.000,.000,4.4,9.0,0.0,2.0,0.0,20.0,8.6,118,97,,0.0,0.0,0.1,.128
A'dia Mathies,LAS,G,30,276,30,276,6.0,.430,.382,.235,.368,3.2,4.3,12.0,1.7,0.5,17.7,15.7,87,101,,-0.1,0.2,0.1,.018
Janel McCarville,MIN,F-C,32,700,32,700,17.0,.551,.506,.086,.284,6.7,11.4,18.8,2.4,2.4,18.7,14.5,111,94,,1.7,1.3,3.0,.174
Angel McCoughtry,ATL,F-G,33,1036,33,1036,25.3,.507,.432,.190,.399,6.2,9.6,28.7,4.3,1.7,16.1,34.8,99,92,,2.3,2.4,4.8,.185
Nadirah McKenith,WAS,G,32,282,32,282,13.3,.484,.417,.282,.436,1.7,7.3,20.3,3.5,0.5,19.1,18.1,94,96,,0.1,0.5,0.6,.086
Emma Meesseman,WAS,F,34,498,34,498,14.7,.474,.446,.014,.142,9.5,12.2,15.4,2.0,3.7,15.6,16.6,98,96,,0.5,0.8,1.3,.106
Leilani Mitchell,NYL,G,34,633,34,633,13.4,.573,.526,.639,.263,3.2,6.3,18.0,2.2,0.5,18.6,12.9,109,102,,1.2,0.5,1.7,.109
Alex Montgomery,NYL,G-F,34,782,34,782,9.3,.440,.413,.192,.116,5.2,12.6,13.1,1.5,0.8,19.5,16.8,85,99,,-0.6,0.9,0.4,.018
Renee Montgomery,CON,G,23,625,23,625,11.1,.487,.446,.495,.176,1.2,3.7,20.4,1.5,0.1,19.0,21.0,92,105,,0.1,0.2,0.3,.017
Jessica Moore,WAS,F-C,2,8,2,8,-13.4,.000,.000,.000,.000,0.0,14.4,0.0,0.0,0.0,50.0,11.1,0,98,,-0.1,0.0,-0.1,-0.258
Lindsey Moore,MIN,G,23,130,23,130,5.2,.336,.306,.387,.129,0.0,5.8,24.6,1.2,0.0,26.8,15.6,75,100,,-0.3,0.1,-0.1,-0.046
Maya Moore,MIN,F,34,1068,34,1068,27.9,.624,.587,.347,.223,6.8,11.4,15.9,2.9,2.5,10.2,23.7,124,93,,6.2,2.2,8.5,.317
Shay Murphy,CHI,G,34,379,34,379,8.9,.374,.331,.446,.185,8.8,9.6,4.4,2.9,0.0,8.5,18.1,88,97,,-0.1,0.6,0.4,.045
Nneka Ogwumike,LAS,F,34,878,34,878,27.3,.623,.569,.015,.389,13.6,17.4,9.1,2.9,2.8,14.3,23.8,118,91,,4.4,2.1,6.5,.298
Jenna O'Hea,LAS,F,29,398,29,398,10.3,.609,.594,.625,.234,3.8,7.4,10.9,1.3,1.1,19.4,10.0,113,99,,0.7,0.4,1.2,.117
Courtney Paris,TUL,C,23,276,23,276,17.5,.473,.461,.011,.101,16.8,20.5,7.8,1.3,4.6,11.4,17.2,104,99,,0.5,0.3,0.9,.125
Candace Parker,LAS,F-C,31,889,31,889,30.6,.559,.504,.083,.408,6.2,17.9,23.9,2.3,4.8,12.5,28.9,111,89,,4.1,2.5,6.5,.295
Jia Perkins,SAS,G,34,1037,34,1037,17.8,.486,.450,.257,.164,2.7,6.0,13.3,4.1,0.8,9.2,23.4,99,101,,1.4,0.9,2.4,.091
Devereaux Peters,MIN,F,34,631,34,631,12.8,.438,.396,.000,.181,10.1,14.4,8.2,2.0,4.4,15.7,13.7,97,93,,0.4,1.3,1.8,.112
Erin Phillips,IND,G,18,383,18,383,11.3,.509,.485,.490,.163,1.2,3.1,14.1,2.2,0.2,11.8,14.6,105,102,,0.6,0.3,0.9,.095
Plenette Pierson,NYL,F,32,883,32,883,14.0,.448,.401,.019,.292,8.1,11.7,18.2,1.0,1.8,16.0,25.0,90,101,,-0.1,0.8,0.6,.028
Jeanette Pohlen-Mavunga,IND,G,13,191,13,191,7.7,.504,.461,.632,.158,3.6,8.1,3.7,1.7,0.4,19.7,12.4,92,100,,0.0,0.2,0.2,.046
Cappie Pondexter,NYL,G,30,1027,30,1027,14.6,.466,.400,.217,.328,1.7,7.3,23.2,1.6,0.3,16.1,28.3,92,102,,0.2,0.8,1.0,.038
Chelsea Poppens,SAS,F,8,63,8,63,6.4,.418,.444,.000,.444,15.5,15.8,2.6,0.8,0.0,15.7,9.2,98,106,,0.0,0.0,0.0,.026
Nicole Powell,TUL,F,32,715,32,715,12.8,.537,.511,.583,.150,4.9,9.9,10.3,1.8,0.7,13.1,13.9,108,103,,1.3,0.4,1.7,.094
Armintie Herrington,ATL,G,28,838,28,838,11.9,.497,.467,.000,.395,5.7,6.4,12.6,3.9,0.3,21.0,12.8,95,95,,0.4,1.5,1.8,.088
Epiphanny Prince,CHI,G,31,930,31,930,20.3,.520,.453,.391,.305,2.2,5.2,18.3,2.9,0.9,8.8,23.5,111,97,,3.4,1.4,4.7,.204
Allie Quigley,CHI,G,34,318,34,318,9.3,.403,.372,.355,.118,2.5,4.3,12.5,2.0,0.9,11.1,25.2,86,100,,-0.3,0.3,0.0,.005
Noelle Quinn,SEA,G,34,870,34,870,9.7,.431,.386,.283,.192,3.1,12.3,11.7,1.8,0.8,16.4,14.2,88,99,,-0.3,1.0,0.7,.033
Ruth Riley,ATL,C,16,121,16,121,0.4,.416,.368,.263,.316,2.8,5.6,3.6,1.3,2.5,27.0,10.6,71,99,,-0.2,0.1,-0.1,-0.017
Ashley Robinson,SEA,C,21,200,21,200,1.3,.479,.448,.000,.345,7.1,9.4,6.2,0.3,3.3,40.8,13.5,68,104,,-0.5,0.1,-0.4,-0.084
Danielle Robinson,SAS,G,25,812,25,812,16.6,.489,.444,.023,.247,2.5,5.6,38.7,2.2,0.4,18.2,19.7,100,105,,1.3,0.2,1.5,.072
Sugar Rodgers,MIN,G,28,212,28,212,10.2,.412,.400,.533,.117,6.4,11.0,9.1,3.7,3.4,16.0,16.0,87,91,,-0.1,0.5,0.4,.082
Tierra Ruffin-Pratt,WAS,G,34,503,34,503,11.7,.445,.363,.049,.423,7.7,10.8,8.9,2.3,1.2,11.6,16.8,97,98,,0.4,0.7,1.1,.090
Nakia Sanford,SEA,C-F,15,153,15,153,2.4,.367,.296,.000,.593,10.2,12.7,9.1,0.4,2.2,26.1,14.4,76,103,,-0.3,0.1,-0.2,-0.053
Katie Smith*,NYL,G,34,904,34,904,7.7,.478,.443,.438,.163,1.1,3.9,11.6,1.4,0.5,16.5,12.9,93,104,,0.2,0.3,0.5,.024
Michelle Snow,WAS,C,34,571,34,571,13.8,.515,.474,.000,.221,10.3,16.4,6.3,1.5,3.4,16.8,15.8,100,95,,0.7,1.0,1.7,.120
Shekinna Stricklen,SEA,F,34,797,34,797,14.9,.507,.495,.492,.122,4.6,7.8,7.6,1.7,1.4,10.6,22.6,99,102,,1.0,0.6,1.6,.079
Carolyn Swords,CHI,C,16,181,16,181,16.8,.642,.619,.000,.214,10.2,12.9,9.8,2.3,4.8,23.3,14.8,110,93,,0.4,0.4,0.8,.180
Diana Taurasi,PHO,G,32,1032,32,1032,24.7,.611,.534,.453,.485,2.2,7.5,36.1,1.1,1.1,17.9,28.5,113,105,,5.3,0.3,5.6,.216
Penny Taylor,PHO,F,10,161,10,161,25.8,.647,.547,.358,.509,4.7,7.6,18.6,2.5,0.5,8.5,20.0,133,103,,1.0,0.1,1.1,.283
Jasmine Thomas,ATL,G,34,935,34,935,8.7,.407,.383,.222,.138,2.9,6.2,18.9,1.6,0.7,16.7,19.7,84,99,,-1.0,1.1,0.0,.002
Krystal Thomas,PHO,C,34,477,34,477,6.2,.509,.516,.000,.484,10.4,17.0,2.2,0.9,2.6,29.2,10.4,87,100,,-0.2,0.5,0.3,.027
Tina Thompson*,SEA,F,34,976,34,976,19.6,.555,.489,.431,.338,5.3,13.1,8.5,1.0,1.9,10.4,23.7,110,100,,3.3,1.0,4.3,.175
Erin Thorn,IND,G,6,67,6,67,-0.1,.272,.208,.500,.167,0.0,2.8,10.0,1.7,1.3,28.0,12.5,53,102,,-0.2,0.0,-0.2,-0.119
Joslyn Tinkle,SEA,F,6,11,6,11,-6.7,.000,.000,.667,.000,11.8,17.6,0.0,0.0,0.0,0.0,13.1,23,103,,-0.1,0.0,-0.1,-0.235
Kristi Toliver,LAS,G,34,1019,34,1019,17.8,.555,.519,.323,.210,2.2,5.1,18.4,2.2,0.4,13.1,22.1,108,99,,3.0,1.2,4.2,.164
Courtney Vandersloot,CHI,G,33,985,33,985,14.2,.482,.427,.209,.269,1.2,6.1,31.2,2.4,2.1,21.5,17.3,98,96,,1.0,1.6,2.6,.104
Kia Vaughn,WAS,C,34,680,34,680,12.9,.460,.425,.004,.197,8.7,14.9,6.0,1.8,4.2,17.0,20.0,88,94,,-0.3,1.3,1.1,.063
Ashley Walker,CON,F-C,7,55,7,55,9.9,.373,.353,.471,.059,17.9,16.3,6.1,1.9,4.0,25.6,19.0,76,98,,-0.1,0.1,-0.1,-0.045
Lindsay Whalen*,MIN,G,34,1005,34,1005,21.9,.540,.488,.022,.339,2.7,8.6,31.9,1.4,0.2,13.7,24.4,111,99,,4.0,1.2,5.3,.209
Tan White,CON,G,22,549,22,549,7.9,.380,.359,.298,.106,3.4,6.2,15.0,3.2,0.8,16.3,25.9,76,99,,-1.7,0.6,-1.1,-0.077
Davellyn Whyte,SAS,G,29,433,29,433,10.4,.444,.392,.462,.285,4.5,7.4,20.7,2.4,1.3,22.3,19.8,85,104,,-0.4,0.2,-0.2,-0.018
Candice Wiggins,TUL,G,32,876,32,876,12.3,.510,.463,.553,.271,3.5,6.3,13.3,2.3,0.6,15.7,19.4,99,104,,1.1,0.4,1.4,.065
Kamiko Williams,NYL,G,34,453,34,453,6.5,.355,.347,.190,.058,4.0,9.0,12.2,2.8,1.4,19.5,15.2,73,98,,-1.0,0.6,-0.4,-0.032
Le'coe Willingham,ATL,F,34,755,34,755,7.7,.499,.477,.348,.159,6.6,10.6,5.5,1.8,1.1,22.9,10.5,91,97,,0.0,1.2,1.2,.064
Riquna Williams,TUL,G,27,612,27,612,23.4,.530,.461,.337,.314,2.6,6.2,18.6,2.3,0.9,9.1,32.3,108,104,,2.5,0.3,2.8,.181
Julie Wojta,SAS,G-F,3,25,3,25,17.7,.904,1.000,.000,1.500,8.7,14.0,6.7,6.4,0.0,47.5,11.5,97,93,,0.0,0.1,0.1,.108
Monica Wright,MIN,G,33,743,33,743,13.7,.505,.447,.152,.335,3.3,7.5,15.4,2.4,0.7,16.4,21.5,98,97,,1.0,1.1,2.1,.111
Tanisha Wright,SEA,G,34,1050,34,1050,15.6,.528,.459,.139,.352,3.6,7.8,26.8,2.0,0.6,20.4,22.0,100,102,,1.7,0.8,2.5,.094
Tamera Young,CHI,F,33,596,33,596,11.5,.447,.426,.005,.200,8.3,12.0,6.2,1.5,0.6,9.6,17.1,97,98,,0.5,0.8,1.3,.090
Toni Young,NYL,F,31,344,31,344,11.1,.493,.475,.008,.148,7.9,9.4,8.2,1.4,2.3,16.7,20.3,92,101,,0.0,0.3,0.3,.038
Shavonte Zellous,IND,G,29,908,29,908,16.7,.526,.470,.318,.349,3.4,6.8,11.3,1.7,2.0,11.7,23.8,104,100,,2.2,0.9,3.2,.140
Sharnee Zoll,CHI,G,19,184,19,184,2.0,.270,.214,.214,.286,0.0,4.3,26.6,0.8,0.0,33.7,11.5,66,102,,-0.5,0.1,-0.3,-0.072
Jasmine Hassell,TOT,F,22,162,22,162,2.6,.312,.277,.021,.362,7.1,7.2,9.0,1.4,0.5,11.4,17.8,74,103,,-0.4,0.1,-0.3,-0.067
DeLisha Milton-Jones,TOT,F,26,622,26,622,11.8,.455,.410,.117,.296,6.5,10.1,14.5,1.6,1.3,15.3,20.0,92,103,,0.1,0.3,0.4,.028
Kayla Pedersen,TOT,F,34,431,34,431,11.5,.435,.386,.010,.337,8.2,13.3,12.4,2.6,2.5,19.4,14.9,90,97,,-0.1,0.6,0.5,.051
Samantha Prahalis,TOT,G,11,109,11,109,1.6,.348,.320,.200,.080,1.2,5.3,24.2,1.9,0.7,33.4,16.2,67,104,,-0.4,0.0,-0.3,-0.119
Avery Warley-Talbert,TOT,C,22,215,22,215,10.3,.463,.415,.000,.244,13.3,18.1,1.5,2.0,2.4,19.5,11.7,95,94,,0.1,0.4,0.5,.095
Jasmine Hassell,IND,F,18,153,18,153,2.2,.305,.267,.022,.378,7.5,7.7,8.3,1.5,0.6,11.8,18.2,72,102,,-0.4,0.1,-0.3,-0.076
DeLisha Milton-Jones,SAS,F,15,409,15,409,12.3,.453,.432,.100,.200,7.4,10.4,13.8,1.8,1.4,14.1,19.7,92,104,,0.1,0.2,0.2,.022
Kayla Pedersen,TUL,F,9,162,9,162,13.6,.431,.421,.000,.158,9.1,12.9,15.5,2.3,3.9,16.4,13.5,95,100,,0.1,0.2,0.3,.064
Samantha Prahalis,PHO,G,8,101,8,101,2.4,.348,.320,.200,.080,1.3,4.6,24.6,1.5,0.7,27.9,16.1,72,106,,-0.3,0.0,-0.2,-0.099
Avery Warley-Talbert,NYL,C,8,102,8,102,10.9,.434,.400,.000,.240,12.2,21.3,1.7,2.6,0.8,17.8,14.8,87,93,,0.0,0.2,0.2,.069
Jasmine Hassell,SEA,F,4,9,4,9,8.7,.500,.500,.000,.000,0.0,0.0,21.4,0.0,0.0,0.0,10.7,121,110,,0.0,0.0,0.0,.083
DeLisha Milton-Jones,NYL,F,11,213,11,213,10.9,.460,.364,.152,.500,4.8,9.4,16.0,1.2,1.1,17.4,20.5,92,101,,0.0,0.2,0.2,.039
Kayla Pedersen,CON,F,25,269,25,269,10.2,.438,.365,.016,.444,7.7,13.6,10.5,2.7,1.6,21.0,15.8,86,96,,-0.2,0.4,0.3,.042
Samantha Prahalis,NYL,G,3,8,3,8,-7.9,,,,,0.0,13.9,18.8,6.6,0.0,100.0,16.8,13,85,,-0.1,0.0,-0.1,-0.380
