Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Diamond DeShields,PHO,G,30,760,30,760,11.9,.472,.417,.243,.314,2.8,8.9,17.0,2.1,1.7,14.4,29.4,89,106,,-1.1,0.7,-0.4,-0.022
Jasmine Dickey,DAL,G,20,93,20,93,0.3,.284,.227,.121,.273,7.5,7.8,3.2,2.2,1.0,11.9,20.1,67,108,,-0.4,0.1,-0.3,-0.143
Skylar Diggins-Smith,PHO,G,30,1019,30,1019,21.1,.532,.470,.278,.330,3.2,7.0,32.4,2.4,2.5,12.6,28.6,106,107,,2.3,0.8,3.1,.121
Stefanie Dolson,NYL,C,36,826,36,826,13.1,.586,.550,.288,.183,6.2,12.0,13.9,0.9,2.9,18.5,16.9,105,104,,1.0,0.9,2.0,.095
Queen Egbo,IND,F-C,33,720,33,720,12.1,.481,.442,.000,.353,9.3,16.9,7.5,2.1,4.7,20.5,18.8,88,105,,-0.7,0.8,0.0,.003
Emily Engstler,IND,F,35,638,35,638,12.4,.455,.440,.247,.209,12.4,16.5,13.5,2.0,5.3,19.5,16.7,93,106,,-0.2,0.6,0.4,.024
Dana Evans,CHI,G,33,378,33,378,9.6,.504,.462,.515,.192,1.7,4.2,16.0,1.3,0.6,16.1,20.2,95,106,,0.0,0.3,0.3,.034
Sylvia Fowles,MIN,C,30,831,30,831,23.8,.638,.622,.000,.328,10.7,20.6,8.2,1.9,3.9,15.9,21.6,113,100,,2.2,1.5,3.7,.179
Rebekah Gardner,CHI,G,35,760,35,760,15.9,.614,.577,.196,.280,7.4,9.0,8.8,3.3,1.9,18.6,17.7,107,100,,1.1,1.4,2.5,.134
Allisha Gray,DAL,G,33,1086,33,1086,16.0,.562,.516,.455,.301,3.1,8.8,12.8,1.8,2.0,9.7,17.8,115,107,,2.7,0.9,3.5,.130
Chelsea Gray,LVA,G,35,1039,35,1039,20.6,.584,.536,.268,.239,1.1,6.0,32.5,2.7,0.9,16.3,21.1,113,105,,3.1,1.2,4.3,.164
Megan Gustafson,PHO,C,33,318,33,318,12.2,.635,.615,.286,.187,6.3,11.9,9.7,1.0,1.4,19.6,17.7,105,108,,0.4,0.2,0.6,.076
Dearica Hamby,LVA,F,34,901,34,901,13.6,.543,.498,.293,.373,6.1,15.0,6.2,2.0,0.5,14.7,16.8,103,103,,0.8,1.2,2.1,.092
Isabelle Harrison,DAL,F,35,644,35,644,17.3,.536,.470,.008,.333,8.7,14.1,12.8,2.1,0.7,13.9,23.0,106,106,,1.2,0.6,1.8,.113
Tyasha Harris,DAL,G,35,552,35,552,11.3,.496,.470,.327,.145,1.3,3.5,29.2,1.2,0.6,18.1,17.4,101,111,,0.4,0.1,0.5,.037
Tianna Hawkins,WAS,F,25,320,25,320,8.6,.495,.447,.465,.184,5.5,11.0,10.6,1.5,0.6,19.6,22.1,89,100,,-0.4,0.6,0.2,.028
Tiffany Hayes,ATL,G,11,303,11,303,19.1,.640,.620,.347,.339,1.1,7.7,15.3,1.3,0.3,13.7,23.5,113,105,,0.9,0.3,1.2,.157
Ruthy Hebard,CHI,F,24,232,24,232,8.1,.533,.510,.000,.163,4.4,10.5,7.4,1.7,1.0,19.8,12.8,95,102,,0.0,0.3,0.3,.058
Destanni Henderson,IND,G,36,589,36,589,11.2,.500,.475,.401,.181,5.0,5.6,25.9,2.3,0.4,23.9,18.5,93,112,,-0.2,0.0,-0.3,-0.018
Natisha Hiedeman,CON,G,36,901,36,901,14.1,.573,.557,.613,.109,0.8,4.3,19.8,2.4,0.4,14.1,16.2,114,101,,2.0,1.5,3.5,.155
Naz Hillmon,ATL,F,34,674,34,674,11.5,.535,.480,.016,.317,8.8,14.8,9.7,1.6,1.4,22.2,11.8,102,102,,0.4,1.1,1.5,.087
Myisha Hines-Allen,WAS,F,34,656,34,656,15.8,.498,.467,.287,.233,6.6,16.2,18.2,2.1,1.4,16.1,25.5,95,96,,-0.1,1.6,1.5,.092
Joyner Holmes,CON,F,26,205,26,205,3.8,.397,.352,.361,.213,3.7,10.4,8.4,2.0,0.9,22.2,18.3,76,99,,-0.5,0.4,-0.1,-0.027
Natasha Howard,NYL,F,35,1048,35,1048,17.1,.551,.518,.215,.288,7.9,14.1,15.0,2.2,2.8,19.0,26.0,97,101,,0.2,1.8,2.0,.075
Rhyne Howard,ATL,G,34,1066,34,1066,16.5,.489,.445,.487,.246,2.9,8.4,16.6,2.5,2.3,8.4,25.5,101,101,,1.1,1.8,2.9,.110
Lexie Hull,IND,G,26,334,26,334,5.5,.408,.305,.410,.381,3.6,7.0,8.7,2.2,0.5,12.8,18.2,86,111,,-0.4,0.0,-0.4,-0.043
Sabrina Ionescu,NYL,G,36,1163,36,1163,20.6,.549,.492,.485,.253,3.6,12.6,36.9,1.7,0.7,16.0,26.8,107,103,,2.8,1.6,4.3,.149
Briann January,SEA,G,36,608,36,608,6.9,.507,.471,.607,.189,1.3,3.4,20.5,1.9,1.1,28.6,13.9,89,104,,-0.4,0.8,0.4,.023
Marine Johannes,NYL,G,24,612,24,612,14.1,.637,.617,.704,.128,1.0,3.8,23.2,1.2,0.4,18.9,17.5,110,109,,1.2,0.3,1.4,.094
Brionna Jones,CON,F,36,905,36,905,23.6,.633,.569,.018,.450,13.1,12.5,8.5,2.5,1.3,12.1,21.5,125,99,,4.2,1.8,6.0,.265
Jonquel Jones,CON,C,33,871,33,871,23.3,.615,.573,.324,.324,12.2,19.8,11.5,2.0,4.1,17.8,23.9,112,94,,2.6,2.3,4.9,.224
Tina Krajisnik,CHI,C,2,5,2,5,9.4,.000,.000,.000,.000,0.0,0.0,49.5,10.1,0.0,0.0,9.1,89,89,,0.0,0.0,0.0,.115
Awak Kuier,DAL,F,33,416,33,416,12.1,.457,.419,.244,.360,6.4,11.9,10.6,1.6,6.2,16.0,12.7,97,103,,0.1,0.5,0.6,.059
Betnijah Laney,NYL,G-F,9,255,9,255,8.5,.520,.483,.322,.178,0.5,6.8,17.4,0.8,0.3,19.8,21.8,90,108,,-0.2,0.2,-0.1,-0.013
Jantel Lavender,SEA,F,27,329,27,329,9.0,.447,.432,.218,.109,8.9,15.5,11.7,0.5,1.0,17.2,19.3,88,102,,-0.3,0.5,0.1,.018
Jewell Loyd,SEA,G,36,1090,36,1090,15.5,.526,.478,.429,.220,2.1,5.0,19.4,1.8,0.5,12.3,26.5,101,104,,1.1,1.4,2.4,.089
Marina Mabrey,DAL,G,34,951,34,951,14.3,.511,.492,.410,.163,2.4,7.9,23.8,1.5,1.2,15.4,25.2,99,108,,0.5,0.6,1.1,.047
Rui Machida,WAS,G,36,463,36,463,6.6,.369,.351,.405,.107,1.5,5.1,30.0,1.8,0.4,30.2,12.6,83,101,,-0.6,0.8,0.1,.012
Ezi Magbegor,SEA,F-C,33,817,33,817,17.7,.594,.570,.120,.219,7.3,12.9,9.3,1.8,6.1,14.5,17.3,109,97,,1.4,1.9,3.3,.161
Anneli Maley,CHI,F,4,44,4,44,12.9,.667,.667,.500,.000,8.7,9.4,9.2,3.4,1.8,14.3,7.2,133,99,,0.1,0.1,0.2,.169
Kayla McBride,MIN,G,31,923,31,923,14.1,.539,.475,.391,.293,2.1,5.5,11.5,1.8,0.2,10.5,20.6,107,109,,1.5,0.5,2.0,.086
Angel McCoughtry,MIN,F-G,2,20,2,20,20.9,.564,.375,.125,.750,0.0,17.4,16.7,2.6,9.1,22.0,30.5,98,94,,0.0,0.1,0.1,.135
Teaira McCowan,DAL,C,33,623,33,623,24.2,.619,.602,.000,.606,18.3,22.5,7.8,0.9,3.2,16.1,25.0,114,105,,2.2,0.7,2.9,.187
Aari McDonald,ATL,G,36,876,36,876,14.4,.548,.486,.445,.317,2.0,5.4,18.8,3.0,0.1,17.5,22.2,101,103,,0.8,1.3,2.0,.092
Emma Meesseman,CHI,F,36,1030,36,1030,21.7,.617,.590,.112,.156,7.6,11.5,21.5,2.5,2.3,12.3,18.3,122,100,,3.7,1.9,5.6,.218
Nikolina Milic,MIN,F,31,364,31,364,17.8,.603,.570,.163,.311,15.2,14.8,11.6,1.4,2.0,21.5,24.0,104,107,,0.6,0.3,0.9,.096
Kelsey Mitchell,IND,G,31,1010,31,1010,17.6,.568,.519,.394,.273,1.5,3.5,25.0,1.4,0.6,12.7,24.6,110,114,,2.6,-0.3,2.3,.089
Tiffany Mitchell,IND,G,34,553,34,553,13.4,.539,.484,.170,.286,4.0,4.3,13.0,2.5,0.3,12.8,18.4,105,112,,0.7,0.0,0.7,.052
Beatrice Mompremier,ATL,F,21,175,21,175,10.0,.453,.455,.000,.295,13.1,19.6,7.6,0.6,6.5,23.2,16.3,86,99,,-0.2,0.3,0.1,.028
Olivia Nelson-Ododa,LAS,C,30,436,30,436,10.5,.598,.560,.000,.440,9.3,12.4,4.0,1.0,5.1,23.8,13.5,102,109,,0.3,0.2,0.5,.044
Arike Ogunbowale,DAL,G,30,941,30,941,19.9,.523,.481,.463,.243,2.2,6.3,22.0,2.5,0.3,8.7,29.3,108,107,,2.4,0.7,3.1,.130
Chiney Ogwumike,LAS,F-C,26,478,26,478,15.0,.534,.493,.122,.345,13.0,18.2,9.8,2.1,1.7,17.8,19.6,101,107,,0.4,0.4,0.8,.068
Nneka Ogwumike,LAS,F,34,1068,34,1068,22.9,.604,.567,.124,.251,5.4,12.9,12.5,2.6,1.3,10.9,24.2,113,107,,3.1,0.9,4.0,.151
Michaela Onyenwere,NYL,F,34,466,34,466,8.4,.516,.435,.385,.423,3.3,8.7,4.6,1.5,1.4,14.0,17.7,96,105,,0.0,0.5,0.5,.042
Candace Parker,CHI,F-C,32,904,32,904,19.8,.555,.519,.389,.219,4.2,18.1,25.4,1.7,2.7,17.0,23.0,105,97,,1.5,2.1,3.5,.156
Cheyenne Parker,ATL,F,36,942,36,942,17.5,.551,.517,.156,.222,7.2,13.7,14.3,2.0,3.2,15.9,21.5,103,100,,1.1,1.8,2.9,.122
Shey Peddy,PHO,G,34,974,34,974,16.0,.549,.504,.521,.225,5.4,7.8,20.5,2.8,0.6,13.5,16.8,111,107,,2.0,0.7,2.7,.111
Raina Perez,SEA,G,1,2,1,2,18.6,,,,,0.0,0.0,66.0,0.0,0.0,,0.0,230,111,,0.0,0.0,0.0,.255
Theresa Plaisance,LVA,F,31,401,31,401,9.6,.515,.504,.767,.086,4.6,11.2,5.4,1.0,2.9,14.2,15.6,95,105,,0.0,0.4,0.4,.042
Kelsey Plum,LVA,G,36,1182,36,1182,20.8,.608,.566,.507,.281,0.9,4.6,26.0,1.5,0.2,13.6,26.0,114,108,,4.1,0.6,4.8,.162
Khayla Pointer,IND,G,10,58,10,58,7.6,.606,.625,.333,1.167,1.9,8.0,5.9,1.7,0.0,33.1,20.3,80,112,,-0.1,0.0,-0.1,-0.092
Aerial Powers,MIN,G,35,943,35,943,16.0,.493,.423,.243,.367,5.7,10.0,18.6,2.3,1.1,14.8,28.5,97,106,,0.4,0.9,1.3,.055
Epiphanny Prince,SEA,G,33,406,33,406,12.5,.481,.440,.476,.202,1.7,4.5,22.0,2.5,0.6,10.0,16.8,104,102,,0.5,0.6,1.1,.105
Allie Quigley,CHI,G,34,895,34,895,15.2,.569,.510,.464,.263,2.6,5.7,16.3,1.4,0.6,11.7,19.5,111,105,,2.0,0.9,2.9,.129
DiDi Richards,NYL,G-F,14,155,14,155,3.8,.396,.347,.306,.278,3.9,8.9,20.1,0.3,2.7,24.3,15.8,81,107,,-0.3,0.1,-0.2,-0.042
Danielle Robinson,IND,G,31,732,31,732,12.2,.501,.441,.197,.296,1.8,7.1,27.6,1.5,0.6,18.2,16.6,101,112,,0.5,0.0,0.5,.027
Iliana Rupert,LVA,C,17,223,17,223,10.5,.587,.593,.704,.056,5.7,9.8,9.7,1.6,0.0,14.0,12.9,112,107,,0.4,0.2,0.5,.096
Mercedes Russell,SEA,C,5,54,5,54,-1.2,.536,.500,.000,.375,4.2,9.5,2.7,0.0,0.0,42.9,13.8,65,106,,-0.2,0.1,-0.1,-0.092
Satou Sabally,DAL,F,11,239,11,239,13.7,.524,.447,.417,.340,4.4,13.4,17.0,1.1,0.7,17.4,26.8,98,107,,0.1,0.2,0.3,.055
Karlie Samuelson,PHO,G,1,10,1,10,6.0,.500,.500,1.000,.000,0.0,17.7,16.5,0.0,0.0,25.0,18.4,81,105,,0.0,0.0,0.0,-0.038
Katie Lou Samuelson,LAS,F,32,943,32,943,10.7,.504,.470,.554,.171,2.2,6.2,10.4,1.8,0.7,9.9,16.4,99,112,,0.4,0.1,0.5,.021
Jessica Shepard,MIN,F,36,941,36,941,15.0,.568,.516,.107,.437,9.2,16.3,17.9,0.8,1.2,19.4,15.2,111,106,,1.8,0.8,2.6,.111
Aisha Sheppard,LVA,G,23,174,23,174,1.8,.384,.345,.786,.190,4.0,4.5,5.4,1.4,0.5,13.3,13.5,81,109,,-0.2,0.1,-0.2,-0.040
Jennie Simms,PHO,G,23,303,23,303,8.5,.554,.508,.302,.302,5.1,10.0,10.9,2.0,0.3,25.2,14.4,94,107,,-0.1,0.2,0.2,.021
Hannah Sjerven,MIN,C,3,9,3,9,-4.5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,10.1,0.0,5.0,0,108,,0.0,0.0,0.0,-0.090
Destiny Slocum,ATL,G,3,41,3,41,4.4,.530,.500,.818,.455,0.0,5.7,15.8,0.0,0.0,27.5,19.6,85,109,,-0.1,0.0,0.0,-0.043
Kamiah Smalls,MIN,G,3,34,3,34,2.7,.250,.250,.500,.000,0.0,8.5,25.5,6.0,0.0,33.3,15.8,58,97,,-0.2,0.1,-0.1,-0.103
Alanna Smith,IND,F,9,116,9,116,10.7,.433,.405,.595,.167,7.6,12.1,7.4,3.4,4.4,15.1,19.8,86,104,,-0.2,0.1,0.0,-0.009
Kianna Smith,LAS,G,11,113,11,113,5.4,.404,.386,.514,.057,5.3,4.9,8.2,1.8,0.0,10.0,16.0,86,114,,-0.1,0.0,-0.2,-0.054
NaLyssa Smith,IND,F,32,983,32,983,11.9,.496,.467,.254,.322,7.8,15.0,8.5,0.8,0.7,14.8,22.6,94,111,,-0.2,0.1,0.0,-0.001
Azura Stevens,CHI,F-C,35,768,35,768,16.6,.553,.538,.365,.123,3.5,10.6,5.9,1.1,3.9,7.2,21.4,105,101,,1.0,1.3,2.3,.120
Breanna Stewart,SEA,F,34,1052,34,1052,28.5,.592,.534,.328,.363,4.9,14.0,17.9,2.6,2.5,6.4,28.9,119,96,,4.9,2.5,7.4,.283
Kiah Stokes,LVA,C,31,475,31,475,10.7,.514,.467,.393,.262,7.0,16.0,5.6,1.5,4.7,20.9,8.1,105,101,,0.3,0.8,1.1,.093
Brittney Sykes,LAS,G,32,921,32,921,15.7,.505,.453,.148,.322,3.0,7.8,22.2,3.6,2.2,17.3,23.8,95,106,,-0.1,0.8,0.7,.030
Stephanie Talbot,SEA,F,34,548,34,548,13.1,.576,.569,.529,.174,4.7,11.2,12.8,2.2,1.7,19.5,15.3,101,99,,0.4,1.1,1.4,.104
Diana Taurasi,PHO,G,31,962,31,962,15.8,.559,.488,.679,.353,1.0,6.5,22.5,1.1,1.6,15.3,26.2,103,109,,1.4,0.4,1.8,.073
Sparkle Taylor,CHI,G,2,25,2,25,14.0,.854,.833,.167,.167,0.0,4.8,0.0,0.0,0.0,13.4,13.5,132,109,,0.1,0.0,0.1,.129
Alyssa Thomas,CON,F,36,1154,36,1154,20.3,.549,.500,.005,.394,8.0,15.5,30.1,2.7,0.6,18.9,20.6,111,96,,3.0,2.7,5.8,.200
Jasmine Thomas,CON,G,5,109,5,109,9.8,.462,.350,.433,.433,2.3,6.2,19.2,1.4,0.9,16.4,17.1,102,102,,0.1,0.2,0.2,.092
Sam Thomas,PHO,G-F,24,118,24,118,1.1,.257,.237,.789,.053,2.0,2.5,7.6,2.6,1.5,17.1,9.1,62,109,,-0.3,0.1,-0.2,-0.077
Kayla Thornton,DAL,F,36,1050,36,1050,13.9,.590,.529,.372,.396,7.2,12.1,9.6,1.9,1.7,14.8,12.1,119,106,,2.3,1.0,3.3,.125
Kristi Toliver,LAS,G,11,218,11,218,7.5,.560,.500,.706,.314,0.0,2.5,23.8,0.9,0.0,30.1,17.2,91,115,,-0.1,-0.1,-0.2,-0.045
Brianna Turner,PHO,F,35,1168,35,1168,11.3,.603,.607,.000,.268,7.0,12.0,10.6,1.9,4.2,28.5,6.9,111,105,,1.1,1.3,2.4,.082
Courtney Vandersloot,CHI,G,32,849,32,849,20.1,.576,.532,.279,.346,3.4,8.7,37.6,2.3,1.5,21.1,22.1,109,101,,2.1,1.4,3.5,.164
Kia Vaughn,ATL,C,29,401,29,401,5.6,.426,.400,.013,.163,8.3,13.3,9.8,1.3,1.9,27.8,13.1,80,103,,-0.6,0.6,-0.1,-0.008
Victoria Vivians,IND,G-F,35,940,35,940,7.7,.425,.395,.419,.165,2.7,7.8,15.9,2.0,0.8,15.2,21.8,84,111,,-1.6,0.2,-1.5,-0.063
Jasmine Walker,LAS,F,32,281,32,281,0.8,.330,.316,.658,.039,5.1,10.5,3.2,1.1,1.0,16.2,14.9,66,111,,-0.9,0.0,-0.9,-0.123
Megan Walker,ATL,F,12,115,12,115,4.5,.480,.461,.500,.158,3.0,4.5,7.3,1.3,0.0,22.8,20.2,80,107,,-0.3,0.1,-0.2,-0.064
Shatori Walker-Kimbrough,WAS,G,35,705,35,705,12.5,.534,.467,.377,.307,1.7,5.4,12.3,2.7,1.3,14.7,17.4,101,98,,0.5,1.5,1.9,.110
Kristy Wallace,ATL,G,29,602,29,602,10.0,.526,.485,.420,.259,3.4,6.6,17.3,1.4,0.9,19.6,16.5,98,105,,0.2,0.6,0.8,.056
Erica Wheeler,ATL,G,30,789,30,789,8.0,.427,.399,.264,.149,2.8,6.8,25.4,2.1,0.2,20.5,20.7,85,104,,-1.4,1.0,-0.4,-0.020
Sami Whitcomb,NYL,G,35,746,35,746,9.9,.538,.515,.836,.114,1.8,6.4,17.9,1.6,0.6,18.8,16.1,97,107,,0.2,0.6,0.8,.042
Courtney Williams,CON,G,34,950,34,950,13.6,.470,.455,.168,.093,3.9,10.0,18.9,1.8,1.4,12.4,21.2,99,100,,0.6,1.8,2.4,.100
Elizabeth Williams,WAS,C-F,30,447,30,447,16.2,.503,.482,.000,.305,11.8,15.3,5.5,2.1,4.1,10.6,18.5,103,95,,0.5,1.1,1.6,.142
Gabby Williams,SEA,F,36,920,36,920,14.6,.512,.481,.288,.185,5.3,11.1,18.8,2.9,1.3,16.5,15.6,103,98,,0.9,1.9,2.8,.122
Riquna Williams,LVA,G,21,377,21,377,12.3,.550,.525,.788,.178,1.5,6.2,9.7,1.2,0.7,4.5,15.7,113,108,,0.7,0.2,1.0,.103
Jocelyn Willoughby,NYL,F-G,11,121,11,121,6.2,.491,.481,.423,.308,2.0,8.6,5.3,2.1,1.4,23.4,14.6,79,104,,-0.2,0.2,-0.1,-0.022
A'ja Wilson,LVA,C,36,1080,36,1080,28.2,.585,.531,.160,.360,7.0,17.6,12.3,2.4,5.8,9.2,27.3,115,97,,4.1,2.4,6.5,.241
Han Xu,NYL,C,32,538,32,538,20.7,.563,.529,.163,.222,8.4,12.4,10.9,1.6,3.3,8.7,22.7,110,103,,1.3,0.7,2.0,.148
Jackie Young,LVA,G,34,1129,34,1129,20.2,.593,.539,.289,.319,4.4,7.3,18.4,2.1,0.6,8.6,19.7,121,106,,4.4,1.0,5.4,.190
Li Yueru,CHI,C,16,82,16,82,8.3,.601,.444,.000,.667,7.7,17.4,3.4,1.2,1.9,35.8,20.1,85,100,,-0.1,0.2,0.0,.008
Emma Cannon,TOT,F,24,334,24,334,18.2,.607,.566,.158,.421,7.2,13.1,7.4,2.1,0.5,10.6,19.6,116,109,,1.0,0.2,1.1,.134
Tina Charles,TOT,C,34,983,34,983,16.5,.536,.502,.254,.187,5.9,14.7,12.9,1.2,2.0,13.5,25.2,99,102,,0.6,1.4,2.0,.080
Crystal Dangerfield,TOT,G,33,711,33,711,9.7,.497,.467,.428,.205,2.3,5.4,19.4,1.3,0.5,14.6,13.6,102,109,,0.5,0.4,0.9,.050
Kaela Davis,TOT,F,7,55,7,55,19.1,.733,.714,.286,.238,6.3,9.6,2.2,1.9,0.0,20.5,24.3,105,105,,0.1,0.1,0.1,.100
Rennia Davis,TOT,G-F,8,43,8,43,3.8,.385,.385,.154,.000,7.6,10.9,3.8,2.3,0.0,23.5,17.2,67,110,,-0.2,0.0,-0.1,-0.134
