Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Monique Currie,WAS,F,34,804,34,804,15.6,.519,.429,.317,.534,4.5,11.6,11.8,2.4,0.5,13.2,21.6,104,95,,1.5,1.6,3.1,.155
Damiris Dantas,MIN,F,30,655,30,655,13.9,.562,.514,.007,.360,8.9,13.8,8.2,1.2,1.3,13.0,13.0,114,101,,1.5,0.8,2.3,.139
Elena Delle Donne,CHI,F-G,16,408,16,408,28.5,.568,.476,.259,.425,6.5,9.1,9.1,1.1,4.4,4.6,29.4,120,102,,2.4,0.4,2.7,.268
Erika de Souza,ATL,F-C,33,986,33,986,21.0,.574,.545,.000,.290,11.1,16.5,7.2,1.9,3.7,12.8,19.8,112,94,,2.9,2.2,5.0,.204
Skylar Diggins-Smith,TUL,G,34,1192,34,1192,21.3,.530,.454,.212,.404,2.3,4.3,26.8,2.2,1.3,13.1,27.3,110,109,,4.4,-0.2,4.2,.140
Stefanie Dolson,WAS,C,34,627,34,627,12.6,.528,.492,.017,.209,6.1,14.1,12.5,1.0,4.4,23.1,18.6,92,94,,0.0,1.3,1.3,.083
Katie Douglas,CON,G-F,32,1040,32,1040,12.8,.500,.442,.476,.282,2.7,6.1,11.3,1.5,1.0,14.5,20.5,100,103,,1.3,0.8,2.1,.080
Celine Dumerc,ATL,G,28,527,28,527,8.4,.420,.358,.547,.379,3.4,6.1,30.8,2.9,0.3,34.4,13.7,84,98,,-0.5,0.8,0.3,.023
Candice Dupree,PHO,F,34,1062,34,1062,21.0,.571,.533,.000,.218,5.0,14.4,13.3,1.4,1.2,10.0,21.3,112,95,,3.3,2.2,5.5,.209
Aaryn Ellenberg,CHI,G,2,1,2,1,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,112,,0.0,0.0,0.0,-0.023
Kelly Faris,CON,G,25,192,25,192,4.2,.374,.303,.455,.303,3.5,9.0,6.9,0.8,0.8,15.8,10.1,85,103,,-0.1,0.1,0.0,.007
Jamierra Faulkner,CHI,G,34,694,34,694,11.7,.449,.387,.185,.279,1.9,5.7,30.4,2.5,0.7,21.4,24.8,86,103,,-0.8,0.6,-0.2,-0.013
Sylvia Fowles,CHI,C,20,596,20,596,20.9,.603,.546,.000,.449,9.2,19.7,3.4,2.4,5.1,20.5,21.3,102,92,,0.9,1.5,2.4,.162
Markeisha Gatling,CHI,C,29,319,29,319,12.5,.669,.648,.000,.310,8.8,12.5,0.6,0.5,3.0,19.9,14.4,111,102,,0.6,0.3,0.9,.115
Briana Gilbreath-Butler,CON,G,6,36,6,36,-2.8,.167,.167,.333,.000,0.0,8.3,0.0,1.5,2.2,25.0,9.7,29,100,,-0.2,0.0,-0.1,-0.126
Sasha Goodlett,CHI,C,34,440,34,440,10.2,.505,.454,.000,.371,7.2,10.2,4.1,1.3,2.9,15.7,13.9,98,102,,0.3,0.4,0.7,.061
Angel Goodrich,TUL,G,28,181,28,181,5.7,.535,.521,.083,.292,1.2,3.3,19.2,2.3,0.0,42.5,11.4,79,110,,-0.2,-0.1,-0.3,-0.066
Kalana Greene,WAS,G,20,78,20,78,9.8,.447,.400,.133,.267,0.0,8.4,2.1,4.9,0.0,0.0,10.0,102,91,,0.1,0.2,0.3,.130
Nikki Greene,LAS,F-C,11,38,11,38,-5.9,.239,.200,.000,.100,9.6,17.9,0.0,1.4,2.1,32.4,18.6,45,98,,-0.3,0.1,-0.2,-0.207
Kelsey Griffin,CON,F,31,594,31,594,12.2,.391,.352,.189,.214,11.0,16.0,6.7,3.4,2.0,10.3,14.3,95,95,,0.2,1.2,1.4,.091
Brittney Griner,PHO,C,34,1045,34,1045,25.5,.617,.578,.000,.306,7.7,15.4,9.6,1.1,9.0,13.1,22.3,115,90,,3.9,2.9,6.8,.259
Sandrine Gruda,LAS,F-C,34,409,34,409,8.6,.435,.392,.000,.300,11.9,15.4,7.4,1.7,1.0,23.4,21.5,80,100,,-0.8,0.5,-0.3,-0.029
Becky Hammon*,SAS,G,32,784,32,784,14.3,.566,.525,.541,.161,0.4,3.5,28.8,0.9,0.4,18.5,17.0,108,110,,1.7,-0.2,1.6,.080
Lindsey Harding,LAS,G,31,705,31,705,8.5,.390,.345,.105,.200,2.4,4.8,21.3,2.4,0.1,16.5,17.8,84,103,,-0.8,0.6,-0.1,-0.008
Bria Hartley,WAS,G,34,921,34,921,10.2,.482,.434,.331,.269,2.5,4.6,20.7,1.4,0.2,19.9,21.5,91,102,,-0.1,0.9,0.7,.032
Jasmine Hassell,IND,F,2,21,2,21,9.8,.600,.600,.000,.000,0.0,0.0,9.3,7.7,0.0,28.6,15.4,86,94,,0.0,0.0,0.0,.062
Tianna Hawkins,WAS,F,34,360,34,360,15.4,.534,.500,.143,.269,16.8,17.0,9.1,2.1,1.4,19.9,21.5,100,96,,0.5,0.7,1.2,.129
Tiffany Hayes,ATL,G,34,966,34,966,17.8,.589,.531,.365,.476,3.6,6.0,14.9,1.8,0.7,9.7,18.3,121,100,,3.8,1.2,4.9,.204
Aneika Henry-Morello,ATL,F-C,34,435,34,435,14.9,.606,.582,.000,.336,12.2,15.1,3.5,0.8,4.1,20.2,15.6,106,97,,0.7,0.7,1.5,.135
Allison Hightower,CON,G,14,335,14,335,12.1,.475,.423,.260,.212,3.4,5.5,10.0,2.8,0.9,10.3,16.5,103,101,,0.4,0.4,0.8,.094
Tayler Hill,WAS,G,5,39,5,39,-2.1,.180,.115,.538,.154,0.0,1.5,7.9,1.4,0.0,0.0,16.6,53,104,,-0.2,0.0,-0.1,-0.144
Roneeka Hodges,TUL,G,34,720,34,720,8.2,.455,.424,.605,.157,2.9,4.9,10.2,1.2,0.5,9.2,13.3,103,112,,0.8,-0.4,0.4,.021
Ebony Hoffman,CON,F,8,68,8,68,4.7,.333,.333,.056,.000,9.9,12.3,9.4,3.8,0.0,25.0,15.4,70,97,,-0.2,0.1,-0.1,-0.042
Jordan Hooper,TUL,F,34,646,34,646,9.1,.489,.474,.729,.109,4.0,7.4,4.7,1.0,0.8,12.2,15.6,100,111,,0.5,-0.3,0.3,.017
Charde Houston,NYL,F,17,142,17,142,12.0,.494,.461,.157,.255,5.0,7.0,13.5,3.4,3.3,20.9,23.2,86,96,,-0.1,0.3,0.1,.037
Natasha Howard,IND,F,34,576,34,576,13.3,.471,.443,.005,.312,11.0,11.4,7.5,2.4,3.3,17.1,24.4,90,100,,-0.2,0.8,0.6,.041
Tiffany Jackson-Jones,TUL,F,7,71,7,71,7.3,.447,.400,.000,.267,4.7,10.8,2.2,2.9,1.1,19.3,12.8,85,105,,0.0,0.0,0.0,-0.006
Briann January,IND,G,31,895,31,895,13.1,.508,.450,.333,.266,1.6,3.5,24.2,2.3,0.8,18.4,20.0,100,103,,1.1,0.7,1.7,.077
Chucky Jeffery,NYL,G,15,72,15,72,9.5,.400,.412,.059,.235,4.9,12.3,7.1,4.4,1.1,17.6,14.5,77,92,,-0.1,0.2,0.1,.033
Anete Jekabsone-Zogota,PHO,G,32,341,32,341,4.0,.429,.397,.505,.103,0.8,3.0,13.0,0.8,0.0,19.1,17.3,81,103,,-0.5,0.3,-0.2,-0.028
Glory Johnson,TUL,F,33,1070,33,1070,18.0,.521,.449,.008,.475,9.9,16.8,7.6,2.2,0.9,15.7,22.6,103,104,,2.0,0.6,2.6,.099
Shenise Johnson,SAS,G,30,537,30,537,14.8,.488,.447,.253,.206,6.6,11.4,13.6,2.9,0.4,14.7,18.9,98,103,,0.5,0.4,0.9,.068
Temeka Johnson,SEA,G,34,578,34,578,13.6,.453,.403,.248,.188,1.8,8.3,36.3,2.3,0.3,19.5,23.2,91,102,,-0.2,0.5,0.3,.024
Lynetta Kizer,IND,F,31,280,31,280,11.1,.450,.431,.000,.171,12.6,17.0,1.5,1.7,2.4,15.9,26.0,86,99,,-0.3,0.4,0.1,.013
Ewelina Kobryn,PHO,C,20,137,20,137,3.9,.361,.286,.114,.514,5.7,9.5,3.2,2.3,1.1,12.3,16.8,77,96,,-0.3,0.3,0.0,-0.002
Jennifer Lacy,TUL,F,34,357,34,357,6.0,.477,.455,.532,.279,5.6,8.3,5.0,0.9,0.9,18.3,18.7,90,111,,-0.1,-0.1,-0.3,-0.029
Natasha Lacy,NYL,G,11,82,11,82,16.2,.485,.500,.143,.571,0.0,6.5,20.4,7.1,0.0,14.6,11.5,99,89,,0.1,0.2,0.3,.143
Crystal Langhorne,SEA,F-C,34,983,34,983,18.7,.598,.575,.010,.362,7.7,17.0,7.4,1.2,1.0,15.7,21.8,105,101,,2.1,1.1,3.2,.128
Erlana Larkins,IND,F,33,1044,33,1044,20.3,.637,.599,.000,.493,11.5,18.4,14.9,3.3,2.1,22.7,14.4,115,95,,2.9,2.2,5.1,.196
Ivory Latta,WAS,G,34,1079,34,1079,14.5,.554,.510,.607,.254,1.9,4.5,19.0,1.2,0.1,14.4,19.8,108,103,,2.5,0.9,3.5,.129
Jantel Lavender,LAS,F,34,963,34,963,17.1,.560,.529,.015,.206,8.3,13.6,9.3,0.9,2.2,15.5,20.2,104,101,,1.7,1.1,2.8,.117
Kara Lawson,WAS,G,28,610,28,610,12.0,.501,.459,.473,.170,2.2,7.9,20.1,0.7,0.1,15.2,17.6,101,101,,0.8,0.6,1.4,.092
Tricia Liston,MIN,F,25,181,25,181,11.6,.567,.556,.667,.133,2.1,9.2,6.5,0.3,1.3,5.9,12.9,115,103,,0.4,0.1,0.5,.114
Camille Smith,SEA,F,33,1017,33,1017,14.8,.553,.489,.245,.408,5.2,9.3,10.3,1.8,1.1,17.2,22.5,99,103,,1.1,0.8,1.9,.076
Maggie Lucas,IND,G,30,310,30,310,11.1,.491,.431,.637,.225,1.2,5.3,11.8,1.4,1.3,8.9,18.4,105,104,,0.5,0.2,0.8,.098
Sancho Lyttle,ATL,F,34,1064,34,1064,18.7,.487,.463,.028,.205,8.9,16.3,13.4,3.5,1.5,10.3,19.1,105,91,,1.9,2.8,4.7,.175
Kayla McBride,SAS,G,34,884,34,884,17.4,.527,.482,.380,.240,2.9,5.5,12.2,2.0,0.4,9.1,24.3,105,107,,2.0,0.2,2.2,.099
Janel McCarville,MIN,F-C,34,920,34,920,14.5,.514,.474,.103,.278,5.3,10.6,17.3,2.3,2.5,18.1,16.0,101,98,,1.0,1.4,2.5,.107
Angel McCoughtry,ATL,F-G,31,972,31,972,19.7,.510,.451,.214,.330,6.1,9.5,21.8,3.8,1.0,17.1,29.9,98,94,,1.3,2.1,3.4,.138
Danielle McCray,CON,F,18,208,18,208,-0.3,.282,.250,.107,.250,4.9,7.5,10.3,2.8,0.4,28.7,18.3,56,101,,-1.1,0.2,-0.9,-0.166
Nadirah McKenith,MIN,G,6,24,6,24,5.5,.410,.250,.000,.500,0.0,9.9,5.7,2.2,0.0,17.0,11.3,82,99,,0.0,0.0,0.0,.020
Shanece McKinney,NYL,C-F,24,164,24,164,10.8,.453,.421,.000,.632,12.9,12.2,7.3,0.6,1.9,11.0,15.3,100,102,,0.2,0.2,0.3,.077
Emma Meesseman,WAS,F,34,931,34,931,20.2,.560,.520,.007,.196,10.6,13.9,17.8,2.8,2.7,16.7,18.3,110,94,,2.4,2.1,4.5,.192
Jelena Milovanovic,WAS,F-C,16,181,16,181,9.7,.490,.430,.359,.266,5.5,7.9,9.2,1.5,0.4,20.1,23.0,88,100,,-0.1,0.2,0.1,.021
Alex Montgomery,NYL,G-F,34,745,34,745,8.8,.503,.491,.380,.094,5.5,10.5,7.8,1.7,0.6,18.0,13.4,94,99,,0.1,1.0,1.1,.061
Renee Montgomery,CON,G,33,536,33,536,13.4,.490,.457,.507,.191,1.1,2.8,25.5,2.0,0.3,16.3,22.1,100,104,,0.7,0.3,1.0,.074
Lindsey Moore,MIN,G,12,102,12,102,6.6,.368,.300,.600,.400,0.0,5.3,18.4,2.1,0.0,14.5,9.3,93,102,,0.0,0.1,0.1,.039
Maya Moore,MIN,F,34,1181,34,1181,29.4,.586,.532,.302,.295,7.8,13.9,18.6,2.8,1.9,10.4,30.1,116,96,,6.2,2.2,8.3,.283
Darxia Morris,LAS,G,4,31,4,31,-0.4,.231,.231,.385,.000,7.9,6.0,14.7,3.4,0.0,13.3,22.1,60,101,,-0.2,0.0,-0.1,-0.175
Shay Murphy,PHO,G,27,326,27,326,15.8,.517,.478,.337,.261,6.3,8.2,14.3,2.9,0.4,7.2,16.0,113,97,,0.9,0.6,1.4,.177
Astou Ndour-Fall,SAS,C-F,8,35,8,35,12.5,.447,.447,.158,.000,13.4,15.9,0.0,0.0,4.5,13.6,29.3,83,105,,-0.1,0.0,-0.1,-0.059
Chiney Ogwumike,CON,F-C,31,921,31,921,23.7,.570,.537,.000,.348,14.9,17.1,4.3,2.0,3.1,12.3,22.8,114,98,,3.4,1.5,4.9,.213
Nneka Ogwumike,LAS,F,33,911,33,911,24.5,.582,.524,.026,.321,8.8,15.8,10.2,3.3,1.4,13.2,25.9,110,95,,3.1,1.8,4.9,.217
Jenna O'Hea,SEA,F,29,389,29,389,13.5,.577,.560,.615,.085,4.8,6.5,14.8,1.7,1.9,16.5,18.4,103,104,,0.6,0.2,0.8,.086
Inga Orekhova,ATL,G,2,13,2,13,-9.3,.000,.000,.600,.000,0.0,4.4,0.0,0.0,11.9,0.0,16.5,0,97,,-0.1,0.0,-0.1,-0.289
Courtney Paris,TUL,C,34,940,34,940,20.3,.573,.574,.000,.293,16.2,21.8,6.8,1.6,2.9,11.6,14.4,121,103,,3.2,0.7,3.9,.166
Candace Parker,LAS,F-C,30,995,30,995,26.1,.550,.489,.134,.338,3.5,13.3,24.0,2.8,3.3,12.8,28.0,107,95,,3.2,2.0,5.2,.211
Kayla Pedersen,CON,F,31,310,31,310,6.5,.439,.381,.000,.500,8.4,13.9,4.8,1.2,1.0,23.8,9.5,88,101,,-0.1,0.3,0.3,.032
Jia Perkins,SAS,G,23,520,23,520,22.0,.555,.523,.393,.157,2.5,6.2,14.4,3.5,0.8,7.8,25.2,110,103,,1.6,0.4,2.0,.157
Devereaux Peters,MIN,F,28,504,28,504,12.5,.468,.443,.000,.156,7.8,12.2,14.2,2.3,4.5,18.7,14.6,96,97,,0.2,0.9,1.1,.089
Erin Phillips,PHO,G,33,617,33,617,12.9,.590,.554,.531,.218,2.1,5.2,17.6,1.9,0.1,19.5,15.3,107,100,,1.1,0.8,1.9,.125
Plenette Pierson,NYL,F,33,573,33,573,14.5,.552,.455,.017,.523,6.2,10.6,12.2,1.3,0.5,17.5,21.1,103,100,,1.0,0.7,1.7,.116
Theresa Plaisance,TUL,F,19,89,19,89,3.4,.276,.200,.250,.200,7.5,10.0,8.1,2.3,4.3,12.1,12.2,78,105,,-0.1,0.0,-0.1,-0.032
Cappie Pondexter,NYL,G,34,1052,34,1052,14.1,.473,.416,.200,.323,2.5,6.4,23.7,1.7,0.3,15.8,24.6,93,101,,0.1,1.1,1.3,.048
Nicole Powell,SEA,F,26,339,26,339,5.6,.384,.355,.754,.130,4.7,9.2,3.5,3.3,0.7,13.1,12.2,79,100,,-0.4,0.4,0.0,-0.001
Samantha Prahalis,LAS,G,2,21,2,21,0.8,.500,.500,.250,.000,0.0,8.8,0.0,0.0,0.0,20.0,10.9,78,104,,0.0,0.0,0.0,-0.021
Armintie Herrington,LAS,G,34,789,34,789,10.5,.484,.480,.008,.285,6.3,7.3,12.5,3.4,0.6,19.3,9.9,99,100,,0.5,1.0,1.5,.076
Epiphanny Prince,CHI,G,26,840,26,840,18.7,.518,.433,.305,.402,2.3,5.3,21.2,3.0,1.0,10.9,23.0,107,102,,2.2,0.9,3.0,.143
Allie Quigley,CHI,G,34,842,34,842,14.4,.544,.508,.327,.179,2.0,5.1,14.4,1.4,0.6,15.1,22.3,100,105,,1.1,0.4,1.5,.069
Noelle Quinn,SEA,G,32,483,32,483,12.1,.462,.413,.256,.207,3.8,11.0,16.0,1.9,0.5,12.0,15.3,97,102,,0.3,0.4,0.8,.063
Angel Robinson,SEA,F-C,25,179,25,179,11.0,.608,.575,.000,.250,8.1,13.3,7.5,1.8,3.6,30.0,17.5,91,100,,0.0,0.2,0.2,.043
Danielle Robinson,SAS,G,33,1091,33,1091,17.0,.525,.457,.019,.283,2.4,6.5,28.4,2.7,0.4,16.3,20.7,105,105,,2.3,0.6,2.9,.108
Sugar Rodgers,NYL,G,34,564,34,564,11.4,.452,.412,.407,.240,2.9,7.3,14.1,2.2,1.4,12.8,21.1,91,99,,-0.1,0.8,0.7,.049
Waltiea Rolle,SEA,C,6,66,6,66,16.4,.735,.700,.000,.200,10.0,19.1,5.6,1.7,0.0,15.5,9.6,134,100,,0.2,0.1,0.3,.176
Tierra Ruffin-Pratt,WAS,G,34,550,34,550,10.8,.444,.399,.130,.286,5.8,10.7,13.7,2.4,0.5,14.3,17.1,94,97,,0.1,1.0,1.1,.079
Shoni Schimmel,ATL,G,34,725,34,725,12.2,.488,.469,.558,.090,2.8,6.0,28.5,1.8,0.3,22.3,22.0,92,100,,0.0,0.9,0.8,.047
Odyssey Sims,TUL,G,34,1169,34,1169,17.7,.510,.454,.275,.289,2.7,4.8,21.9,2.0,0.6,11.3,23.6,109,110,,3.4,-0.3,3.1,.107
Shekinna Stricklen,SEA,F,33,578,33,578,13.7,.563,.548,.610,.130,2.1,7.9,7.9,1.9,0.4,11.3,20.4,101,103,,0.8,0.4,1.2,.082
Diana Taurasi,PHO,G,33,1018,33,1018,21.2,.604,.536,.451,.401,1.3,7.3,30.4,1.1,0.7,16.4,24.6,114,99,,4.2,1.4,5.6,.222
Asia Taylor,MIN,F,22,173,22,173,10.1,.593,.525,.000,.600,8.8,10.3,8.8,1.2,0.0,24.0,17.7,101,103,,0.2,0.1,0.4,.083
Penny Taylor,PHO,F,33,773,33,773,20.6,.610,.542,.353,.441,2.3,7.9,21.4,2.7,1.4,16.7,20.8,113,95,,2.6,1.5,4.1,.214
Alyssa Thomas,CON,F,34,927,34,927,14.6,.502,.440,.021,.395,7.7,11.2,9.5,2.0,0.5,14.5,18.8,102,101,,1.4,1.0,2.4,.102
Jasmine Thomas,ATL,G,34,594,34,594,6.7,.395,.354,.249,.222,3.4,6.7,14.4,1.4,0.7,15.5,17.7,85,101,,-0.6,0.7,0.1,.006
Krystal Thomas,IND,C,21,176,21,176,13.1,.536,.545,.000,.424,10.4,16.9,8.2,1.2,7.0,23.5,13.5,97,96,,0.1,0.3,0.4,.094
Amanda Thompson,ATL,F,21,174,21,174,10.1,.436,.361,.000,.333,12.9,14.7,8.6,1.4,4.4,22.5,13.1,92,96,,0.0,0.3,0.3,.075
Kristi Toliver,LAS,G,27,770,27,770,16.6,.565,.531,.450,.196,1.3,4.6,24.1,2.0,0.1,14.0,19.5,110,103,,2.0,0.6,2.6,.136
Courtney Vandersloot,CHI,G,18,452,18,452,12.8,.482,.440,.205,.205,2.1,5.0,37.4,2.4,1.5,26.9,17.6,92,103,,0.0,0.4,0.4,.035
Kia Vaughn,WAS,C,33,795,33,795,15.0,.473,.458,.007,.139,9.3,15.4,9.7,2.1,1.4,13.1,21.1,95,94,,0.4,1.7,2.0,.103
Avery Warley-Talbert,NYL,C,28,443,28,443,10.2,.546,.489,.000,.319,12.2,14.0,1.6,1.2,1.8,20.7,14.0,99,99,,0.4,0.6,1.0,.087
Lindsay Whalen*,MIN,G,34,1040,34,1040,20.3,.541,.481,.027,.405,2.6,8.1,29.9,1.5,0.2,12.3,22.3,112,102,,3.6,0.9,4.5,.174
Tan White,MIN,G,34,604,34,604,9.1,.491,.469,.413,.144,2.3,6.1,9.4,2.6,0.7,15.4,15.3,93,101,,0.1,0.7,0.8,.051
Davellyn Whyte,SAS,G,2,10,2,10,-14.7,.000,.000,.333,.000,0.0,0.0,14.0,5.3,0.0,25.0,18.6,15,102,,-0.1,0.0,-0.1,-0.393
Candice Wiggins,LAS,G,17,237,17,237,2.2,.279,.250,.500,.104,4.1,5.2,9.4,2.6,1.0,16.6,11.6,69,101,,-0.5,0.2,-0.3,-0.044
Riquna Williams,TUL,G,11,174,11,174,16.0,.503,.449,.391,.217,3.2,6.8,13.2,4.5,0.9,16.6,22.8,97,103,,0.1,0.1,0.3,.063
Monica Wright,MIN,G,24,441,24,441,10.5,.491,.440,.145,.339,1.7,7.0,17.2,2.0,1.5,20.2,18.6,91,101,,-0.1,0.5,0.5,.042
Tanisha Wright,SEA,G,29,740,29,740,11.9,.505,.430,.094,.432,2.5,6.1,25.6,2.0,0.4,21.1,19.3,96,104,,0.4,0.4,0.8,.046
Sophia Young-Malcolm,SAS,F,34,823,34,823,16.2,.502,.469,.016,.298,8.8,11.8,11.0,2.4,0.6,8.6,17.2,108,104,,1.8,0.5,2.3,.111
Tamera Young,CHI,F,34,937,34,937,9.2,.456,.438,.000,.239,4.8,10.6,7.3,1.3,0.4,9.8,13.5,96,103,,0.4,0.8,1.2,.049
Toni Young,NYL,F,8,38,8,38,7.6,.369,.300,.000,.500,3.1,9.3,4.4,1.4,4.1,0.0,14.8,89,97,,0.0,0.1,0.1,.055
Shavonte Zellous,IND,G,34,931,34,931,13.4,.508,.450,.257,.348,2.9,6.4,14.8,1.4,1.4,13.0,21.0,103,104,,1.6,0.7,2.2,.095
Swin Cash*,TOT,F,32,389,32,389,4.7,.372,.310,.176,.361,4.2,9.0,13.8,1.6,1.0,21.9,18.4,74,99,,-1.0,0.5,-0.5,-0.050
DeLisha Milton-Jones,TOT,F,21,343,21,343,9.3,.447,.409,.099,.207,3.8,8.4,10.8,1.4,2.0,14.8,20.7,87,100,,-0.3,0.5,0.2,.018
Swin Cash*,ATL,F,17,149,17,149,-1.4,.262,.233,.209,.349,1.5,6.1,11.9,2.0,1.6,20.8,18.0,57,98,,-0.7,0.2,-0.5,-0.133
