Player,Team,Pos,G,MP,G,MP,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,,OWS,DWS,WS,WS/40
Shameka Christon,NYL,G,34,987,34,987,14.1,.528,.466,.448,.345,3.6,7.6,9.7,1.1,3.5,16.8,23.0,96,106,,0.9,0.0,1.0,.040
Katie Cronin,CHI,G-F,11,133,11,133,0.6,.363,.367,.433,.233,2.5,5.4,2.7,2.4,1.3,25.0,15.1,61,107,,-0.5,0.0,-0.5,-0.147
Monique Currie,CHA,F,34,849,34,849,15.0,.494,.363,.210,.702,6.7,9.1,19.3,2.1,0.4,15.3,21.0,102,99,,1.7,0.9,2.6,.123
Stacey Dales,CHI,F,23,453,23,453,9.8,.481,.439,.551,.313,1.5,3.6,17.1,1.1,0.2,16.1,20.0,93,112,,0.2,-0.4,-0.2,-0.020
Helen Darling,CHA,G,29,614,29,614,8.3,.487,.435,.341,.399,2.4,5.6,24.3,2.9,0.4,31.0,16.9,82,98,,-0.7,0.8,0.0,.003
Brandi Davis,LAS,G,14,118,14,118,7.1,.357,.330,.623,.189,1.1,6.6,11.6,2.2,0.7,8.0,23.7,81,97,,-0.2,0.2,0.0,-0.003
Anna DeForge,IND,G,34,997,34,997,15.2,.509,.470,.406,.211,4.9,9.3,14.8,2.1,0.8,13.9,18.4,103,94,,1.8,2.0,3.8,.152
Jennifer Derevjanik,PHO,G,31,467,31,467,12.9,.555,.533,.200,.347,2.7,6.9,20.7,2.5,1.2,22.4,10.4,110,105,,0.9,0.1,1.0,.082
Tamecka Dixon,HOU,G,23,591,23,591,6.6,.442,.406,.053,.164,4.1,6.3,16.5,1.2,0.3,24.0,19.1,81,99,,-0.9,0.7,-0.2,-0.012
Scholanda Dorrell,SAC,G,33,498,33,498,9.6,.471,.445,.494,.128,2.2,4.6,6.3,3.1,0.7,17.7,19.9,89,96,,-0.1,0.8,0.7,.057
Katie Douglas,CON,G-F,32,1003,32,1003,21.7,.579,.533,.428,.277,4.6,6.8,14.6,3.2,0.3,13.9,23.7,110,93,,3.5,2.1,5.6,.223
Megan Duffy,MIN,G,31,389,31,389,8.8,.481,.424,.402,.424,3.0,4.3,15.2,1.2,0.0,18.0,15.4,96,110,,0.3,-0.2,0.1,.005
Candice Dupree,CHI,F,34,1034,34,1034,19.0,.507,.457,.012,.300,5.9,10.9,12.9,2.2,2.0,11.5,22.9,102,105,,2.0,0.3,2.3,.089
Margo Dydek,CON,C,34,743,34,743,22.1,.552,.496,.016,.332,5.7,15.6,9.8,1.5,8.4,14.7,20.6,105,85,,1.7,2.5,4.1,.223
Shyra Ely-Gash,SAS,F,12,135,12,135,5.0,.370,.295,.205,.591,4.1,13.0,12.7,0.8,0.0,19.0,22.7,74,101,,-0.4,0.1,-0.3,-0.086
Barbara Farris,NYL,F-C,34,944,34,944,10.4,.494,.430,.014,.443,7.3,11.9,10.9,1.2,0.4,19.7,16.4,93,106,,0.4,0.0,0.4,.017
Allison Feaster,CHA,F,32,309,32,309,3.9,.336,.333,.790,.025,1.1,3.8,11.9,2.2,0.5,14.6,13.7,73,101,,-0.6,0.3,-0.3,-0.041
Tye'sha Fluker,CHA,C,31,319,31,319,5.8,.385,.337,.022,.247,9.1,12.1,5.2,0.3,3.6,17.5,16.6,79,100,,-0.5,0.3,-0.2,-0.021
Cheryl Ford,DET,F,32,919,32,919,24.9,.550,.498,.000,.632,16.6,22.7,9.7,2.2,2.3,12.6,22.2,113,86,,3.7,2.9,6.6,.287
Linda Frohlich,IND,F-C,20,169,20,169,11.7,.461,.441,.324,.118,10.2,13.2,11.0,1.6,0.0,15.4,23.1,92,94,,0.0,0.3,0.4,.087
Emilie Gomis,NYL,G,2,15,2,15,-5.3,.260,.000,.500,1.000,0.0,0.0,0.0,3.6,0.0,14.8,21.2,52,106,,-0.1,0.0,-0.1,-0.240
Shaunzinski Gortman,SEA,G,20,264,20,264,6.6,.445,.382,.218,.327,4.5,11.3,10.2,2.2,0.6,28.4,15.1,79,98,,-0.4,0.3,0.0,-0.004
Cisti Greenwalt,SEA,C,5,24,5,24,-8.7,.114,.000,.000,.571,10.9,20.8,0.0,0.0,0.0,0.0,16.5,44,99,,-0.1,0.0,-0.1,-0.165
Yolanda Griffith*,SAC,C-F,34,852,34,852,23.1,.544,.457,.003,.631,12.3,16.4,12.9,2.8,1.7,15.0,23.2,111,92,,3.2,1.9,5.1,.241
Becky Hammon*,NYL,G,22,674,22,674,19.0,.567,.498,.429,.298,1.1,6.2,27.4,2.3,0.4,18.6,24.5,103,105,,1.6,0.1,1.7,.101
Vanessa Hayden,MIN,C,33,424,33,424,12.6,.447,.402,.000,.391,11.3,15.8,8.4,0.7,8.0,18.2,25.6,86,100,,-0.4,0.4,0.1,.005
Kristin Haynie,SAC,G,34,471,34,471,12.0,.432,.394,.199,.166,5.1,9.1,26.2,3.1,0.4,22.1,19.9,90,94,,-0.1,0.9,0.8,.071
Doneeka Lewis,LAS,G,34,456,34,456,9.2,.425,.382,.424,.160,2.5,5.5,24.0,1.6,0.7,21.8,19.4,85,99,,-0.4,0.5,0.2,.013
Roneeka Hodges,HOU,G,33,698,33,698,12.0,.527,.502,.553,.180,2.0,5.7,8.4,1.2,0.5,13.3,18.1,100,99,,0.9,0.8,1.7,.099
Ebony Hoffman,IND,F,34,854,34,854,10.7,.456,.394,.038,.337,10.5,14.4,10.0,2.3,1.6,23.4,16.8,87,91,,-0.4,2.1,1.7,.078
Chamique Holdsclaw,LAS,F,25,737,25,737,21.0,.531,.475,.048,.273,9.6,12.3,15.1,2.4,1.0,13.9,24.9,105,95,,2.1,1.3,3.4,.185
Kedra Holland-Corn,DET,G,34,401,34,401,11.5,.470,.458,.592,.113,3.5,5.7,19.6,3.0,0.4,21.2,20.9,89,93,,-0.1,0.8,0.7,.068
Sandora Irvin,PHO,F,7,38,7,38,7.3,.230,.154,.231,.385,6.0,15.0,3.6,2.6,16.6,16.5,20.8,53,92,,-0.2,0.1,-0.1,-0.143
Dalma Ivanyi,SAS,G,31,322,31,322,6.7,.358,.339,.661,.107,2.4,7.2,24.8,2.0,0.0,24.5,10.8,84,102,,-0.2,0.2,0.0,.002
Deanna Jackson,CHI,F,22,330,22,330,13.1,.451,.399,.024,.411,10.8,12.0,8.2,1.5,0.8,13.1,23.3,92,108,,0.1,-0.1,0.0,.001
Lauren Jackson*,SEA,F-C,30,853,30,853,34.5,.659,.575,.214,.526,10.5,16.6,11.7,1.5,4.7,8.3,25.6,135,96,,7.4,1.4,8.8,.414
Tamicha Jackson,PHO,G,3,54,3,54,14.4,.392,.357,.107,.214,2.1,4.2,21.7,5.6,1.5,11.5,27.8,85,100,,-0.1,0.1,0.0,-0.010
Amber Jacobs,MIN,G,34,860,34,860,12.9,.583,.542,.477,.266,2.3,6.1,23.0,1.6,0.2,27.3,17.2,98,107,,1.0,-0.1,0.8,.039
Tamara James,WAS,G-F,21,156,21,156,11.1,.501,.418,.245,.367,7.5,6.6,3.1,1.3,1.1,14.9,19.2,99,106,,0.2,0.0,0.2,.051
Shannon Johnson,SAS,G,32,875,32,875,16.7,.532,.469,.355,.379,4.0,6.1,24.1,3.6,0.4,20.1,19.1,102,100,,1.5,0.9,2.4,.110
Temeka Johnson,LAS,G,32,810,32,810,15.0,.455,.407,.102,.236,2.3,7.2,34.3,3.0,0.1,20.0,19.4,95,95,,0.6,1.4,2.0,.099
Tiffani Johnson,SEA,C,32,638,32,638,8.9,.459,.415,.000,.252,6.6,12.2,4.4,0.8,2.1,16.0,13.8,93,100,,0.2,0.6,0.8,.048
Vickie Johnson,SAS,G-F,34,1004,34,1004,15.0,.473,.412,.218,.284,6.1,9.4,21.9,1.5,0.2,14.2,18.5,102,103,,1.7,0.5,2.2,.087
Asjha Jones,CON,F,34,777,34,777,18.6,.511,.472,.057,.237,9.2,13.3,11.4,1.5,1.9,14.0,24.9,100,93,,1.4,1.7,3.1,.161
Chandi Jones,MIN,G,6,38,6,38,22.7,.790,.722,.444,.444,6.1,7.6,14.1,1.4,0.0,15.7,15.1,143,108,,0.2,0.0,0.2,.247
Jae Kingi-Cross,SAS,G,18,115,18,115,12.2,.569,.500,.333,.500,2.9,4.9,15.9,2.7,0.0,18.5,10.5,112,103,,0.2,0.1,0.3,.100
Laurie Koehn,WAS,G,32,151,32,151,19.0,.743,.739,.913,.087,0.0,5.1,9.0,0.7,1.2,9.5,15.7,139,106,,0.8,0.0,0.8,.212
Anastasia Kostaki,HOU,G,32,262,32,262,0.7,.463,.368,.526,.614,1.5,5.9,12.1,1.4,0.0,36.7,20.4,68,98,,-1.0,0.3,-0.6,-0.098
Cathrine Kraayeveld,NYL,F,34,903,34,903,12.7,.550,.508,.389,.301,6.3,11.0,7.4,1.0,1.3,18.6,17.4,98,106,,1.0,0.0,1.0,.042
Jennifer Lacy,PHO,F,33,504,33,504,9.2,.528,.477,.031,.453,9.5,11.5,4.2,1.2,1.9,22.7,17.1,94,106,,0.2,0.0,0.3,.021
Amanda Lassiter,CHI,F,32,781,32,781,12.1,.480,.463,.587,.122,3.6,6.7,16.3,2.9,1.8,17.6,18.9,91,106,,0.1,0.1,0.2,.009
Edwige Lawson-Wade,SEA,G,26,211,26,211,9.5,.451,.433,.422,.133,1.2,6.2,22.0,3.7,0.4,28.5,14.3,85,97,,-0.1,0.3,0.2,.031
Kara Lawson,SAC,G,34,750,34,750,13.9,.534,.498,.508,.161,1.8,5.5,13.8,1.4,0.5,14.2,18.1,108,99,,1.8,0.9,2.6,.140
Betty Lennox,SEA,G,34,887,34,887,16.8,.512,.486,.213,.168,5.0,9.6,16.8,2.1,0.4,17.7,28.2,96,100,,0.9,0.9,1.9,.084
Lisa Leslie*,LAS,C,34,1048,34,1048,27.8,.557,.519,.040,.483,9.9,18.4,22.4,2.5,4.6,17.1,31.4,104,88,,3.3,3.0,6.4,.243
Yelena Leuchanka,CHA,C,4,38,4,38,12.4,.510,.500,.000,.400,5.9,7.7,15.7,0.0,2.1,7.8,14.8,110,103,,0.1,0.0,0.1,.108
Tynesha Lewis,MIN,G,19,202,19,202,9.4,.387,.355,.200,.182,5.8,7.8,14.9,3.1,1.9,21.2,16.8,79,103,,-0.3,0.1,-0.2,-0.040
Stacey Lovelace,CHI,C,34,628,34,628,14.5,.499,.456,.275,.245,8.5,12.9,7.3,1.6,2.7,17.3,22.2,93,105,,0.2,0.1,0.4,.023
Sancho Lyttle,HOU,F,29,381,29,381,15.0,.502,.460,.000,.483,13.3,18.4,3.7,3.5,0.8,14.6,15.2,103,88,,0.6,1.1,1.6,.173
Mwadi Mabika,LAS,G,32,677,32,677,12.6,.501,.443,.393,.258,3.1,5.6,12.5,1.5,0.7,12.0,20.4,102,99,,1.2,0.7,2.0,.116
Megan Mahoney,CON,F,31,351,31,351,6.0,.407,.347,.341,.224,5.2,10.6,10.6,1.0,0.2,21.1,15.2,83,95,,-0.3,0.6,0.3,.031
Hamchetou Maiga-Ba,SAC,F,34,535,34,535,12.2,.494,.475,.006,.304,7.9,8.7,10.6,3.2,1.5,20.1,18.8,93,94,,0.2,1.0,1.2,.091
Kristen Mann,MIN,F,33,893,33,893,11.1,.484,.462,.403,.143,3.0,7.4,17.9,1.1,0.6,16.5,15.2,98,107,,0.8,-0.1,0.7,.032
Katie Mattera,SAS,C,34,632,34,632,14.9,.509,.467,.000,.491,13.1,18.7,4.3,1.0,3.1,21.0,23.3,91,98,,0.1,0.9,0.9,.060
Kelly Mazzante,CHA,G,34,721,34,721,17.3,.518,.495,.603,.119,3.6,8.0,18.2,3.4,0.7,14.1,20.8,100,96,,1.1,1.2,2.3,.125
Janel McCarville,CHA,F-C,30,423,30,423,15.4,.495,.458,.000,.373,10.6,14.5,11.7,2.1,3.8,16.9,17.2,97,95,,0.4,0.8,1.2,.111
Nikki McCray,CHI,G,11,83,11,83,6.8,.439,.386,.227,.318,2.7,3.6,11.3,4.5,1.0,28.5,19.3,72,105,,-0.2,0.0,-0.2,-0.104
Taj McWilliams-Franklin,CON,F-C,32,996,32,996,21.0,.543,.500,.024,.334,12.7,17.3,14.5,1.8,2.3,17.1,20.6,106,90,,2.6,2.6,5.2,.210
Chasity Melvin,WAS,C-F,34,1003,34,1003,18.2,.562,.520,.007,.514,10.9,14.3,7.6,1.8,2.3,14.7,18.9,110,101,,3.0,0.9,3.9,.154
Coco Miller,WAS,G,34,658,34,658,14.1,.561,.526,.175,.170,7.1,8.8,14.6,2.7,0.5,21.1,15.9,105,102,,1.2,0.5,1.7,.102
Kelly Miller,PHO,G,27,814,27,814,14.1,.517,.479,.305,.239,5.7,10.1,17.8,1.7,0.6,20.3,19.2,99,106,,1.0,0.1,1.1,.056
DeLisha Milton-Jones,WAS,F,23,675,23,675,18.6,.572,.536,.298,.238,4.4,10.6,12.8,2.7,2.2,18.6,23.9,103,99,,1.5,0.8,2.3,.135
Liz Moeggenberg,CHI,F,27,273,27,273,9.8,.381,.349,.190,.476,11.1,10.1,11.2,2.0,1.9,16.4,15.2,85,108,,-0.2,-0.1,-0.3,-0.040
Jessica Moore,LAS,F-C,34,655,34,655,8.8,.481,.434,.015,.279,6.7,8.9,6.0,1.8,1.2,15.5,12.4,97,97,,0.4,0.9,1.4,.083
Loree Moore,NYL,G,34,952,34,952,12.5,.465,.425,.478,.254,4.0,9.5,24.4,3.5,0.9,22.3,14.2,94,101,,0.3,0.7,1.1,.045
Tamara Moore,LAS,G,34,637,34,637,15.6,.592,.528,.338,.455,3.1,6.7,17.1,2.7,1.1,17.9,14.9,112,96,,1.6,1.1,2.7,.168
Astou Ndiaye-Diatta,HOU,F,11,127,11,127,9.8,.465,.457,.000,.171,10.0,14.5,11.6,0.4,0.6,21.0,17.5,89,97,,0.0,0.2,0.2,.049
Emmeline Ndongue,LAS,C,17,111,17,111,7.7,.306,.259,.000,.481,16.8,14.0,4.2,3.3,6.1,15.5,15.6,77,91,,-0.2,0.3,0.1,.030
Chelsea Newton,CHI,G,27,648,27,648,11.1,.463,.377,.316,.516,3.3,6.5,16.3,3.0,0.9,17.4,16.2,93,106,,0.2,0.0,0.3,.018
Christelle N'Garsanet,NYL,C,15,92,15,92,8.0,.338,.276,.069,.862,14.8,12.3,10.7,2.9,1.8,16.7,24.6,74,104,,-0.3,0.0,-0.3,-0.116
Bernadette Ngoyisa,CHI,C,30,626,30,626,18.2,.551,.528,.000,.424,11.6,16.2,10.3,1.2,0.9,18.0,24.3,99,105,,1.0,0.1,1.1,.070
Deanna Nolan,DET,G-F,34,1090,34,1090,16.6,.499,.451,.266,.235,3.4,8.1,22.1,2.3,0.9,15.5,22.5,101,93,,2.0,2.3,4.3,.156
Nicole Ohlde,MIN,F-C,34,872,34,872,14.6,.507,.453,.004,.494,8.1,12.7,11.2,1.2,2.2,18.7,20.4,96,104,,0.8,0.3,1.1,.051
Irina Osipova,DET,C,2,12,2,12,5.7,1.136,,,,9.8,4.8,0.0,0.0,0.0,53.2,6.9,118,103,,0.0,0.0,0.0,.095
Murriel Page,LAS,F,34,689,34,689,11.0,.521,.471,.021,.329,7.2,10.5,7.9,1.3,1.1,15.8,12.4,104,98,,0.9,1.0,1.9,.109
Sabrina Palie,DET,G,11,51,11,51,-8.6,.240,.240,.200,.000,9.2,4.5,20.5,1.0,1.7,28.6,30.4,51,100,,-0.5,0.1,-0.4,-0.333
Wendy Palmer,SEA,F,5,120,5,120,18.1,.568,.500,.091,.576,14.2,19.8,4.4,2.2,2.0,19.5,19.4,106,95,,0.3,0.2,0.5,.168
Ticha Penicheiro,SAC,G,34,848,34,848,11.3,.447,.357,.181,.450,1.4,6.8,22.8,3.7,0.2,24.6,14.4,91,93,,0.0,1.8,1.8,.085
Jia Perkins,CHI,G,30,839,30,839,13.4,.429,.381,.217,.224,4.4,7.6,22.9,2.7,1.3,14.6,20.9,91,106,,0.1,0.1,0.1,.005
Erin Perperoglou,SAC,F,34,665,34,665,23.0,.601,.537,.009,.587,14.1,12.8,10.7,2.7,1.9,16.7,22.3,115,95,,2.9,1.2,4.2,.250
Bridget Pettis,PHO,G,11,67,11,67,8.3,.323,.289,.421,.316,8.5,7.6,21.1,2.2,0.0,8.5,15.3,93,107,,0.0,0.0,0.0,.006
Erin Phillips,CON,G,34,615,34,615,15.0,.545,.476,.483,.345,3.9,6.7,20.8,2.5,0.2,18.5,15.0,109,95,,1.4,1.1,2.5,.165
Tari Phillips,HOU,F-C,21,223,21,223,6.4,.456,.385,.000,.558,6.8,13.0,3.1,2.2,1.8,26.2,18.4,77,92,,-0.4,0.5,0.1,.010
Plenette Pierson,DET,F,34,566,34,566,15.1,.511,.456,.017,.444,9.1,13.4,8.0,1.7,2.1,14.7,19.7,102,92,,1.0,1.3,2.3,.162
Cappie Pondexter,PHO,G,32,1067,32,1067,22.1,.551,.490,.255,.329,4.0,5.7,15.9,1.7,0.3,7.4,24.9,116,108,,5.2,-0.3,4.8,.181
Nicole Powell,SAC,F,34,891,34,891,14.9,.495,.464,.505,.159,3.4,9.4,12.7,2.5,1.5,12.4,19.1,104,94,,1.7,1.7,3.5,.156
Brooke Queenan,CON,F,4,10,4,10,1.0,.532,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,34.7,13.0,77,104,,0.0,0.0,0.0,-0.041
Kristen Rasmussen,PHO,F,34,908,34,908,12.0,.546,.536,.112,.160,9.0,13.0,11.1,1.5,2.3,19.8,8.0,116,104,,1.7,0.3,2.1,.091
Ruth Riley,DET,C,34,876,34,876,11.5,.479,.462,.036,.071,4.8,10.8,11.0,1.1,4.8,17.2,15.8,93,92,,0.3,2.0,2.3,.105
Crystal Robinson,WAS,F,27,723,27,723,10.8,.503,.473,.500,.168,3.2,6.2,10.6,2.4,0.0,12.0,13.9,106,103,,1.2,0.3,1.5,.085
Nykesha Sales,CON,F-G,22,609,22,609,19.2,.518,.492,.315,.197,4.2,7.6,18.2,2.2,0.7,9.5,22.6,108,94,,1.8,1.1,2.9,.192
Sheri Sam,CHA,G-F,34,989,34,989,14.1,.463,.430,.227,.297,6.0,10.2,18.4,2.9,0.2,15.8,20.6,92,97,,0.3,1.5,1.8,.073
Nakia Sanford,WAS,C-F,34,888,34,888,13.8,.555,.519,.000,.579,10.1,14.6,6.6,1.6,2.1,21.0,17.3,101,101,,1.3,0.8,2.1,.094
Kelly Schumacher,NYL,C,21,539,21,539,11.7,.483,.418,.057,.447,8.7,13.5,8.7,0.3,3.8,17.2,17.8,94,105,,0.3,0.1,0.3,.026
Olympia Scott,IND,C,21,155,21,155,8.4,.442,.434,.019,.151,6.4,13.5,9.2,2.4,1.1,21.0,21.3,79,90,,-0.3,0.4,0.1,.029
K.B. Sharp,IND,G,23,153,23,153,7.2,.303,.271,.429,.086,2.4,3.7,25.7,2.5,0.0,18.1,13.4,79,96,,-0.2,0.3,0.1,.015
Charlotte Smith,IND,F,18,173,18,173,4.0,.429,.410,.564,.103,6.4,8.8,7.1,0.9,0.5,24.2,14.3,80,97,,-0.2,0.3,0.0,.010
Crystal Smith,PHO,G,22,197,22,197,13.5,.574,.521,.404,.255,2.3,6.4,16.5,4.3,0.0,25.6,15.5,99,102,,0.2,0.1,0.4,.073
Katie Smith*,DET,G,34,1140,34,1140,14.0,.574,.505,.533,.338,2.0,4.6,17.4,1.2,0.3,15.8,16.0,113,98,,3.2,1.5,4.8,.167
Kim Smith,SAC,F,31,313,31,313,6.0,.421,.411,.381,.107,4.2,7.9,11.0,1.6,0.0,20.0,15.8,85,98,,-0.2,0.4,0.2,.024
Tangela Smith,CHA,C,34,971,34,971,15.8,.487,.457,.201,.184,5.5,10.8,11.5,2.2,2.4,13.3,24.0,94,96,,0.6,1.5,2.2,.089
Belinda Snell,PHO,G,30,250,30,250,15.5,.530,.500,.700,.111,5.0,8.9,11.8,3.0,0.9,15.3,19.3,102,103,,0.4,0.1,0.6,.091
Michelle Snow,HOU,C,34,994,34,994,19.1,.545,.510,.000,.370,10.0,16.7,9.6,1.8,3.0,17.8,23.2,100,91,,1.7,2.4,4.1,.164
Dawn Staley*,HOU,G,34,1024,34,1024,11.9,.579,.553,.620,.180,1.7,4.5,22.1,1.8,0.4,26.0,13.3,102,98,,1.3,1.3,2.6,.102
Tiffany Stansbury,LAS,F-C,4,22,4,22,16.4,.375,.375,.000,.000,34.0,19.0,16.0,2.4,7.7,20.0,20.4,92,94,,0.0,0.0,0.0,.089
Mandisa Stevenson,PHO,F-C,2,18,2,18,-1.1,.300,.300,.200,.000,6.3,6.3,0.0,2.8,4.4,28.6,16.9,53,104,,-0.1,0.0,-0.1,-0.183
Ann Strother,PHO,G-F,8,39,8,39,19.3,.571,.571,.714,.000,5.9,7.3,8.1,1.3,4.1,0.0,15.6,128,107,,0.2,0.0,0.2,.169
Laura Summerton,CON,C,33,359,33,359,6.1,.483,.453,.203,.365,4.1,5.7,8.4,0.4,0.4,18.9,13.3,92,100,,0.0,0.4,0.4,.047
Tammy Sutton-Brown,CHA,C,30,802,30,802,16.5,.540,.488,.000,.640,9.8,12.8,5.1,1.7,5.6,18.6,21.0,97,96,,0.9,1.3,2.2,.111
Sheryl Swoopes*,HOU,F-G,31,1111,31,1111,19.2,.490,.442,.206,.291,3.9,10.1,20.4,3.1,0.6,13.1,23.8,100,92,,1.9,2.5,4.4,.159
Diana Taurasi,PHO,G,34,1152,34,1152,28.0,.581,.543,.462,.277,2.5,6.0,23.0,1.8,1.9,9.6,30.9,116,107,,6.8,0.0,6.8,.235
Penny Taylor,PHO,F,20,536,20,536,22.9,.556,.500,.295,.300,6.8,12.0,15.8,2.7,1.3,10.4,22.5,115,102,,2.3,0.4,2.6,.197
Nikki Teasley,WAS,G,34,980,34,980,16.7,.508,.453,.475,.289,1.7,5.8,30.1,2.3,1.0,17.7,19.9,106,103,,2.5,0.5,3.1,.125
Zane Tamane,WAS,C,16,102,16,102,13.4,.539,.538,.000,.077,14.1,16.9,1.6,1.5,2.6,13.0,13.6,109,100,,0.2,0.1,0.3,.119
Kasha Terry,IND,C-F,10,54,10,54,8.6,.542,.579,.000,.263,9.1,16.5,0.0,0.0,4.8,27.4,24.9,77,92,,-0.1,0.1,0.0,-0.015
Christi Thomas,LAS,F-C,27,541,27,541,13.1,.534,.504,.150,.353,9.9,15.8,8.2,1.9,2.2,21.5,16.2,97,93,,0.4,1.2,1.6,.119
LaToya Thomas,SAS,F,19,369,19,369,17.2,.523,.452,.000,.476,8.2,12.6,11.4,2.0,1.4,15.3,21.5,102,99,,0.7,0.4,1.1,.123
