Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tera Bjorklund,CHA,C,4,0,3.3,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5
Debbie Black,CON,G,31,4,11.2,0.8,1.8,0.464,0.0,0.0,0.0,0.8,1.8,0.473,0.1,0.1,0.75,0.4,1.2,1.5,0.6,0.0,0.5,1.1,1.8
Octavia Blue,HOU,F,13,3,11.9,1.2,3.2,0.381,0.0,0.3,0.0,1.2,2.9,0.421,0.9,1.0,0.923,0.9,1.6,0.4,0.1,0.0,0.5,0.8,3.4
Ruthie Bolton,SAC,G,34,4,13.8,1.7,4.5,0.37,0.9,2.3,0.405,0.7,2.2,0.333,0.4,0.6,0.737,0.5,1.4,0.9,0.7,0.0,0.4,1.3,4.7
Coretta Brown,IND,G,26,0,15.3,1.4,4.2,0.343,0.8,2.2,0.357,0.7,2.0,0.327,0.4,0.6,0.625,0.4,1.3,1.6,0.3,0.0,1.2,1.2,4.0
Kiesha Brown,WAS,G,26,0,14.3,1.3,3.4,0.398,0.5,1.1,0.464,0.8,2.3,0.367,0.8,0.9,0.875,0.3,1.9,1.6,0.5,0.1,1.3,0.8,4.0
Jessica Brungo,CON,F,33,0,9.5,0.5,1.8,0.305,0.3,1.2,0.263,0.2,0.6,0.381,0.1,0.2,0.8,0.3,1.1,0.8,0.1,0.1,0.4,0.6,1.5
Rebekkah Brunson,SAC,F,34,1,14.5,1.7,4.1,0.421,0.0,0.0,,1.7,4.1,0.421,1.0,1.4,0.717,1.2,3.6,0.6,0.7,0.4,0.9,1.4,4.4
Janell Burse,SEA,C,29,0,17.7,1.8,4.1,0.429,0.0,0.0,,1.8,4.1,0.429,1.3,2.3,0.582,1.8,3.3,0.7,0.8,1.2,1.4,2.9,4.9
Tasha Butts,MIN,F,30,0,14.1,0.8,2.7,0.3,0.3,1.2,0.27,0.5,1.4,0.326,0.6,0.8,0.72,0.7,2.1,0.8,0.4,0.2,0.8,1.2,2.5
Edna Campbell,SAC,G,22,22,15.1,1.3,3.5,0.382,0.7,1.8,0.41,0.6,1.7,0.351,0.0,0.1,0.0,0.1,0.9,0.7,0.2,0.1,0.7,1.1,3.4
Dominique Canty,HOU,G,32,12,24.1,2.0,4.7,0.42,0.0,0.1,0.0,2.0,4.6,0.426,1.6,2.3,0.708,1.3,2.6,2.0,1.0,0.0,1.4,1.9,5.5
Amisha Carter,DET,F,2,0,6.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,1.0,0.5,0.0,2.0,0.0,1.0,0.0,1.5,2.5,0.5
Swin Cash*,DET,F,32,32,34.5,5.6,12.0,0.469,0.3,0.7,0.348,5.4,11.3,0.476,4.9,6.8,0.721,2.4,6.5,4.2,1.4,0.9,2.5,2.6,16.4
Tamika Catchings*,IND,F,34,33,33.8,5.3,13.8,0.385,1.6,4.9,0.335,3.6,8.9,0.412,4.5,5.2,0.854,2.3,7.3,3.4,2.0,1.1,2.3,2.6,16.7
Kaayla Chones,WAS,C,13,1,8.8,0.8,2.1,0.407,0.0,0.0,,0.8,2.1,0.407,0.5,0.8,0.545,0.6,1.3,0.3,0.1,0.3,0.8,1.0,2.2
Kayte Christensen,PHO,F,32,1,12.7,0.6,1.5,0.388,0.0,0.0,,0.6,1.5,0.388,0.4,0.6,0.632,0.8,2.2,0.7,0.7,0.2,0.8,2.8,1.6
Shameka Christon,NYL,G,33,4,17.0,2.0,5.7,0.354,0.7,2.5,0.293,1.3,3.2,0.402,1.0,1.5,0.647,0.6,2.1,0.7,0.3,0.3,1.0,2.2,5.8
Monique Coker,LAS,F-C,3,0,4.7,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,0.0,0.0,,0.3,0.3,1.0,0.0,0.3,1.0,0.7,1.0
Stacey Dales,WAS,F,31,26,25.2,2.8,7.4,0.382,1.3,3.8,0.336,1.5,3.5,0.431,1.3,1.8,0.727,0.5,2.1,2.5,0.6,0.1,1.2,2.0,8.2
Helen Darling,MIN,G,33,22,21.4,1.3,3.9,0.331,0.4,1.7,0.218,0.9,2.3,0.413,1.3,1.9,0.667,0.3,2.0,3.5,0.9,0.1,2.2,2.5,4.2
Anna DeForge,PHO,G,34,34,33.9,4.9,11.6,0.417,2.1,5.3,0.387,2.8,6.3,0.442,2.6,3.0,0.863,0.7,3.6,3.1,1.5,0.2,2.0,1.5,14.4
Jennifer Derevjanik,CON,G,23,0,6.1,0.3,1.1,0.269,0.1,0.5,0.25,0.2,0.6,0.286,0.1,0.1,1.0,0.0,0.4,0.6,0.3,0.0,0.4,0.9,0.8
Tai Dillard,SAS,G,23,0,8.9,0.7,2.3,0.296,0.2,0.8,0.278,0.5,1.6,0.306,0.0,0.0,0.0,0.1,0.6,0.8,0.2,0.0,0.6,0.8,1.6
Tamecka Dixon,LAS,G,32,21,28.5,3.7,8.4,0.442,0.2,0.3,0.455,3.6,8.1,0.442,2.1,2.7,0.782,1.0,3.4,3.5,1.1,0.0,2.2,2.7,9.7
Bethany Donaphin,NYL,F-C,26,16,18.4,1.9,4.1,0.462,0.0,0.0,,1.9,4.1,0.462,1.3,2.3,0.541,1.2,2.7,0.6,0.4,0.3,0.8,2.3,5.0
Katie Douglas,CON,G-F,34,34,32.9,3.7,9.4,0.389,1.6,4.5,0.346,2.1,4.9,0.429,1.8,2.3,0.792,1.0,3.9,2.6,1.5,0.4,1.5,2.1,10.7
Margo Dydek,SAS,C,34,24,20.1,2.6,6.1,0.433,0.0,0.1,0.5,2.6,6.1,0.432,1.3,1.7,0.759,0.9,4.9,1.8,0.6,1.4,1.9,2.1,6.6
Simone Edwards,SEA,C,23,3,11.2,0.9,2.4,0.364,0.0,0.0,,0.9,2.4,0.364,0.3,0.8,0.421,1.1,2.4,0.2,0.3,0.1,0.6,1.1,2.1
Teresa Edwards*,MIN,G-F,34,34,20.5,2.2,5.9,0.37,0.7,2.5,0.294,1.4,3.4,0.426,0.6,0.9,0.7,0.9,2.6,2.3,1.4,0.2,2.7,1.1,5.7
Barbara Farris,DET,F-C,26,0,16.2,1.6,3.1,0.513,0.0,0.0,,1.6,3.1,0.513,1.4,2.1,0.667,1.1,2.3,0.3,0.3,0.1,1.0,1.8,4.5
Allison Feaster,CHA,F,33,32,31.9,4.0,10.1,0.398,1.4,4.3,0.315,2.6,5.7,0.46,2.4,2.8,0.868,0.7,2.5,1.8,0.8,0.2,2.1,1.8,11.8
Marie Ferdinand-Harris,SAS,G,17,17,29.9,3.9,9.5,0.414,0.6,1.6,0.37,3.4,7.9,0.422,3.2,3.8,0.859,1.1,3.2,1.7,1.9,0.1,2.1,2.0,11.7
Cheryl Ford,DET,F,31,31,29.4,3.8,9.3,0.411,0.0,0.0,,3.8,9.3,0.411,3.0,5.1,0.589,3.4,9.6,1.1,1.3,0.8,1.7,3.8,10.6
Trina Frierson,SEA,F,5,0,4.4,0.4,1.8,0.222,0.0,0.2,0.0,0.4,1.6,0.25,0.6,0.6,1.0,0.6,1.0,0.0,0.0,0.0,0.2,1.4,1.4
Candace Futrell,CON,G,20,0,7.2,0.6,1.9,0.289,0.4,0.9,0.412,0.2,1.1,0.19,0.7,0.8,0.813,0.4,1.0,0.5,0.3,0.1,0.4,1.0,2.1
Adrienne Goodson,SAS,F,34,34,31.4,4.2,9.3,0.448,0.1,0.5,0.25,4.1,8.9,0.458,2.5,3.0,0.824,2.6,6.9,1.8,0.8,0.1,2.0,2.3,10.9
Shaunzinski Gortman,WAS,G,4,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.5,0.0,0.3,0.5,0.0,0.0
Michelle Greco,SEA,G,13,0,5.6,0.8,1.4,0.556,0.0,0.2,0.0,0.8,1.2,0.625,0.7,1.0,0.692,0.2,0.8,0.6,0.2,0.0,0.6,0.5,2.2
Yolanda Griffith*,SAC,C-F,34,34,30.3,5.2,10.0,0.519,0.0,0.0,0.0,5.2,10.0,0.521,4.1,5.5,0.753,3.6,7.2,1.2,2.2,1.2,1.7,2.9,14.5
Lady Grooms,SAC,F,28,0,8.4,0.7,2.4,0.288,0.0,0.0,,0.7,2.4,0.288,0.4,0.4,0.917,0.4,0.6,0.4,0.3,0.1,0.1,0.5,1.8
Gordana Grubin,HOU,G,5,0,4.8,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.4,0.4,1.0,0.0,0.2,0.0,0.0,0.0,0.6,0.4,0.4
Becky Hammon*,NYL,G,34,34,33.2,4.5,10.4,0.432,1.7,5.0,0.335,2.8,5.4,0.522,2.9,3.4,0.836,0.5,3.5,4.4,1.7,0.1,3.5,2.1,13.5
Vanessa Hayden,MIN,C,29,1,12.1,2.3,5.5,0.415,0.0,0.0,,2.3,5.5,0.415,0.7,1.3,0.553,0.8,2.9,0.2,0.2,1.0,1.2,2.2,5.3
Jessie Hicks,SAS,C-F,27,10,13.7,1.9,4.1,0.468,0.0,0.0,,1.9,4.1,0.468,0.9,1.4,0.605,0.9,2.1,0.7,0.6,0.5,1.3,2.1,4.7
Doneeka Lewis,LAS,G,24,3,10.2,0.7,2.2,0.308,0.2,0.7,0.235,0.5,1.5,0.343,0.3,0.4,0.7,0.1,0.9,0.7,0.4,0.1,0.7,0.4,1.8
Ebony Hoffman,IND,F,30,13,11.1,0.9,2.8,0.313,0.2,0.6,0.294,0.7,2.2,0.318,0.1,0.1,0.75,1.1,2.9,0.7,0.5,0.2,0.9,1.7,2.0
Chamique Holdsclaw,WAS,F,23,22,34.8,7.0,17.5,0.402,0.3,0.7,0.412,6.7,16.8,0.402,4.6,5.7,0.803,2.2,8.3,2.4,1.7,0.8,2.5,2.9,19.0
Kedra Holland-Corn,HOU,G,27,21,26.0,2.2,5.9,0.371,1.1,3.6,0.32,1.0,2.3,0.452,1.0,1.5,0.683,0.7,2.4,2.0,1.5,0.1,1.7,1.9,6.6
Niele Ivey,IND,G,15,1,11.9,0.7,2.5,0.297,0.5,1.6,0.333,0.2,0.9,0.231,0.3,0.4,0.667,0.1,0.7,1.2,0.3,0.2,0.4,1.3,2.3
Deanna Jackson,IND,F,34,32,23.6,2.7,7.4,0.367,0.0,0.4,0.0,2.7,7.0,0.385,1.5,2.1,0.712,1.7,3.3,1.6,0.9,0.2,1.5,2.4,6.9
Lauren Jackson*,SEA,F-C,31,31,34.5,7.1,14.8,0.478,1.7,3.7,0.452,5.4,11.1,0.487,4.6,5.6,0.811,2.1,6.7,1.6,1.0,2.0,2.2,3.0,20.5
Tamicha Jackson,WAS,G,25,12,16.2,2.3,5.4,0.422,0.4,1.0,0.4,1.9,4.4,0.427,0.4,0.6,0.688,0.3,1.5,1.8,0.8,0.0,1.1,0.8,5.4
Amber Jacobs,MIN,G,32,0,12.2,1.0,3.1,0.31,0.6,1.9,0.317,0.4,1.3,0.3,0.6,0.7,0.909,0.1,1.1,1.5,0.4,0.0,1.4,1.1,3.2
LaTonya Johnson,HOU,F,6,0,6.0,0.3,1.2,0.286,0.3,1.0,0.333,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.2,0.2,0.3,0.0,0.3,0.5,1.0
Pollyanna Johns Kimbrough,HOU,C,19,0,8.3,0.2,0.9,0.176,0.0,0.0,,0.2,0.9,0.176,0.8,1.1,0.762,0.8,1.5,0.1,0.2,0.2,0.4,1.1,1.2
Shannon Johnson,SAS,G,31,30,30.8,2.9,7.5,0.38,0.9,2.5,0.355,2.0,5.1,0.392,2.6,3.5,0.766,0.5,2.6,4.4,1.5,0.1,3.2,2.2,9.3
Tiffani Johnson,HOU,C,33,11,20.0,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,0.7,1.0,0.75,0.9,3.7,0.8,0.3,0.5,0.9,2.2,4.3
Vickie Johnson,NYL,G-F,34,34,32.9,3.6,8.6,0.413,0.5,1.8,0.283,3.1,6.9,0.446,1.8,2.1,0.886,1.1,3.6,3.6,0.7,0.1,2.1,2.2,9.4
Asjha Jones,CON,F,34,1,20.6,2.8,7.0,0.402,0.1,0.2,0.333,2.8,6.9,0.403,1.2,1.4,0.854,1.5,3.5,1.1,0.6,0.5,1.6,2.4,6.9
Chandi Jones,DET,G,31,8,12.8,1.2,3.3,0.359,0.3,1.0,0.25,0.9,2.3,0.408,0.8,1.0,0.806,0.3,1.1,1.5,0.6,0.2,1.3,1.3,3.5
Merlakia Jones,DET,G,33,2,15.7,2.3,6.2,0.371,0.1,0.5,0.267,2.2,5.8,0.379,0.7,1.0,0.75,0.7,2.1,0.6,0.6,0.1,0.8,1.2,5.5
Sheila Lambert,HOU,G,34,25,23.2,2.2,5.2,0.424,0.2,0.8,0.259,2.0,4.4,0.453,1.2,1.5,0.784,0.6,2.0,2.6,0.8,0.1,2.4,1.4,5.8
Amanda Lassiter,MIN,F,33,12,17.1,1.4,4.1,0.348,0.8,2.7,0.303,0.6,1.4,0.435,0.2,0.3,0.667,0.5,2.4,1.1,0.6,0.7,1.2,2.2,3.8
Kara Lawson,SAC,G,34,10,24.3,3.0,7.2,0.42,1.5,3.9,0.381,1.5,3.3,0.468,1.1,1.3,0.841,0.4,2.3,2.0,0.6,0.2,1.6,1.2,8.6
Betty Lennox,SEA,G,32,32,28.8,4.3,10.3,0.421,0.7,2.6,0.265,3.7,7.7,0.474,1.8,2.1,0.853,0.9,5.0,2.5,1.1,0.1,2.4,2.8,11.2
Lisa Leslie*,LAS,C,34,34,33.8,6.6,13.3,0.494,0.2,0.6,0.273,6.4,12.6,0.506,4.3,6.0,0.712,1.8,9.9,2.6,1.5,2.9,3.2,3.8,17.6
Tynesha Lewis,CHA,G,34,2,18.1,2.7,6.2,0.433,0.6,1.5,0.4,2.1,4.7,0.444,1.3,1.7,0.759,0.7,1.7,1.3,0.8,0.2,1.3,1.4,7.2
Stacey Lovelace,MIN,C,34,0,11.4,1.4,3.6,0.402,0.1,0.5,0.176,1.4,3.1,0.438,0.6,0.7,0.833,0.7,1.9,0.6,0.5,0.3,1.3,1.4,3.6
Mwadi Mabika,LAS,G,31,31,31.1,5.1,12.4,0.415,1.2,3.0,0.404,3.9,9.3,0.419,2.9,3.5,0.824,1.3,3.9,2.4,1.2,0.1,1.5,2.8,14.4
Laura Macchi,LAS,F,25,15,16.4,2.1,4.2,0.491,0.3,1.0,0.269,1.8,3.2,0.563,1.6,2.2,0.745,0.9,2.4,0.6,0.8,0.2,1.2,2.2,6.1
Hamchetou Maiga-Ba,SAC,F,34,0,14.1,1.8,3.9,0.47,0.0,0.0,,1.8,3.9,0.47,0.5,0.9,0.552,1.0,2.1,0.7,0.9,0.2,1.4,1.9,4.1
Raffaella Masciadri,LAS,F,17,0,6.8,0.6,1.5,0.4,0.2,0.6,0.364,0.4,0.8,0.429,0.2,0.6,0.4,0.1,0.3,0.5,0.1,0.0,0.3,1.4,1.6
Kelly Mazzante,CHA,G,34,0,10.0,0.9,2.7,0.337,0.4,1.5,0.25,0.5,1.2,0.45,0.1,0.2,0.667,0.3,1.0,0.3,0.2,0.1,0.6,0.6,2.3
Stephanie White,IND,G-F,22,12,20.5,1.2,3.3,0.375,0.6,1.8,0.333,0.6,1.5,0.424,1.1,1.5,0.706,0.4,1.3,2.4,1.1,0.2,1.4,1.4,4.1
Nikki McCray,PHO,G,27,9,13.7,1.1,2.5,0.448,0.2,0.4,0.455,0.9,2.1,0.446,0.1,0.3,0.571,0.4,1.1,0.5,0.3,0.0,0.7,1.3,2.6
Teana Miller,CHA,C,9,0,8.6,1.6,3.0,0.519,0.0,0.0,,1.6,3.0,0.519,0.8,1.6,0.5,1.0,2.0,0.0,0.2,0.7,0.6,2.3,3.9
Taj McWilliams-Franklin,CON,F-C,34,34,33.3,4.9,10.4,0.477,0.0,0.4,0.0,4.9,10.0,0.494,2.3,3.8,0.602,2.4,7.2,1.9,1.4,1.3,2.1,2.8,12.1
Chasity Melvin,WAS,C-F,34,16,24.3,3.1,7.5,0.406,0.0,0.0,,3.1,7.5,0.406,2.5,3.3,0.766,1.9,3.9,1.1,0.4,0.5,1.5,2.6,8.6
Giuliana Mendiola,SAC,G,6,0,6.5,0.7,1.3,0.5,0.3,0.8,0.4,0.3,0.5,0.667,0.0,0.0,,0.3,0.8,0.5,0.0,0.0,0.5,0.3,1.7
Coco Miller,WAS,G,33,8,19.3,2.2,5.1,0.431,0.2,0.6,0.263,2.0,4.5,0.453,0.3,0.4,0.786,1.1,1.9,1.3,0.5,0.1,0.8,1.8,4.8
Kelly Miller,IND,G,34,34,32.2,3.7,9.6,0.387,1.4,3.3,0.411,2.4,6.3,0.374,1.5,1.7,0.877,0.8,3.2,3.1,1.1,0.1,2.2,2.4,10.2
DeLisha Milton-Jones,LAS,F,19,19,31.8,3.4,8.5,0.404,0.6,1.9,0.297,2.8,6.5,0.435,2.4,3.3,0.726,1.8,4.7,1.6,1.2,0.5,2.5,3.3,9.8
Tamara Moore,PHO,G,32,0,12.1,0.8,1.9,0.443,0.1,0.3,0.3,0.8,1.6,0.471,0.8,0.9,0.862,0.2,0.9,1.7,0.8,0.3,1.1,1.4,2.6
Astou Ndiaye-Diatta,IND,F,10,0,7.4,0.5,1.9,0.263,0.0,0.0,,0.5,1.9,0.263,0.2,0.4,0.5,0.2,1.1,0.4,0.1,0.3,0.8,0.7,1.2
Deanna Nolan,DET,G-F,34,34,33.5,4.9,12.8,0.382,1.0,3.4,0.289,3.9,9.4,0.414,2.9,3.6,0.798,0.9,3.9,3.3,1.9,0.4,2.6,2.2,13.6
Nicole Ohlde,MIN,F-C,34,34,29.9,4.0,9.1,0.442,0.0,0.1,0.0,4.0,9.0,0.444,3.7,5.2,0.706,2.4,5.7,1.8,0.5,1.3,2.2,3.0,11.7
Murriel Page,WAS,F,33,19,24.5,2.5,5.3,0.463,0.0,0.1,0.0,2.5,5.2,0.471,0.7,1.2,0.55,1.2,4.2,1.1,0.8,0.5,0.9,2.6,5.6
Wendy Palmer,CON,F,33,33,23.8,3.3,7.7,0.427,0.4,1.2,0.317,2.9,6.4,0.448,2.1,2.6,0.8,1.4,5.5,0.9,0.7,0.2,1.2,2.3,9.0
Ticha Penicheiro,SAC,G,33,32,29.4,1.9,5.4,0.354,0.7,2.1,0.338,1.2,3.3,0.364,1.5,2.1,0.714,0.4,3.1,4.9,1.9,0.1,2.2,1.9,6.0
Jocelyn Penn,SAS,F,1,0,3.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Jia Perkins,CHA,G,4,0,4.3,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.8,1.0,0.75,0.3,0.8,0.3,0.8,0.0,0.3,0.5,0.8
Tari Phillips,NYL,F-C,13,13,23.9,2.5,7.3,0.347,0.0,0.0,,2.5,7.3,0.347,1.6,3.5,0.457,2.2,5.4,1.2,1.1,0.8,2.5,3.2,6.7
Plenette Pierson,PHO,F,31,25,25.9,3.6,8.2,0.443,0.0,0.1,0.0,3.6,8.1,0.448,2.1,3.5,0.606,1.5,4.2,0.8,0.8,0.5,1.6,3.3,9.4
Elaine Powell,DET,G,30,26,25.3,1.7,4.6,0.377,0.0,0.0,,1.7,4.6,0.377,1.0,1.7,0.58,1.0,2.8,4.5,1.2,0.3,2.0,2.2,4.4
Nicole Powell,CHA,F,31,0,12.4,1.6,3.9,0.413,0.8,1.9,0.414,0.8,2.0,0.413,0.3,0.3,0.8,0.3,2.3,0.5,0.5,0.1,0.7,1.2,4.3
Felicia Ragland,HOU,G,34,10,15.2,1.3,3.5,0.367,0.6,1.4,0.388,0.7,2.1,0.352,0.3,0.4,0.846,0.6,2.0,1.1,0.7,0.1,0.9,1.4,3.5
Semeka Randall,SAS,G,29,8,15.9,1.8,4.9,0.371,0.0,0.2,0.0,1.8,4.8,0.384,1.0,1.7,0.625,0.9,2.1,0.7,0.8,0.1,1.0,1.4,4.7
Kristen Rasmussen,IND,F,33,4,21.0,1.7,4.1,0.415,0.3,0.8,0.37,1.4,3.3,0.426,0.9,1.2,0.789,1.2,3.4,1.4,0.6,0.4,1.1,1.5,4.6
Ruth Riley,DET,C,34,34,30.5,4.5,10.1,0.446,0.0,0.1,0.5,4.5,10.0,0.446,2.1,2.6,0.816,2.0,5.9,1.5,0.9,1.6,2.4,3.6,11.1
Ashley Robinson,PHO,C,19,0,6.8,0.4,0.7,0.5,0.0,0.1,0.0,0.4,0.7,0.538,0.2,0.4,0.429,0.2,0.7,0.1,0.4,0.5,0.2,1.2,0.9
Crystal Robinson,NYL,F,28,27,31.8,4.4,10.0,0.437,2.0,5.1,0.382,2.4,4.8,0.496,1.4,1.5,0.93,0.7,3.0,2.1,0.9,0.3,1.2,2.8,12.1
Nykesha Sales,CON,F-G,34,34,32.2,6.2,14.3,0.432,1.2,3.8,0.318,5.0,10.5,0.473,1.6,2.3,0.727,1.0,4.0,2.9,2.2,0.2,2.2,2.9,15.2
Sheri Sam,SEA,G-F,34,32,29.9,3.4,8.4,0.412,0.3,1.2,0.262,3.1,7.1,0.438,1.9,2.2,0.855,1.2,4.1,2.4,1.6,0.2,1.9,3.2,9.1
Isabel Sanchez,DET,G,10,0,6.2,0.6,1.4,0.429,0.2,0.5,0.4,0.4,0.9,0.444,0.8,1.1,0.727,0.3,0.5,0.3,0.2,0.0,1.1,0.6,2.2
Nakia Sanford,WAS,C-F,31,29,21.1,2.0,4.1,0.5,0.0,0.0,,2.0,4.1,0.5,1.4,2.4,0.573,1.7,5.0,0.6,0.6,0.5,1.2,3.2,5.5
Kelly Schumacher,IND,C,32,7,18.8,2.9,6.1,0.469,0.2,0.4,0.385,2.7,5.7,0.475,1.1,1.4,0.778,1.1,3.3,0.8,0.3,1.0,1.6,2.1,7.0
Olympia Scott,CHA,C,34,0,11.7,0.8,2.0,0.403,0.0,0.0,0.0,0.8,1.9,0.409,0.6,0.9,0.594,0.8,1.9,0.3,0.3,0.4,1.1,2.3,2.1
K.B. Sharp,NYL,G,30,0,8.0,0.3,1.2,0.243,0.0,0.4,0.0,0.3,0.8,0.36,0.4,0.4,0.917,0.2,0.7,1.1,0.2,0.0,0.7,0.2,1.0
Gwen Slaughter,MIN,F,3,0,2.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.7,0.7,1.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.7
Aiysha Smith,WAS,F,29,3,13.9,1.4,3.6,0.408,0.3,0.6,0.563,1.1,3.0,0.379,0.8,1.2,0.647,0.9,2.4,0.5,0.6,0.4,0.7,1.3,4.0
Charlotte Smith,CHA,F,34,34,28.7,2.9,6.1,0.481,0.9,1.7,0.5,2.1,4.4,0.473,1.6,2.1,0.726,1.5,4.1,1.2,0.5,0.4,1.6,3.2,8.2
Katie Smith*,MIN,G,23,23,34.8,6.0,13.8,0.431,2.6,6.0,0.432,3.3,7.8,0.43,4.3,4.7,0.899,0.7,3.7,2.3,1.0,0.3,2.2,2.7,18.8
Tangela Smith,SAC,C,34,33,26.7,4.9,11.8,0.411,0.1,0.9,0.172,4.7,10.9,0.43,1.3,1.6,0.804,1.4,4.1,1.5,1.1,0.7,1.6,2.5,11.2
Michelle Snow,HOU,C,31,31,28.8,3.4,7.4,0.454,0.0,0.0,,3.4,7.4,0.454,2.2,3.6,0.602,2.0,7.7,1.0,0.9,1.1,2.3,2.9,8.9
Dawn Staley*,CHA,G,34,34,33.6,3.1,7.2,0.431,0.7,1.7,0.407,2.4,5.5,0.439,1.9,2.6,0.759,0.4,1.7,5.0,1.3,0.1,2.2,2.4,8.9
Kate Starbird,IND,F-G,12,0,9.8,0.5,1.9,0.261,0.3,0.8,0.3,0.3,1.1,0.231,0.4,0.5,0.833,0.5,0.8,0.9,0.5,0.0,0.8,0.6,1.7
Stacy Stephens,DET,C,7,1,5.1,0.3,0.9,0.333,0.0,0.0,,0.3,0.9,0.333,0.0,0.3,0.0,0.3,1.3,0.4,0.0,0.0,0.3,1.0,0.6
Mandisa Stevenson,SAS,F-C,29,0,8.9,0.5,1.6,0.333,0.0,0.0,1.0,0.5,1.5,0.318,0.2,0.3,0.875,0.4,1.2,0.2,0.2,0.1,0.4,1.1,1.3
Andrea Stinson,CHA,G,34,34,22.9,2.3,5.6,0.414,0.3,1.1,0.297,2.0,4.5,0.442,1.0,1.3,0.773,0.7,3.5,1.4,0.8,0.2,1.2,1.8,6.0
Tammy Sutton-Brown,CHA,C,34,34,28.5,3.1,6.6,0.473,0.0,0.0,,3.1,6.6,0.473,3.3,4.8,0.698,1.9,6.2,0.4,0.9,2.1,2.1,3.3,9.6
Sheryl Swoopes*,HOU,F-G,31,31,34.5,5.8,13.8,0.422,0.6,2.1,0.308,5.2,11.7,0.442,2.5,2.9,0.856,1.2,4.9,2.9,1.5,0.5,1.9,1.8,14.8
Diana Taurasi,PHO,G,34,34,33.2,6.1,14.8,0.416,1.8,5.5,0.33,4.3,9.3,0.467,2.9,3.8,0.76,0.8,4.4,3.9,1.3,0.7,2.6,3.4,17.0
Lindsay Taylor,PHO,C,5,0,5.2,0.2,1.0,0.2,0.2,0.6,0.333,0.0,0.4,0.0,0.0,0.0,,0.0,0.6,0.4,0.2,0.2,0.2,1.4,0.6
