Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Quanitra Hollingsworth,WAS,C,7,0,6.0,0.7,1.3,0.556,0.0,0.0,,0.7,1.3,0.556,0.3,0.6,0.5,0.3,1.4,0.3,0.3,0.3,0.1,1.1,1.7
Chelsea Hopkins,SAS,G,4,0,14.5,0.3,4.3,0.059,0.3,1.0,0.25,0.0,3.3,0.0,0.8,1.0,0.75,0.5,2.0,2.5,0.8,0.0,1.3,0.8,1.5
Alexis Hornbuckle,PHO,G,30,1,12.4,1.0,3.1,0.326,0.3,1.2,0.278,0.7,1.9,0.357,0.7,1.0,0.7,0.3,1.7,1.3,0.4,0.1,1.3,2.0,3.0
Charde Houston,PHO,F,34,6,17.2,2.3,5.7,0.4,0.3,1.5,0.18,2.0,4.3,0.476,1.0,1.3,0.778,0.6,2.3,1.3,0.5,0.4,1.6,3.0,5.9
Tiffany Jackson-Jones,TUL,F,19,10,20.7,1.7,4.4,0.393,0.0,0.0,,1.7,4.4,0.393,0.9,1.4,0.654,1.9,4.5,0.7,1.3,0.2,1.4,2.2,4.4
Jasmine James,PHO,G,16,1,11.9,1.1,3.4,0.333,0.0,0.5,0.0,1.1,2.9,0.391,0.8,1.1,0.722,0.3,1.4,1.8,0.9,0.1,1.2,1.1,3.1
Briann January,IND,G,32,32,29.6,3.4,9.9,0.348,1.1,3.1,0.357,2.3,6.8,0.344,1.9,2.3,0.811,0.4,2.4,3.7,1.1,0.2,2.5,2.6,9.8
Rachel Jarry,MIN,F,27,0,6.8,0.6,1.3,0.444,0.2,0.4,0.6,0.4,1.0,0.385,0.3,0.3,0.778,0.3,0.7,0.4,0.2,0.1,0.5,1.0,1.7
Chucky Jeffery,NYL,G,2,0,3.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0
Glory Johnson,TUL,F,29,28,30.2,5.2,11.8,0.446,0.0,0.1,0.333,5.2,11.7,0.447,4.5,6.0,0.747,3.3,8.9,1.1,1.0,0.4,2.1,2.4,15.0
Shenise Johnson,SAS,G,33,24,27.3,4.4,11.1,0.395,0.7,2.5,0.274,3.7,8.5,0.431,1.6,2.0,0.791,1.2,3.9,2.4,1.3,0.2,1.8,1.7,11.0
Temeka Johnson,SEA,G,32,32,27.4,3.6,8.3,0.429,0.7,1.8,0.368,2.9,6.5,0.445,2.4,2.8,0.875,0.4,2.6,4.0,0.9,0.1,2.7,2.1,10.2
Lynetta Kizer,PHO,F,27,0,9.9,1.1,2.6,0.449,0.0,0.0,0.0,1.1,2.5,0.456,0.3,0.5,0.643,0.8,2.1,0.2,0.4,0.2,0.8,2.0,2.6
Cathrine Kraayeveld,SAS,F,22,0,13.0,0.7,2.5,0.291,0.5,1.8,0.275,0.2,0.7,0.333,0.1,0.2,0.75,0.4,1.9,0.5,0.4,0.2,0.5,0.9,2.1
Jennifer Lacy,TUL,F,32,7,14.1,1.4,4.3,0.324,0.6,2.2,0.254,0.8,2.1,0.397,0.6,0.7,0.818,0.4,1.3,0.7,0.2,0.2,0.7,1.9,3.9
Natasha Lacy,CON,G,3,1,16.7,0.7,6.0,0.111,0.0,0.3,0.0,0.7,5.7,0.118,1.0,1.0,1.0,1.0,5.0,2.0,1.3,0.0,1.3,0.3,2.3
Crystal Langhorne,WAS,F-C,34,34,28.6,5.0,9.6,0.515,0.0,0.2,0.125,4.9,9.4,0.525,2.0,3.1,0.651,2.4,7.2,1.3,0.9,0.3,2.3,1.9,12.0
Erlana Larkins,IND,F,34,34,30.1,3.0,5.6,0.545,0.0,0.0,,3.0,5.6,0.545,1.9,2.6,0.708,3.1,7.8,1.9,1.4,0.3,1.4,2.9,7.9
Ivory Latta,WAS,G,34,34,31.5,4.6,11.9,0.392,2.1,5.4,0.396,2.5,6.5,0.389,2.4,2.7,0.902,0.4,2.6,4.4,0.9,0.0,1.9,2.0,13.9
Jantel Lavender,LAS,F,34,3,16.8,3.1,6.2,0.507,0.0,0.0,,3.1,6.2,0.507,0.9,1.1,0.865,1.4,4.5,0.5,0.6,0.6,1.1,1.5,7.2
Kara Lawson,CON,G,9,6,30.1,5.0,11.4,0.437,2.4,5.3,0.458,2.6,6.1,0.418,1.3,1.6,0.857,0.9,3.7,4.2,0.6,0.1,2.4,1.6,13.8
Camille Smith,SEA,F,34,34,30.3,3.6,8.1,0.437,0.4,1.4,0.283,3.2,6.8,0.468,3.4,4.2,0.803,1.9,4.7,1.4,1.2,0.3,2.4,2.6,10.9
Sancho Lyttle,ATL,F,6,6,30.0,6.2,11.7,0.529,0.3,0.8,0.4,5.8,10.8,0.538,1.7,2.5,0.667,2.3,8.5,2.5,2.3,1.3,2.2,2.8,14.3
Anne Marie Armstrong,ATL,G-F,9,0,2.8,0.2,0.4,0.5,0.2,0.4,0.5,0.0,0.0,,0.0,0.0,,0.1,0.4,0.0,0.1,0.0,0.1,0.2,0.7
A'dia Mathies,LAS,G,30,0,9.2,0.8,2.3,0.353,0.1,0.5,0.25,0.7,1.7,0.385,0.5,0.8,0.64,0.2,0.7,0.8,0.3,0.1,0.6,1.2,2.3
Janel McCarville,MIN,F-C,32,32,21.9,2.5,5.1,0.488,0.2,0.4,0.429,2.3,4.6,0.493,1.2,1.4,0.804,1.2,4.3,2.9,1.0,0.7,1.3,1.8,6.3
Angel McCoughtry,ATL,F-G,33,32,31.4,7.5,18.1,0.413,0.7,3.4,0.204,6.8,14.6,0.462,5.9,7.2,0.824,1.8,5.3,4.4,2.7,0.7,4.1,2.7,21.5
Nadirah McKenith,WAS,G,32,0,8.8,0.9,2.4,0.372,0.2,0.7,0.318,0.7,1.8,0.393,0.8,1.1,0.735,0.1,1.1,1.0,0.6,0.1,0.7,0.7,2.8
Emma Meesseman,WAS,F,34,1,14.6,1.9,4.4,0.446,0.0,0.1,0.0,1.9,4.3,0.452,0.5,0.6,0.81,1.2,3.1,1.2,0.6,0.7,0.9,1.6,4.4
Leilani Mitchell,NYL,G,34,9,18.6,1.6,3.9,0.406,0.9,2.5,0.376,0.6,1.4,0.458,0.9,1.0,0.857,0.5,2.1,1.9,0.8,0.1,1.0,1.1,5.0
Alex Montgomery,NYL,G-F,34,0,23.0,2.5,6.6,0.384,0.4,1.3,0.302,2.1,5.3,0.403,0.6,0.8,0.846,1.1,5.2,1.7,0.6,0.2,1.7,2.2,6.1
Renee Montgomery,CON,G,23,18,27.2,3.5,9.7,0.365,1.6,4.8,0.327,2.0,4.9,0.402,1.5,1.7,0.897,0.3,1.8,3.1,0.8,0.0,2.4,1.7,10.1
Jessica Moore,WAS,F-C,2,0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
Lindsey Moore,MIN,G,23,0,5.7,0.3,1.3,0.258,0.1,0.5,0.25,0.2,0.8,0.263,0.1,0.2,0.75,0.0,0.6,1.0,0.1,0.0,0.5,0.2,1.0
Maya Moore,MIN,F,34,34,31.4,6.9,13.5,0.509,2.1,4.7,0.453,4.7,8.8,0.538,2.6,3.0,0.882,1.7,6.2,3.0,1.7,1.0,1.7,2.9,18.5
Shay Murphy,CHI,G,34,0,11.1,1.1,3.8,0.292,0.3,1.7,0.172,0.8,2.1,0.389,0.6,0.7,0.792,0.9,1.9,0.3,0.6,0.0,0.4,0.9,3.1
Nneka Ogwumike,LAS,F,34,34,25.8,5.6,10.0,0.566,0.1,0.1,0.4,5.6,9.8,0.569,3.2,3.9,0.826,2.8,7.6,1.3,1.5,1.0,1.9,3.0,14.6
Jenna O'Hea,LAS,F,29,0,13.7,1.0,2.2,0.438,0.7,1.4,0.5,0.3,0.8,0.333,0.3,0.5,0.667,0.4,1.7,1.1,0.3,0.2,0.6,1.3,3.0
Courtney Paris,TUL,C,23,2,12.0,1.8,3.9,0.461,0.0,0.0,0.0,1.8,3.8,0.466,0.3,0.4,0.667,1.8,4.1,0.5,0.3,0.7,0.5,1.6,3.8
Candace Parker,LAS,F-C,31,31,28.7,6.7,13.6,0.493,0.3,1.1,0.257,6.4,12.5,0.514,4.2,5.5,0.762,1.4,8.7,3.8,1.3,1.8,2.3,1.4,17.9
Jia Perkins,SAS,G,34,33,30.5,5.3,13.3,0.4,1.3,3.4,0.388,4.0,9.9,0.405,1.9,2.2,0.865,0.8,3.1,2.0,2.4,0.3,1.4,1.7,13.9
Devereaux Peters,MIN,F,34,2,18.6,1.7,4.4,0.396,0.0,0.0,,1.7,4.4,0.396,0.7,0.8,0.852,1.5,4.6,1.1,0.7,1.0,0.9,1.6,4.1
Erin Phillips,IND,G,18,6,21.3,2.0,5.4,0.367,1.3,2.7,0.479,0.7,2.8,0.26,0.7,0.9,0.75,0.2,1.1,1.6,0.8,0.1,0.8,1.2,5.9
Plenette Pierson,NYL,F,32,27,27.6,4.6,11.5,0.401,0.0,0.2,0.0,4.6,11.3,0.408,2.4,3.3,0.72,2.0,5.8,2.5,0.5,0.6,2.5,2.1,11.6
Jeanette Pohlen-Mavunga,IND,G,13,0,14.7,1.0,2.9,0.342,0.7,1.8,0.375,0.3,1.1,0.286,0.5,0.5,1.0,0.5,1.9,0.3,0.5,0.1,0.8,0.8,3.2
Cappie Pondexter,NYL,G,30,30,34.2,5.7,15.8,0.36,1.3,3.4,0.369,4.4,12.4,0.358,4.2,5.2,0.814,0.5,4.5,4.0,1.0,0.1,3.5,1.7,16.9
Chelsea Poppens,SAS,F,8,0,7.9,0.5,1.1,0.444,0.0,0.0,,0.5,1.1,0.444,0.1,0.5,0.25,1.1,2.1,0.1,0.1,0.0,0.3,1.4,1.1
Nicole Powell,TUL,F,32,20,22.3,2.3,5.6,0.406,1.2,3.3,0.362,1.1,2.3,0.467,0.7,0.8,0.815,1.0,3.7,1.3,0.8,0.2,0.9,1.7,6.4
Armintie Herrington,ATL,G,28,26,29.9,2.8,6.0,0.467,0.0,0.0,,2.8,6.0,0.467,1.4,2.4,0.591,1.5,3.4,2.4,2.3,0.1,1.9,2.0,7.0
Epiphanny Prince,CHI,G,31,31,30.0,4.8,12.7,0.376,2.0,5.0,0.396,2.8,7.7,0.363,3.5,3.9,0.9,0.6,2.7,3.0,1.6,0.4,1.4,1.5,15.0
Allie Quigley,CHI,G,34,0,9.4,1.4,4.5,0.316,0.5,1.6,0.315,0.9,2.9,0.316,0.5,0.5,0.889,0.2,0.7,0.6,0.4,0.1,0.6,0.7,3.8
Noelle Quinn,SEA,G,34,15,25.6,2.1,5.8,0.354,0.4,1.6,0.232,1.7,4.2,0.401,0.9,1.1,0.842,0.6,4.9,1.6,0.8,0.2,1.2,1.1,5.4
Ruth Riley,ATL,C,16,0,7.6,0.4,1.2,0.316,0.1,0.3,0.4,0.3,0.9,0.286,0.3,0.4,0.667,0.2,0.8,0.2,0.2,0.3,0.5,1.6,1.1
Ashley Robinson,SEA,C,21,0,9.5,0.6,1.4,0.448,0.0,0.0,,0.6,1.4,0.448,0.3,0.5,0.6,0.5,1.4,0.3,0.0,0.4,1.1,1.5,1.5
Danielle Robinson,SAS,G,25,25,32.5,4.6,10.4,0.444,0.0,0.2,0.0,4.6,10.1,0.455,2.0,2.6,0.797,0.8,3.1,6.7,1.4,0.2,2.6,2.0,11.2
Sugar Rodgers,MIN,G,28,0,7.6,0.7,2.1,0.317,0.4,1.1,0.313,0.3,1.0,0.321,0.1,0.3,0.571,0.4,1.4,0.5,0.5,0.3,0.4,1.1,1.9
Tierra Ruffin-Pratt,WAS,G,34,0,14.8,1.5,4.2,0.359,0.0,0.2,0.143,1.5,4.0,0.37,1.4,1.8,0.783,1.0,2.8,0.8,0.6,0.2,0.6,1.7,4.4
Nakia Sanford,SEA,C-F,15,0,10.2,0.5,1.8,0.296,0.0,0.0,,0.5,1.8,0.296,0.6,1.1,0.563,0.8,2.0,0.5,0.1,0.3,0.8,1.9,1.7
Katie Smith*,NYL,G,34,30,26.6,2.2,6.0,0.374,0.8,2.6,0.315,1.4,3.4,0.421,0.8,1.0,0.848,0.3,1.9,1.8,0.7,0.2,1.3,1.6,6.1
Michelle Snow,WAS,C,34,18,16.8,2.1,4.5,0.474,0.0,0.0,,2.1,4.5,0.474,0.8,1.0,0.824,1.5,4.8,0.6,0.5,0.7,1.0,2.3,5.1
Shekinna Stricklen,SEA,F,34,21,23.4,3.9,9.4,0.411,1.6,4.6,0.344,2.3,4.8,0.475,0.7,1.1,0.641,0.8,2.8,0.8,0.7,0.4,1.2,1.6,10.0
Carolyn Swords,CHI,C,16,2,11.3,1.6,2.6,0.619,0.0,0.0,,1.6,2.6,0.619,0.4,0.6,0.778,1.0,2.6,0.6,0.5,0.8,0.9,2.1,3.7
Diana Taurasi,PHO,G,32,32,32.3,6.3,13.7,0.456,2.2,6.2,0.347,4.1,7.5,0.546,5.7,6.7,0.854,0.6,4.2,6.2,0.7,0.5,3.6,3.2,20.3
Penny Taylor,PHO,F,10,3,16.1,2.5,5.3,0.472,0.8,1.9,0.421,1.7,3.4,0.5,2.6,2.7,0.963,0.6,2.1,1.7,0.8,0.1,0.6,0.7,8.4
Jasmine Thomas,ATL,G,34,29,27.5,3.5,9.8,0.359,0.5,2.2,0.216,3.1,7.6,0.4,0.9,1.4,0.696,0.7,3.0,3.1,0.9,0.3,2.1,1.9,8.5
Krystal Thomas,PHO,C,34,3,14.0,1.0,1.9,0.516,0.0,0.0,,1.0,1.9,0.516,0.4,0.9,0.419,1.1,4.1,0.2,0.2,0.5,0.9,2.6,2.3
Tina Thompson*,SEA,F,34,34,28.7,4.5,11.1,0.41,1.8,4.8,0.37,2.8,6.3,0.439,3.3,3.7,0.874,1.2,5.8,1.1,0.5,0.6,1.5,2.3,14.1
Erin Thorn,IND,G,6,0,11.2,0.3,2.0,0.167,0.2,1.0,0.167,0.2,1.0,0.167,0.3,0.3,1.0,0.0,0.5,0.7,0.3,0.2,0.8,0.3,1.2
Joslyn Tinkle,SEA,F,6,0,1.8,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0
Kristi Toliver,LAS,G,34,34,30.0,5.3,11.6,0.457,1.4,3.8,0.383,3.9,7.9,0.493,2.0,2.4,0.831,0.5,2.6,3.4,1.3,0.2,1.9,2.5,14.1
Courtney Vandersloot,CHI,G,33,33,29.8,3.2,8.1,0.396,0.5,1.7,0.304,2.7,6.4,0.42,1.8,2.2,0.833,0.3,3.2,5.6,1.4,0.8,2.5,2.6,8.8
Kia Vaughn,WAS,C,34,15,20.0,2.9,6.9,0.425,0.0,0.0,0.0,2.9,6.8,0.427,1.0,1.4,0.761,1.5,5.2,0.6,0.7,1.1,1.5,2.3,6.9
Ashley Walker,CON,F-C,7,0,7.9,0.7,2.4,0.294,0.3,1.1,0.25,0.4,1.3,0.333,0.1,0.1,1.0,1.3,2.3,0.3,0.3,0.4,0.9,0.6,1.9
Lindsay Whalen*,MIN,G,34,34,29.6,5.8,12.0,0.486,0.0,0.3,0.111,5.8,11.7,0.495,3.2,4.1,0.783,0.6,4.4,5.8,0.8,0.1,2.2,2.0,14.9
Tan White,CON,G,22,12,25.0,3.8,11.6,0.329,0.7,3.5,0.197,3.1,8.1,0.385,0.9,1.2,0.741,0.8,2.8,2.0,1.5,0.3,2.4,2.7,9.2
Davellyn Whyte,SAS,G,29,4,14.9,1.4,4.5,0.323,0.6,2.1,0.3,0.8,2.4,0.343,1.0,1.3,0.757,0.6,1.9,1.8,0.7,0.2,1.4,1.2,4.5
Candice Wiggins,TUL,G,32,31,27.4,3.2,8.9,0.363,1.8,4.9,0.363,1.4,4.0,0.362,1.9,2.4,0.792,0.8,2.9,2.0,1.2,0.2,1.8,2.9,10.1
Kamiko Williams,NYL,G,34,18,13.3,1.1,3.6,0.322,0.2,0.7,0.261,1.0,2.9,0.337,0.1,0.2,0.571,0.5,2.1,0.9,0.7,0.2,0.9,1.1,2.6
Le'coe Willingham,ATL,F,34,28,22.2,1.6,3.9,0.424,0.4,1.4,0.304,1.2,2.5,0.488,0.4,0.6,0.714,1.3,4.2,0.8,0.8,0.3,1.2,2.4,4.1
Riquna Williams,TUL,G,27,6,22.7,5.1,13.0,0.397,1.7,4.4,0.381,3.5,8.6,0.405,3.7,4.1,0.9,0.5,2.4,1.8,1.0,0.3,1.5,2.2,15.6
