Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Megan Frazee,SAS,F,10,0,10.1,1.2,3.2,0.375,0.1,0.9,0.111,1.1,2.3,0.478,1.3,1.9,0.684,0.7,2.1,0.1,0.0,0.0,0.6,1.0,3.8
Kerri Gardin,CON,F,25,0,8.2,0.4,1.5,0.27,0.0,0.4,0.091,0.4,1.0,0.346,0.3,0.5,0.667,0.4,1.2,0.6,0.4,0.1,0.4,0.6,1.2
Kalana Greene,NYL,G,33,0,15.7,1.9,4.2,0.464,0.2,0.6,0.333,1.7,3.5,0.487,0.5,0.7,0.625,0.4,1.6,0.9,0.4,0.2,1.1,1.5,4.5
Kelsey Griffin,CON,F,34,19,20.0,1.4,4.0,0.35,0.4,1.4,0.271,1.0,2.6,0.393,1.2,1.6,0.774,1.3,4.7,1.1,0.7,0.5,1.3,1.9,4.4
Sandrine Gruda,CON,F-C,28,6,22.7,4.0,8.1,0.491,0.1,0.4,0.182,3.9,7.7,0.507,3.5,4.6,0.76,1.9,4.5,1.2,0.7,0.8,1.6,1.8,11.5
Becky Hammon*,SAS,G,32,32,33.6,5.0,11.3,0.442,2.2,5.5,0.39,2.8,5.7,0.492,3.0,3.2,0.96,0.5,2.9,5.4,1.1,0.3,3.4,1.9,15.1
Lindsey Harding,WAS,G,34,34,33.2,4.6,10.4,0.445,0.4,1.5,0.288,4.2,8.9,0.472,2.4,3.1,0.766,0.5,3.0,4.0,1.4,0.2,2.8,2.0,12.1
Allison Hightower,CON,G,20,1,10.4,1.0,3.0,0.317,0.2,0.9,0.167,0.8,2.1,0.381,0.7,0.8,0.813,0.5,1.3,0.5,0.7,0.1,0.5,1.2,2.7
Roneeka Hodges,SAS,G,34,19,25.3,2.8,7.7,0.357,1.4,4.7,0.308,1.3,3.1,0.433,0.7,1.0,0.758,0.7,3.2,1.4,0.4,0.3,1.2,1.2,7.7
Ebony Hoffman,IND,F,34,33,24.0,3.1,7.9,0.397,0.8,2.4,0.317,2.4,5.4,0.432,1.0,1.2,0.85,1.3,4.2,1.3,1.2,0.4,1.6,2.7,8.0
Chamique Holdsclaw,SAS,F,29,29,29.0,5.6,11.3,0.494,0.4,1.1,0.355,5.2,10.2,0.508,2.0,2.5,0.806,1.8,5.3,2.0,1.5,0.3,2.2,2.1,13.6
Quanitra Hollingsworth,MIN,C,25,0,7.3,0.6,1.5,0.378,0.0,0.0,,0.6,1.5,0.378,0.6,1.0,0.6,0.5,1.8,0.2,0.2,0.0,0.8,1.5,1.7
Sequoia Holmes,PHO,G,15,0,7.9,0.5,2.6,0.205,0.0,0.7,0.0,0.5,1.9,0.286,0.7,1.0,0.733,0.5,1.3,0.4,0.4,0.0,0.7,1.1,1.8
Amber Holt,TUL,F,33,9,21.1,3.0,7.3,0.408,0.8,2.6,0.314,2.2,4.7,0.461,2.0,2.5,0.802,0.8,3.1,1.8,0.9,0.2,1.1,1.5,8.7
Charde Houston,MIN,F,34,8,22.3,4.5,10.8,0.416,1.4,3.7,0.365,3.1,7.1,0.442,1.5,2.1,0.704,0.9,4.1,1.4,1.3,0.6,2.0,2.1,11.8
Ashley Houts,WAS,G,20,0,5.5,0.3,0.8,0.375,0.2,0.6,0.25,0.2,0.2,0.75,0.1,0.1,1.0,0.2,0.7,0.5,0.3,0.0,0.4,0.5,0.9
Sandora Irvin,CHI,F,18,1,7.6,0.8,1.7,0.467,0.1,0.4,0.143,0.7,1.3,0.565,0.3,0.5,0.667,0.6,1.4,0.2,0.1,0.3,0.6,1.6,1.9
Lauren Jackson*,SEA,F-C,32,32,31.0,6.9,14.9,0.462,1.7,4.9,0.346,5.2,10.0,0.519,5.1,5.6,0.91,2.8,8.3,1.2,0.9,1.2,1.4,2.8,20.5
Briann January,IND,G,30,7,21.9,2.2,5.8,0.371,0.7,2.0,0.356,1.5,3.9,0.379,2.4,2.9,0.826,0.7,2.0,3.1,1.2,0.1,2.3,2.5,7.4
Anete Jekabsone-Zogota,CON,G,19,14,18.5,2.7,6.9,0.389,1.4,4.1,0.351,1.3,2.8,0.444,0.8,0.8,1.0,0.2,2.1,1.7,0.5,0.3,1.2,2.2,7.6
Temeka Johnson,PHO,G,34,34,27.3,3.6,8.7,0.411,0.9,2.9,0.309,2.7,5.9,0.46,1.1,1.4,0.796,0.6,3.2,4.7,0.9,0.2,2.0,2.5,9.2
Asjha Jones,CON,F,30,29,25.8,4.6,10.3,0.448,0.2,0.7,0.3,4.4,9.7,0.459,1.3,1.5,0.848,1.6,4.9,2.2,0.4,0.4,1.8,2.2,10.8
Marion Jones,TUL,G,33,1,9.4,1.3,2.4,0.525,0.1,0.2,0.25,1.2,2.2,0.556,0.8,1.3,0.595,0.9,1.6,0.6,0.5,0.2,0.7,1.0,3.4
Crystal Kelly,SAS,F,26,0,9.3,0.8,1.9,0.44,0.0,0.0,1.0,0.8,1.9,0.429,1.3,1.8,0.739,0.5,1.2,0.3,0.3,0.0,0.9,1.3,3.0
Cathrine Kraayeveld,CHI,F,34,14,21.2,1.9,5.3,0.35,0.9,2.9,0.316,0.9,2.4,0.39,0.6,0.7,0.875,0.7,2.7,1.3,0.6,0.6,1.4,1.4,5.2
Alison Lacey,SEA,G,21,0,6.9,0.2,1.7,0.114,0.1,1.3,0.111,0.0,0.4,0.125,0.2,0.2,1.0,0.1,0.8,0.5,0.3,0.0,0.4,0.9,0.8
Jennifer Lacy,TUL,F,24,3,16.8,2.3,5.9,0.383,0.7,1.8,0.386,1.5,4.0,0.381,1.8,2.3,0.75,1.1,3.0,0.8,0.8,0.3,1.4,2.3,7.0
Natasha Lacy,TUL,G,16,3,18.3,2.4,5.0,0.475,0.2,0.8,0.25,2.2,4.3,0.515,1.4,2.3,0.595,0.3,2.3,3.5,1.4,0.2,2.4,1.9,6.3
Crystal Langhorne,WAS,F-C,34,34,34.1,6.5,11.0,0.589,0.0,0.2,0.167,6.5,10.9,0.596,3.3,4.3,0.772,2.9,9.7,1.1,0.9,0.2,2.6,2.2,16.3
Ivory Latta,TUL,G,18,16,28.7,4.3,10.3,0.422,1.7,4.5,0.37,2.7,5.8,0.462,2.1,2.7,0.776,0.4,1.4,3.9,1.0,0.1,2.2,1.8,12.4
Edwige Lawson-Wade,SAS,G,33,19,21.9,2.0,5.5,0.37,1.3,3.8,0.339,0.7,1.6,0.444,1.2,1.3,0.907,0.5,1.9,2.8,1.1,0.1,1.4,2.2,6.5
Kara Lawson,CON,G,34,32,25.1,3.0,7.3,0.409,1.4,3.8,0.359,1.6,3.5,0.462,1.0,1.1,0.895,0.2,2.6,3.5,0.4,0.0,1.4,1.4,8.3
Shalee Lehning,ATL,G,33,33,23.5,1.5,3.2,0.453,0.4,1.1,0.361,1.1,2.1,0.5,0.4,0.9,0.467,0.8,2.7,4.8,0.8,0.2,1.8,2.1,3.7
Betty Lennox,LAS,G,11,0,11.6,1.6,4.2,0.391,1.2,3.3,0.361,0.5,0.9,0.5,0.5,0.5,0.833,0.4,1.7,1.5,0.2,0.0,0.6,2.2,4.9
Yelena Leuchanka,ATL,C,32,0,10.6,1.6,3.3,0.476,0.0,0.2,0.2,1.5,3.1,0.49,1.0,1.3,0.744,0.9,2.6,0.4,0.5,0.3,1.4,1.7,4.2
Taylor Lilley,PHO,G,21,1,10.8,1.1,2.8,0.397,0.7,2.0,0.326,0.4,0.7,0.6,0.5,0.5,0.909,0.1,0.9,0.7,0.5,0.0,0.8,0.9,3.3
Camille Smith,SEA,F,34,34,24.6,3.8,7.5,0.5,0.2,0.7,0.348,3.5,6.9,0.515,2.4,3.4,0.711,2.1,5.2,1.4,1.6,0.6,1.8,3.1,10.1
Sancho Lyttle,ATL,F,32,31,29.1,5.1,10.5,0.484,0.0,0.0,,5.1,10.5,0.484,2.7,3.8,0.725,3.2,9.9,2.2,1.7,0.6,2.0,3.0,12.8
Hamchetou Maiga-Ba,MIN,F,34,9,13.7,1.3,3.3,0.384,0.0,0.0,0.0,1.3,3.3,0.387,0.6,1.0,0.667,1.0,2.3,0.9,0.4,0.1,1.1,1.6,3.2
Kristen Mann,MIN,F,5,0,3.0,0.2,1.2,0.167,0.2,0.8,0.25,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Gabriela Marginean,MIN,F,4,0,3.0,0.3,1.3,0.2,0.0,0.0,,0.3,1.3,0.2,0.0,0.0,,0.8,1.0,0.3,0.3,0.3,0.3,0.5,0.5
Nuria Martinez,MIN,G,15,0,8.5,0.4,2.2,0.182,0.2,1.3,0.15,0.2,0.9,0.231,0.8,1.2,0.667,0.0,0.7,0.7,0.3,0.0,0.8,1.5,1.8
Janel McCarville,NYL,F-C,34,34,28.4,3.7,8.1,0.462,0.1,0.3,0.273,3.6,7.8,0.47,1.2,1.5,0.82,1.9,5.9,2.2,1.4,0.7,2.5,2.6,8.8
Angel McCoughtry,ATL,F-G,34,34,30.7,7.2,17.7,0.408,1.0,3.7,0.262,6.3,14.0,0.447,5.6,7.0,0.803,1.9,4.9,3.1,1.9,0.6,3.2,3.1,21.1
Taj McWilliams-Franklin,NYL,F-C,34,34,29.2,4.1,8.1,0.511,0.2,0.7,0.261,3.9,7.4,0.534,2.2,2.7,0.826,2.2,5.4,2.0,1.4,0.9,1.5,3.0,10.6
Chasity Melvin,WAS,C-F,34,12,19.4,2.2,5.1,0.434,0.0,0.0,,2.2,5.1,0.434,0.8,1.2,0.643,2.1,4.7,0.7,0.7,0.5,1.2,2.1,5.2
Coco Miller,ATL,G,27,0,7.3,1.3,3.1,0.4,0.2,1.0,0.192,1.1,2.2,0.492,0.4,0.5,0.857,0.2,0.6,0.8,0.2,0.0,0.7,1.0,3.1
Kelly Miller,ATL,G,30,1,16.4,1.0,3.6,0.29,0.8,2.3,0.329,0.3,1.2,0.216,0.7,0.8,0.88,0.4,1.9,2.6,0.8,0.1,1.2,1.6,3.6
DeLisha Milton-Jones,LAS,F,34,34,32.2,5.7,12.1,0.47,0.8,2.4,0.317,4.9,9.7,0.508,3.2,3.7,0.866,1.0,4.7,2.5,1.1,0.6,2.8,3.1,15.4
Leilani Mitchell,NYL,G,34,34,28.8,3.1,7.0,0.441,2.1,4.4,0.486,1.0,2.6,0.367,1.0,1.3,0.814,0.7,2.6,3.8,1.6,0.2,1.5,2.3,9.3
Chanel Mokango,LAS,F,21,0,3.4,0.1,0.8,0.176,0.0,0.1,0.0,0.1,0.7,0.2,0.1,0.2,0.75,0.2,0.6,0.0,0.1,0.5,0.2,0.5,0.4
Jacinta Monroe,WAS,F,17,0,6.9,0.9,1.8,0.484,0.0,0.1,0.0,0.9,1.8,0.5,0.4,0.7,0.5,0.2,0.9,0.2,0.3,0.5,0.4,1.2,2.1
Renee Montgomery,CON,G,34,23,27.6,4.6,11.6,0.401,1.9,5.6,0.349,2.7,6.0,0.449,2.1,2.4,0.855,0.4,2.2,4.1,1.4,0.1,2.3,2.0,13.3
Jessica Moore,IND,F-C,33,0,13.1,1.2,2.7,0.427,0.0,0.0,0.0,1.2,2.7,0.432,0.8,0.9,0.833,0.9,2.1,0.4,0.2,0.1,0.9,1.8,3.1
Jene Morris,IND,G,25,0,7.8,1.1,2.6,0.424,0.6,1.5,0.368,0.6,1.1,0.5,0.1,0.1,0.667,0.1,0.6,0.5,0.3,0.1,0.7,1.1,2.9
Abi Olajuwon,CHI,C,6,0,5.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.0,0.0,,0.5,0.7,0.0,0.2,0.0,0.3,0.5,1.0
Candace Parker,LAS,F-C,10,10,33.5,8.1,16.2,0.5,0.3,1.2,0.25,7.8,15.0,0.52,4.1,5.6,0.732,1.9,10.1,2.2,1.0,2.2,3.2,1.8,20.6
Ticha Penicheiro,LAS,G,32,30,26.3,1.5,3.7,0.41,0.0,0.3,0.111,1.5,3.4,0.435,1.8,2.3,0.819,0.5,4.0,6.9,1.3,0.1,2.3,1.8,4.9
Jia Perkins,CHI,G,34,34,27.5,4.3,10.8,0.396,1.1,3.2,0.349,3.1,7.6,0.416,1.0,1.3,0.814,1.0,2.9,2.4,1.6,0.2,1.2,1.8,10.7
Cappie Pondexter,NYL,G,34,34,34.3,7.5,15.5,0.483,1.9,4.4,0.43,5.6,11.1,0.504,4.6,5.2,0.892,0.6,4.5,4.9,0.9,0.1,2.4,2.6,21.4
Nicole Powell,NYL,F,34,34,26.3,3.3,8.5,0.389,1.9,4.9,0.395,1.4,3.6,0.38,0.8,0.9,0.839,1.0,4.2,2.2,1.0,0.2,1.4,2.0,9.3
Armintie Herrington,ATL,G,34,0,16.5,1.6,4.0,0.387,0.0,0.1,0.0,1.6,3.9,0.398,1.8,3.0,0.594,1.2,3.0,1.8,0.9,0.1,1.1,1.5,4.9
Epiphanny Prince,CHI,G,34,2,19.6,3.4,8.1,0.427,0.7,2.1,0.338,2.7,6.0,0.458,2.2,2.9,0.784,0.4,2.0,2.7,1.6,0.1,1.8,2.0,9.8
Noelle Quinn,LAS,G,34,34,32.5,4.0,9.1,0.443,1.0,2.6,0.402,3.0,6.5,0.459,1.1,1.4,0.776,0.8,4.0,2.8,1.0,0.3,1.4,1.6,10.2
Brittainey Raven,ATL,G,23,0,5.4,0.5,2.0,0.244,0.2,0.8,0.278,0.3,1.2,0.222,0.3,0.3,0.875,0.5,0.9,0.4,0.2,0.0,0.4,0.5,1.5
Andrea Riley,LAS,G,29,0,7.7,0.9,3.1,0.303,0.5,1.8,0.294,0.4,1.3,0.316,1.1,1.3,0.838,0.2,0.8,1.0,0.5,0.0,0.8,0.8,3.4
Ruth Riley,SAS,C,20,2,13.1,1.5,2.7,0.537,0.1,0.3,0.2,1.4,2.5,0.571,0.8,1.0,0.8,0.3,2.3,1.0,0.3,0.7,1.0,2.0,3.8
Ashley Robinson,SEA,C,30,0,8.2,0.6,1.5,0.413,0.0,0.0,,0.6,1.5,0.413,0.1,0.3,0.333,0.5,1.9,0.5,0.1,0.7,0.6,1.3,1.4
Nakia Sanford,WAS,C-F,34,22,17.9,2.2,4.7,0.478,0.0,0.0,,2.2,4.7,0.478,1.6,2.2,0.697,1.5,4.2,0.7,0.7,0.2,2.0,2.9,6.0
Brooke Smith,PHO,F-C,16,0,8.2,1.1,1.4,0.739,0.0,0.0,,1.1,1.4,0.739,0.4,0.4,0.857,0.4,1.8,0.3,0.1,0.3,0.2,1.0,2.5
Katie Smith*,WAS,G,33,33,30.8,3.3,8.4,0.395,1.6,4.5,0.362,1.7,3.8,0.433,1.3,1.7,0.764,0.4,2.1,2.6,0.7,0.2,1.6,2.8,9.5
Tangela Smith,PHO,C,34,34,29.2,3.5,8.8,0.395,1.5,4.3,0.347,2.0,4.5,0.441,0.8,1.1,0.75,1.0,5.2,0.9,0.7,0.9,1.1,3.4,9.2
Belinda Snell,SAS,G,2,1,19.0,1.5,4.5,0.333,0.5,2.5,0.2,1.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.5,0.0,0.0,1.0,0.0,4.5
Michelle Snow,SAS,C,34,33,24.1,4.2,7.4,0.574,0.0,0.0,0.0,4.2,7.4,0.576,1.9,2.6,0.719,1.5,6.2,1.6,1.0,0.7,1.6,2.1,10.4
Sidney Spencer,NYL,G,20,0,8.4,1.1,2.2,0.512,0.4,0.8,0.533,0.7,1.4,0.5,0.0,0.0,,0.1,0.8,0.3,0.3,0.0,0.4,0.6,2.6
Tiffany Stansbury,LAS,F-C,5,0,2.8,0.2,0.6,0.333,0.0,0.0,,0.2,0.6,0.333,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.6
Tammy Sutton-Brown,IND,C,34,34,25.7,3.0,6.7,0.45,0.0,0.0,0.0,3.0,6.7,0.452,2.1,2.9,0.707,2.0,5.1,0.9,1.0,1.6,1.6,2.6,8.1
Ketia Swanier,PHO,G,32,0,10.1,1.1,2.9,0.391,0.4,1.0,0.387,0.8,1.9,0.393,0.3,0.7,0.524,0.2,1.2,1.7,0.3,0.0,1.3,0.7,3.0
Diana Taurasi,PHO,G,31,31,32.2,6.8,16.0,0.427,2.6,6.9,0.374,4.3,9.1,0.466,6.4,7.0,0.912,0.4,4.3,4.7,1.2,0.6,3.5,3.5,22.6
Penny Taylor,PHO,F,32,32,30.0,5.4,10.6,0.509,1.4,3.3,0.442,4.0,7.4,0.538,3.7,4.1,0.893,1.0,4.4,5.0,1.5,0.3,2.4,2.8,15.9
Christi Thomas,CHI,F-C,15,0,8.5,0.5,1.3,0.4,0.0,0.1,0.0,0.5,1.3,0.421,0.2,0.4,0.5,0.4,1.7,0.1,0.1,0.2,0.5,2.3,1.3
Amanda Thompson,TUL,F,7,0,7.0,0.3,2.0,0.143,0.0,0.0,,0.3,2.0,0.143,1.0,1.4,0.7,0.3,1.6,0.4,0.4,0.0,0.6,1.1,1.6
Tina Thompson*,LAS,F,33,33,33.2,6.0,13.5,0.446,1.7,4.9,0.352,4.3,8.5,0.5,2.9,3.3,0.872,1.9,6.2,1.8,1.2,0.7,2.3,3.0,16.6
Erin Thorn,CHI,G,34,0,20.1,2.1,5.0,0.412,1.2,2.9,0.42,0.8,2.1,0.4,0.9,1.1,0.889,0.4,1.9,2.1,0.6,0.1,1.3,1.1,6.3
Kristi Toliver,LAS,G,34,4,20.7,3.1,7.1,0.438,1.1,3.1,0.349,2.0,3.9,0.507,1.3,1.6,0.815,0.7,2.2,1.3,0.5,0.1,1.5,1.9,8.6
Kia Vaughn,NYL,C,30,0,8.1,0.8,2.3,0.348,0.0,0.0,1.0,0.8,2.3,0.338,0.4,0.7,0.65,0.5,1.4,0.3,0.2,0.2,0.6,1.5,2.1
Jana Vesela,SEA,F,29,0,11.4,1.2,2.2,0.547,0.2,0.5,0.4,1.0,1.7,0.592,0.6,0.7,0.8,0.6,2.0,0.6,0.6,0.2,0.9,1.0,3.2
Ashley Walker,TUL,F-C,2,0,4.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.5,0.0
DeMya Walker,CON,F,31,2,11.0,1.4,3.4,0.419,0.0,0.1,0.0,1.4,3.3,0.431,1.2,1.5,0.826,1.0,2.1,0.8,0.5,0.2,1.3,2.1,4.1
Lindsay Whalen*,MIN,G,33,33,33.6,4.1,9.9,0.41,0.5,2.0,0.227,3.6,7.9,0.456,4.0,4.5,0.899,0.9,4.0,5.6,1.4,0.2,2.3,2.6,12.6
Tan White,CON,G,34,10,25.2,3.6,8.5,0.42,1.4,3.9,0.366,2.1,4.5,0.468,1.5,1.9,0.8,0.2,2.7,2.3,1.6,0.1,1.6,2.7,10.1
Candice Wiggins,MIN,G,8,7,29.8,3.8,9.3,0.405,2.6,5.8,0.457,1.1,3.5,0.321,3.6,3.8,0.967,0.9,2.8,2.1,1.8,0.0,2.4,2.6,13.8
Le'coe Willingham,SEA,F,33,2,15.6,2.1,3.9,0.538,0.4,0.9,0.452,1.7,3.0,0.566,0.8,1.3,0.667,1.9,4.1,0.7,0.5,0.2,0.9,1.8,5.5
Lindsay Wisdom-Hylton,LAS,F,32,1,15.1,1.9,3.8,0.5,0.0,0.1,0.0,1.9,3.7,0.508,0.8,1.1,0.706,1.4,3.4,0.4,0.6,0.8,0.7,1.6,4.5
Monica Wright,MIN,G,34,24,25.5,4.1,11.1,0.37,0.9,2.8,0.34,3.1,8.3,0.379,2.0,2.4,0.819,0.9,2.9,1.5,1.0,0.2,2.0,3.0,11.1
Tanisha Wright,SEA,G,34,34,29.1,3.1,7.7,0.41,0.7,1.6,0.411,2.5,6.0,0.41,2.2,2.6,0.844,0.8,3.3,4.5,1.2,0.3,2.1,3.2,9.2
Sophia Young-Malcolm,SAS,F,34,34,31.8,6.4,12.7,0.501,0.3,1.1,0.263,6.1,11.6,0.524,2.3,3.5,0.658,1.3,5.2,2.4,1.6,0.3,2.1,2.6,15.3
Tamera Young,CHI,F,32,22,18.6,2.4,6.6,0.362,0.4,1.5,0.277,2.0,5.1,0.387,1.6,2.4,0.684,1.0,3.1,1.6,0.8,0.2,1.5,2.0,6.8
Shanna Zolman,TUL,G,30,16,21.3,3.5,8.7,0.404,1.9,4.5,0.422,1.6,4.2,0.384,0.8,1.0,0.8,0.3,1.4,1.6,0.9,0.1,1.6,1.3,9.7
