Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Marissa Coleman,WAS,G-F,28,0,18.8,1.9,5.7,0.34,1.0,2.9,0.363,0.9,2.8,0.316,1.2,1.6,0.756,0.8,2.7,0.8,0.7,0.3,1.2,1.6,6.1
Monique Currie,WAS,F,34,34,21.4,2.3,6.4,0.359,0.6,1.5,0.385,1.7,4.9,0.352,3.0,3.7,0.803,1.1,4.3,1.8,0.9,0.4,1.7,2.4,8.2
Helen Darling,SAS,G,34,13,18.9,0.8,3.2,0.248,0.4,1.3,0.295,0.4,1.9,0.215,1.1,1.6,0.673,0.4,1.8,2.9,0.9,0.1,1.2,2.3,3.1
Jessica Davenport,IND,C,26,0,7.0,1.1,2.1,0.527,0.0,0.0,,1.1,2.1,0.527,0.5,0.8,0.7,0.6,1.5,0.2,0.3,0.5,0.8,1.5,2.8
Tanae Davis-Cain,DET,G,1,0,4.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
Anna DeForge,DET,G,7,7,16.1,0.7,2.6,0.278,0.0,0.6,0.0,0.7,2.0,0.357,0.0,0.0,,0.9,2.9,1.4,0.6,0.0,1.0,1.0,1.4
Erika de Souza,ATL,F-C,34,34,27.3,5.0,9.5,0.528,0.0,0.0,,5.0,9.5,0.528,1.8,2.8,0.653,3.5,9.1,1.1,0.9,1.3,2.1,3.4,11.8
Tamecka Dixon,IND,G,32,1,13.3,1.7,4.2,0.41,0.1,0.3,0.4,1.6,3.9,0.411,0.6,0.7,0.857,0.3,1.6,1.2,0.4,0.1,0.8,1.4,4.1
Scholanda Dorrell,SAC,G,34,29,18.6,2.3,5.7,0.409,0.2,0.7,0.32,2.1,4.9,0.423,1.7,2.6,0.678,0.6,1.6,0.8,1.0,0.2,1.6,2.1,6.6
Katie Douglas,IND,G-F,31,31,32.4,6.1,14.8,0.41,2.1,6.1,0.349,3.9,8.7,0.452,3.4,3.9,0.861,0.8,3.9,2.7,1.8,0.2,2.4,1.5,17.6
Candice Dupree,CHI,F,34,34,34.9,6.0,14.0,0.429,0.7,1.8,0.387,5.3,12.2,0.435,3.0,3.8,0.785,2.2,7.9,2.2,1.0,1.2,2.4,1.6,15.7
Shyra Ely-Gash,CHI,F,34,9,14.6,2.5,5.9,0.418,0.7,1.8,0.383,1.8,4.1,0.433,1.2,1.5,0.804,0.6,2.6,0.6,0.4,0.2,1.1,1.6,6.8
Lauren Ervin,CON,F,8,0,7.0,1.0,2.1,0.471,0.0,0.0,,1.0,2.1,0.471,0.0,0.3,0.0,0.5,1.6,0.0,0.1,0.0,0.3,0.6,2.0
Barbara Farris,DET,F-C,13,3,8.5,0.2,0.7,0.222,0.0,0.0,,0.2,0.7,0.222,1.0,1.2,0.813,0.2,1.4,0.4,0.4,0.0,0.7,1.3,1.3
Marie Ferdinand-Harris,LAS,G,28,6,12.1,2.1,4.8,0.43,0.1,0.8,0.182,1.9,4.0,0.478,1.1,1.3,0.838,0.6,1.5,0.9,0.5,0.1,0.8,1.6,5.4
Cheryl Ford,DET,F,29,29,26.0,3.3,7.8,0.427,0.0,0.1,0.0,3.3,7.7,0.433,1.9,3.4,0.55,2.4,7.4,0.9,1.0,0.4,1.7,3.6,8.6
Sylvia Fowles,CHI,C,24,20,28.8,4.3,7.2,0.599,0.0,0.0,,4.3,7.2,0.599,2.7,4.1,0.646,2.2,7.8,0.8,0.9,1.5,3.2,3.0,11.3
A'Quonesia Franklin,SEA,G,2,0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0
Megan Frazee,SAS,F,29,0,11.2,1.8,4.3,0.413,0.5,1.3,0.378,1.3,3.1,0.427,0.9,1.3,0.692,0.9,2.9,0.5,0.3,0.2,0.7,1.5,5.0
Kerri Gardin,CON,F,33,23,18.1,1.8,4.8,0.365,0.3,1.2,0.256,1.5,3.6,0.4,1.6,2.7,0.607,1.6,4.3,1.2,0.8,0.7,1.2,1.7,5.5
Katie Gearlds,SEA,G-F,20,0,12.2,1.5,3.7,0.392,1.1,2.6,0.404,0.4,1.1,0.364,0.2,0.2,0.75,0.2,1.3,0.6,0.3,0.2,0.6,0.7,4.1
Yolanda Griffith*,IND,C-F,3,0,13.7,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,2.3,3.0,0.778,1.3,2.3,0.0,0.0,0.7,1.0,2.0,6.3
Sandrine Gruda,CON,F-C,26,25,31.2,5.8,12.4,0.467,0.0,0.0,,5.8,12.4,0.467,1.8,3.3,0.558,2.5,6.3,1.3,0.9,1.6,2.6,3.3,13.5
Becky Hammon*,SAS,G,31,31,33.8,6.5,14.4,0.447,2.5,6.6,0.369,4.0,7.8,0.515,4.1,4.6,0.901,0.8,3.3,5.0,1.6,0.4,3.6,1.7,19.5
Lindsey Harding,WAS,G,34,34,35.1,4.8,11.0,0.435,0.6,1.8,0.323,4.2,9.2,0.457,2.6,3.5,0.748,0.7,4.0,4.5,1.3,0.4,3.0,2.0,12.8
Laura Harper,SAC,F-C,33,11,13.9,1.4,3.5,0.388,0.0,0.0,,1.4,3.5,0.388,1.8,2.5,0.732,1.6,3.4,0.6,0.4,0.7,1.3,2.0,4.5
Kristi Harrower,LAS,G,31,26,16.8,1.3,3.6,0.36,0.3,1.3,0.205,1.0,2.3,0.444,0.3,0.4,0.818,0.5,1.8,2.2,0.5,0.0,0.9,1.0,3.1
Vanessa Hayden,LAS,C,25,1,10.8,1.6,3.8,0.411,0.0,0.0,,1.6,3.8,0.411,0.6,1.0,0.64,1.1,2.7,0.2,0.2,0.9,0.8,2.0,3.8
Roneeka Hodges,MIN,G,33,27,27.3,3.5,8.4,0.417,2.1,5.2,0.398,1.4,3.2,0.448,0.9,1.0,0.909,0.6,3.0,1.9,0.6,0.5,1.1,1.6,9.9
Ebony Hoffman,IND,F,34,34,29.6,3.6,9.2,0.39,0.7,2.1,0.347,2.9,7.1,0.402,2.0,2.3,0.896,1.6,5.9,1.5,1.7,0.4,2.4,3.1,9.9
Chamique Holdsclaw,ATL,F,25,25,28.3,5.3,12.8,0.414,0.2,1.2,0.2,5.0,11.6,0.436,3.1,3.7,0.839,1.2,4.4,2.2,1.4,0.3,3.0,2.4,13.9
Quanitra Hollingsworth,MIN,C,34,1,12.8,1.5,3.5,0.417,0.0,0.0,,1.5,3.5,0.417,1.9,2.7,0.703,1.4,3.2,0.1,0.4,0.2,1.0,1.9,4.8
Amber Holt,CON,F,23,7,16.5,1.7,5.3,0.325,0.6,2.2,0.26,1.2,3.2,0.37,1.9,2.3,0.83,0.6,3.2,1.9,0.4,0.1,0.6,1.7,6.0
Alexis Hornbuckle,DET,G,32,21,26.6,2.5,6.7,0.38,0.8,2.0,0.391,1.8,4.7,0.376,0.8,1.5,0.542,1.4,4.9,2.7,1.3,0.3,2.2,2.9,6.7
Charde Houston,MIN,F,34,33,23.3,5.1,11.1,0.465,0.7,2.0,0.333,4.5,9.0,0.495,2.1,2.9,0.727,1.3,5.5,1.7,1.3,0.6,1.9,3.1,13.1
Lauren Jackson*,SEA,F-C,26,26,32.4,6.5,14.0,0.463,1.9,4.4,0.43,4.6,9.6,0.478,4.4,5.5,0.797,1.8,7.0,0.8,1.5,1.7,1.7,3.7,19.2
Tiffany Jackson-Jones,NYL,F,34,9,14.6,2.0,4.4,0.45,0.0,0.0,,2.0,4.4,0.45,1.4,1.9,0.719,1.0,3.4,0.7,0.6,0.4,1.3,1.6,5.3
Briann January,IND,G,33,4,20.7,1.9,5.8,0.333,0.8,2.6,0.287,1.2,3.2,0.371,2.2,2.6,0.851,0.7,1.9,2.3,1.1,0.1,1.7,2.4,6.9
Anete Jekabsone-Zogota,CON,G,27,16,23.9,3.6,8.7,0.415,1.4,3.7,0.394,2.1,5.0,0.43,0.8,1.0,0.786,0.4,2.9,2.2,0.3,0.0,1.8,2.3,9.4
Shannon Johnson,SEA,G,34,6,18.2,1.1,3.1,0.336,0.5,1.8,0.295,0.5,1.4,0.391,1.4,1.6,0.855,0.4,1.8,1.5,0.8,0.2,1.5,1.6,4.0
Temeka Johnson,PHO,G,34,34,26.5,3.7,8.3,0.445,1.1,2.6,0.414,2.6,5.7,0.459,1.2,1.5,0.84,0.2,3.5,4.6,0.9,0.1,2.2,2.3,9.6
Vickie Johnson,SAS,G-F,32,32,23.0,2.5,5.8,0.432,0.7,1.8,0.375,1.8,4.0,0.457,0.7,0.8,0.852,0.7,3.4,2.4,0.5,0.1,1.2,1.3,6.4
Asjha Jones,CON,F,23,23,31.6,6.9,14.7,0.469,0.2,0.7,0.313,6.7,14.0,0.477,2.7,3.5,0.763,1.9,5.9,2.4,0.9,0.6,2.1,3.4,16.7
Cathrine Kraayeveld,NYL,F,34,26,26.1,3.1,7.8,0.398,1.8,4.2,0.417,1.3,3.5,0.375,1.1,1.4,0.755,0.9,4.6,0.9,0.6,0.4,1.9,2.2,9.0
Jennifer Lacy,ATL,F,32,0,11.3,1.1,3.3,0.327,0.1,0.6,0.211,1.0,2.8,0.352,0.7,1.0,0.667,1.0,2.2,0.3,0.3,0.2,0.8,1.8,3.0
Crystal Langhorne,WAS,F-C,34,22,29.8,4.8,8.4,0.574,0.0,0.1,0.0,4.8,8.3,0.578,2.4,3.5,0.689,3.0,7.9,0.9,1.0,0.4,2.2,2.2,12.0
Erlana Larkins,NYL,F,18,0,7.6,0.8,1.8,0.424,0.0,0.0,,0.8,1.8,0.424,0.9,1.3,0.696,0.6,1.7,0.4,0.5,0.2,0.9,1.1,2.4
Ivory Latta,ATL,G,24,0,14.6,1.9,4.6,0.409,0.8,2.1,0.36,1.1,2.5,0.45,1.6,1.9,0.826,0.1,0.7,1.4,0.5,0.0,1.1,1.3,6.1
Edwige Lawson-Wade,SAS,G,33,12,17.7,1.8,4.6,0.384,1.2,3.4,0.363,0.5,1.2,0.447,0.5,0.5,0.833,0.3,2.0,2.2,0.9,0.0,0.9,1.6,5.2
Kara Lawson,SAC,G,25,5,24.2,3.0,8.0,0.38,1.5,4.4,0.336,1.6,3.6,0.433,1.2,1.3,0.939,0.4,2.1,2.5,0.6,0.0,1.4,1.0,8.8
Shalee Lehning,ATL,G,34,20,20.8,1.1,2.7,0.387,0.2,0.9,0.2,0.9,1.9,0.476,0.7,0.9,0.774,0.6,2.3,3.7,0.5,0.1,1.6,1.3,3.0
Betty Lennox,LAS,G,30,13,21.3,3.7,8.9,0.414,0.8,2.8,0.301,2.9,6.2,0.465,2.0,2.2,0.894,1.1,4.5,1.8,0.9,0.1,2.3,2.3,10.2
Lisa Leslie*,LAS,C,23,21,27.7,6.3,12.1,0.518,0.0,0.3,0.167,6.2,11.8,0.526,2.8,3.9,0.722,2.4,6.6,2.1,0.7,1.4,2.6,3.3,15.4
Camille Smith,SEA,F,34,34,30.7,3.6,7.7,0.471,0.2,0.8,0.259,3.4,6.9,0.496,2.5,3.7,0.683,2.2,6.5,1.0,1.1,0.4,2.0,3.5,10.0
Sancho Lyttle,ATL,F,34,31,27.4,5.4,10.7,0.507,0.0,0.0,0.0,5.4,10.6,0.508,2.2,3.0,0.743,2.1,7.5,1.5,2.0,0.6,1.9,3.1,13.0
Hamchetou Maiga-Ba,SAC,F,34,5,19.9,3.6,7.5,0.486,0.0,0.0,0.0,3.6,7.5,0.488,1.6,2.3,0.714,1.0,2.6,1.1,0.9,0.2,1.5,2.2,8.9
Kristen Mann,WAS,F,16,0,5.9,0.6,1.8,0.357,0.3,1.1,0.222,0.4,0.6,0.6,0.1,0.1,1.0,0.1,0.9,0.4,0.2,0.0,0.2,0.6,1.6
Kelly Mazzante,PHO,G,31,2,14.0,1.2,3.2,0.364,1.0,2.8,0.352,0.2,0.4,0.455,0.1,0.1,1.0,0.2,1.3,0.5,0.3,0.1,0.3,1.4,3.4
Rashanda McCants,MIN,F,34,1,14.2,1.6,4.4,0.373,0.3,1.1,0.289,1.3,3.3,0.402,0.6,1.1,0.564,0.9,2.0,0.8,0.4,0.3,1.1,2.2,4.3
Janel McCarville,NYL,F-C,32,32,26.5,4.7,9.4,0.502,0.0,0.1,0.333,4.7,9.3,0.503,2.8,3.3,0.841,2.0,5.5,2.8,1.3,1.4,2.7,2.5,12.3
Angel McCoughtry,ATL,F-G,34,10,21.6,4.7,9.9,0.476,0.4,1.5,0.294,4.3,8.4,0.509,2.9,4.0,0.741,1.0,3.1,2.1,2.2,0.4,2.1,2.7,12.8
Taj McWilliams-Franklin,DET,F-C,34,34,30.4,4.1,8.3,0.491,0.1,0.4,0.2,4.0,7.9,0.507,1.5,2.0,0.75,1.9,6.6,2.9,1.0,0.5,1.9,2.5,9.8
Chasity Melvin,WAS,C-F,34,33,22.2,2.5,5.5,0.447,0.0,0.0,0.0,2.5,5.5,0.449,1.0,1.8,0.541,2.3,4.6,1.1,1.0,0.9,1.5,3.0,5.9
Britany Miller,DET,C,1,0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Coco Miller,ATL,G,34,5,12.0,1.5,3.6,0.41,0.2,0.8,0.296,1.2,2.8,0.442,0.7,0.8,0.885,0.6,1.5,1.0,0.4,0.1,0.9,1.1,3.9
Kelly Miller,MIN,G,34,25,19.9,1.6,4.4,0.362,0.6,1.9,0.333,0.9,2.4,0.386,0.6,0.6,0.909,0.6,2.2,2.0,0.7,0.1,1.5,1.6,4.4
DeLisha Milton-Jones,LAS,F,33,33,31.6,3.9,9.8,0.401,0.7,2.5,0.293,3.2,7.3,0.438,1.7,2.2,0.757,1.5,4.8,2.2,1.2,0.2,2.2,2.5,10.2
Leilani Mitchell,NYL,G,34,2,12.8,0.9,2.9,0.3,0.4,1.5,0.269,0.5,1.4,0.333,0.2,0.2,1.0,0.2,1.2,2.2,0.3,0.1,0.8,1.4,2.4
Anna Montanana,MIN,F,16,1,10.6,0.9,2.3,0.389,0.3,0.9,0.333,0.6,1.3,0.429,0.1,0.1,1.0,0.9,1.6,1.2,0.6,0.0,0.8,1.1,2.2
Renee Montgomery,MIN,G,34,9,22.5,3.0,7.4,0.408,1.2,3.6,0.347,1.8,3.8,0.465,1.8,2.1,0.833,0.4,1.9,2.1,0.7,0.3,1.9,1.1,9.0
Jessica Moore,IND,F-C,31,9,19.8,1.8,3.9,0.471,0.0,0.0,0.0,1.8,3.9,0.475,1.1,1.5,0.739,1.3,3.1,0.5,0.6,0.2,1.0,2.7,4.8
Loree Moore,NYL,G,34,32,27.7,2.3,6.9,0.335,0.8,2.9,0.26,1.5,3.9,0.391,1.0,1.4,0.688,0.6,3.7,3.9,1.9,0.1,2.3,1.6,6.3
Bernice Mosby,WAS,F,24,0,7.0,0.7,2.0,0.362,0.0,0.0,0.0,0.7,1.9,0.37,0.5,0.6,0.857,0.6,1.5,0.1,0.3,0.0,0.7,1.2,1.9
Shay Murphy,IND,G,24,0,7.8,1.4,3.7,0.382,0.5,1.3,0.344,1.0,2.4,0.404,0.9,1.1,0.808,1.0,1.8,0.4,0.3,0.1,0.4,1.3,4.2
Chen Nan,CHI,C,26,5,12.3,1.8,3.7,0.484,0.0,0.0,,1.8,3.7,0.484,0.2,0.3,0.625,0.9,2.1,0.2,0.3,0.3,1.1,1.5,3.7
Chelsea Newton,SAC,G,23,0,14.6,1.1,3.0,0.371,0.2,0.5,0.333,1.0,2.5,0.379,0.5,0.8,0.667,0.4,1.3,1.7,0.8,0.1,0.7,1.3,3.0
Deanna Nolan,DET,G-F,33,33,33.7,6.5,15.9,0.408,1.2,3.7,0.325,5.3,12.2,0.433,2.8,3.5,0.784,1.1,4.3,3.5,1.3,0.3,2.2,2.8,16.9
Nicole Ohlde,PHO,F-C,21,0,14.8,1.8,3.4,0.535,0.0,0.0,,1.8,3.4,0.535,1.6,2.2,0.717,0.9,2.8,0.3,0.2,1.0,1.4,2.6,5.2
Courtney Paris,SAC,C,33,6,13.4,2.1,4.0,0.515,0.0,0.0,0.0,2.1,4.0,0.519,0.7,1.0,0.727,1.7,4.1,0.7,0.3,0.3,0.6,1.5,4.8
Candace Parker,LAS,F-C,25,24,32.6,5.2,10.8,0.485,0.2,1.0,0.208,5.0,9.8,0.512,2.4,3.2,0.763,2.4,9.8,2.6,0.6,2.1,2.2,2.1,13.1
Ticha Penicheiro,SAC,G,30,28,24.1,1.5,4.6,0.324,0.0,0.3,0.111,1.5,4.3,0.338,1.9,2.3,0.814,0.4,2.7,5.2,1.0,0.1,2.1,1.5,4.9
Jia Perkins,CHI,G,34,34,27.4,4.6,11.1,0.417,0.9,2.3,0.385,3.8,8.9,0.425,3.1,3.6,0.846,0.8,3.4,2.9,2.1,0.2,1.6,2.3,13.2
Erin Perperoglou,SAS,F,34,9,17.0,0.9,2.8,0.323,0.2,0.6,0.318,0.7,2.2,0.324,0.7,1.0,0.676,0.6,2.2,0.9,0.7,0.3,1.0,1.7,2.7
Erin Phillips,CON,G,32,18,23.1,2.7,7.0,0.382,1.1,3.6,0.293,1.6,3.4,0.477,1.6,2.0,0.813,0.9,3.2,2.1,1.3,0.1,1.3,1.6,8.1
Plenette Pierson,DET,F,1,0,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
Cappie Pondexter,PHO,G,34,34,31.6,6.9,15.1,0.46,1.3,3.5,0.358,5.7,11.6,0.491,3.9,4.4,0.881,0.9,4.2,5.0,0.9,0.4,2.5,2.9,19.1
Nicole Powell,SAC,F,34,34,30.4,5.8,14.0,0.416,2.3,6.2,0.363,3.6,7.8,0.458,2.8,2.8,0.979,1.5,5.9,2.3,1.4,0.2,2.5,1.8,16.7
LaToya Sanders,MIN,F-C,17,0,9.4,0.8,1.8,0.433,0.0,0.0,,0.8,1.8,0.433,0.6,0.9,0.733,0.8,2.2,0.5,0.2,0.8,0.8,1.3,2.2
Allie Quigley,PHO,G,6,0,5.3,0.5,1.3,0.375,0.3,0.7,0.5,0.2,0.7,0.25,0.3,0.3,1.0,0.2,0.8,0.2,0.0,0.0,0.8,1.0,1.7
Noelle Quinn,LAS,G,34,9,27.3,3.4,7.2,0.471,0.7,2.3,0.312,2.7,4.9,0.545,0.9,1.1,0.811,1.0,3.6,3.5,1.2,0.3,1.5,1.7,8.4
Ruth Riley,SAS,C,31,17,21.0,2.2,4.7,0.463,0.1,0.6,0.222,2.1,4.2,0.496,0.7,0.8,0.885,1.1,4.5,0.9,0.5,1.5,1.1,2.9,5.3
Ashley Robinson,SEA,C,26,2,6.4,0.2,1.0,0.2,0.0,0.0,0.0,0.2,0.9,0.208,0.1,0.2,0.5,0.2,0.9,0.1,0.1,0.5,0.4,1.2,0.5
Nakia Sanford,WAS,C-F,34,13,19.5,2.3,4.8,0.47,0.0,0.0,,2.3,4.8,0.47,1.7,3.0,0.578,1.6,4.3,0.6,0.8,0.4,2.1,3.2,6.3
Olayinka Sanni,DET,F-C,31,1,9.6,1.5,3.2,0.48,0.0,0.0,,1.5,3.2,0.48,0.8,1.2,0.694,0.9,1.8,0.5,0.4,0.2,1.0,1.8,3.8
Kelly Schumacher,DET,C,1,0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
K.B. Sharp,CHI,G,27,0,12.0,0.9,2.1,0.404,0.2,0.6,0.353,0.6,1.5,0.425,0.7,0.7,0.947,0.1,0.7,0.9,0.3,0.1,0.9,0.6,2.6
Brooke Smith,PHO,F-C,21,0,6.9,0.3,0.7,0.467,0.0,0.0,,0.3,0.7,0.467,0.3,0.4,0.875,0.5,1.7,0.1,0.1,0.1,0.3,1.4,1.0
Katie Smith*,DET,G,27,27,33.1,4.7,10.9,0.435,2.1,4.9,0.432,2.6,6.0,0.438,2.1,2.3,0.918,0.5,2.3,2.8,0.8,0.1,2.3,2.6,13.7
Tangela Smith,PHO,C,34,34,27.1,4.0,8.9,0.451,1.2,2.7,0.452,2.8,6.2,0.45,0.6,0.7,0.87,1.0,5.4,0.8,1.0,1.7,1.1,3.1,9.9
Belinda Snell,SAS,G,30,6,18.4,2.0,6.1,0.335,1.4,4.6,0.307,0.6,1.5,0.422,0.8,1.0,0.793,0.7,2.3,1.2,0.9,0.1,1.0,1.7,6.2
Michelle Snow,ATL,C,34,2,14.8,2.0,4.1,0.479,0.0,0.1,0.0,2.0,4.1,0.486,1.5,2.0,0.761,1.2,4.3,0.5,0.4,0.5,1.1,2.1,5.4
Sidney Spencer,NYL,G,33,0,10.3,1.0,2.7,0.386,0.7,1.7,0.386,0.4,0.9,0.387,0.3,0.3,1.0,0.2,1.2,0.5,0.2,0.0,0.3,0.7,3.0
Tammy Sutton-Brown,IND,C,27,25,25.2,3.5,7.6,0.466,0.0,0.0,,3.5,7.6,0.466,2.8,3.8,0.745,1.6,5.9,0.9,0.6,1.5,1.8,2.8,9.9
Ketia Swanier,PHO,G,33,0,11.8,1.0,2.7,0.375,0.3,1.0,0.333,0.7,1.7,0.4,0.5,0.5,0.889,0.2,1.6,1.6,0.5,0.1,1.4,1.0,2.8
Diana Taurasi,PHO,G,31,31,31.5,6.5,14.0,0.461,2.5,6.3,0.407,3.9,7.7,0.504,4.9,5.5,0.894,0.6,5.7,3.5,1.2,1.4,2.6,3.1,20.4
Penny Taylor,PHO,F,14,1,20.2,3.6,7.7,0.463,0.7,1.8,0.4,2.9,5.9,0.482,3.1,3.4,0.896,0.9,2.4,2.3,1.3,0.1,2.2,2.3,10.9
Christi Thomas,MIN,F-C,11,0,6.0,0.1,1.9,0.048,0.0,0.6,0.0,0.1,1.3,0.071,0.1,0.2,0.5,0.5,1.4,0.3,0.3,0.5,0.5,1.4,0.3
