Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Charlotte Smith,IND,F,18,2,9.6,0.7,2.2,0.308,0.4,1.2,0.364,0.2,0.9,0.235,0.2,0.2,0.75,0.5,1.3,0.4,0.2,0.1,0.7,1.2,1.9
Crystal Smith,PHO,G,22,0,9.0,1.0,2.1,0.447,0.3,0.9,0.368,0.6,1.3,0.5,0.5,0.5,0.917,0.2,1.0,1.0,0.8,0.0,0.8,1.1,2.7
Katie Smith*,DET,G,34,34,33.5,3.6,8.9,0.407,1.7,4.7,0.366,1.9,4.1,0.454,2.7,3.0,0.912,0.6,2.7,3.3,0.7,0.1,1.9,2.3,11.7
Kim Smith,SAC,F,31,0,10.1,0.9,2.7,0.333,0.4,1.0,0.406,0.5,1.7,0.288,0.2,0.3,0.556,0.4,1.3,0.6,0.3,0.0,0.7,1.1,2.4
Tangela Smith,CHA,C,34,34,28.6,5.2,12.4,0.421,0.9,2.5,0.365,4.3,9.9,0.435,1.7,2.3,0.744,1.4,5.3,1.5,1.2,0.9,2.1,2.9,13.1
Belinda Snell,PHO,G,30,0,8.3,1.2,3.0,0.389,0.7,2.1,0.317,0.5,0.9,0.556,0.3,0.3,1.0,0.4,1.3,0.6,0.5,0.1,0.6,0.9,3.3
Michelle Snow,HOU,C,34,34,29.2,5.2,10.3,0.51,0.0,0.0,,5.2,10.3,0.51,2.5,3.8,0.667,2.3,7.9,1.4,1.0,1.1,2.6,3.6,13.0
Dawn Staley*,HOU,G,34,34,30.1,2.5,5.9,0.42,1.6,3.6,0.427,0.9,2.2,0.408,0.9,1.1,0.806,0.4,2.2,3.9,1.0,0.1,2.2,1.5,7.4
Tiffany Stansbury,LAS,F-C,4,0,5.5,0.8,2.0,0.375,0.0,0.0,,0.8,2.0,0.375,0.0,0.0,,1.5,1.8,0.5,0.3,0.5,0.5,1.0,1.5
Mandisa Stevenson,PHO,F-C,2,0,9.0,0.5,2.5,0.2,0.5,0.5,1.0,0.0,2.0,0.0,0.0,0.0,,0.5,1.0,0.0,0.5,0.5,1.0,1.5,1.5
Ann Strother,PHO,G-F,8,0,4.9,0.8,1.8,0.429,0.5,1.3,0.4,0.3,0.5,0.5,0.0,0.0,,0.3,0.6,0.3,0.1,0.3,0.0,0.4,2.0
Laura Summerton,CON,C,33,3,10.9,1.0,2.2,0.432,0.1,0.5,0.2,0.9,1.8,0.492,0.5,0.8,0.593,0.4,1.1,0.6,0.1,0.1,0.6,1.2,2.5
Tammy Sutton-Brown,CHA,C,30,30,26.7,3.9,8.1,0.488,0.0,0.0,,3.9,8.1,0.488,3.3,5.2,0.639,2.3,5.9,0.7,0.9,1.8,2.4,3.5,11.2
Sheryl Swoopes*,HOU,F-G,31,31,35.8,5.8,14.1,0.413,0.8,2.9,0.278,5.0,11.2,0.448,3.1,4.1,0.764,1.1,5.9,3.7,2.1,0.3,2.4,1.5,15.5
Diana Taurasi,PHO,G,34,34,33.9,8.8,19.4,0.452,3.6,9.0,0.397,5.2,10.4,0.499,4.2,5.4,0.781,0.7,3.6,4.1,1.2,0.8,2.3,2.9,25.3
Penny Taylor,PHO,F,20,8,26.8,4.9,11.0,0.445,1.2,3.3,0.369,3.7,7.8,0.477,2.9,3.3,0.864,1.6,5.7,2.6,1.5,0.5,1.5,2.9,13.9
Nikki Teasley,WAS,G,34,34,28.8,3.5,9.4,0.371,1.5,4.4,0.344,1.9,4.9,0.395,2.2,2.7,0.826,0.4,2.6,5.4,1.3,0.3,2.3,2.4,10.7
Zane Tamane,WAS,C,16,0,6.4,0.9,1.6,0.538,0.0,0.0,,0.9,1.6,0.538,0.1,0.1,0.5,0.7,1.7,0.1,0.2,0.2,0.3,1.1,1.8
Kasha Terry,IND,C-F,10,0,5.4,1.1,1.9,0.579,0.0,0.0,,1.1,1.9,0.579,0.1,0.5,0.2,0.4,1.4,0.0,0.0,0.3,0.8,1.4,2.3
Christi Thomas,LAS,F-C,27,1,20.0,2.4,4.9,0.489,0.1,0.7,0.2,2.3,4.2,0.54,1.1,1.7,0.638,1.6,5.3,1.0,0.7,0.5,1.6,3.0,6.1
LaToya Thomas,SAS,F,19,0,19.4,2.9,6.5,0.452,0.0,0.0,,2.9,6.5,0.452,2.4,3.1,0.763,1.4,4.3,1.2,0.7,0.4,1.4,2.6,8.3
Tina Thompson*,HOU,F,21,21,33.1,6.6,14.5,0.457,1.9,4.6,0.417,4.7,9.9,0.476,3.5,4.4,0.804,1.5,5.6,2.2,1.0,0.6,2.5,2.5,18.7
Shona Thorburn,MIN,G,22,0,6.5,0.2,1.2,0.185,0.0,0.4,0.125,0.2,0.9,0.211,0.2,0.4,0.625,0.2,0.8,0.9,0.2,0.1,0.6,0.5,0.7
Erin Thorn,NYL,G,27,1,14.0,2.0,4.9,0.417,1.0,2.4,0.431,1.0,2.5,0.403,1.0,1.1,0.903,0.3,1.4,1.2,0.2,0.0,0.7,0.8,6.1
Iciss Tillis,NYL,F-C,25,0,10.2,1.3,3.6,0.36,0.2,1.2,0.207,1.0,2.4,0.433,0.6,0.9,0.727,0.8,2.2,0.4,0.4,0.2,0.8,1.8,3.4
Barbara Turner,SEA,G-F,34,9,18.3,2.1,4.7,0.447,0.3,1.2,0.25,1.8,3.5,0.513,1.9,2.3,0.831,0.8,2.5,1.4,0.4,0.2,1.4,1.6,6.4
Daliborka Vilipic,LAS,F-C,2,0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0
Kamila Vodichkova,PHO,F-C,28,27,26.3,4.0,8.9,0.444,0.0,0.3,0.0,4.0,8.7,0.457,1.8,2.3,0.769,1.6,6.7,1.5,1.0,0.7,1.9,3.2,9.7
Ayana Walker,CHA,F,25,0,7.3,0.7,1.5,0.459,0.0,0.0,,0.7,1.5,0.459,0.5,0.8,0.571,0.4,1.2,0.1,0.4,0.4,0.2,1.2,1.8
DeMya Walker,SAC,F,23,8,18.9,3.4,7.9,0.436,0.0,0.0,,3.4,7.9,0.436,2.4,3.7,0.655,2.4,4.0,1.4,0.7,0.3,1.6,2.3,9.3
Kendra Wecker,SAS,F,34,11,17.0,2.2,6.3,0.35,0.6,1.6,0.339,1.6,4.6,0.354,0.6,0.8,0.778,0.6,2.5,1.4,0.3,0.1,0.9,1.2,5.6
Lindsay Whalen*,CON,G,33,33,26.1,2.7,6.8,0.389,0.2,1.9,0.129,2.4,5.0,0.488,3.4,3.8,0.903,0.5,3.7,4.6,1.0,0.1,2.4,1.7,9.0
Tan White,IND,G,34,0,21.6,3.3,8.9,0.372,0.6,2.6,0.216,2.8,6.4,0.435,1.7,2.2,0.75,0.9,2.4,1.5,0.8,0.3,1.5,1.9,8.9
Tamika Whitmore,IND,F,34,34,31.1,5.9,12.8,0.457,0.4,1.1,0.395,5.4,11.7,0.463,3.4,4.1,0.821,1.6,4.9,1.8,1.4,0.4,2.8,2.7,15.5
Brittany Wilkins,SAC,C,4,0,3.8,0.8,1.8,0.429,0.0,0.0,,0.8,1.8,0.429,0.0,0.0,,0.0,0.0,0.3,0.0,0.0,0.5,1.3,1.5
Adrian Williams-Strong,MIN,C-F,32,0,15.2,1.9,4.2,0.448,0.0,0.0,0.0,1.9,4.2,0.451,1.2,2.2,0.536,1.3,4.7,0.3,0.8,0.3,0.6,1.9,4.9
Angelina Williams,DET,G,21,0,6.2,0.7,2.0,0.326,0.1,0.4,0.25,0.6,1.7,0.343,0.5,0.8,0.647,0.1,0.6,0.6,0.3,0.3,0.7,0.4,2.0
Le'coe Willingham,CON,F,29,0,7.2,0.9,1.8,0.472,0.2,0.3,0.6,0.7,1.5,0.442,0.2,0.4,0.538,0.7,1.9,0.6,0.2,0.0,0.5,0.8,2.2
Lisa Willis,LAS,G,24,0,13.3,1.5,3.8,0.385,0.8,2.2,0.365,0.7,1.6,0.41,0.9,1.3,0.71,0.5,1.8,0.4,1.1,0.0,0.7,1.0,4.6
Tamika Williams,MIN,F,31,30,21.6,2.1,4.7,0.442,0.0,0.3,0.111,2.1,4.5,0.464,0.5,1.2,0.444,2.4,5.6,0.7,0.5,0.0,1.2,1.4,4.7
Tanisha Wright,SEA,G,33,0,15.4,1.3,3.6,0.353,0.1,0.4,0.143,1.2,3.2,0.381,1.2,1.4,0.844,0.6,1.8,1.2,0.3,0.1,1.6,1.6,3.8
Brooke Wyckoff,CHI,F,15,13,22.9,1.1,4.4,0.242,0.7,2.9,0.233,0.4,1.5,0.261,0.5,0.7,0.8,1.0,2.7,2.2,0.9,0.8,1.1,2.7,3.3
Sophia Young-Malcolm,SAS,F,34,34,31.1,4.5,10.9,0.416,0.0,0.1,0.0,4.5,10.8,0.421,2.9,4.0,0.73,2.5,7.6,1.5,1.7,0.4,1.3,2.1,12.0
Shanna Zolman,SAS,G,34,0,16.1,2.4,6.4,0.379,1.4,3.7,0.378,1.0,2.7,0.38,0.4,0.5,0.667,0.2,1.2,1.0,0.3,0.1,1.1,0.6,6.6
Ambrosia Anderson,TOT,F,4,0,2.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.3,1.0,0.0,0.3,0.0,0.3,0.0,0.0
Kayte Christensen,TOT,F,17,0,8.2,0.5,1.3,0.409,0.0,0.0,,0.5,1.3,0.409,0.2,0.2,0.75,0.6,1.9,0.4,0.2,0.1,0.9,2.1,1.2
Elaine Powell,TOT,G,25,3,14.8,1.2,3.0,0.382,0.0,0.2,0.0,1.2,2.8,0.408,1.0,1.5,0.658,0.6,1.5,2.1,0.6,0.1,1.4,1.5,3.3
Ashley Robinson,TOT,C,29,5,11.2,0.6,1.9,0.333,0.0,0.1,0.5,0.6,1.8,0.327,0.2,0.6,0.313,1.2,2.7,0.4,0.3,0.6,0.8,1.8,1.4
Ambrosia Anderson,CON,F,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Kayte Christensen,HOU,F,6,0,14.5,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.3,0.3,1.0,1.5,3.2,0.7,0.0,0.0,1.8,3.5,3.0
Elaine Powell,CHI,G,14,3,18.1,1.9,4.3,0.433,0.0,0.2,0.0,1.9,4.1,0.456,1.2,1.7,0.708,0.5,1.8,2.6,0.9,0.2,1.9,1.9,4.9
Ashley Robinson,CHI,C,12,5,10.4,0.8,2.4,0.31,0.1,0.1,1.0,0.7,2.3,0.286,0.2,0.5,0.333,1.3,2.8,0.5,0.2,0.7,0.8,1.6,1.8
Ambrosia Anderson,NYL,F,3,0,3.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.3,0.7,0.0,0.3,0.0,0.3,0.0,0.0
Kayte Christensen,PHO,F,11,0,4.8,0.1,0.5,0.167,0.0,0.0,,0.1,0.5,0.167,0.1,0.2,0.5,0.2,1.3,0.2,0.3,0.1,0.5,1.3,0.3
Elaine Powell,DET,G,11,0,10.6,0.3,1.5,0.188,0.0,0.2,0.0,0.3,1.3,0.214,0.7,1.3,0.571,0.6,1.2,1.4,0.3,0.0,0.8,1.0,1.3
Ashley Robinson,SEA,C,17,0,11.7,0.5,1.5,0.36,0.0,0.1,0.0,0.5,1.4,0.375,0.2,0.6,0.3,1.1,2.6,0.4,0.4,0.5,0.7,2.0,1.2
