Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tamika Catchings*,IND,F,34,34,34.5,4.6,12.1,0.383,1.0,3.6,0.285,3.6,8.4,0.425,4.5,5.7,0.788,2.0,7.8,4.2,2.6,0.5,2.7,2.8,14.7
Kaayla Chones,WAS,C,12,0,5.1,0.5,1.2,0.429,0.0,0.0,,0.5,1.2,0.429,0.2,0.3,0.667,0.2,0.5,0.1,0.1,0.0,0.3,0.8,1.2
Kayte Christensen,PHO,F,11,1,9.8,0.6,1.4,0.467,0.0,0.0,,0.6,1.4,0.467,0.4,0.6,0.571,0.8,2.0,0.6,0.6,0.5,0.9,2.3,1.6
Shameka Christon,NYL,G,34,9,23.8,3.3,7.9,0.411,0.7,2.6,0.27,2.6,5.3,0.481,1.9,2.2,0.855,0.7,2.7,1.2,1.0,0.6,1.5,2.9,9.1
Edniesha Curry,LAS,G,13,0,8.7,0.5,1.8,0.304,0.5,1.2,0.375,0.1,0.5,0.143,0.2,0.5,0.5,0.3,0.8,0.9,0.5,0.1,0.8,1.2,1.8
Helen Darling,CHA,G,31,11,19.4,0.9,2.8,0.307,0.3,1.0,0.313,0.5,1.8,0.304,1.4,1.9,0.741,0.2,1.5,2.7,1.3,0.0,1.6,2.4,3.5
Anna DeForge,PHO,G,33,33,34.3,4.3,11.0,0.39,1.4,4.4,0.326,2.9,6.7,0.432,3.1,3.6,0.85,0.9,3.5,2.4,1.2,0.2,2.5,2.0,13.1
Jennifer Derevjanik,CON,G,34,1,10.6,0.2,0.6,0.364,0.0,0.2,0.143,0.2,0.4,0.467,0.2,0.5,0.438,0.3,0.9,1.2,0.3,0.1,0.8,1.4,0.7
Tai Dillard,SAS,G,10,0,5.1,0.4,1.6,0.25,0.0,0.3,0.0,0.4,1.3,0.308,0.1,0.4,0.25,0.1,0.6,0.3,0.2,0.0,0.3,0.5,0.9
Tamecka Dixon,LAS,G,30,23,20.2,2.1,5.1,0.409,0.0,0.2,0.0,2.1,5.0,0.423,1.1,1.3,0.85,0.8,2.2,2.6,0.8,0.1,1.3,2.4,5.3
Katie Douglas,CON,G-F,32,32,31.2,3.7,9.0,0.413,1.0,3.4,0.282,2.8,5.6,0.494,2.6,3.3,0.774,1.4,4.1,2.9,1.5,0.1,1.7,1.8,11.0
Margo Dydek,CON,C,31,30,21.6,2.8,5.2,0.537,0.0,0.1,0.5,2.8,5.2,0.538,1.6,2.1,0.769,0.9,6.3,1.2,0.3,2.3,1.5,2.0,7.3
Simone Edwards,SEA,C,28,0,7.2,0.9,1.5,0.585,0.0,0.0,,0.9,1.5,0.585,0.3,0.4,0.583,0.3,1.1,0.1,0.1,0.1,0.1,0.5,2.0
Shyra Ely-Gash,SAS,F,31,11,17.0,1.6,4.3,0.379,0.3,1.0,0.29,1.3,3.3,0.406,1.0,1.3,0.769,0.4,2.0,0.9,0.2,0.1,1.1,1.4,4.5
Barbara Farris,DET,F-C,34,1,13.1,0.7,2.1,0.342,0.0,0.0,,0.7,2.1,0.342,1.0,1.6,0.611,0.9,2.5,0.6,0.2,0.0,1.3,1.6,2.4
Allison Feaster,CHA,F,21,21,31.7,2.9,7.7,0.377,1.8,4.1,0.43,1.1,3.6,0.316,1.6,1.9,0.846,0.4,1.8,2.4,0.7,0.1,1.8,2.5,9.1
Sui Feifei,SAC,G,5,0,4.8,0.2,1.2,0.167,0.2,0.2,1.0,0.0,1.0,0.0,0.8,0.8,1.0,0.0,0.2,0.6,0.0,0.0,0.4,0.6,1.4
Marie Ferdinand-Harris,SAS,G,31,31,32.2,4.3,11.5,0.369,0.6,2.1,0.308,3.6,9.5,0.382,3.4,4.3,0.776,1.3,3.7,2.2,1.5,0.2,2.3,2.4,12.5
Cheryl Ford,DET,F,33,33,28.2,3.6,8.5,0.43,0.0,0.0,,3.6,8.5,0.43,2.2,4.5,0.487,3.4,9.8,0.8,1.0,1.4,2.1,4.3,9.5
La'Keshia Frett,NYL,F,33,1,10.9,1.3,2.7,0.477,0.0,0.0,,1.3,2.7,0.477,0.4,0.6,0.737,0.5,1.2,0.5,0.4,0.1,0.5,1.6,3.0
Yolanda Griffith*,SAC,C-F,34,33,28.3,5.1,10.5,0.485,0.0,0.0,,5.1,10.5,0.485,3.6,5.1,0.707,2.6,6.6,1.5,1.2,0.9,2.0,2.9,13.8
Gordana Grubin,LAS,G,9,0,4.6,0.0,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.4,0.25,0.1,0.7,0.6,0.1,0.0,0.2,0.4,0.1
Becky Hammon*,NYL,G,34,34,34.3,4.3,9.9,0.432,1.9,5.2,0.365,2.4,4.6,0.506,3.5,3.9,0.901,0.6,3.4,4.3,1.8,0.1,3.1,2.3,13.9
Lisa Harrison,PHO,F,27,2,11.0,0.6,1.3,0.441,0.0,0.0,0.0,0.6,1.2,0.455,0.4,0.5,0.786,0.5,1.4,0.4,0.2,0.0,0.4,1.2,1.5
Kristi Harrower,MIN,G,34,34,24.5,1.6,4.4,0.351,0.6,2.0,0.324,0.9,2.4,0.373,0.8,1.1,0.778,0.3,2.4,2.8,1.1,0.0,1.6,1.1,4.6
Vanessa Hayden,MIN,C,31,25,19.2,3.3,7.7,0.433,0.0,0.0,,3.3,7.7,0.433,1.3,2.3,0.556,1.5,5.3,0.7,0.5,2.2,2.0,3.5,7.9
Kristin Haynie,SAC,G,30,0,14.5,1.3,3.9,0.342,0.2,1.1,0.156,1.2,2.8,0.412,0.6,0.8,0.826,0.6,2.1,1.4,1.1,0.0,1.2,1.4,3.5
Doneeka Lewis,LAS,G,32,11,20.9,2.0,4.9,0.414,1.0,2.2,0.449,1.1,2.8,0.386,0.5,0.8,0.68,0.3,1.5,2.4,0.6,0.2,1.5,1.1,5.6
Roneeka Hodges,HOU,G,26,0,7.2,0.5,1.8,0.277,0.2,1.0,0.192,0.3,0.8,0.381,0.1,0.1,1.0,0.3,0.7,0.3,0.1,0.0,0.1,0.3,1.3
Ebony Hoffman,IND,F,33,0,15.1,1.4,3.5,0.405,0.0,0.1,0.5,1.4,3.5,0.404,0.8,0.9,0.833,1.0,2.9,0.5,0.6,0.3,0.7,1.8,3.6
Chamique Holdsclaw,LAS,F,33,33,35.8,6.5,13.6,0.48,0.1,0.4,0.231,6.5,13.2,0.487,3.8,4.8,0.788,2.6,6.8,3.2,1.2,0.5,3.0,2.8,17.0
Sandora Irvin,PHO,F,12,0,10.2,1.2,3.7,0.318,0.3,0.7,0.5,0.8,3.0,0.278,1.0,1.3,0.8,1.3,2.8,0.4,0.4,0.5,0.2,1.7,3.7
Dalma Ivanyi,SAS,G,30,14,19.2,0.8,2.2,0.373,0.7,1.5,0.444,0.2,0.7,0.227,0.2,0.3,0.625,0.2,1.7,2.3,0.9,0.0,1.8,1.6,2.5
Deanna Jackson,IND,F,34,0,13.9,1.6,4.1,0.403,0.0,0.1,0.0,1.6,4.0,0.412,1.5,2.0,0.735,1.1,2.3,0.7,0.5,0.4,0.9,1.6,4.8
Gwen Jackson,PHO,F,11,2,11.0,1.2,2.4,0.5,0.2,0.4,0.5,1.0,2.0,0.5,0.3,0.5,0.5,0.7,2.1,0.3,0.0,0.3,0.9,1.1,2.8
Lauren Jackson*,SEA,F-C,34,34,34.6,6.1,13.2,0.458,1.0,3.5,0.288,5.1,9.8,0.518,4.4,5.3,0.834,2.8,9.2,1.7,1.1,2.0,1.7,2.9,17.6
Tamicha Jackson,WAS,G,8,0,8.5,0.5,3.3,0.154,0.1,1.1,0.111,0.4,2.1,0.176,0.0,0.3,0.0,0.1,0.8,1.3,0.6,0.0,0.5,0.6,1.1
Amber Jacobs,MIN,G,33,0,14.5,1.2,3.2,0.385,0.6,1.6,0.377,0.6,1.5,0.392,0.6,0.9,0.724,0.1,0.6,2.1,0.6,0.1,1.4,1.0,3.7
Shannon Johnson,SAS,G,34,33,32.5,2.6,7.1,0.365,0.8,2.6,0.311,1.8,4.4,0.397,3.3,4.0,0.831,0.5,2.7,4.6,1.4,0.1,3.3,2.3,9.3
Temeka Johnson,WAS,G,34,34,28.6,3.7,8.0,0.458,0.4,1.3,0.302,3.3,6.8,0.487,1.5,1.9,0.788,0.4,3.1,5.2,1.3,0.0,2.6,2.9,9.3
Vickie Johnson,NYL,G-F,34,34,30.1,3.8,8.0,0.474,0.9,2.5,0.357,2.9,5.5,0.527,1.9,2.5,0.774,1.1,3.5,2.7,0.7,0.1,1.3,1.6,10.4
Asjha Jones,CON,F,33,4,21.4,4.0,8.3,0.484,0.1,0.2,0.4,4.0,8.2,0.485,1.0,1.7,0.589,1.6,3.7,1.2,0.3,0.2,1.5,2.1,9.1
Susan King Borchardt,MIN,G,3,0,5.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,1.0,1.3,0.75,0.0,0.3,0.3,0.0,0.3,0.0,0.7,1.0
Laurie Koehn,WAS,G,30,0,7.6,1.2,2.6,0.468,1.2,2.5,0.467,0.1,0.1,0.5,0.1,0.2,0.8,0.1,0.4,0.3,0.1,0.0,0.2,0.5,3.8
Cathrine Kraayeveld,NYL,F,17,0,11.5,1.4,3.2,0.418,0.5,1.4,0.375,0.8,1.8,0.452,0.8,0.9,0.933,0.8,1.6,0.3,0.2,0.5,1.0,1.2,4.1
Sheila Lambert,DET,G,12,5,12.7,1.2,3.8,0.311,0.1,0.6,0.143,1.1,3.2,0.342,0.3,0.4,0.8,0.2,1.4,1.8,0.7,0.1,2.0,0.9,2.8
Amanda Lassiter,MIN,F,31,3,12.5,1.2,3.7,0.33,0.8,2.3,0.333,0.5,1.4,0.326,0.2,0.4,0.636,0.3,1.5,0.7,0.5,0.1,0.9,1.8,3.5
Kara Lawson,SAC,G,24,1,21.2,2.7,6.2,0.439,1.5,3.4,0.444,1.2,2.8,0.433,1.1,1.3,0.839,0.3,1.4,1.5,0.5,0.1,0.9,1.2,8.0
Betty Lennox,SEA,G,28,26,28.6,4.4,11.2,0.392,0.9,2.8,0.308,3.5,8.4,0.419,2.7,3.1,0.874,0.8,4.4,2.0,1.3,0.2,2.7,2.9,12.4
Lisa Leslie*,LAS,C,34,34,32.2,6.0,13.6,0.44,0.2,1.0,0.206,5.8,12.6,0.458,3.0,5.1,0.586,2.1,7.3,2.6,2.0,2.1,2.9,3.6,15.2
Stacey Lovelace,MIN,C,34,2,17.5,2.1,5.1,0.405,0.8,1.9,0.413,1.3,3.2,0.4,1.3,1.6,0.796,1.0,3.1,0.9,0.7,0.3,1.1,1.7,6.1
Sancho Lyttle,HOU,F,33,0,13.9,1.8,3.1,0.584,0.0,0.0,,1.8,3.1,0.584,0.7,1.2,0.55,1.1,3.8,0.5,0.6,0.1,0.7,1.4,4.2
Mwadi Mabika,LAS,G,17,14,21.6,2.3,7.2,0.32,0.6,2.9,0.224,1.6,4.3,0.384,0.6,1.2,0.5,0.5,1.6,1.7,0.9,0.0,0.8,2.5,5.8
Laura Macchi,LAS,F,13,1,11.4,1.6,4.1,0.396,0.7,2.2,0.321,0.9,1.9,0.48,0.9,1.3,0.706,0.5,1.4,0.5,0.6,0.1,1.0,1.8,4.8
Hamchetou Maiga-Ba,SAC,F,34,0,12.0,1.7,3.9,0.45,0.0,0.0,,1.7,3.9,0.45,0.3,1.0,0.314,0.9,2.0,0.9,0.7,0.2,1.2,2.0,3.8
Kristen Mann,MIN,F,24,0,7.7,1.3,2.5,0.5,0.0,0.4,0.0,1.3,2.1,0.588,0.5,0.7,0.688,0.5,1.5,0.5,0.3,0.0,0.3,0.7,3.0
Nuria Martinez,MIN,G,1,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raffaella Masciadri,LAS,F,33,1,14.0,1.3,3.2,0.423,0.6,1.4,0.413,0.8,1.8,0.431,0.5,0.6,0.75,0.6,1.4,0.7,0.5,0.0,0.6,1.5,3.7
Caity Matter,CHA,G,10,0,5.6,0.3,1.3,0.231,0.1,0.7,0.143,0.2,0.6,0.333,0.2,0.2,1.0,0.0,0.3,0.6,0.1,0.0,0.2,0.4,0.9
Katie Mattera,SAS,C,34,14,19.8,3.1,6.5,0.468,0.0,0.0,,3.1,6.5,0.468,2.6,3.8,0.703,1.7,5.1,0.2,0.3,1.3,1.8,2.6,8.8
Kelly Mazzante,CHA,G,27,2,8.4,0.8,2.7,0.292,0.5,1.7,0.304,0.3,1.0,0.269,0.3,0.4,0.8,0.5,1.1,0.3,0.3,0.0,0.3,0.3,2.4
Janel McCarville,CHA,F-C,28,3,11.1,0.6,1.8,0.34,0.0,0.0,,0.6,1.8,0.34,0.6,0.9,0.64,1.1,2.7,0.4,0.4,0.3,0.8,1.4,1.8
Nikki McCray,SAS,G,23,5,13.1,0.7,2.7,0.242,0.0,0.9,0.05,0.6,1.8,0.333,0.3,0.5,0.636,0.3,0.9,0.7,0.5,0.0,0.8,1.1,1.7
Teana Miller,CHA,C,31,1,11.7,1.4,2.9,0.484,0.0,0.0,,1.4,2.9,0.484,0.8,1.2,0.694,0.9,2.1,0.2,0.5,0.6,0.8,2.3,3.6
Taj McWilliams-Franklin,CON,F-C,34,34,31.9,5.3,10.7,0.495,0.1,0.5,0.222,5.2,10.2,0.509,3.1,4.0,0.787,2.3,7.3,1.9,1.1,0.7,1.7,2.4,13.9
Chasity Melvin,WAS,C-F,34,34,30.9,4.4,9.0,0.492,0.1,0.5,0.25,4.3,8.5,0.505,2.7,4.1,0.674,2.4,5.9,0.7,0.9,0.4,1.8,3.3,11.7
Miao Lijie,SAC,G,18,0,7.5,0.5,1.7,0.3,0.3,1.1,0.3,0.2,0.6,0.3,0.4,0.4,1.0,0.0,0.2,0.7,0.3,0.1,0.8,0.7,1.7
Coco Miller,WAS,G,34,4,14.7,2.0,4.7,0.425,0.3,0.7,0.375,1.7,4.0,0.434,0.2,0.3,0.8,0.7,1.7,1.3,0.8,0.1,0.8,1.6,4.5
Kelly Miller,IND,G,34,34,31.1,3.6,8.2,0.439,1.1,3.4,0.325,2.5,4.8,0.518,2.0,2.3,0.848,0.8,2.5,2.4,1.2,0.1,1.6,2.4,10.2
DeLisha Milton-Jones,WAS,F,33,30,32.4,4.2,10.0,0.417,1.2,3.6,0.328,3.0,6.4,0.467,2.4,3.0,0.798,1.4,5.2,1.8,1.7,0.5,2.3,3.5,11.9
Loree Moore,NYL,G,24,0,8.2,0.4,1.0,0.391,0.0,0.1,0.0,0.4,0.9,0.429,0.2,0.4,0.444,0.2,1.1,0.8,0.4,0.0,1.0,0.5,0.9
Tamara Moore,NYL,G,7,0,6.9,0.6,0.9,0.667,0.1,0.4,0.333,0.4,0.4,1.0,0.3,0.3,1.0,0.0,1.0,0.9,0.0,0.0,0.6,0.9,1.6
Chelsea Newton,SAC,G,34,34,21.0,1.8,4.4,0.403,0.2,0.7,0.24,1.6,3.6,0.435,0.6,1.1,0.611,0.9,1.9,1.6,0.7,0.3,1.1,3.0,4.4
Bernadette Ngoyisa,SAS,C,26,0,9.7,1.8,3.1,0.568,0.0,0.0,,1.8,3.1,0.568,0.7,1.0,0.731,0.7,2.3,0.2,0.2,0.1,1.0,1.7,4.3
Marlous Nieuwveen,LAS,C,7,0,2.3,0.3,0.4,0.667,0.0,0.0,,0.3,0.4,0.667,0.0,0.0,,0.3,0.3,0.0,0.0,0.0,0.3,0.7,0.6
Deanna Nolan,DET,G-F,33,33,36.8,5.6,14.0,0.398,0.8,2.7,0.311,4.7,11.3,0.419,3.9,4.8,0.8,0.9,4.7,3.7,1.7,0.4,3.0,1.9,15.9
Nicole Ohlde,MIN,F-C,34,34,30.5,3.9,8.6,0.455,0.0,0.1,0.0,3.9,8.5,0.459,3.4,4.2,0.817,1.9,5.7,2.3,0.6,0.6,2.5,2.7,11.2
Murriel Page,WAS,F,34,4,17.3,1.4,3.5,0.395,0.2,0.6,0.273,1.2,2.9,0.423,0.2,0.2,1.0,0.6,2.4,0.7,0.4,0.3,0.7,1.6,3.2
Yolanda Paige,IND,G,13,0,6.0,0.5,1.7,0.273,0.1,0.4,0.2,0.4,1.3,0.294,0.2,0.3,0.75,0.2,0.7,1.0,0.2,0.0,0.5,0.1,1.2
Wendy Palmer,SAS,F,34,29,25.9,3.7,7.1,0.517,0.7,1.6,0.429,3.0,5.5,0.543,1.5,2.1,0.743,1.6,5.7,1.0,0.6,0.2,1.2,2.2,9.6
Ticha Penicheiro,SAC,G,34,33,27.3,1.6,5.1,0.314,0.2,1.2,0.195,1.4,3.9,0.351,2.3,2.9,0.79,0.2,2.9,4.4,1.4,0.2,2.0,1.9,5.7
Jia Perkins,CHA,G,30,11,15.5,2.1,5.0,0.424,0.1,0.3,0.333,2.0,4.7,0.43,0.6,1.0,0.633,0.8,1.5,1.1,1.0,0.3,1.1,1.5,5.0
Erin Perperoglou,SAC,F,23,0,9.1,1.2,1.7,0.7,0.0,0.0,,1.2,1.7,0.7,0.9,1.5,0.588,0.6,1.3,0.6,0.7,0.2,1.1,1.3,3.3
Tari Phillips,HOU,F-C,32,1,11.4,1.3,2.9,0.426,0.0,0.0,,1.3,2.9,0.426,1.0,1.5,0.646,0.9,2.5,0.4,0.3,0.3,0.9,1.8,3.5
Elaine Powell,DET,G,29,21,23.1,2.1,4.9,0.437,0.0,0.1,0.0,2.1,4.8,0.443,1.3,2.2,0.6,0.9,2.8,2.7,1.0,0.1,1.8,2.1,5.6
Nicole Powell,SAC,F,34,34,29.1,3.5,9.3,0.379,1.9,4.7,0.415,1.6,4.6,0.342,1.7,2.1,0.806,0.9,3.6,1.8,1.1,0.5,1.3,2.4,10.7
Felicia Ragland,HOU,G,4,0,2.3,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,0.0,0.0,0.8,0.0
Ruth Riley,DET,C,33,33,25.9,3.0,8.1,0.375,0.1,0.4,0.25,2.9,7.7,0.38,1.5,1.8,0.8,1.3,4.7,1.2,0.7,1.4,2.1,4.0,7.6
Ashley Robinson,PHO,C,34,15,19.4,1.2,3.8,0.326,0.0,0.0,0.0,1.2,3.8,0.328,0.6,1.1,0.5,1.4,3.5,0.9,0.6,1.0,1.1,3.2,3.0
Crystal Robinson,NYL,F,32,31,30.3,2.7,7.0,0.379,1.1,3.3,0.318,1.6,3.7,0.436,0.9,1.2,0.789,0.9,3.1,1.8,0.7,0.2,1.2,2.7,7.3
Nykesha Sales,CON,F-G,34,34,31.6,5.9,14.2,0.417,1.4,3.4,0.422,4.5,10.8,0.415,2.4,3.2,0.75,1.1,3.6,2.2,1.8,0.3,1.9,2.8,15.6
Sheri Sam,CHA,G-F,34,33,31.6,4.3,11.1,0.387,0.5,1.6,0.321,3.8,9.4,0.399,2.3,3.2,0.713,1.6,4.3,2.7,1.3,0.1,2.9,2.6,11.4
Nakia Sanford,WAS,C-F,27,0,10.9,1.1,2.2,0.483,0.0,0.0,,1.1,2.2,0.483,1.1,2.3,0.484,0.6,1.7,0.2,0.4,0.4,0.6,1.9,3.3
Kelly Schumacher,IND,C,34,14,15.2,1.7,4.1,0.42,0.1,0.3,0.182,1.6,3.7,0.441,0.5,0.6,0.81,0.8,2.0,0.4,0.3,0.7,1.0,1.7,4.0
Olympia Scott,SAC,C,18,0,9.4,0.8,2.2,0.359,0.0,0.0,,0.8,2.2,0.359,0.6,1.1,0.5,0.9,1.8,0.3,0.2,0.1,1.2,1.5,2.1
Charlotte Smith,WAS,F,34,34,30.5,2.6,5.6,0.458,1.2,2.9,0.42,1.3,2.6,0.5,0.9,1.4,0.652,1.0,3.8,2.1,0.6,0.3,1.4,2.7,7.2
Jennifer Smith,NYL,C,2,0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tangela Smith,CHA,C,31,31,34.3,5.5,13.1,0.417,0.0,0.2,0.0,5.5,12.8,0.425,2.7,3.4,0.798,1.5,5.2,1.3,1.6,1.0,2.7,3.4,13.6
Belinda Snell,PHO,G,20,0,11.4,1.0,2.8,0.345,0.6,1.9,0.297,0.4,0.9,0.444,0.8,0.9,0.889,1.0,1.8,0.9,0.4,0.1,0.6,1.6,3.3
Michelle Snow,HOU,C,33,33,29.3,4.6,8.4,0.551,0.0,0.0,,4.6,8.4,0.551,2.8,3.9,0.708,2.1,6.8,1.2,0.6,1.2,2.0,3.6,12.0
Maria Stepanova,PHO,C,15,14,27.3,4.5,9.6,0.472,0.0,0.0,,4.5,9.6,0.472,1.7,2.7,0.65,1.9,5.3,1.5,1.3,2.5,1.5,2.2,10.8
Mandisa Stevenson,SEA,F-C,4,1,13.3,0.8,3.0,0.25,0.0,0.3,0.0,0.8,2.8,0.273,0.0,0.0,,0.5,1.5,0.3,0.5,0.0,1.0,0.8,1.5
Andrea Stinson,DET,G,18,1,5.7,0.4,1.3,0.348,0.1,0.6,0.2,0.3,0.7,0.462,0.2,0.3,0.667,0.3,0.7,0.7,0.2,0.0,0.2,0.3,1.2
Jurgita Streimikyte,IND,F,34,20,20.2,2.4,5.2,0.461,0.1,0.2,0.5,2.3,5.1,0.459,0.6,0.8,0.704,1.1,3.0,0.9,0.9,0.3,1.1,2.2,5.5
Laura Summerton,CON,C,11,0,3.9,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.4,0.5,0.8,0.5,0.9,0.3,0.2,0.0,0.4,1.0,0.9
Tammy Sutton-Brown,CHA,C,34,33,26.1,3.3,6.4,0.509,0.0,0.0,,3.3,6.4,0.509,2.8,4.1,0.681,1.9,5.3,0.4,0.9,1.1,2.0,4.1,9.4
Sheryl Swoopes*,HOU,F-G,33,33,37.1,6.6,14.7,0.447,0.8,2.3,0.36,5.8,12.5,0.462,4.6,5.5,0.85,0.8,3.6,4.3,2.0,0.8,2.2,1.6,18.6
Diana Taurasi,PHO,G,33,33,33.0,5.3,12.9,0.41,1.7,5.4,0.313,3.6,7.5,0.48,3.7,4.6,0.801,0.7,4.2,4.5,1.2,0.8,3.4,3.4,16.0
Penny Taylor,PHO,F,29,29,29.4,4.2,9.0,0.464,1.3,3.2,0.404,2.9,5.8,0.497,3.5,4.1,0.864,1.3,4.1,3.2,1.3,0.4,2.7,3.0,13.2
Nikki Teasley,LAS,G,19,19,29.0,2.4,7.1,0.333,1.5,4.9,0.309,0.8,2.2,0.39,1.2,1.4,0.846,0.3,2.8,3.7,1.2,0.2,2.5,2.0,7.4
Christi Thomas,LAS,F-C,32,0,16.3,1.5,3.0,0.5,0.1,0.4,0.333,1.4,2.6,0.524,0.7,1.0,0.688,0.9,3.3,0.5,0.3,0.6,0.8,3.2,3.8
