Player,Team,Pos,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Abby Bishop,SEA,F,13,0,5.2,0.3,0.8,0.364,0.1,0.5,0.167,0.2,0.4,0.6,0.2,0.3,0.75,0.0,0.5,0.6,0.1,0.1,0.1,1.3,0.9
DeWanna Bonner,PHO,F-G,34,24,31.3,4.5,10.7,0.424,1.5,4.5,0.329,3.1,6.2,0.493,3.9,4.9,0.798,1.2,5.4,2.4,1.3,0.6,1.6,1.6,14.5
Brittany Boyd,NYL,G,33,9,19.7,2.3,6.3,0.361,0.2,1.1,0.167,2.1,5.2,0.401,1.8,2.5,0.728,0.5,2.5,3.6,1.6,0.1,2.0,2.5,6.5
Imani McGee-Stafford,CHI,C,31,16,18.9,2.8,5.1,0.554,0.0,0.0,,2.8,5.1,0.554,1.1,1.6,0.66,1.7,5.6,0.6,0.6,1.4,0.9,3.0,6.7
Jessica Breland,CHI,F,34,16,17.2,2.6,5.2,0.494,0.0,0.0,,2.6,5.2,0.494,0.9,1.1,0.795,1.3,4.4,0.7,0.5,1.1,1.1,2.2,6.0
Rebekkah Brunson,MIN,F,33,33,24.6,2.8,5.8,0.477,0.0,0.0,0.0,2.8,5.8,0.479,1.8,2.1,0.857,2.2,7.3,1.8,0.9,0.3,0.8,2.5,7.4
Adut Bulgak,NYL,C,7,0,3.3,0.7,1.6,0.455,0.1,0.3,0.5,0.6,1.3,0.444,0.4,0.6,0.75,0.4,1.3,0.0,0.0,0.0,0.1,0.4,2.0
Cierra Burdick,ATL,F,8,0,3.6,0.1,1.0,0.125,0.0,0.0,,0.1,1.0,0.125,0.1,0.3,0.5,0.4,0.5,0.0,0.0,0.0,0.3,0.8,0.4
Essence Carson,LAS,G,34,34,23.3,3.0,6.7,0.449,0.7,1.9,0.359,2.3,4.8,0.485,1.4,1.6,0.891,0.4,2.0,1.5,1.1,0.2,1.2,1.4,8.1
Swin Cash*,NYL,F,31,23,19.5,2.0,5.2,0.379,0.0,0.3,0.125,1.9,4.9,0.392,1.3,1.9,0.683,1.2,3.4,1.4,0.7,0.5,1.3,1.7,5.3
Tamika Catchings*,IND,F,34,34,24.8,4.3,9.9,0.433,1.0,2.9,0.35,3.3,7.0,0.468,3.1,3.6,0.862,1.2,4.8,1.9,1.8,0.3,1.2,2.1,12.7
Tina Charles,NYL,C,32,32,33.7,8.5,19.4,0.439,0.5,1.5,0.347,8.0,17.9,0.447,3.9,4.8,0.812,2.3,9.9,3.8,0.8,0.8,2.0,1.5,21.5
Karima Christmas-Kelly,DAL,F-G,34,34,31.6,3.8,9.4,0.4,1.1,3.5,0.317,2.6,5.9,0.45,3.8,4.8,0.796,2.4,5.9,2.1,1.2,0.7,1.5,2.7,12.4
Layshia Clarendon,ATL,G,34,32,28.2,3.6,7.8,0.466,0.5,1.5,0.346,3.1,6.3,0.495,2.6,3.4,0.765,1.3,4.3,3.5,0.7,0.1,2.2,2.3,10.4
Alysha Clark,SEA,F,33,32,27.6,3.2,6.6,0.484,1.1,2.8,0.387,2.1,3.8,0.556,1.5,1.8,0.847,1.2,3.7,1.9,0.7,0.1,1.3,2.6,9.0
Natasha Cloud,WAS,G,31,28,24.3,1.8,5.2,0.348,0.7,2.2,0.338,1.1,3.0,0.355,1.4,1.8,0.754,0.2,3.0,3.8,0.8,0.1,1.4,2.1,5.7
Marissa Coleman,IND,G-F,32,21,24.4,2.7,7.7,0.346,1.0,3.8,0.268,1.6,3.8,0.423,2.0,2.7,0.753,0.7,3.3,2.0,0.9,0.3,1.8,2.1,8.3
Sydney Colson,SAS,G,34,0,16.9,1.7,4.0,0.431,0.1,0.8,0.192,1.6,3.3,0.486,1.4,1.7,0.831,0.4,1.6,2.6,1.1,0.0,1.5,1.8,5.1
Kahleah Copper,WAS,G-F,30,3,16.2,2.2,5.2,0.417,0.5,1.0,0.467,1.7,4.2,0.405,1.4,2.1,0.683,0.4,3.1,0.8,0.5,0.1,1.1,1.8,6.2
Carla Cortijo,ATL,G,27,1,10.9,1.7,4.7,0.354,0.5,1.7,0.289,1.2,3.0,0.39,0.9,1.2,0.781,0.1,1.6,1.6,0.3,0.0,1.0,1.2,4.7
Anna Cruz,MIN,G,6,0,10.0,0.8,1.8,0.455,0.2,0.2,1.0,0.7,1.7,0.4,1.0,1.0,1.0,0.2,1.0,2.0,0.3,0.0,0.3,1.3,2.8
Monique Currie,SAS,F,34,34,25.5,3.7,9.5,0.386,0.7,2.3,0.321,2.9,7.2,0.407,2.6,2.9,0.918,1.1,4.4,2.1,0.8,0.4,1.8,2.6,10.7
Ana Dabovic,LAS,G,22,0,10.7,0.9,2.5,0.37,0.1,0.9,0.158,0.8,1.6,0.486,1.0,1.3,0.759,0.3,0.8,1.3,0.6,0.0,0.9,1.7,3.0
Elena Delle Donne,CHI,F-G,28,28,33.1,7.6,15.8,0.485,1.5,3.6,0.426,6.1,12.1,0.503,4.6,5.0,0.935,1.7,7.0,1.9,0.6,1.5,1.3,2.3,21.5
Erika de Souza,CHI,F-C,31,18,16.6,2.5,4.8,0.517,0.0,0.0,,2.5,4.8,0.517,0.9,1.2,0.75,2.0,5.2,0.6,0.5,0.7,0.7,2.0,5.8
Skylar Diggins-Smith,DAL,G,27,25,28.3,4.2,10.7,0.39,0.9,2.9,0.299,3.3,7.9,0.423,3.9,4.9,0.788,0.4,1.9,3.4,1.1,0.3,2.3,2.0,13.1
Zoi Dimitrakou,WAS,F,2,0,5.5,0.5,1.5,0.333,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,1.5,1.5
Stefanie Dolson,WAS,C,34,31,22.5,3.5,7.3,0.482,0.3,0.9,0.3,3.2,6.4,0.507,2.1,2.4,0.843,1.4,4.7,1.1,0.4,0.9,1.1,2.6,9.3
Clarissa Dos Santos,CHI,C,20,0,9.4,1.0,3.0,0.339,0.0,0.1,0.0,1.0,2.9,0.345,0.9,1.0,0.85,1.0,2.2,0.5,0.3,0.2,0.5,1.6,2.9
Jelena Dubljevic,LAS,F,15,0,5.3,0.6,1.5,0.409,0.1,0.2,0.333,0.5,1.3,0.421,0.2,0.2,1.0,0.1,0.9,0.5,0.1,0.1,0.5,0.7,1.5
Candice Dupree,PHO,F,32,32,29.1,4.8,8.8,0.541,0.0,0.0,0.0,4.8,8.8,0.543,1.8,2.3,0.792,1.2,5.3,1.9,0.8,0.2,1.1,1.8,11.3
Frida Eldebrink,SAS,G,8,0,5.5,0.1,1.0,0.125,0.0,0.8,0.0,0.1,0.3,0.5,0.1,0.3,0.5,0.1,0.4,0.9,0.1,0.0,0.5,0.3,0.4
Kelly Faris,CON,G,31,0,10.2,0.7,1.7,0.396,0.2,0.6,0.25,0.5,1.1,0.485,0.5,0.5,0.933,0.4,1.2,0.7,0.7,0.1,0.9,1.5,2.0
Jamierra Faulkner,CHI,G,34,14,19.3,3.0,7.1,0.425,0.6,1.9,0.333,2.4,5.1,0.46,1.2,1.5,0.769,0.3,1.5,4.6,1.1,0.1,2.1,1.8,7.8
Nirra Fields,PHO,G,4,0,4.3,0.3,1.8,0.143,0.0,0.3,0.0,0.3,1.5,0.167,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8
Sylvia Fowles,MIN,C,34,34,28.5,5.4,9.0,0.595,0.0,0.0,,5.4,9.0,0.595,3.2,4.5,0.717,2.5,8.5,1.2,1.3,1.8,1.9,3.0,13.9
Bashaara Graves,MIN,F,12,0,3.4,0.2,0.6,0.286,0.0,0.0,,0.2,0.6,0.286,0.0,0.0,,0.3,0.3,0.2,0.0,0.0,0.3,0.3,0.3
Chelsea Gray,LAS,G,33,1,16.4,2.2,4.8,0.452,0.4,1.4,0.304,1.7,3.4,0.514,1.2,1.5,0.78,0.2,1.8,2.2,0.5,0.1,1.2,1.2,5.9
Reshanda Gray,ATL,F,28,5,9.6,1.4,2.6,0.521,0.0,0.0,0.0,1.4,2.6,0.528,0.7,1.3,0.556,0.9,2.5,0.1,0.1,0.1,0.6,2.3,3.4
Brittney Griner,PHO,C,34,34,29.2,5.2,9.6,0.548,0.0,0.0,,5.2,9.6,0.548,4.1,4.9,0.831,1.4,6.5,1.0,0.4,3.1,2.1,3.6,14.5
Sandrine Gruda,LAS,F-C,7,0,5.3,0.4,1.3,0.333,0.0,0.0,,0.4,1.3,0.333,0.1,0.1,1.0,0.3,0.6,0.3,0.1,0.1,0.1,0.9,1.0
Jazmon Gwathmey,SAS,G,22,10,16.0,1.2,3.5,0.346,0.4,1.2,0.333,0.8,2.3,0.353,0.5,0.6,0.769,0.4,1.7,0.7,0.4,0.4,0.5,1.7,3.3
Ruth Hamblin,DAL,C,20,0,6.5,0.4,1.6,0.25,0.0,0.0,,0.4,1.6,0.25,0.3,0.4,0.714,0.5,1.5,0.2,0.1,0.5,0.2,0.7,1.1
Dearica Hamby,SAS,F,25,25,25.3,3.2,7.7,0.422,0.1,0.6,0.143,3.2,7.1,0.444,2.4,3.3,0.723,1.4,5.1,1.0,0.5,0.5,1.6,2.3,9.0
Keisha Hampton,MIN,F,27,0,6.8,0.7,2.1,0.333,0.4,1.3,0.333,0.3,0.8,0.333,0.7,0.9,0.87,0.2,0.4,0.4,0.3,0.1,0.4,0.9,2.6
Alex Harden,PHO,G,28,1,7.5,0.6,1.4,0.45,0.1,0.4,0.25,0.5,1.0,0.536,0.0,0.1,0.5,0.4,0.8,0.5,0.4,0.1,0.3,0.7,1.4
Isabelle Harrison,PHO,F,26,1,7.5,1.2,2.3,0.525,0.0,0.0,,1.2,2.3,0.525,0.7,1.0,0.68,0.7,1.8,0.0,0.4,0.1,0.7,1.4,3.1
Bria Hartley,WAS,G,24,5,16.9,2.1,5.5,0.376,0.9,2.4,0.362,1.2,3.1,0.387,1.5,1.9,0.8,0.4,2.0,2.3,0.4,0.0,1.5,1.8,6.5
Tianna Hawkins,WAS,F,24,0,10.5,1.8,3.5,0.494,0.5,0.9,0.5,1.3,2.6,0.492,0.8,0.9,0.857,1.0,2.5,0.4,0.2,0.2,1.0,2.2,4.7
Tiffany Hayes,ATL,G,33,33,30.8,4.6,10.5,0.441,1.0,3.5,0.274,3.7,7.0,0.526,4.7,5.9,0.804,1.0,3.4,2.4,1.2,0.2,1.8,2.8,15.0
Aneika Henry-Morello,CON,F-C,10,2,5.0,0.5,1.3,0.385,0.0,0.0,,0.5,1.3,0.385,0.2,0.5,0.4,0.4,1.4,0.2,0.1,0.1,0.6,0.8,1.2
Tayler Hill,WAS,G,32,32,29.3,4.3,12.5,0.348,1.9,5.3,0.351,2.5,7.1,0.346,4.8,5.8,0.829,0.4,2.6,2.9,1.1,0.1,1.3,2.1,15.4
Rachel Hollivay,ATL,C,32,1,8.9,0.4,1.2,0.316,0.0,0.0,,0.4,1.2,0.316,0.5,1.0,0.469,0.6,2.1,0.1,0.1,0.4,0.3,1.6,1.2
Bria Holmes,ATL,G,33,10,21.3,2.8,6.3,0.435,0.5,1.9,0.274,2.2,4.5,0.503,1.5,1.9,0.774,0.7,2.6,1.2,0.9,0.2,1.2,0.8,7.5
Jordan Hooper,DAL,F,32,1,9.1,1.3,3.5,0.375,0.9,2.6,0.341,0.4,0.9,0.467,0.2,0.3,0.875,0.3,1.2,0.2,0.2,0.1,0.5,1.0,3.7
Natasha Howard,MIN,F,34,1,14.6,2.7,4.8,0.574,0.0,0.1,0.2,2.7,4.6,0.586,1.2,1.8,0.677,1.2,3.6,0.8,0.7,0.8,1.1,2.9,6.7
Briann January,IND,G,29,27,28.1,3.0,7.5,0.401,1.0,2.6,0.392,2.0,4.9,0.406,2.7,3.0,0.875,0.6,1.8,4.7,1.2,0.1,1.8,2.7,9.7
Moriah Jefferson,SAS,G,34,34,30.4,5.4,12.8,0.426,1.0,2.6,0.375,4.5,10.2,0.439,2.0,2.6,0.775,0.4,2.1,4.2,1.6,0.1,1.7,2.1,13.9
Glory Johnson,DAL,F,18,6,27.9,4.0,9.1,0.442,0.2,0.8,0.286,3.8,8.3,0.456,3.1,4.1,0.753,2.7,8.9,1.3,0.9,0.6,1.4,2.2,11.3
Shenise Johnson,IND,G,29,10,22.4,3.4,8.2,0.41,1.0,2.7,0.359,2.4,5.6,0.435,2.1,2.2,0.938,0.9,3.5,2.1,1.2,0.3,1.7,1.8,9.8
Jonquel Jones,CON,C,34,6,14.1,2.5,4.7,0.531,0.3,1.0,0.333,2.2,3.7,0.583,1.5,2.0,0.739,1.8,3.7,0.6,0.6,1.1,0.7,2.1,6.8
Brianna Kiesel,DAL,G,14,0,7.4,0.3,1.6,0.174,0.1,0.4,0.167,0.2,1.2,0.176,0.2,0.3,0.75,0.1,0.4,1.3,0.4,0.0,0.7,1.1,0.9
Lynetta Kizer,IND,F,33,12,17.2,4.2,7.6,0.556,0.0,0.0,0.0,4.2,7.5,0.558,1.2,1.5,0.8,1.1,3.2,0.6,0.8,0.3,1.1,2.5,9.6
Betnijah Laney,CHI,G-F,8,1,5.3,0.3,1.5,0.167,0.0,0.1,0.0,0.3,1.4,0.182,0.5,0.5,1.0,0.1,0.6,0.1,0.1,0.0,0.3,0.8,1.0
Crystal Langhorne,SEA,F-C,33,33,25.5,3.8,6.1,0.63,0.0,0.0,1.0,3.8,6.0,0.628,1.8,2.4,0.759,1.3,5.5,1.4,0.7,0.3,1.6,1.8,9.5
Erlana Larkins,IND,F,33,33,26.7,3.2,5.0,0.639,0.0,0.0,,3.2,5.0,0.639,1.8,2.1,0.884,2.3,7.4,2.1,0.9,0.5,1.6,2.4,8.3
Ivory Latta,WAS,G,22,2,20.8,2.5,7.5,0.331,1.5,4.8,0.305,1.0,2.8,0.377,1.8,2.0,0.909,0.4,1.7,1.9,0.4,0.0,1.4,1.5,8.3
Jantel Lavender,LAS,F,34,0,19.4,4.4,8.2,0.538,0.0,0.0,0.0,4.4,8.2,0.54,0.8,1.2,0.683,1.1,3.6,1.3,0.3,0.5,1.2,1.2,9.6
Camille Smith,CON,F,33,29,24.6,2.9,7.6,0.384,0.9,2.7,0.322,2.0,4.8,0.419,1.1,1.7,0.632,0.8,3.0,2.0,1.2,0.3,1.7,2.8,7.8
Jewell Loyd,SEA,G,34,34,31.6,5.7,13.3,0.431,1.2,3.9,0.303,4.6,9.4,0.484,3.9,4.3,0.891,1.0,3.4,3.4,1.2,0.3,2.2,1.7,16.5
Maggie Lucas,IND,G,4,0,13.8,2.8,5.3,0.524,0.5,2.5,0.2,2.3,2.8,0.818,1.8,1.8,1.0,0.3,2.0,0.8,0.5,0.0,1.3,2.0,7.8
Sancho Lyttle,ATL,F,19,18,30.1,3.3,7.8,0.416,0.1,0.5,0.222,3.2,7.4,0.429,1.0,1.3,0.76,2.2,7.8,1.8,2.1,1.0,1.2,2.3,7.6
Ally Malott,WAS,F,23,0,7.8,0.7,2.1,0.306,0.4,1.4,0.313,0.2,0.7,0.294,0.4,0.5,0.818,0.3,1.1,0.4,0.3,0.1,0.5,0.6,2.1
Kayla McBride,SAS,G,17,17,30.8,6.0,16.4,0.367,1.7,5.6,0.305,4.3,10.8,0.399,3.4,4.0,0.853,0.8,4.0,1.9,1.1,0.1,2.0,1.3,17.1
Janel McCarville,MIN,F-C,33,0,12.6,1.5,3.2,0.457,0.1,0.3,0.182,1.4,2.8,0.489,0.4,0.6,0.6,0.7,2.5,1.6,0.6,0.3,0.7,1.6,3.3
Angel McCoughtry,ATL,F-G,33,32,30.0,6.8,15.6,0.434,0.8,2.6,0.302,6.0,13.0,0.46,5.2,6.6,0.788,1.1,5.7,2.8,1.6,0.7,2.9,2.4,19.5
Emma Meesseman,WAS,F,34,34,29.3,6.2,11.6,0.533,0.9,2.0,0.448,5.3,9.6,0.55,2.0,2.5,0.8,2.0,5.6,2.3,1.2,0.7,1.3,2.6,15.2
Leilani Mitchell,WAS,G,10,0,16.1,2.0,4.6,0.435,1.1,3.1,0.355,0.9,1.5,0.6,0.8,1.0,0.8,0.3,1.7,1.9,0.1,0.0,1.3,1.7,5.9
Tiffany Mitchell,IND,G,34,8,20.0,2.6,7.1,0.361,0.7,2.5,0.294,1.8,4.6,0.397,2.7,3.0,0.911,0.4,1.7,1.4,0.9,0.1,1.6,2.5,8.6
Alex Montgomery,SAS,G-F,25,7,14.3,1.4,3.9,0.357,0.4,1.3,0.313,1.0,2.6,0.379,0.4,0.5,0.75,0.6,2.1,1.6,0.4,0.2,0.8,1.5,3.6
Renee Montgomery,MIN,G,34,2,19.3,2.6,6.4,0.397,0.8,2.5,0.321,1.8,4.0,0.444,1.6,1.9,0.828,0.2,0.9,2.8,1.0,0.1,1.7,1.4,7.5
Maya Moore,MIN,F,34,34,29.7,6.6,14.6,0.448,1.9,4.7,0.404,4.6,9.9,0.469,4.3,4.9,0.868,1.3,5.1,4.2,1.6,0.7,2.3,2.6,19.3
Brene Moseley,IND,G,8,0,9.6,0.8,2.9,0.261,0.1,0.6,0.2,0.6,2.3,0.278,0.3,0.6,0.4,0.1,0.4,1.1,0.5,0.0,2.0,0.8,1.9
Kaleena Mosqueda-Lewis,SEA,F,32,0,12.3,1.8,4.7,0.391,1.1,3.1,0.354,0.8,1.6,0.462,0.4,0.6,0.778,0.3,0.8,0.8,0.2,0.1,0.8,1.5,5.2
Astou Ndour-Fall,SAS,C-F,30,9,14.9,2.2,5.5,0.396,0.7,2.0,0.344,1.5,3.4,0.427,1.0,1.2,0.829,0.8,3.2,0.4,0.4,0.9,0.5,1.6,6.0
Chiney Ogwumike,CON,F-C,33,18,24.3,4.8,8.2,0.587,0.0,0.0,,4.8,8.2,0.587,3.0,4.2,0.719,2.7,6.7,0.7,1.0,1.0,1.5,3.6,12.6
Nneka Ogwumike,LAS,F,33,33,31.6,7.4,11.1,0.665,0.5,0.8,0.615,6.9,10.3,0.669,4.4,5.1,0.869,2.3,9.1,3.1,1.3,1.2,2.1,3.4,19.7
Jenna O'Hea,SEA,F,22,2,11.5,1.0,3.0,0.348,0.5,1.7,0.316,0.5,1.3,0.393,0.4,0.5,0.9,0.4,1.3,0.9,0.4,0.1,0.7,0.8,3.0
Courtney Paris,DAL,C,34,32,24.3,3.5,6.4,0.548,0.0,0.0,0.0,3.5,6.4,0.551,0.7,1.3,0.556,2.8,8.0,1.1,0.4,0.9,0.8,3.3,7.7
Candace Parker,LAS,F-C,34,34,30.8,5.6,12.6,0.442,1.2,3.2,0.382,4.4,9.4,0.463,2.9,4.1,0.707,1.0,7.4,4.9,1.4,1.0,2.9,2.2,15.3
Cheyenne Parker,CHI,F,25,7,12.6,1.7,3.3,0.506,0.0,0.0,0.0,1.7,3.3,0.512,0.7,1.3,0.531,1.4,3.2,0.2,0.5,0.2,0.8,1.7,4.0
Jia Perkins,MIN,G,34,5,20.7,2.4,6.7,0.366,0.4,1.7,0.228,2.1,5.0,0.412,1.2,1.4,0.833,0.6,2.6,1.3,0.9,0.2,0.7,1.4,6.4
Devereaux Peters,IND,F,30,0,14.7,2.4,4.4,0.549,0.0,0.1,0.333,2.4,4.3,0.554,0.3,0.6,0.556,0.7,3.0,0.7,0.4,0.6,0.6,2.0,5.2
Haley Peters,SAS,F,34,0,17.5,2.2,6.3,0.349,0.5,2.1,0.25,1.7,4.2,0.399,0.8,1.1,0.757,0.5,2.3,0.8,0.4,0.2,0.8,1.9,5.8
Sonja Petrovic,PHO,F,31,13,14.8,1.6,3.9,0.421,0.4,1.0,0.344,1.3,2.9,0.449,1.5,1.5,0.957,0.8,2.2,0.6,0.6,0.2,1.0,2.2,5.1
Erin Phillips,DAL,G,32,12,14.6,1.5,3.5,0.438,0.7,1.9,0.383,0.8,1.6,0.5,0.9,1.0,0.906,0.5,1.2,1.2,0.2,0.1,0.8,1.0,4.7
Plenette Pierson,DAL,F,27,27,26.6,4.3,11.1,0.387,1.1,3.3,0.337,3.2,7.8,0.408,2.1,2.6,0.829,1.3,4.6,2.0,0.8,0.4,1.8,3.6,11.9
Theresa Plaisance,DAL,F,27,1,11.9,1.6,4.0,0.398,0.6,1.7,0.333,1.0,2.3,0.444,0.3,0.4,0.636,0.8,2.5,0.3,0.3,0.4,0.7,2.3,4.0
Jeanette Pohlen-Mavunga,IND,G,12,0,4.1,0.5,0.9,0.545,0.3,0.5,0.5,0.3,0.4,0.6,0.1,0.1,1.0,0.0,0.1,0.4,0.0,0.0,0.2,0.4,1.3
Cappie Pondexter,CHI,G,33,29,27.4,4.9,11.5,0.429,0.5,1.4,0.362,4.4,10.1,0.438,2.5,2.8,0.882,0.4,2.8,2.7,0.9,0.1,1.5,1.7,12.9
Aerial Powers,DAL,G,32,2,19.2,3.1,7.9,0.394,1.0,2.7,0.368,2.1,5.2,0.407,3.2,3.8,0.835,0.8,2.7,1.1,1.0,0.2,1.6,2.3,10.4
Epiphanny Prince,NYL,G,6,0,13.8,1.7,4.2,0.4,0.7,1.8,0.364,1.0,2.3,0.429,1.2,1.2,1.0,0.2,1.5,0.7,0.3,0.0,0.3,1.3,5.2
LaToya Sanders,WAS,F-C,4,0,17.3,2.3,4.5,0.5,0.0,0.0,,2.3,4.5,0.5,2.8,3.3,0.846,1.0,3.0,0.3,0.8,2.5,0.8,3.0,7.3
Allie Quigley,CHI,G,34,0,17.8,3.8,8.1,0.471,0.9,2.4,0.366,2.9,5.6,0.516,1.0,1.1,0.895,0.1,0.9,1.6,0.5,0.1,1.1,1.0,9.5
Sugar Rodgers,NYL,G,33,33,30.5,4.7,11.7,0.405,2.6,6.3,0.413,2.1,5.4,0.395,2.4,2.9,0.842,0.4,3.7,2.4,1.1,0.5,1.8,2.6,14.5
Tierra Ruffin-Pratt,WAS,G,32,31,24.4,2.3,6.2,0.369,0.5,1.6,0.32,1.8,4.6,0.385,2.2,3.0,0.747,1.1,4.5,2.6,1.0,0.3,1.5,2.5,7.3
Shoni Schimmel,NYL,G,17,0,4.5,0.6,1.2,0.55,0.5,0.9,0.563,0.1,0.2,0.5,0.2,0.3,0.8,0.0,0.5,0.6,0.2,0.1,0.4,0.2,2.1
Meighan Simmons,ATL,G,25,0,5.9,1.0,3.6,0.289,0.6,2.2,0.286,0.4,1.4,0.294,0.4,0.5,0.833,0.0,0.4,0.3,0.1,0.1,0.4,0.7,3.1
Odyssey Sims,DAL,G,34,30,31.6,4.5,12.7,0.353,1.2,4.4,0.28,3.3,8.3,0.392,3.8,4.3,0.883,0.6,2.5,3.9,1.1,0.2,2.5,2.3,14.0
Breanna Stewart,SEA,F,34,34,34.7,6.1,13.4,0.457,1.3,3.9,0.338,4.8,9.5,0.506,4.7,5.6,0.833,1.2,9.3,3.4,1.2,1.9,2.4,2.4,18.3
Kiah Stokes,NYL,C,27,0,24.1,2.8,4.3,0.641,0.0,0.0,,2.8,4.3,0.641,1.4,2.2,0.627,2.3,7.4,0.7,0.7,1.4,1.1,2.9,6.9
Shekinna Stricklen,CON,F,28,0,10.9,1.4,3.7,0.365,1.0,2.8,0.351,0.4,1.0,0.407,0.3,0.5,0.643,0.3,1.4,0.5,0.4,0.1,0.1,0.7,4.0
Carolyn Swords,NYL,C,34,34,17.5,2.2,3.9,0.571,0.0,0.0,,2.2,3.9,0.571,0.7,1.0,0.686,1.6,4.6,0.7,0.2,0.6,1.0,2.1,5.2
Diana Taurasi,PHO,G,33,33,29.8,5.5,13.8,0.396,2.7,7.7,0.35,2.8,6.1,0.453,4.2,4.7,0.909,0.2,3.0,3.9,0.9,0.1,2.6,3.0,17.8
Asia Taylor,CON,F,4,0,4.3,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,1.5,1.8,0.857,0.5,1.0,0.8,0.0,0.0,0.3,0.8,3.0
Penny Taylor,PHO,F,25,25,25.7,4.1,8.4,0.488,1.6,4.0,0.396,2.5,4.3,0.574,2.7,3.0,0.907,0.4,3.8,3.6,1.5,0.4,1.7,2.1,12.5
Alyssa Thomas,CON,F,31,31,27.1,4.2,8.6,0.487,0.0,0.0,,4.2,8.6,0.487,2.7,4.2,0.634,2.0,6.0,2.3,1.4,0.2,2.4,2.6,11.1
Jasmine Thomas,CON,G,34,34,32.1,4.4,10.8,0.408,0.9,3.0,0.297,3.5,7.9,0.449,2.0,2.3,0.861,0.7,4.1,5.1,1.3,0.4,2.5,2.6,11.7
Krystal Thomas,SEA,C,19,0,9.3,0.6,1.0,0.579,0.0,0.0,,0.6,1.0,0.579,0.3,0.4,0.714,1.0,2.3,0.1,0.2,0.7,0.5,2.1,1.4
